stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-19_1451,AAOI,30,2026-09-18,30,122.56,105.87,3.89,2288,1513,28314,21853
2026-08-19_1451,AAOI,60,2026-10-02,44,122.56,110.01,4.29,294,404,752,800
2026-08-19_1451,AAOI,91,2026-12-18,121,122.56,113.2,3.97,623,602,14797,8809
2026-08-19_1451,AAOI,182,2027-03-19,212,122.56,112.91,,120,284,2279,992
2026-08-19_1451,AAPL,30,2026-09-18,30,315.13,24.12,-1.01,64134,18077,357518,232597
2026-08-19_1451,AAPL,60,2026-10-16,58,315.13,24.65,-1.41,31355,7583,266417,132189
2026-08-19_1451,AAPL,91,2026-11-20,93,315.13,26.53,-1.87,13009,8268,157351,95547
2026-08-19_1451,AAPL,182,2027-02-19,184,315.13,26.94,-2.09,2752,2000,35507,27490
2026-08-19_1451,AMD,30,2026-09-18,30,466.12,53.46,0.71,11709,11576,128563,203302
2026-08-19_1451,AMD,60,2026-10-16,58,466.12,54.77,1.08,4610,7206,53032,62448
2026-08-19_1451,AMD,91,2026-11-20,93,466.12,58.16,1.6,4386,3873,64481,62967
2026-08-19_1451,AMD,182,2027-02-19,184,466.12,58.02,1.9,1000,3383,8759,12539
2026-08-19_1451,AMZN,30,2026-09-18,30,264.07,28.98,-0.7,38848,9559,354767,225191
2026-08-19_1451,AMZN,60,2026-10-16,58,264.07,30.01,-0.77,13929,5495,169934,133960
2026-08-19_1451,AMZN,91,2026-11-20,93,264.07,34.69,-0.9,85709,4943,193249,85070
2026-08-19_1451,AMZN,182,2027-02-19,184,264.07,34.98,-0.75,810,810,16217,17150
2026-08-19_1451,CRWV,30,2026-09-18,30,90.72,77.14,1.38,12548,16931,254875,122152
2026-08-19_1451,CRWV,60,2026-10-16,58,90.72,76.65,2.43,5656,20204,109331,84977
2026-08-19_1451,CRWV,91,2026-11-20,93,90.72,81.45,1.64,4906,1366,47681,39900
2026-08-19_1451,CRWV,182,2027-02-19,184,90.72,77.73,1.79,658,1145,4855,4853
2026-08-19_1451,DRAM,30,2026-09-18,30,54.98,69.9,0.2,24588,10724,309403,189275
2026-08-19_1451,DRAM,60,2026-10-16,58,54.98,73.43,-0.01,4817,4282,149325,89085
2026-08-19_1451,DRAM,91,2026-11-20,93,54.98,73.93,0.38,2156,1004,94410,37998
2026-08-19_1451,DRAM,182,2027-02-19,184,54.98,71.15,,401,1168,8670,10796
2026-08-19_1451,EEM,30,2026-09-18,30,66.08,24.52,-3.37,21854,9883,562291,952620
2026-08-19_1451,EEM,60,2026-10-16,58,66.08,25.62,0.98,544,9403,107574,240988
2026-08-19_1451,EEM,91,2026-11-20,93,66.08,25.37,0.32,12138,25757,13240,50725
2026-08-19_1451,EEM,182,2027-03-19,212,66.08,25.84,-4.94,668,8264,44201,193436
2026-08-19_1451,EWY,30,2026-09-18,30,173.85,51.13,-4.08,18634,5193,164274,49868
2026-08-19_1451,EWY,60,2026-10-16,58,173.85,51.92,-3.3,1061,828,82072,95830
2026-08-19_1451,EWY,91,2026-11-20,93,173.85,52.84,-3.03,1343,3323,9419,8332
2026-08-19_1451,EWY,182,2027-03-19,212,173.85,51.59,-3.73,521,710,23769,25906
2026-08-19_1451,FXI,30,2026-09-18,30,35.69,19.64,-1.65,2484,24114,496060,409122
2026-08-19_1451,FXI,60,2026-10-16,58,35.69,20.56,-2.31,1429,1011,107110,85920
2026-08-19_1451,FXI,91,2026-11-20,93,35.69,21.43,1.96,1496,26159,95160,115686
2026-08-19_1451,FXI,182,2027-02-19,184,35.69,26.3,-4.09,198,516,33937,16774
2026-08-19_1451,GDX,30,2026-09-18,30,95.97,43.72,1.23,28461,25321,221239,322648
2026-08-19_1451,GDX,60,2026-10-16,58,95.97,43.98,2.89,6975,2150,36362,43140
2026-08-19_1451,GDX,91,2026-11-20,93,95.97,44.67,1.81,4600,3408,15256,120459
2026-08-19_1451,GDX,182,2027-03-19,212,95.97,46.11,1.3,1857,1194,31297,47278
2026-08-19_1451,GLD,30,2026-09-18,30,412.04,24.02,1.58,66109,17379,1348743,196215
2026-08-19_1451,GLD,60,2026-10-16,58,412.04,23.83,1.22,29325,5102,135294,94819
2026-08-19_1451,GLD,91,2026-11-20,93,412.04,24.21,1.15,13195,1461,311187,331411
2026-08-19_1451,GLD,182,2027-02-19,184,412.04,25.31,4.66,510,23,818,110
2026-08-19_1451,GOOGL,30,2026-09-18,30,343.82,27.94,-0.15,12076,4861,220884,169828
2026-08-19_1451,GOOGL,60,2026-10-16,58,343.82,29.48,-0.29,11061,1792,194290,79383
2026-08-19_1451,GOOGL,91,2026-11-20,93,343.82,32.94,0.03,2669,1378,81687,54514
2026-08-19_1451,GOOGL,182,2027-02-19,184,343.82,33.68,-0.15,636,524,10440,16369
2026-08-19_1451,IBIT,30,2026-09-18,30,38.73,36.59,-0.27,200403,55748,602621,378152
2026-08-19_1451,IBIT,60,2026-10-16,58,38.73,38.41,-1.43,60069,33350,225171,187302
