stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-04_0951,AAOI,30,2026-10-16,42,104.16,85.33,2.57,1269,1762,8688,7668
2026-09-04_0951,AAOI,60,2026-10-16,42,104.16,85.33,2.57,1269,1762,8688,7668
2026-09-04_0951,AAOI,91,2026-12-18,105,104.16,96.97,3.24,575,890,17702,11753
2026-09-04_0951,AAOI,182,2027-03-19,196,104.16,92.08,4.2,153,166,3145,3386
2026-09-04_0951,AAPL,30,2026-10-16,42,323.31,24.08,-1.99,2139,2230,293937,162227
2026-09-04_0951,AAPL,60,2026-11-20,77,323.31,26.29,-2.85,4586,4400,182811,122914
2026-09-04_0951,AAPL,91,2026-11-20,77,323.31,26.29,-2.85,4586,4400,182811,122914
2026-09-04_0951,AAPL,182,2027-02-19,168,323.31,26.27,-2.21,1571,3003,44300,45503
2026-09-04_0951,AMD,30,2026-10-16,42,468.65,47.53,1.33,1619,614,59179,78065
2026-09-04_0951,AMD,60,2026-11-20,77,468.65,52.41,1.06,757,1799,81916,67423
2026-09-04_0951,AMD,91,2026-11-20,77,468.65,52.41,1.06,757,1799,81916,67423
2026-09-04_0951,AMD,182,2027-02-19,168,468.65,52.2,0.89,1289,1494,9616,17541
2026-09-04_0951,AMZN,30,2026-10-16,42,257.34,29.59,-0.82,4319,1426,218886,161211
2026-09-04_0951,AMZN,60,2026-11-20,77,257.34,35.48,-1.23,1095,2299,270298,102175
2026-09-04_0951,AMZN,91,2026-11-20,77,257.34,35.48,-1.23,1095,2299,270298,102175
2026-09-04_0951,AMZN,182,2027-02-19,168,257.34,34.81,-0.92,1946,1867,24492,29985
2026-09-04_0951,CRWV,30,2026-10-16,42,87.39,70.19,1.56,7404,1835,137016,133426
2026-09-04_0951,CRWV,60,2026-11-20,77,87.39,77.15,1.71,1230,1231,57089,48520
2026-09-04_0951,CRWV,91,2026-11-20,77,87.39,77.15,1.71,1230,1231,57089,48520
2026-09-04_0951,CRWV,182,2027-02-19,168,87.39,74.14,0.04,750,1436,9760,11341
2026-09-04_0951,DRAM,30,2026-10-16,42,58.26,54.86,-0.95,1561,1576,199990,109249
2026-09-04_0951,DRAM,60,2026-11-20,77,58.26,58.24,-1.05,418,182,118989,50122
2026-09-04_0951,DRAM,91,2026-11-20,77,58.26,58.24,-1.05,418,182,118989,50122
2026-09-04_0951,DRAM,182,2027-02-19,168,58.26,56.37,-1.33,390,677,10096,12363
2026-09-04_0951,EEM,30,2026-10-16,42,68.26,19.76,-3.1,1361,2437,147179,313176
2026-09-04_0951,EEM,60,2026-11-20,77,68.26,20.41,-1.82,888,44055,40399,206567
2026-09-04_0951,EEM,91,2026-11-20,77,68.26,20.41,-1.82,888,44055,40399,206567
