stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-04_1152,AAOI,30,2026-10-16,42,105.5,86.64,3.58,1519,414,8688,7668
2026-09-04_1152,AAOI,60,2026-10-16,42,105.5,86.64,3.58,1519,414,8688,7668
2026-09-04_1152,AAOI,91,2026-12-18,105,105.5,93.46,4.69,1333,677,17702,11753
2026-09-04_1152,AAOI,182,2027-03-19,196,105.5,95.25,,244,544,3145,3386
2026-09-04_1152,AAPL,30,2026-10-16,42,321.16,24.19,-1.39,16602,11548,293937,162227
2026-09-04_1152,AAPL,60,2026-11-20,77,321.16,26.48,-2.12,4595,1934,182811,122914
2026-09-04_1152,AAPL,91,2026-11-20,77,321.16,26.48,-2.12,4595,1934,182811,122914
2026-09-04_1152,AAPL,182,2027-02-19,168,321.16,26.44,-2.24,6668,492,44300,45503
2026-09-04_1152,AMD,30,2026-10-16,42,469.75,47.79,0.91,4692,4871,59179,78065
2026-09-04_1152,AMD,60,2026-11-20,77,469.75,52.98,1.31,1428,1209,81916,67423
2026-09-04_1152,AMD,91,2026-11-20,77,469.75,52.98,1.31,1428,1209,81916,67423
2026-09-04_1152,AMD,182,2027-02-19,168,469.75,52.33,2.21,715,443,9616,17541
2026-09-04_1152,AMZN,30,2026-10-16,42,256.14,29.47,-0.4,13985,3283,218886,161211
2026-09-04_1152,AMZN,60,2026-11-20,77,256.14,35.32,-0.93,2877,1838,270298,102175
2026-09-04_1152,AMZN,91,2026-11-20,77,256.14,35.32,-0.93,2877,1838,270298,102175
2026-09-04_1152,AMZN,182,2027-02-19,168,256.14,34.81,-0.94,1748,432,24492,29985
2026-09-04_1152,CRWV,30,2026-10-16,42,87.77,70.01,1.95,3878,2338,137016,133426
2026-09-04_1152,CRWV,60,2026-11-20,77,87.77,77.5,1.87,1139,797,57089,48520
2026-09-04_1152,CRWV,91,2026-11-20,77,87.77,77.5,1.87,1139,797,57089,48520
2026-09-04_1152,CRWV,182,2027-02-19,168,87.77,75.28,1.42,76,341,9760,11341
