stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-10_1151,AAPL,30,2026-09-18,39,306.82,24.94,-0.51,24907,8858,337320,231453
2026-08-10_1151,AAPL,60,2026-10-16,67,306.82,24.95,-0.87,13003,3283,243075,123779
2026-08-10_1151,AAPL,91,2026-11-20,102,306.82,26.49,-1.49,4103,829,152730,92504
2026-08-10_1151,AAPL,182,2027-02-19,193,306.82,26.87,-1.82,1749,583,30647,22733
2026-08-10_1151,AMD,30,2026-09-18,39,478.56,59.65,1.17,4055,3791,109441,184264
2026-08-10_1151,AMD,60,2026-10-16,67,478.56,60.14,1.34,2034,2198,47737,55492
2026-08-10_1151,AMD,91,2026-11-20,102,478.56,63.04,1.72,938,1035,62407,59875
2026-08-10_1151,AMD,182,2027-02-19,193,478.56,62.43,1.89,324,672,5258,9719
2026-08-10_1151,AMZN,30,2026-09-18,39,279.77,30.6,-0.17,9984,3802,333482,227313
2026-08-10_1151,AMZN,60,2026-10-16,67,279.77,31.48,-0.71,5502,1240,145233,122217
2026-08-10_1151,AMZN,91,2026-11-20,102,279.77,35.55,-0.96,1456,2210,183231,79172
2026-08-10_1151,AMZN,182,2027-02-19,193,279.77,35.82,-0.66,578,506,13894,11001
2026-08-10_1151,CRWV,30,2026-09-18,39,90.38,94.49,1.08,4128,966,258183,106969
2026-08-10_1151,CRWV,60,2026-10-16,67,90.38,94.13,0.77,1585,797,93526,60022
2026-08-10_1151,CRWV,91,2026-11-20,102,90.38,92.28,0.77,358,839,42755,37806
2026-08-10_1151,CRWV,182,2027-02-19,193,90.38,88.31,,215,325,2018,2214
2026-08-10_1151,DRAM,30,2026-09-18,39,50.31,71.72,-2.76,7847,2770,266413,153816
2026-08-10_1151,DRAM,60,2026-10-16,67,50.31,72.05,-2.09,5170,644,95590,85108
2026-08-10_1151,DRAM,91,2026-11-20,102,50.31,71.22,-0.32,1917,877,60356,33460
2026-08-10_1151,DRAM,182,2027-02-19,193,50.31,72.0,-0.08,295,223,3343,7224
2026-08-10_1151,EEM,30,2026-09-18,39,65.3,27.39,-0.72,18107,13777,499862,914334
2026-08-10_1151,EEM,60,2026-10-16,67,65.3,27.91,-1.29,11252,7250,98561,162865
2026-08-10_1151,EEM,91,2026-11-20,102,65.3,28.2,-0.31,7989,7932,12113,43858
2026-08-10_1151,EEM,182,2027-01-15,158,65.3,27.6,-0.44,14038,20899,175341,251186
2026-08-10_1151,FXI,30,2026-09-18,39,36.38,20.12,-1.15,3322,2723,459343,411002
2026-08-10_1151,FXI,60,2026-10-16,67,36.38,20.61,-0.44,9282,10704,77911,60932
2026-08-10_1151,FXI,91,2026-11-20,102,36.38,23.15,2.32,7552,325,92323,105450
2026-08-10_1151,FXI,182,2027-02-19,193,36.38,22.79,-0.01,142,336,33914,16472
2026-08-10_1151,GDX,30,2026-09-18,39,89.72,44.6,2.19,3099,8578,202781,306351
2026-08-10_1151,GDX,60,2026-10-16,67,89.72,44.69,3.78,3246,2130,26624,31229
2026-08-10_1151,GDX,91,2026-11-20,102,89.72,44.0,2.1,1247,437,12663,119620
2026-08-10_1151,GDX,182,2027-01-15,158,89.72,43.36,2.28,2294,5190,120014,176478
2026-08-10_1151,GLD,30,2026-09-18,39,399.72,24.07,1.59,15626,4500,1037455,209463
2026-08-10_1151,GLD,60,2026-10-16,67,399.72,23.94,1.74,8854,1817,108971,89429
2026-08-10_1151,GLD,91,2026-11-20,102,399.72,23.65,1.58,1183,604,214593,199612
2026-08-10_1151,GLD,182,2027-01-15,158,399.72,23.39,1.68,20928,6854,399822,297633
2026-08-10_1151,GOOGL,30,2026-09-18,39,353.8,30.41,-0.18,8041,3828,200392,163385
2026-08-10_1151,GOOGL,60,2026-10-16,67,353.8,31.15,-0.19,2710,964,180777,68776
2026-08-10_1151,GOOGL,91,2026-11-20,102,353.8,34.08,-0.33,923,2331,73666,49885
2026-08-10_1151,GOOGL,182,2027-02-19,193,353.8,34.73,-0.61,586,503,5388,12560
2026-08-10_1151,IGV,30,2026-09-18,39,105.07,34.16,-1.11,2746,1371,35723,88514
2026-08-10_1151,IGV,60,2026-10-16,67,105.07,34.59,-0.62,726,508,13475,12655
2026-08-10_1151,IGV,91,2026-11-20,102,105.07,33.56,-2.06,336,321,34085,67444
2026-08-10_1151,IGV,182,2027-02-19,193,105.07,33.9,-2.44,94,497,3972,1587
2026-08-10_1151,IONQ,30,2026-09-18,39,43.59,86.94,3.67,976,511,45924,50823
2026-08-10_1151,IONQ,60,2026-10-16,67,43.59,87.35,4.82,399,577,18721,36147
2026-08-10_1151,IONQ,91,2026-11-20,102,43.59,91.12,7.14,774,182,29096,12196
2026-08-10_1151,IONQ,182,2027-01-15,158,43.59,85.62,,637,163,58866,61498
2026-08-10_1151,IWM,30,2026-09-18,39,300.08,18.08,-3.25,4856,12126,467000,973008
2026-08-10_1151,IWM,60,2026-10-16,67,300.08,18.69,-3.63,2521,10959,69995,185887
2026-08-10_1151,IWM,91,2026-11-20,102,300.08,19.63,-3.84,3094,558,110596,140927
2026-08-10_1151,IWM,182,2027-02-19,193,300.08,20.39,-3.85,106,587,3888,20132
2026-08-10_1151,KRE,30,2026-09-18,39,75.84,22.81,-1.96,5880,16907,132325,161860
2026-08-10_1151,KRE,60,2026-10-16,67,75.84,23.11,-2.86,731,593,162364,154694
2026-08-10_1151,KRE,91,2026-11-20,102,75.84,23.58,-2.85,154,3713,62919,44065
2026-08-10_1151,KRE,182,2027-01-15,158,75.84,24.2,-3.63,653,2618,83971,310184
2026-08-10_1151,KWEB,30,2026-09-18,39,28.98,28.73,-1.69,4848,1321,566439,207762
2026-08-10_1151,KWEB,60,2026-09-18,39,28.98,28.73,-1.69,4848,1321,566439,207762
2026-08-10_1151,KWEB,91,2026-11-20,102,28.98,30.93,-1.2,6268,1160,72732,36317
2026-08-10_1151,KWEB,182,2027-02-19,193,28.98,33.37,,272,121,1796,2332
2026-08-10_1151,META,30,2026-09-18,39,600.16,35.35,0.54,9023,4801,162248,178822
2026-08-10_1151,META,60,2026-10-16,67,600.16,36.68,0.53,3834,1513,113994,43967
2026-08-10_1151,META,91,2026-11-20,102,600.16,40.77,0.62,3724,1183,140820,45791
2026-08-10_1151,META,182,2027-02-19,193,600.16,40.91,0.43,333,317,4898,6166
2026-08-10_1151,MSFT,30,2026-09-18,39,510.11,28.58,-1.77,10828,5648,340009,158090
2026-08-10_1151,MSFT,60,2026-10-16,67,510.11,29.18,-1.19,5927,5923,190585,93685
2026-08-10_1151,MSFT,91,2026-11-20,102,510.11,32.13,-1.91,3123,2917,133209,63861
2026-08-10_1151,MSFT,182,2027-01-15,158,510.11,30.97,-1.38,7820,2699,372186,180265
2026-08-10_1151,MU,30,2026-09-18,39,878.53,69.71,2.33,4434,5480,94055,146002
2026-08-10_1151,MU,60,2026-10-16,67,878.53,74.04,2.86,2569,2033,51888,93342
2026-08-10_1151,MU,91,2026-11-20,102,878.53,73.9,2.63,423,831,38182,62948
2026-08-10_1151,MU,182,2027-02-19,193,878.53,71.56,2.03,1191,940,7383,9708
2026-08-10_1151,NVDA,30,2026-09-18,39,219.27,38.94,-2.63,25660,11563,806813,735949
2026-08-10_1151,NVDA,60,2026-10-16,67,219.27,38.53,-2.41,7309,2177,455256,352304
2026-08-10_1151,NVDA,91,2026-11-20,102,219.27,40.6,-2.53,6141,3273,201783,225637
2026-08-10_1151,NVDA,182,2027-02-19,193,219.27,39.98,-2.2,1656,1387,27446,33074
2026-08-10_1151,ONDS,30,2026-09-18,39,9.34,108.36,7.65,14796,4104,204679,70059
2026-08-10_1151,ONDS,60,2026-10-16,67,9.34,106.65,7.33,894,227,5060,103
2026-08-10_1151,ONDS,91,2026-11-20,102,9.34,107.6,8.48,961,227,583,390
2026-08-10_1151,ONDS,182,2027-01-15,158,9.34,107.06,7.77,3403,703,336289,73526
2026-08-10_1151,OWL,30,2026-09-18,39,11.77,41.56,-7.18,292,46,23689,101227
2026-08-10_1151,OWL,60,2026-10-16,67,11.77,43.84,-5.83,5214,240,41157,28071
2026-08-10_1151,OWL,91,2026-11-20,102,11.77,46.32,-8.31,199,161,10037,16747
2026-08-10_1151,OWL,182,2027-02-19,193,11.77,45.8,-7.91,251,1585,10439,14313
2026-08-10_1151,QQQ,30,2026-09-18,39,722.48,20.62,-3.5,27263,36057,790783,893892
2026-08-10_1151,QQQ,60,2026-10-16,67,722.48,21.34,-4.07,6384,6265,218445,269704
2026-08-10_1151,QQQ,91,2026-11-20,102,722.48,22.27,-4.38,4022,2888,77519,53584
2026-08-10_1151,QQQ,182,2027-02-19,193,722.48,23.07,-4.38,998,1455,16877,46065
2026-08-10_1151,RKLB,30,2026-09-18,39,81.49,96.63,4.77,10633,1573,47408,34759
2026-08-10_1151,RKLB,60,2026-10-16,67,81.49,95.4,3.51,1405,855,32359,33362
2026-08-10_1151,RKLB,91,2026-10-16,67,81.49,95.4,3.51,1405,855,32359,33362
2026-08-10_1151,RKLB,182,2027-01-15,158,81.49,91.69,3.6,2647,4580,116775,96838
2026-08-10_1151,SLV,30,2026-09-18,39,58.63,43.93,5.44,8695,1982,720480,374334
2026-08-10_1151,SLV,60,2026-10-16,67,58.63,44.27,6.17,5349,978,245897,117255
2026-08-10_1151,SLV,91,2026-11-20,102,58.63,44.54,7.15,2597,591,97899,58511
2026-08-10_1151,SLV,182,2027-01-15,158,58.63,43.8,8.27,15398,3791,807132,425404
2026-08-10_1151,SMH,30,2026-09-18,39,575.82,43.99,-3.53,3393,6348,137876,302234
2026-08-10_1151,SMH,60,2026-10-16,67,575.82,44.51,-4.14,886,598,48700,62791
2026-08-10_1151,SMH,91,2026-11-20,102,575.82,44.97,-4.43,1211,573,13611,22212
2026-08-10_1151,SMH,182,2027-02-19,193,575.82,43.95,-3.96,387,1129,2633,2615
2026-08-10_1151,SPCX,30,2026-09-18,39,132.82,76.79,4.07,23338,21416,272846,381155
2026-08-10_1151,SPCX,60,2026-10-16,67,132.82,74.32,4.02,8632,7381,115176,139547
2026-08-10_1151,SPCX,91,2026-11-20,102,132.82,75.23,3.48,2694,5524,42384,84188
2026-08-10_1151,SPCX,182,2027-02-19,193,132.82,70.76,1.64,1829,460,10263,14851
2026-08-10_1151,SPY,30,2026-09-18,39,773.82,14.1,-2.14,16758,38471,727595,2598046
2026-08-10_1151,SPY,60,2026-10-16,67,773.82,14.13,-3.89,4643,12444,159716,980816
2026-08-10_1151,SPY,91,2026-11-20,102,773.82,16.33,-2.39,8142,5214,107682,1169951
2026-08-10_1151,SPY,182,2027-01-29,172,773.82,15.53,-5.12,1629,1065,4254,4885
2026-08-10_1151,TSLA,30,2026-09-18,39,330.42,41.03,1.86,10056,4693,245293,199140
2026-08-10_1151,TSLA,60,2026-10-16,67,330.42,42.42,1.85,4205,1145,85242,108760
2026-08-10_1151,TSLA,91,2026-11-20,102,330.42,45.49,2.11,1365,480,92914,123847
2026-08-10_1151,TSLA,182,2027-02-19,193,330.42,46.56,2.13,994,402,9349,15394
2026-08-10_1151,USO,30,2026-09-18,39,124.47,53.12,12.84,4317,3027,85157,104939
2026-08-10_1151,USO,60,2026-10-16,67,124.47,51.08,12.27,1688,3181,71078,187261
2026-08-10_1151,USO,91,2026-10-16,67,124.47,51.08,12.27,1688,3181,71078,187261
2026-08-10_1151,USO,182,2027-01-15,158,124.47,44.11,9.73,1143,2792,64001,114633
2026-08-10_1151,VTV,30,2026-09-18,39,225.04,13.19,-4.58,41,12,63,176
2026-08-10_1151,VTV,60,2026-09-18,39,225.04,13.19,-4.58,41,12,63,176
2026-08-10_1151,VTV,91,2026-11-20,102,225.04,10.92,-5.82,174,131,1066,235
2026-08-10_1151,VTV,182,2027-02-19,193,225.04,14.26,-3.48,382,197,1168,616
2026-08-10_1151,VUG,30,2026-09-18,39,89.36,19.88,0.39,265,842,10771,20266
2026-08-10_1151,VUG,60,2026-09-18,39,89.36,19.88,0.39,265,842,10771,20266
2026-08-10_1151,VUG,91,2026-12-18,130,89.36,24.77,-1.75,687,710,7591,2362
2026-08-10_1151,VUG,182,2027-03-19,221,89.36,30.46,-5.11,246,2,1005,404
2026-08-10_1151,XBI,30,2026-09-18,39,157.34,32.55,-1.15,3895,1412,60005,59366
2026-08-10_1151,XBI,60,2026-09-18,39,157.34,32.55,-1.15,3895,1412,60005,59366
2026-08-10_1151,XBI,91,2026-12-18,130,157.34,33.17,-2.23,544,2150,68263,36014
2026-08-10_1151,XBI,182,2027-01-15,158,157.34,33.52,-1.9,560,1569,34509,52820
2026-08-10_1151,XLB,30,2026-09-18,39,52.98,20.0,-0.64,1055,451,211686,116568
2026-08-10_1151,XLB,60,2026-09-18,39,52.98,20.0,-0.64,1055,451,211686,116568
2026-08-10_1151,XLB,91,2026-12-18,130,52.98,20.16,-2.12,392,63,7583,7322
2026-08-10_1151,XLB,182,2027-01-15,158,52.98,20.87,-3.07,1022,1037,68956,42773
2026-08-10_1151,XLC,30,2026-09-18,39,111.27,17.35,-4.4,181,210,13413,184166
2026-08-10_1151,XLC,60,2026-09-18,39,111.27,17.35,-4.4,181,210,13413,184166
2026-08-10_1151,XLC,91,2026-12-18,130,111.27,18.49,-0.06,136,257,6956,5376
2026-08-10_1151,XLC,182,2027-01-15,158,111.27,19.21,-1.43,132,2277,5873,18349
2026-08-10_1151,XLE,30,2026-09-18,39,59.45,25.48,0.37,2514,10576,327896,643505
2026-08-10_1151,XLE,60,2026-10-16,67,59.45,25.84,0.51,2602,794,63877,66538
2026-08-10_1151,XLE,91,2026-11-20,102,59.45,26.09,0.33,2633,604,26101,17271
2026-08-10_1151,XLE,182,2027-01-15,158,59.45,25.09,-0.43,1601,9433,267885,697117
2026-08-10_1151,XLF,30,2026-09-18,39,57.89,14.33,-1.62,2969,415,528459,1274727
2026-08-10_1151,XLF,60,2026-10-16,67,57.89,14.91,-2.38,1993,689,163559,268349
2026-08-10_1151,XLF,91,2026-11-20,102,57.89,15.86,-2.77,822,337,187208,68534
2026-08-10_1151,XLF,182,2027-01-15,158,57.89,18.39,-0.41,1442,2704,539598,516191
2026-08-10_1151,XLI,30,2026-09-18,39,185.24,19.59,-2.0,1876,4103,30869,201629
2026-08-10_1151,XLI,60,2026-09-18,39,185.24,19.59,-2.0,1876,4103,30869,201629
2026-08-10_1151,XLI,91,2026-11-20,102,185.24,20.32,-2.05,498,536,12596,85548
2026-08-10_1151,XLI,182,2027-01-15,158,185.24,20.0,-2.02,1052,2539,25210,35908
2026-08-10_1151,XLK,30,2026-09-18,39,187.72,30.43,-3.92,265,1418,49825,90549
2026-08-10_1151,XLK,60,2026-10-16,67,187.72,31.11,-3.81,217,334,2314,6748
2026-08-10_1151,XLK,91,2026-10-16,67,187.72,31.11,-3.81,217,334,2314,6748
2026-08-10_1151,XLK,182,2027-01-15,158,187.72,29.37,-1.32,3130,5427,45111,73972
2026-08-10_1151,XLP,30,2026-09-18,39,84.81,17.35,1.59,2371,1012,33202,79786
2026-08-10_1151,XLP,60,2026-10-16,67,84.81,17.01,,58,1543,242,1765
2026-08-10_1151,XLP,91,2026-10-16,67,84.81,17.01,,58,1543,242,1765
2026-08-10_1151,XLP,182,2027-01-15,158,84.81,16.99,-1.5,703,739,15216,44525
2026-08-10_1151,XLRE,30,2026-09-18,39,44.34,15.06,,25,23,378,284
2026-08-10_1151,XLRE,60,2026-09-18,39,44.34,15.06,,25,23,378,284
2026-08-10_1151,XLRE,91,2026-11-20,102,44.34,16.23,4.62,54,247,773,2151
2026-08-10_1151,XLRE,182,2027-02-19,193,44.34,24.94,-12.56,14,6,317,16
2026-08-10_1151,XLU,30,2026-09-18,39,43.16,18.58,-0.17,12408,755,111700,117710
2026-08-10_1151,XLU,60,2026-09-18,39,43.16,18.58,-0.17,12408,755,111700,117710
2026-08-10_1151,XLU,91,2026-12-18,130,43.16,18.33,-0.28,1049,633,99309,281271
2026-08-10_1151,XLU,182,2027-01-15,158,43.16,17.16,-0.59,491,1532,91548,300074
2026-08-10_1151,XLV,30,2026-09-18,39,167.39,17.25,-0.77,453,2677,66370,93091
2026-08-10_1151,XLV,60,2026-10-16,67,167.39,17.41,-1.18,94,2081,3209,468
2026-08-10_1151,XLV,91,2026-10-16,67,167.39,17.41,-1.18,94,2081,3209,468
2026-08-10_1151,XLV,182,2027-01-15,158,167.39,17.72,-2.07,832,368,104861,98896
2026-08-10_1151,XLY,30,2026-09-18,39,119.72,20.6,-0.59,955,426,44947,180297
2026-08-10_1151,XLY,60,2026-10-16,67,119.72,20.55,-0.73,266,4134,1464,11786
