stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-21_1150,AAOI,30,2026-09-18,28,127.04,104.8,2.28,735,695,28953,23480
2026-08-21_1150,AAOI,60,2026-10-02,42,127.04,104.59,3.79,114,119,964,1125
2026-08-21_1150,AAOI,91,2026-12-18,119,127.04,115.44,1.72,266,624,14889,9515
2026-08-21_1150,AAOI,182,2027-03-19,210,127.04,112.06,,161,599,2293,1548
2026-08-21_1150,AAPL,30,2026-09-18,28,311.58,24.36,-1.35,31496,12203,353244,240471
2026-08-21_1150,AAPL,60,2026-10-16,56,311.58,24.47,-1.51,7177,2243,271043,138100
2026-08-21_1150,AAPL,91,2026-11-20,91,311.58,26.8,-2.22,4032,2027,158137,101839
2026-08-21_1150,AAPL,182,2027-02-19,182,311.58,27.08,-2.17,1411,385,36679,31722
2026-08-21_1150,AMD,30,2026-09-18,28,470.69,53.3,0.09,3390,2712,127835,202651
2026-08-21_1150,AMD,60,2026-10-16,56,470.69,54.56,0.47,2598,3049,47733,61890
2026-08-21_1150,AMD,91,2026-11-20,91,470.69,58.31,1.24,1739,1606,76457,61882
2026-08-21_1150,AMD,182,2027-02-19,182,470.69,58.45,1.95,891,4524,8111,13643
2026-08-21_1150,AMZN,30,2026-09-18,28,260.37,29.09,-0.78,14725,10118,365814,226211
2026-08-21_1150,AMZN,60,2026-10-16,56,260.37,29.65,-1.16,10490,1847,182207,135873
2026-08-21_1150,AMZN,91,2026-11-20,91,260.37,34.88,-1.41,5379,2432,217690,86808
2026-08-21_1150,AMZN,182,2027-02-19,182,260.37,35.14,-1.39,788,1039,17956,19937
2026-08-21_1150,CRWV,30,2026-09-18,28,90.0,76.57,1.28,11612,1744,255646,132167
2026-08-21_1150,CRWV,60,2026-10-16,56,90.0,76.96,2.02,1514,2432,112332,103304
2026-08-21_1150,CRWV,91,2026-11-20,91,90.0,81.67,1.15,631,693,50119,40586
2026-08-21_1150,CRWV,182,2027-02-19,182,90.0,81.75,-0.6,94,327,5866,5879
2026-08-21_1150,DRAM,30,2026-09-18,28,58.28,66.68,0.5,4085,9064,321898,186662
2026-08-21_1150,DRAM,60,2026-10-16,56,58.28,69.93,-0.89,10625,818,146321,92138
