stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-11_1351,AAOI,30,2026-10-16,35,106.43,84.66,3.08,629,360,11130,8599
2026-09-11_1351,AAOI,60,2026-10-16,35,106.43,84.66,3.08,629,360,11130,8599
2026-09-11_1351,AAOI,91,2026-12-18,98,106.43,93.45,3.39,530,520,19434,11939
2026-09-11_1351,AAOI,182,2027-03-19,189,106.43,94.19,,122,49,3664,3798
2026-09-11_1351,AAPL,30,2026-10-16,35,332.78,24.42,-1.86,52915,30478,436314,178495
2026-09-11_1351,AAPL,60,2026-11-20,70,332.78,27.05,-2.32,12594,10056,194144,133138
2026-09-11_1351,AAPL,91,2026-12-18,98,332.78,26.46,-2.29,11971,7897,267020,207912
2026-09-11_1351,AAPL,182,2027-03-19,189,332.78,27.42,-2.43,2736,5395,77813,76556
2026-09-11_1351,AMD,30,2026-10-16,35,517.6,49.04,0.03,7277,5588,74289,82060
2026-09-11_1351,AMD,60,2026-11-20,70,517.6,56.11,0.57,4759,1601,82214,71207
2026-09-11_1351,AMD,91,2026-12-18,98,517.6,54.3,1.17,1117,1266,82344,105348
2026-09-11_1351,AMD,182,2027-03-19,189,517.6,55.76,1.59,1012,4802,48106,72551
2026-09-11_1351,AMZN,30,2026-10-16,35,256.8,29.72,-0.97,22027,7922,252361,174061
2026-09-11_1351,AMZN,60,2026-11-20,70,256.8,36.25,-0.92,4701,3508,286829,109668
2026-09-11_1351,AMZN,91,2026-12-18,98,256.8,34.86,-1.18,6339,2957,240705,188425
2026-09-11_1351,AMZN,182,2027-03-19,189,256.8,35.24,-1.06,1933,2447,70193,110976
2026-09-11_1351,CRWV,30,2026-10-16,35,89.06,72.9,2.02,6971,8410,141566,137013
2026-09-11_1351,CRWV,60,2026-11-20,70,89.06,80.28,2.64,960,759,58945,51867
2026-09-11_1351,CRWV,91,2026-12-18,98,89.06,79.21,2.56,1032,519,73175,81738
2026-09-11_1351,CRWV,182,2027-03-19,189,89.06,79.16,2.29,386,808,33707,36373
2026-09-11_1351,DRAM,30,2026-10-16,35,59.35,60.22,0.02,8731,7695,240575,129564
2026-09-11_1351,DRAM,60,2026-11-20,70,59.35,62.46,0.56,1458,3427,135347,62419
2026-09-11_1351,DRAM,91,2026-12-18,98,59.35,61.34,1.84,2550,1429,206747,89677
2026-09-11_1351,DRAM,182,2027-03-19,189,59.35,62.65,-0.11,1008,10758,43082,59404
2026-09-11_1351,EEM,30,2026-10-16,35,67.92,22.66,-2.38,3843,5625,162114,314251
2026-09-11_1351,EEM,60,2026-11-20,70,67.92,23.45,-3.16,973,5983,41794,210084
