stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-13_1204,AAPL,30,2026-09-18,36,302.81,23.21,-0.78,12185,4925,330624,243982
2026-08-13_1204,AAPL,60,2026-10-16,64,302.81,23.74,-1.08,24654,5207,251482,129070
2026-08-13_1204,AAPL,91,2026-11-20,99,302.81,25.87,-1.85,11549,1365,152081,94020
2026-08-13_1204,AAPL,182,2027-02-19,190,302.81,26.37,-1.98,2690,370,33405,24989
2026-08-13_1204,AMD,30,2026-09-18,36,493.59,55.88,0.82,7197,8166,117644,193494
2026-08-13_1204,AMD,60,2026-10-16,64,493.59,57.58,1.61,1138,1260,49952,58563
2026-08-13_1204,AMD,91,2026-11-20,99,493.59,61.32,1.84,808,797,62748,63673
2026-08-13_1204,AMD,182,2027-02-19,190,493.59,61.25,1.42,425,645,5642,11418
2026-08-13_1204,AMZN,30,2026-09-18,36,266.0,28.65,-0.63,11794,5686,329070,225271
2026-08-13_1204,AMZN,60,2026-10-16,64,266.0,29.9,-0.89,3241,1018,156355,127416
2026-08-13_1204,AMZN,91,2026-11-20,99,266.0,34.39,-1.14,7607,1032,187109,81140
2026-08-13_1204,AMZN,182,2027-02-19,190,266.0,34.76,-0.98,477,1410,15114,13491
2026-08-13_1204,CRWV,30,2026-09-18,36,108.9,78.18,2.01,30960,8729,259704,118167
2026-08-13_1204,CRWV,60,2026-10-16,64,108.9,79.41,1.95,5526,2531,100212,68625
2026-08-13_1204,CRWV,91,2026-11-20,99,108.9,80.74,1.68,2295,1157,44352,39240
2026-08-13_1204,CRWV,182,2027-02-19,190,108.9,79.52,,724,425,2764,2765
2026-08-13_1204,DRAM,30,2026-09-18,36,57.47,71.89,0.39,31148,6981,293066,178199
2026-08-13_1204,DRAM,60,2026-10-16,64,57.47,73.1,1.27,5844,1466,105669,84745
2026-08-13_1204,DRAM,91,2026-11-20,99,57.47,72.67,2.54,9712,849,71359,35183
2026-08-13_1204,DRAM,182,2027-02-19,190,57.47,72.57,,567,1176,4528,8690
2026-08-13_1204,EEM,30,2026-09-18,36,66.76,27.59,0.06,6246,4299,516155,921959
2026-08-13_1204,EEM,60,2026-10-16,64,66.76,26.35,-0.35,3488,11568,106347,172016
2026-08-13_1204,EEM,91,2026-11-20,99,66.76,28.2,-4.31,483,5701,12164,45699
2026-08-13_1204,EEM,182,2027-01-15,155,66.76,26.46,1.7,619,1370,172973,252622
2026-08-13_1204,FXI,30,2026-09-18,36,34.85,20.39,-0.83,1011,8614,477688,411294
2026-08-13_1204,FXI,60,2026-10-16,64,34.85,20.27,0.94,1241,836,87839,70899
2026-08-13_1204,FXI,91,2026-11-20,99,34.85,23.24,-0.88,478,1030,92455,105622
2026-08-13_1204,FXI,182,2027-02-19,190,34.85,22.84,0.67,115,279,33901,16473
2026-08-13_1204,GDX,30,2026-09-18,36,87.89,43.3,1.62,4110,2834,210784,314388
2026-08-13_1204,GDX,60,2026-10-16,64,87.89,43.54,2.43,2736,4582,31535,37374
2026-08-13_1204,GDX,91,2026-11-20,99,87.89,43.5,2.54,1089,561,14215,120224
2026-08-13_1204,GDX,182,2027-01-15,155,87.89,43.62,2.13,3063,2987,121150,176831
2026-08-13_1204,GLD,30,2026-09-18,36,400.02,22.18,0.89,15533,5513,1325219,203478
2026-08-13_1204,GLD,60,2026-10-16,64,400.02,22.6,1.0,6827,3050,120590,93168
2026-08-13_1204,GLD,91,2026-11-20,99,400.02,22.99,0.99,1475,3536,302216,328888
2026-08-13_1204,GLD,182,2027-01-15,155,400.02,22.79,1.15,15377,7004,429647,367048
2026-08-13_1204,GOOGL,30,2026-09-18,36,345.32,28.78,-0.07,11551,2531,212801,166537
2026-08-13_1204,GOOGL,60,2026-10-16,64,345.32,30.29,0.06,4531,1156,188406,75189
2026-08-13_1204,GOOGL,91,2026-11-20,99,345.32,33.46,0.22,1997,554,80928,54810
2026-08-13_1204,GOOGL,182,2027-02-19,190,345.32,34.12,-0.18,377,453,9441,15171
2026-08-13_1204,IBIT,30,2026-09-18,36,35.88,34.64,-2.38,17158,8331,550235,367520
2026-08-13_1204,IBIT,60,2026-10-16,64,35.88,36.45,-3.02,16919,4064,204568,174312
2026-08-13_1204,IBIT,91,2026-11-20,99,35.88,38.61,-3.8,6299,6485,161900,59934
2026-08-13_1204,IBIT,182,2027-02-19,190,35.88,41.38,-4.07,240,459,8305,5985
2026-08-13_1204,IGV,30,2026-09-18,36,103.66,31.08,-0.58,1203,18679,42206,73303
2026-08-13_1204,IGV,60,2026-10-16,64,103.66,32.09,-1.78,238,289,13722,14618
2026-08-13_1204,IGV,91,2026-11-20,99,103.66,34.6,-1.95,884,343,34483,77444
2026-08-13_1204,IGV,182,2027-02-19,190,103.66,32.58,,99,693,4000,1924
2026-08-13_1204,IONQ,30,2026-09-18,36,45.52,81.46,9.87,3515,4158,48802,49850
2026-08-13_1204,IONQ,60,2026-10-16,64,45.52,82.98,8.87,891,323,18973,36467
2026-08-13_1204,IONQ,91,2026-11-20,99,45.52,85.31,8.79,968,128,29317,12397
2026-08-13_1204,IONQ,182,2027-01-15,155,45.52,83.18,52.32,1025,168,60109,61566
2026-08-13_1204,IWM,30,2026-09-18,36,303.17,17.04,-3.19,15730,96716,520322,1024925
2026-08-13_1204,IWM,60,2026-10-16,64,303.17,18.13,-3.4,3442,19123,80593,213417
2026-08-13_1204,IWM,91,2026-11-20,99,303.17,19.19,-3.72,1986,1755,111967,151651
2026-08-13_1204,IWM,182,2027-02-19,190,303.17,20.02,-3.94,132,536,3917,20219
2026-08-13_1204,KRE,30,2026-09-18,36,77.77,20.95,-2.38,7952,995,130927,173498
2026-08-13_1204,KRE,60,2026-10-16,64,77.77,22.9,-3.18,547,3316,162250,154891
2026-08-13_1204,KRE,91,2026-11-20,99,77.77,23.28,-3.38,15460,1150,78284,47587
2026-08-13_1204,KRE,182,2027-01-15,155,77.77,24.1,-3.35,1117,3023,72458,313826
2026-08-13_1204,KWEB,30,2026-09-18,36,26.86,28.59,-0.8,7267,3300,564617,210332
2026-08-13_1204,KWEB,60,2026-09-18,36,26.86,28.59,-0.8,7267,3300,564617,210332
2026-08-13_1204,KWEB,91,2026-11-20,99,26.86,30.58,0.24,730,1176,83838,36757
2026-08-13_1204,KWEB,182,2027-02-19,190,26.86,33.45,4.05,316,347,1858,2951
2026-08-13_1204,META,30,2026-09-18,36,586.1,33.67,0.57,4525,3251,165784,188557
2026-08-13_1204,META,60,2026-10-16,64,586.1,35.28,0.29,2354,1256,118028,48174
2026-08-13_1204,META,91,2026-11-20,99,586.1,39.96,0.54,1840,1593,141342,49837
2026-08-13_1204,META,182,2027-02-19,190,586.1,40.39,0.46,327,955,5622,7639
2026-08-13_1204,MSFT,30,2026-09-18,36,494.8,26.32,-1.7,7028,3437,342566,166187
2026-08-13_1204,MSFT,60,2026-10-16,64,494.8,27.32,-1.82,2661,2108,218070,98887
2026-08-13_1204,MSFT,91,2026-11-20,99,494.8,30.74,-2.35,3075,2017,138910,68798
2026-08-13_1204,MSFT,182,2027-01-15,155,494.8,29.81,-1.9,3136,1622,372794,186005
2026-08-13_1204,MU,30,2026-09-18,36,963.9,67.61,3.35,14492,10495,100482,148867
2026-08-13_1204,MU,60,2026-10-16,64,963.9,72.75,3.99,4940,11255,56752,97205
2026-08-13_1204,MU,91,2026-11-20,99,963.9,72.46,4.37,1326,1437,44144,62961
2026-08-13_1204,MU,182,2027-02-19,190,963.9,71.99,3.66,1060,2417,9606,13779
2026-08-13_1204,NVDA,30,2026-09-18,36,224.88,38.46,-1.84,63653,20090,825406,744988
2026-08-13_1204,NVDA,60,2026-10-16,64,224.88,37.81,-1.84,16421,11524,470297,400900
2026-08-13_1204,NVDA,91,2026-11-20,99,224.88,39.82,-1.83,6471,2428,212632,232231
2026-08-13_1204,NVDA,182,2027-02-19,190,224.88,39.74,-1.64,4171,7125,29685,42119
2026-08-13_1204,ONDS,30,2026-09-18,36,9.02,82.16,20.25,25417,4287,254842,73988
2026-08-13_1204,ONDS,60,2026-10-16,64,9.02,85.49,15.75,2352,429,10182,2002
2026-08-13_1204,ONDS,91,2026-11-20,99,9.02,93.03,17.01,842,414,3756,1070
2026-08-13_1204,ONDS,182,2027-01-15,155,9.02,91.48,12.71,11134,535,339997,74814
2026-08-13_1204,OWL,30,2026-09-18,36,12.18,41.26,-2.07,12343,903,18000,101205
2026-08-13_1204,OWL,60,2026-10-16,64,12.18,43.04,-0.56,5774,975,41189,28659
2026-08-13_1204,OWL,91,2026-11-20,99,12.18,48.26,-4.52,383,486,11148,17354
2026-08-13_1204,OWL,182,2027-02-19,190,12.18,46.71,-5.01,1910,465,10649,14740
2026-08-13_1204,QQQ,30,2026-09-18,36,730.96,19.26,-3.36,34486,33516,829942,947012
2026-08-13_1204,QQQ,60,2026-10-16,64,730.96,20.43,-3.9,11225,10092,264117,286014
2026-08-13_1204,QQQ,91,2026-11-20,99,730.96,21.55,-4.28,11014,8844,98693,87959
2026-08-13_1204,QQQ,182,2027-02-19,190,730.96,22.43,-4.15,3704,3529,17574,46277
2026-08-13_1204,RKLB,30,2026-09-18,36,81.39,80.76,2.75,3132,1804,49545,37009
2026-08-13_1204,RKLB,60,2026-10-16,64,81.39,82.29,2.79,3087,818,38224,34790
2026-08-13_1204,RKLB,91,2026-10-16,64,81.39,82.29,2.79,3087,818,38224,34790
2026-08-13_1204,RKLB,182,2027-01-15,155,81.39,84.96,4.35,1438,812,117704,97202
2026-08-13_1204,SLV,30,2026-09-18,36,58.4,42.01,3.88,5647,5408,730544,378685
2026-08-13_1204,SLV,60,2026-10-16,64,58.4,43.25,5.66,5817,997,259850,118610
2026-08-13_1204,SLV,91,2026-11-20,99,58.4,43.82,7.1,2447,362,115416,61460
2026-08-13_1204,SLV,182,2027-01-15,155,58.4,43.57,8.74,13516,2357,850429,426426
2026-08-13_1204,SMH,30,2026-09-18,36,594.38,39.03,-3.82,6509,5352,145346,296906
2026-08-13_1204,SMH,60,2026-10-16,64,594.38,40.11,-3.9,1619,1336,54851,65890
2026-08-13_1204,SMH,91,2026-11-20,99,594.38,41.28,-4.12,932,783,14384,22825
2026-08-13_1204,SMH,182,2027-02-19,190,594.38,40.91,-2.84,449,724,2685,3300
2026-08-13_1204,SPCX,30,2026-09-18,36,141.31,67.23,1.34,37240,24008,299454,382780
2026-08-13_1204,SPCX,60,2026-10-16,64,141.31,66.99,1.31,8622,18520,139325,170764
2026-08-13_1204,SPCX,91,2026-11-20,99,141.31,68.99,1.23,2229,4856,56473,101193
2026-08-13_1204,SPCX,182,2027-02-19,190,141.31,67.3,2.58,1208,378,19422,17463
2026-08-13_1204,SPY,30,2026-09-18,36,775.89,13.89,-2.08,36496,95677,751836,2696722
2026-08-13_1204,SPY,60,2026-10-16,64,775.89,13.61,-3.82,18668,29739,202152,1039731
2026-08-13_1204,SPY,91,2026-11-20,99,775.89,13.82,-2.35,3472,84513,118971,1466455
2026-08-13_1204,SPY,182,2027-01-29,169,775.89,15.4,-5.12,642,973,5492,6153
2026-08-13_1204,TSLA,30,2026-09-18,36,334.31,37.44,1.12,15642,7112,256175,204054
2026-08-13_1204,TSLA,60,2026-10-16,64,334.31,39.49,1.32,3881,1872,87964,126212
2026-08-13_1204,TSLA,91,2026-11-20,99,334.31,43.24,1.46,2257,2161,95272,125319
2026-08-13_1204,TSLA,182,2027-02-19,190,334.31,44.87,1.81,474,912,11428,17045
2026-08-13_1204,USO,30,2026-09-18,36,126.6,48.44,6.33,2909,3333,91764,105635
2026-08-13_1204,USO,60,2026-10-16,64,126.6,48.13,7.0,2219,10497,75834,190840
2026-08-13_1204,USO,91,2026-10-16,64,126.6,48.13,7.0,2219,10497,75834,190840
2026-08-13_1204,USO,182,2027-01-15,155,126.6,40.49,10.84,1280,2394,63924,117007
2026-08-13_1204,VTV,30,2026-09-18,36,226.62,12.2,-1.96,45,27,181,192
2026-08-13_1204,VTV,60,2026-09-18,36,226.62,12.2,-1.96,45,27,181,192
2026-08-13_1204,VTV,91,2026-11-20,99,226.62,11.82,-2.81,117,115,1067,241
2026-08-13_1204,VTV,182,2027-02-19,190,226.62,13.1,-2.46,433,205,1208,675
2026-08-13_1204,VUG,30,2026-09-18,36,89.47,17.87,-1.08,460,1077,10879,20386
2026-08-13_1204,VUG,60,2026-09-18,36,89.47,17.87,-1.08,460,1077,10879,20386
2026-08-13_1204,VUG,91,2026-12-18,127,89.47,20.58,-1.49,709,468,7635,2504
2026-08-13_1204,VUG,182,2027-03-19,218,89.47,22.08,-5.41,185,16,1060,405
2026-08-13_1204,XBI,30,2026-09-18,36,157.99,28.16,1.27,1216,630,61507,62004
2026-08-13_1204,XBI,60,2026-09-18,36,157.99,28.16,1.27,1216,630,61507,62004
2026-08-13_1204,XBI,91,2026-12-18,127,157.99,31.71,-0.32,706,2415,68388,36239
2026-08-13_1204,XBI,182,2027-01-15,155,157.99,32.12,-0.31,1450,1122,35516,52836
2026-08-13_1204,XLB,30,2026-09-18,36,52.41,22.7,-1.81,674,631,212193,116863
2026-08-13_1204,XLB,60,2026-09-18,36,52.41,22.7,-1.81,674,631,212193,116863
2026-08-13_1204,XLB,91,2026-12-18,127,52.41,23.99,-4.5,258,115,7657,7198
2026-08-13_1204,XLB,182,2027-01-15,155,52.41,19.89,-2.38,864,1027,68972,42791
2026-08-13_1204,XLC,30,2026-09-18,36,111.36,19.07,-0.63,261,95,13833,182339
2026-08-13_1204,XLC,60,2026-09-18,36,111.36,19.07,-0.63,261,95,13833,182339
2026-08-13_1204,XLC,91,2026-12-18,127,111.36,19.23,-0.2,239,141,7060,5405
2026-08-13_1204,XLC,182,2027-01-15,155,111.36,19.84,-5.5,123,2281,5877,18345
2026-08-13_1204,XLE,30,2026-09-18,36,60.98,23.96,0.54,10473,12760,333163,614479
2026-08-13_1204,XLE,60,2026-10-16,64,60.98,24.87,0.3,1417,862,74676,72181
2026-08-13_1204,XLE,91,2026-11-20,99,60.98,25.02,0.34,510,86,36607,24639
2026-08-13_1204,XLE,182,2027-01-15,155,60.98,24.8,-0.08,1952,8854,270274,697654
2026-08-13_1204,XLF,30,2026-09-18,36,57.83,13.67,-1.3,740,1279,544927,1300237
2026-08-13_1204,XLF,60,2026-10-16,64,57.83,14.86,-1.85,2407,428,167846,274769
2026-08-13_1204,XLF,91,2026-11-20,99,57.83,15.88,-2.79,528,562,187337,68945
2026-08-13_1204,XLF,182,2027-01-15,155,57.83,17.88,-0.56,2861,6705,549009,540412
2026-08-13_1204,XLI,30,2026-09-18,36,185.18,18.31,-1.49,796,1727,36628,203583
2026-08-13_1204,XLI,60,2026-09-18,36,185.18,18.31,-1.49,796,1727,36628,203583
2026-08-13_1204,XLI,91,2026-11-20,99,185.18,19.66,-1.94,218,76437,27354,111130
2026-08-13_1204,XLI,182,2027-01-15,155,185.18,19.43,-1.79,764,2549,25405,35911
2026-08-13_1204,XLK,30,2026-09-18,36,190.85,28.16,-2.79,1160,1687,52550,90847
2026-08-13_1204,XLK,60,2026-10-16,64,190.85,28.54,0.27,740,409,2668,7102
2026-08-13_1204,XLK,91,2026-10-16,64,190.85,28.54,0.27,740,409,2668,7102
2026-08-13_1204,XLK,182,2027-01-15,155,190.85,29.53,-1.4,1092,5169,45808,74232
2026-08-13_1204,XLP,30,2026-09-18,36,85.76,15.84,0.92,1691,991,33786,80084
2026-08-13_1204,XLP,60,2026-10-16,64,85.76,16.01,,44,315,1515,1569
2026-08-13_1204,XLP,91,2026-10-16,64,85.76,16.01,,44,315,1515,1569
2026-08-13_1204,XLP,182,2027-01-15,155,85.76,16.1,-1.19,783,747,14715,44531
2026-08-13_1204,XLRE,30,2026-09-18,36,44.98,16.13,2.53,284,135,832,835
2026-08-13_1204,XLRE,60,2026-09-18,36,44.98,16.13,2.53,284,135,832,835
2026-08-13_1204,XLRE,91,2026-11-20,99,44.98,16.44,,42,31,789,2178
2026-08-13_1204,XLRE,182,2027-02-19,190,44.98,19.04,,16,6,326,20
