stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-17_1250,AAOI,30,2026-09-18,32,159.09,112.48,3.61,3028,1402,27644,21817
2026-08-17_1250,AAOI,60,2026-10-02,46,159.09,111.69,,350,276,388,231
2026-08-17_1250,AAOI,91,2026-12-18,123,159.09,115.53,3.66,573,397,13696,8617
2026-08-17_1250,AAOI,182,2027-01-15,151,159.09,117.25,,2254,365,27084,42483
2026-08-17_1250,AAPL,30,2026-09-18,32,303.71,23.46,-0.18,19063,10059,337676,240874
2026-08-17_1250,AAPL,60,2026-10-16,60,303.71,23.42,-0.81,8022,1384,260941,129556
2026-08-17_1250,AAPL,91,2026-11-20,95,303.71,25.82,-1.32,5372,2106,154324,95091
2026-08-17_1250,AAPL,182,2027-02-19,186,303.71,26.72,-1.77,2219,583,34562,26046
2026-08-17_1250,AMD,30,2026-09-18,32,510.75,54.23,1.12,7646,5720,121616,193431
2026-08-17_1250,AMD,60,2026-10-16,60,510.75,56.03,1.92,2470,2498,50160,58966
2026-08-17_1250,AMD,91,2026-11-20,95,510.75,59.7,2.22,2318,1858,61627,63793
2026-08-17_1250,AMD,182,2027-02-19,186,510.75,60.21,2.02,2465,663,6808,11921
2026-08-17_1250,AMZN,30,2026-09-18,32,259.52,27.79,-0.16,15615,6026,335430,224176
2026-08-17_1250,AMZN,60,2026-10-16,60,259.52,29.19,-0.25,11704,6529,157769,129161
2026-08-17_1250,AMZN,91,2026-11-20,95,259.52,34.06,-0.44,5084,3373,186303,81825
2026-08-17_1250,AMZN,182,2027-02-19,186,259.52,34.24,-0.61,367,1459,15947,15575
2026-08-17_1250,CRWV,30,2026-09-18,32,107.17,79.06,1.08,5269,4803,242869,122674
2026-08-17_1250,CRWV,60,2026-10-16,60,107.17,77.32,1.17,2482,1899,102054,69319
2026-08-17_1250,CRWV,91,2026-11-20,95,107.17,83.17,0.78,679,911,45991,39607
2026-08-17_1250,CRWV,182,2027-02-19,186,107.17,79.17,,207,264,3820,3732
2026-08-17_1250,DRAM,30,2026-09-18,32,61.45,72.01,-0.23,34237,10867,307934,174448
2026-08-17_1250,DRAM,60,2026-10-16,60,61.45,71.69,2.15,35667,3158,123653,86002
2026-08-17_1250,DRAM,91,2026-11-20,95,61.45,71.3,3.3,9771,823,85458,34765
2026-08-17_1250,DRAM,182,2027-02-19,186,61.45,70.85,,3816,1108,4907,8741
2026-08-17_1250,EEM,30,2026-09-18,32,67.71,25.06,-3.03,23748,4809,545554,932392
2026-08-17_1250,EEM,60,2026-10-16,60,67.71,24.44,-3.25,4016,51651,107390,177035
2026-08-17_1250,EEM,91,2026-11-20,95,67.71,26.78,-1.42,467,8459,12216,50188
2026-08-17_1250,EEM,182,2027-01-15,151,67.71,26.66,-1.87,828,2560,172979,259008
2026-08-17_1250,EWY,30,2026-09-18,32,188.04,53.76,-1.53,26297,6564,131230,44972
2026-08-17_1250,EWY,60,2026-10-16,60,188.04,53.61,-2.4,4744,1634,79741,94617
2026-08-17_1250,EWY,91,2026-11-20,95,188.04,52.26,-2.06,353,305,6661,5861
2026-08-17_1250,EWY,182,2027-01-15,151,188.04,50.78,-4.05,3888,1015,87354,97862
2026-08-17_1250,FXI,30,2026-09-18,32,35.15,19.71,-1.35,7507,8652,495391,409194
2026-08-17_1250,FXI,60,2026-10-16,60,35.15,20.57,0.32,1191,15920,87958,72094
