stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-25_1252,AAOI,30,2026-09-18,24,112.64,100.06,4.56,1556,777,30788,24096
2026-08-25_1252,AAOI,60,2026-10-16,52,112.64,101.19,2.53,1608,422,1021,1569
2026-08-25_1252,AAOI,91,2026-12-18,115,112.64,106.81,3.88,345,287,16311,10255
2026-08-25_1252,AAOI,182,2027-03-19,206,112.64,108.04,,338,635,2340,2121
2026-08-25_1252,AAPL,30,2026-09-18,24,309.84,24.52,-1.17,15943,6495,381138,252483
2026-08-25_1252,AAPL,60,2026-10-16,52,309.84,24.29,-1.49,6115,7194,277256,142992
2026-08-25_1252,AAPL,91,2026-11-20,87,309.84,26.31,-2.17,3084,2157,164246,105431
2026-08-25_1252,AAPL,182,2027-02-19,178,309.84,26.81,-2.24,934,613,38036,34648
2026-08-25_1252,AMD,30,2026-09-18,24,476.86,52.74,0.86,8364,5944,133872,200181
2026-08-25_1252,AMD,60,2026-10-16,52,476.86,53.65,1.4,3888,3609,51184,67345
2026-08-25_1252,AMD,91,2026-11-20,87,476.86,58.05,0.71,3154,1300,78174,63220
2026-08-25_1252,AMD,182,2027-02-19,178,476.86,57.93,1.62,313,417,8214,14195
2026-08-25_1252,AMZN,30,2026-09-18,24,260.55,28.8,-1.46,22559,5999,374159,234444
2026-08-25_1252,AMZN,60,2026-10-16,52,260.55,30.0,-1.06,21761,7833,189984,140807
2026-08-25_1252,AMZN,91,2026-11-20,87,260.55,34.94,-1.47,3814,1312,215409,92182
2026-08-25_1252,AMZN,182,2027-02-19,178,260.55,35.19,-1.28,772,768,19442,22116
2026-08-25_1252,CRWV,30,2026-09-18,24,88.6,76.88,0.77,8416,1534,260956,139702
2026-08-25_1252,CRWV,60,2026-10-16,52,88.6,77.6,1.52,3791,4101,113095,120532
2026-08-25_1252,CRWV,91,2026-11-20,87,88.6,83.0,1.01,1151,821,53393,41311
2026-08-25_1252,CRWV,182,2027-02-19,178,88.6,80.57,0.24,146,1705,6364,7554
2026-08-25_1252,DRAM,30,2026-09-18,24,55.85,64.14,-1.19,9291,4634,340231,195370
2026-08-25_1252,DRAM,60,2026-10-16,52,55.85,68.04,-1.65,16282,1372,169377,94335
2026-08-25_1252,DRAM,91,2026-11-20,87,55.85,66.8,3.26,1661,2061,97775,42744
2026-08-25_1252,DRAM,182,2027-02-19,178,55.85,69.22,,235,1335,8912,11083
2026-08-25_1252,EEM,30,2026-09-18,24,67.04,23.89,-1.41,17371,6083,553859,960222
2026-08-25_1252,EEM,60,2026-10-16,52,67.04,24.28,-1.5,524,1319,113777,257070
2026-08-25_1252,EEM,91,2026-11-20,87,67.04,25.17,-2.56,8192,48777,31993,117230
2026-08-25_1252,EEM,182,2027-03-19,206,67.04,25.7,0.36,386,9936,54418,215489
2026-08-25_1252,EWY,30,2026-09-18,24,179.08,50.67,-4.86,2153,2381,171472,56418
2026-08-25_1252,EWY,60,2026-10-16,52,179.08,50.67,-4.14,531,368,82457,96648
2026-08-25_1252,EWY,91,2026-11-20,87,179.08,52.33,-2.28,2707,707,13740,9403
2026-08-25_1252,EWY,182,2027-03-19,206,179.08,50.2,-3.63,430,849,24344,27618
2026-08-25_1252,FXI,30,2026-09-18,24,35.51,21.13,-1.33,2831,10631,498457,424148
