stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-21_1151,AAOI,30,2026-10-16,25,108.66,89.58,4.87,2214,524,13929,11070
2026-09-21_1151,AAOI,60,2026-11-20,60,108.66,98.5,,298,226,406,1646
2026-09-21_1151,AAOI,91,2026-12-18,88,108.66,94.34,4.75,614,221,19942,13361
2026-09-21_1151,AAOI,182,2027-03-19,179,108.66,99.58,,136,256,4057,4168
2026-09-21_1151,AAPL,30,2026-10-16,25,338.41,22.75,-1.72,13944,9720,381235,202259
2026-09-21_1151,AAPL,60,2026-11-20,60,338.41,25.43,-2.63,4068,5927,205648,143096
2026-09-21_1151,AAPL,91,2026-12-18,88,338.41,24.91,-2.4,4681,3772,290295,217157
2026-09-21_1151,AAPL,182,2027-03-19,179,338.41,26.04,-2.56,1169,962,82378,89769
2026-09-21_1151,AMD,30,2026-10-16,25,609.61,55.84,1.59,25211,18939,96888,92391
2026-09-21_1151,AMD,60,2026-11-20,60,609.61,60.87,1.56,15880,7789,86964,73118
2026-09-21_1151,AMD,91,2026-12-18,88,609.61,58.43,1.43,8633,3661,90661,101610
2026-09-21_1151,AMD,182,2027-03-19,179,609.61,57.97,1.25,5558,4376,53256,73520
2026-09-21_1151,AMZN,30,2026-10-16,25,256.24,29.18,-0.5,27195,12819,296334,197088
2026-09-21_1151,AMZN,60,2026-11-20,60,256.24,36.92,-0.83,18513,3918,313753,138988
2026-09-21_1151,AMZN,91,2026-12-18,88,256.24,35.12,-1.33,7685,2532,253543,187532
2026-09-21_1151,AMZN,182,2027-03-19,179,256.24,35.32,-1.3,1249,2063,77246,122642
2026-09-21_1151,CRWV,30,2026-10-16,25,85.77,74.83,4.37,16764,4491,198614,149339
2026-09-21_1151,CRWV,60,2026-11-20,60,85.77,80.6,4.15,5885,2613,67718,72485
2026-09-21_1151,CRWV,91,2026-12-18,88,85.77,78.58,3.48,7533,4432,75242,87371
2026-09-21_1151,CRWV,182,2027-03-19,179,85.77,78.11,2.3,2451,2453,51551,45614
2026-09-21_1151,DRAM,30,2026-10-16,25,61.3,57.99,-0.59,27261,6875,259026,159429
2026-09-21_1151,DRAM,60,2026-11-20,60,61.3,60.15,0.07,7244,1277,151436,69652
2026-09-21_1151,DRAM,91,2026-12-18,88,61.3,60.48,0.27,5667,785,213350,94960
2026-09-21_1151,DRAM,182,2027-03-19,179,61.3,58.38,4.85,1356,721,46877,60171
2026-09-21_1151,EEM,30,2026-10-16,25,68.55,23.07,-1.57,22927,6020,191861,352239
2026-09-21_1151,EEM,60,2026-11-20,60,68.55,23.48,-3.34,5748,5927,45575,220110
2026-09-21_1151,EEM,91,2026-12-18,88,68.55,24.16,-4.48,5292,27100,601007,851144
2026-09-21_1151,EEM,182,2027-03-19,179,68.55,23.71,-1.75,1443,13376,65167,272609
2026-09-21_1151,EWY,30,2026-10-16,25,188.69,46.8,-0.29,6271,2116,84564,113220
2026-09-21_1151,EWY,60,2026-11-20,60,188.69,45.89,0.54,6687,2275,29968,54635
