stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-17_1150,AAOI,30,2026-09-18,32,154.85,109.29,5.52,2400,1187,27288,21737
2026-08-17_1150,AAOI,60,2026-10-02,46,154.85,112.18,,168,265,387,231
2026-08-17_1150,AAOI,91,2026-12-18,123,154.85,116.61,3.08,506,263,13564,8558
2026-08-17_1150,AAOI,182,2027-01-15,151,154.85,115.38,1.18,2245,574,26901,42575
2026-08-17_1150,AAPL,30,2026-09-18,32,303.36,22.92,-0.29,14809,6702,337676,240874
2026-08-17_1150,AAPL,60,2026-10-16,60,303.36,23.37,-0.72,5072,1208,260941,129556
2026-08-17_1150,AAPL,91,2026-11-20,95,303.36,25.63,-1.49,4464,1371,154324,95091
2026-08-17_1150,AAPL,182,2027-02-19,186,303.36,26.43,-1.63,1508,507,34562,26046
2026-08-17_1150,AMD,30,2026-09-18,32,514.62,54.73,0.74,6307,4075,122163,193527
2026-08-17_1150,AMD,60,2026-10-16,60,514.62,56.19,1.49,2257,1970,50160,59024
2026-08-17_1150,AMD,91,2026-11-20,95,514.62,60.39,1.77,2048,1689,61951,63906
2026-08-17_1150,AMD,182,2027-02-19,186,514.62,60.93,1.65,2343,606,6862,11929
2026-08-17_1150,AMZN,30,2026-09-18,32,260.76,27.87,-0.08,13473,3971,335031,224176
2026-08-17_1150,AMZN,60,2026-10-16,60,260.76,29.1,-0.34,8047,3372,159813,129162
2026-08-17_1150,AMZN,91,2026-11-20,95,260.76,34.25,-0.62,4200,2893,186179,81878
2026-08-17_1150,AMZN,182,2027-02-19,186,260.76,34.61,-0.73,602,1355,15946,15581
2026-08-17_1150,CRWV,30,2026-09-18,32,107.56,77.31,1.07,2377,4287,242869,122674
2026-08-17_1150,CRWV,60,2026-10-16,60,107.56,76.77,-0.39,1669,1749,102054,69319
2026-08-17_1150,CRWV,91,2026-11-20,95,107.56,82.97,0.18,472,659,45991,39607
2026-08-17_1150,CRWV,182,2027-02-19,186,107.56,78.29,,190,264,3820,3732
2026-08-17_1150,DRAM,30,2026-09-18,32,61.45,71.31,-1.39,28521,9153,307934,174448
2026-08-17_1150,DRAM,60,2026-10-16,60,61.45,71.63,3.93,32435,2909,123653,86002
2026-08-17_1150,DRAM,91,2026-11-20,95,61.45,70.96,4.56,7913,720,85458,34765
2026-08-17_1150,DRAM,182,2027-02-19,186,61.45,71.02,,3805,1103,4907,8741
2026-08-17_1150,EEM,30,2026-09-18,32,67.75,24.56,-1.64,21906,2327,545554,932392
2026-08-17_1150,EEM,60,2026-10-16,60,67.75,23.8,-2.27,3981,51610,107390,177035
2026-08-17_1150,EEM,91,2026-11-20,95,67.75,26.6,-3.66,467,9552,12216,50188
2026-08-17_1150,EEM,182,2027-01-15,151,67.75,26.79,-2.0,809,2560,172979,259008
2026-08-17_1150,EWY,30,2026-09-18,32,188.49,53.77,-3.22,22819,5586,131230,44972
2026-08-17_1150,EWY,60,2026-10-16,60,188.49,53.2,-2.98,4581,1568,79741,94617
2026-08-17_1150,EWY,91,2026-11-20,95,188.49,53.56,-2.65,371,376,6661,5861
2026-08-17_1150,EWY,182,2027-01-15,151,188.49,50.79,-2.3,3754,1050,87354,97862
2026-08-17_1150,FXI,30,2026-09-18,32,35.08,19.79,-1.29,7369,8606,495391,409194
2026-08-17_1150,FXI,60,2026-10-16,60,35.08,20.56,0.35,1183,15938,87958,72094
2026-08-17_1150,FXI,91,2026-11-20,95,35.08,21.64,1.83,781,10393,93337,115769
2026-08-17_1150,FXI,182,2027-02-19,186,35.08,22.57,-2.44,103,598,33908,16478
2026-08-17_1150,GDX,30,2026-09-18,32,92.52,42.63,1.03,4948,8111,218571,315375
2026-08-17_1150,GDX,60,2026-10-16,60,92.52,42.62,2.06,6388,1319,34822,40672
2026-08-17_1150,GDX,91,2026-11-20,95,92.52,43.17,1.36,872,279,14531,120165
2026-08-17_1150,GDX,182,2027-01-15,151,92.52,42.81,1.69,1718,2759,122291,176802
2026-08-17_1150,GLD,30,2026-09-18,32,405.93,23.24,0.92,7087,5958,1338480,194011
2026-08-17_1150,GLD,60,2026-10-16,60,405.93,23.09,0.95,4570,1179,122049,94267
2026-08-17_1150,GLD,91,2026-11-20,95,405.93,23.36,0.97,5807,475,302887,331535
2026-08-17_1150,GLD,182,2027-02-19,186,405.93,23.75,4.93,102,37,518,59
2026-08-17_1150,GOOGL,30,2026-09-18,32,344.12,27.77,0.28,8029,2435,217607,169485
2026-08-17_1150,GOOGL,60,2026-10-16,60,344.12,29.18,0.55,4468,1161,193807,76677
2026-08-17_1150,GOOGL,91,2026-11-20,95,344.12,32.82,0.15,1463,596,81273,53213
2026-08-17_1150,GOOGL,182,2027-02-19,186,344.12,33.59,0.09,271,806,10213,15346
2026-08-17_1150,IBIT,30,2026-09-18,32,36.35,33.88,-2.41,16799,5314,570269,375709
2026-08-17_1150,IBIT,60,2026-10-16,60,36.35,36.49,-3.18,4658,3806,218041,182705
2026-08-17_1150,IBIT,91,2026-11-20,95,36.35,38.63,-3.67,4991,13727,167054,71541
2026-08-17_1150,IBIT,182,2027-02-19,186,36.35,41.17,-3.54,273,341,8610,6126
2026-08-17_1150,IGV,30,2026-09-18,32,102.79,31.75,-1.99,804,10965,51730,79891
2026-08-17_1150,IGV,60,2026-10-16,60,102.79,31.91,-1.89,391,1008,14468,19540
2026-08-17_1150,IGV,91,2026-11-20,95,102.79,32.1,-2.11,351,297,34916,78537
2026-08-17_1150,IGV,182,2027-02-19,186,102.79,33.46,-2.33,101,677,4034,2421
2026-08-17_1150,IONQ,30,2026-09-18,32,47.05,81.07,4.98,1587,948,50403,49779
2026-08-17_1150,IONQ,60,2026-10-16,60,47.05,82.05,6.42,3061,251,19036,36964
2026-08-17_1150,IONQ,91,2026-11-20,95,47.05,85.79,7.82,837,128,29872,12486
2026-08-17_1150,IONQ,182,2027-01-15,151,47.05,84.64,41.79,380,102,59731,61523
2026-08-17_1150,IWM,30,2026-09-18,32,303.83,16.91,-3.61,12793,12679,549570,1118543
2026-08-17_1150,IWM,60,2026-10-16,60,303.83,17.99,-3.74,971,4026,84734,232197
2026-08-17_1150,IWM,91,2026-11-20,95,303.83,19.08,-3.99,1883,1123,112427,152624
2026-08-17_1150,IWM,182,2027-02-19,186,303.83,20.03,-4.08,524,511,4255,22134
2026-08-17_1150,KRE,30,2026-09-18,32,77.65,21.29,-1.68,427,16961,133219,179597
2026-08-17_1150,KRE,60,2026-10-16,60,77.65,22.73,-3.73,422,424,168467,147654
2026-08-17_1150,KRE,91,2026-11-20,95,77.65,22.97,-3.0,221,5069,79671,48307
2026-08-17_1150,KRE,182,2027-01-15,151,77.65,23.81,-3.49,3040,3015,73244,315184
2026-08-17_1150,KWEB,30,2026-09-18,32,26.93,27.87,-1.22,7051,6322,571523,219087
2026-08-17_1150,KWEB,60,2026-10-02,46,26.93,41.94,25.43,0,0,173,13
2026-08-17_1150,KWEB,91,2026-11-20,95,26.93,30.29,-1.06,10587,455,89555,37532
2026-08-17_1150,KWEB,182,2027-02-19,186,26.93,31.04,4.84,115,696,1861,3714
2026-08-17_1150,META,30,2026-09-18,32,574.11,32.72,0.62,6760,6133,165806,190171
2026-08-17_1150,META,60,2026-10-16,60,574.11,33.96,0.56,3554,2122,116094,49616
2026-08-17_1150,META,91,2026-11-20,95,574.11,39.41,0.69,2388,1703,139104,52590
2026-08-17_1150,META,182,2027-02-19,186,574.11,39.92,0.75,448,582,5753,8629
2026-08-17_1150,MSFT,30,2026-09-18,32,484.89,25.45,-1.57,15532,6012,344703,171137
2026-08-17_1150,MSFT,60,2026-10-16,60,484.89,26.79,-1.68,4687,3062,218831,98823
2026-08-17_1150,MSFT,91,2026-11-20,95,484.89,30.5,-1.96,3424,1661,142872,68467
2026-08-17_1150,MSFT,182,2027-01-15,151,484.89,29.46,-1.52,4098,1824,373735,186480
2026-08-17_1150,MU,30,2026-09-18,32,1027.7,66.12,3.14,15044,10202,106510,144923
2026-08-17_1150,MU,60,2026-10-16,60,1027.7,70.9,3.67,4592,5917,60064,96105
2026-08-17_1150,MU,91,2026-11-20,95,1027.7,71.53,3.96,1959,2489,44419,64518
2026-08-17_1150,MU,182,2027-02-19,186,1027.7,71.34,4.03,1100,1476,11545,21788
2026-08-17_1150,NBIS,30,2026-09-18,32,277.76,98.34,2.01,2408,2313,69635,105565
2026-08-17_1150,NBIS,60,2026-10-16,60,277.76,98.86,,659,1419,15425,22391
2026-08-17_1150,NBIS,91,2026-11-20,95,277.76,104.28,,687,341,17078,18594
2026-08-17_1150,NBIS,182,2027-02-19,186,277.76,102.94,,876,547,5893,2755
2026-08-17_1150,NVDA,30,2026-09-18,32,227.6,38.29,-1.37,37515,12630,796343,718118
2026-08-17_1150,NVDA,60,2026-10-16,60,227.6,37.35,-1.17,7941,9666,469868,389942
2026-08-17_1150,NVDA,91,2026-11-20,95,227.6,39.3,-1.58,6988,14213,218382,235767
2026-08-17_1150,NVDA,182,2027-02-19,186,227.6,38.71,-1.51,2311,1497,34317,46029
2026-08-17_1150,ONDS,30,2026-09-18,32,9.0,74.02,6.43,16170,2610,266226,78312
2026-08-17_1150,ONDS,60,2026-10-16,60,9.0,79.37,6.19,1168,1097,15830,5754
2026-08-17_1150,ONDS,91,2026-11-20,95,9.0,87.28,6.34,1197,623,6537,3373
2026-08-17_1150,ONDS,182,2027-01-15,151,9.0,88.69,7.2,2208,1573,343739,76116
2026-08-17_1150,OWL,30,2026-09-18,32,11.87,43.8,,352,360,21936,102229
2026-08-17_1150,OWL,60,2026-10-16,60,11.87,44.6,-0.73,747,960,41418,38801
2026-08-17_1150,OWL,91,2026-11-20,95,11.87,46.0,-4.72,247,250,16526,17605
2026-08-17_1150,OWL,182,2027-02-19,186,11.87,47.97,-3.78,304,85,11227,14846
2026-08-17_1150,QQQ,30,2026-09-18,32,733.26,18.56,-3.9,29480,20738,896808,971660
2026-08-17_1150,QQQ,60,2026-10-16,60,733.26,19.93,-4.36,7788,5329,276016,285809
2026-08-17_1150,QQQ,91,2026-11-20,95,733.26,21.07,-4.67,7195,5027,112816,100841
2026-08-17_1150,QQQ,182,2027-02-19,186,733.26,22.23,-4.56,589,3753,24233,48878
2026-08-17_1150,RKLB,30,2026-09-18,32,83.61,79.0,2.28,5190,2786,50686,39151
2026-08-17_1150,RKLB,60,2026-10-16,60,83.61,79.51,3.08,1869,1674,40101,35543
2026-08-17_1150,RKLB,91,2026-10-16,60,83.61,79.51,3.08,1869,1674,40101,35543
2026-08-17_1150,RKLB,182,2027-01-15,151,83.61,84.59,2.31,1289,812,118942,98331
2026-08-17_1150,SLV,30,2026-09-18,32,60.06,42.1,4.36,15621,4470,753750,374024
2026-08-17_1150,SLV,60,2026-10-16,60,60.06,42.86,5.45,5566,1657,265596,118450
2026-08-17_1150,SLV,91,2026-11-20,95,60.06,43.5,6.37,1653,888,117294,63572
2026-08-17_1150,SLV,182,2027-01-15,151,60.06,43.23,8.11,7698,3190,855807,427194
2026-08-17_1150,SMH,30,2026-09-18,32,599.0,36.48,-3.68,5615,3339,153951,306762
2026-08-17_1150,SMH,60,2026-10-16,60,599.0,38.14,-4.2,1123,1091,56718,68942
2026-08-17_1150,SMH,91,2026-11-20,95,599.0,39.47,-4.27,1364,20683,14618,25444
2026-08-17_1150,SMH,182,2027-02-19,186,599.0,39.78,-3.07,407,1092,2766,3488
2026-08-17_1150,SPCX,30,2026-09-18,32,149.23,67.62,2.85,23038,22136,322704,388659
