stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-24_1151,AAOI,30,2026-09-18,25,110.52,101.47,2.59,3712,1420,29521,23569
2026-08-24_1151,AAOI,60,2026-10-16,53,110.52,102.74,2.81,542,539,378,354
2026-08-24_1151,AAOI,91,2026-12-18,116,110.52,110.57,3.55,2410,811,14872,9862
2026-08-24_1151,AAOI,182,2027-03-19,207,110.52,105.56,,318,743,2276,1757
2026-08-24_1151,AAPL,30,2026-09-18,25,311.91,24.48,-1.41,16038,5996,360649,251395
2026-08-24_1151,AAPL,60,2026-10-16,53,311.91,24.48,-1.3,4910,1974,273459,140145
2026-08-24_1151,AAPL,91,2026-11-20,88,311.91,26.14,-2.06,3355,2653,159559,103703
2026-08-24_1151,AAPL,182,2027-02-19,179,311.91,26.94,-2.04,2137,1016,37177,33254
2026-08-24_1151,AMD,30,2026-09-18,25,461.64,53.4,0.24,5713,4891,134417,200071
2026-08-24_1151,AMD,60,2026-10-16,53,461.64,53.59,-0.03,2602,1693,49570,64272
2026-08-24_1151,AMD,91,2026-11-20,88,461.64,59.28,0.39,985,815,77654,61927
2026-08-24_1151,AMD,182,2027-02-19,179,461.64,58.23,1.42,309,739,7967,13913
2026-08-24_1151,AMZN,30,2026-09-18,25,262.82,29.55,-1.54,23503,5049,376776,231767
2026-08-24_1151,AMZN,60,2026-10-16,53,262.82,30.19,-1.21,9175,4110,186895,137842
2026-08-24_1151,AMZN,91,2026-11-20,88,262.82,35.22,-1.4,17816,4252,215973,88969
2026-08-24_1151,AMZN,182,2027-02-19,179,262.82,35.44,-1.08,2085,1342,18279,21172
2026-08-24_1151,CRWV,30,2026-09-18,25,85.59,76.66,2.26,5787,9193,260213,134061
2026-08-24_1151,CRWV,60,2026-10-16,53,85.59,76.04,1.77,3544,20948,113279,103855
2026-08-24_1151,CRWV,91,2026-11-20,88,85.59,82.1,1.74,1147,1292,52250,40924
2026-08-24_1151,CRWV,182,2027-02-19,179,85.59,83.31,-0.82,102,1329,6155,5941
2026-08-24_1151,DRAM,30,2026-09-18,25,54.42,66.82,-0.84,41647,7673,322284,192455
2026-08-24_1151,DRAM,60,2026-10-16,53,54.42,70.35,-1.93,8295,1475,157939,92545
2026-08-24_1151,DRAM,91,2026-11-20,88,54.42,70.36,0.82,8330,1786,96979,39868
2026-08-24_1151,DRAM,182,2027-02-19,179,54.42,69.29,2.23,174,1243,8745,11019
2026-08-24_1151,EEM,30,2026-09-18,25,66.11,24.13,-1.46,9981,3630,553114,957674
2026-08-24_1151,EEM,60,2026-10-16,53,66.11,25.74,-1.76,4667,858,113738,252588
2026-08-24_1151,EEM,91,2026-11-20,88,66.11,24.93,-2.88,13219,20719,27384,113598
2026-08-24_1151,EEM,182,2027-03-19,207,66.11,25.14,-2.95,7365,11083,47406,204053
2026-08-24_1151,EWY,30,2026-09-18,25,174.09,52.48,-3.56,5204,1715,169973,55782
2026-08-24_1151,EWY,60,2026-10-16,53,174.09,52.24,-3.5,540,577,82662,97068
2026-08-24_1151,EWY,91,2026-11-20,88,174.09,52.29,-0.34,1196,333,12705,9223
2026-08-24_1151,EWY,182,2027-03-19,207,174.09,50.0,0.92,867,1071,24340,27518
2026-08-24_1151,FXI,30,2026-09-18,25,35.54,20.96,-0.84,1798,23867,498285,417065
2026-08-24_1151,FXI,60,2026-10-16,53,35.54,21.78,-0.87,1323,1066,107158,91990
2026-08-24_1151,FXI,91,2026-11-20,88,35.54,21.79,-2.57,1372,29762,95200,144953
2026-08-24_1151,FXI,182,2027-02-19,179,35.54,22.92,1.05,1181,560,34103,16698
2026-08-24_1151,GDX,30,2026-09-18,25,102.36,52.1,2.08,8636,11562,223522,349928
2026-08-24_1151,GDX,60,2026-10-16,53,102.36,50.5,2.31,3821,10117,43964,46509
