stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-18_1450,AAOI,30,2026-10-16,28,101.94,83.77,3.04,1168,1903,12889,9780
2026-09-18_1450,AAOI,60,2026-12-18,91,101.94,91.88,4.79,713,290,19826,13409
2026-09-18_1450,AAOI,91,2026-12-18,91,101.94,91.88,4.79,713,290,19826,13409
2026-09-18_1450,AAOI,182,2027-03-19,182,101.94,94.36,4.6,308,328,3919,4079
2026-09-18_1450,AAPL,30,2026-10-16,28,336.16,22.73,-2.19,25532,27133,374747,191088
2026-09-18_1450,AAPL,60,2026-11-20,63,336.16,25.89,-2.61,8982,5049,203496,142930
2026-09-18_1450,AAPL,91,2026-12-18,91,336.16,25.33,-2.64,8937,5995,283406,215047
2026-09-18_1450,AAPL,182,2027-03-19,182,336.16,26.21,-2.83,3521,3672,79806,86113
2026-09-18_1450,AMD,30,2026-10-16,28,544.84,49.07,-0.33,14143,11486,89057,87743
2026-09-18_1450,AMD,60,2026-11-20,63,544.84,55.65,0.37,1929,3936,86569,73092
2026-09-18_1450,AMD,91,2026-12-18,91,544.84,54.78,0.59,3160,4953,89372,106204
2026-09-18_1450,AMD,182,2027-03-19,182,544.84,55.9,1.22,1048,2498,51788,73443
2026-09-18_1450,AMZN,30,2026-10-16,28,254.65,28.9,-0.69,38171,12655,277263,187727
2026-09-18_1450,AMZN,60,2026-11-20,63,254.65,36.41,-1.02,11541,6033,312235,134233
2026-09-18_1450,AMZN,91,2026-12-18,91,254.65,35.0,-1.52,7823,2611,250409,191990
2026-09-18_1450,AMZN,182,2027-03-19,182,254.65,35.33,-1.44,3521,2711,76439,120281
2026-09-18_1450,CRWV,30,2026-10-16,28,80.34,71.3,4.89,12001,8498,196211,145169
2026-09-18_1450,CRWV,60,2026-11-20,63,80.34,78.68,3.57,6815,17808,66371,68099
2026-09-18_1450,CRWV,91,2026-12-18,91,80.34,76.84,3.23,4197,6789,75817,88109
2026-09-18_1450,CRWV,182,2027-03-19,182,80.34,76.24,2.16,905,1829,50809,43776
2026-09-18_1450,DRAM,30,2026-10-16,28,59.06,57.03,-0.71,14835,7263,254325,157709
2026-09-18_1450,DRAM,60,2026-11-20,63,59.06,59.78,0.45,14943,1172,142155,67282
2026-09-18_1450,DRAM,91,2026-12-18,91,59.06,58.69,-0.01,2670,1101,210624,94428
2026-09-18_1450,DRAM,182,2027-03-19,182,59.06,61.15,0.3,468,581,44423,60000
2026-09-18_1450,EEM,30,2026-10-16,28,66.89,22.75,-2.03,4941,15209,188245,347527
2026-09-18_1450,EEM,60,2026-11-20,63,66.89,23.4,-3.24,717,6173,45447,219926
2026-09-18_1450,EEM,91,2026-12-18,91,66.89,24.25,-3.85,8049,13443,602105,839148
2026-09-18_1450,EEM,182,2027-03-19,182,66.89,23.08,-3.83,1531,13407,63880,272633
2026-09-18_1450,EWY,30,2026-10-16,28,180.39,43.48,-2.4,2055,4022,85580,112865
2026-09-18_1450,EWY,60,2026-11-20,63,180.39,45.8,-2.3,7632,1756,29557,53307
2026-09-18_1450,EWY,91,2026-12-18,91,180.39,47.71,-3.26,4482,392,99842,51092
2026-09-18_1450,EWY,182,2027-03-19,182,180.39,45.11,-2.74,2499,679,43667,34002
2026-09-18_1450,FXI,30,2026-10-16,28,34.3,20.04,0.12,5630,13173,203559,119380
2026-09-18_1450,FXI,60,2026-11-20,63,34.3,20.98,-1.11,3200,8044,118751,197151
2026-09-18_1450,FXI,91,2026-12-18,91,34.3,22.05,-0.11,16323,17227,417899,444988
2026-09-18_1450,FXI,182,2027-03-19,182,34.3,21.95,-0.95,371,12291,151652,152515
2026-09-18_1450,GDX,30,2026-10-16,28,95.34,42.19,1.32,3122,3481,75529,87198
2026-09-18_1450,GDX,60,2026-11-20,63,95.34,42.9,1.69,1277,1338,34106,184341
2026-09-18_1450,GDX,91,2026-12-18,91,95.34,43.13,1.6,29734,1543,197249,230848
2026-09-18_1450,GDX,182,2027-03-19,182,95.34,43.32,2.24,1342,2175,40709,59309
2026-09-18_1450,GLD,30,2026-10-16,28,401.71,21.15,0.66,17903,24119,257931,180632
2026-09-18_1450,GLD,60,2026-11-20,63,401.71,22.95,1.01,5421,2513,382666,361540
2026-09-18_1450,GLD,91,2026-12-18,91,401.71,23.2,1.3,17912,2291,380677,78656
2026-09-18_1450,GLD,182,2027-03-19,182,401.71,23.41,1.48,1181,1788,145240,86658
2026-09-18_1450,GOOGL,30,2026-10-16,28,351.81,29.0,0.32,50044,18056,289730,112071
2026-09-18_1450,GOOGL,60,2026-11-20,63,351.81,34.53,-0.19,14972,3816,170694,74885
2026-09-18_1450,GOOGL,91,2026-12-18,91,351.81,32.99,-0.45,5410,2358,183222,122596
2026-09-18_1450,GOOGL,182,2027-03-19,182,351.81,34.16,-0.54,3165,2377,54381,92061
2026-09-18_1450,IBIT,30,2026-10-16,28,45.91,35.79,-0.46,139745,39667,473951,309767
2026-09-18_1450,IBIT,60,2026-11-20,63,45.91,38.28,-0.19,27615,21952,252721,277158
2026-09-18_1450,IBIT,91,2026-12-18,91,45.91,38.82,-0.89,26285,11801,279586,178454
2026-09-18_1450,IBIT,182,2027-03-19,182,45.91,40.4,-0.66,9145,3755,244839,186613
2026-09-18_1450,IGV,30,2026-10-16,28,104.71,29.28,-0.67,3374,5610,58871,60888
2026-09-18_1450,IGV,60,2026-11-20,63,104.71,31.0,-1.25,691,553,45600,106995
2026-09-18_1450,IGV,91,2026-12-18,91,104.71,30.69,-1.44,2238,2073,91764,210382
2026-09-18_1450,IGV,182,2027-03-19,182,104.71,31.02,-1.66,563,1587,14342,39036
2026-09-18_1450,IONQ,30,2026-10-16,28,38.58,67.74,,2090,18116,30789,44780
2026-09-18_1450,IONQ,60,2026-11-20,63,38.58,74.69,5.98,1026,977,41471,21482
2026-09-18_1450,IONQ,91,2026-12-18,91,38.58,73.79,5.9,840,661,37582,33439
2026-09-18_1450,IONQ,182,2027-03-19,182,38.58,76.72,8.3,383,273,19170,6879
2026-09-18_1450,IWM,30,2026-10-16,28,283.54,16.72,-3.91,27000,180350,279488,953135
2026-09-18_1450,IWM,60,2026-11-20,63,283.54,18.16,-4.32,7475,34269,180294,351341
2026-09-18_1450,IWM,91,2026-12-18,91,283.54,18.64,-4.48,10390,32270,616350,1172284
2026-09-18_1450,IWM,182,2027-03-19,182,283.54,19.05,-3.99,4511,5123,165789,412075
2026-09-18_1450,KRE,30,2026-10-16,28,72.59,21.12,-1.82,3462,2284,199826,220519
2026-09-18_1450,KRE,60,2026-11-20,63,72.59,23.71,-1.81,803,4515,91932,117105
2026-09-18_1450,KRE,91,2026-12-18,91,72.59,23.23,-1.95,464,9549,35253,150290
2026-09-18_1450,KRE,182,2027-03-19,182,72.59,22.91,-2.26,19790,8879,42459,54547
2026-09-18_1450,KWEB,30,2026-10-16,28,24.88,27.77,-0.47,20601,1640,151075,42273
2026-09-18_1450,KWEB,60,2026-11-20,63,24.88,29.79,-0.6,2425,698,176300,48702
2026-09-18_1450,KWEB,91,2026-12-18,91,24.88,29.67,0.1,2067,532,397090,74405
2026-09-18_1450,KWEB,182,2027-02-19,154,24.88,30.55,-0.62,789,2452,22699,15516
2026-09-18_1450,META,30,2026-10-16,28,673.4,38.08,0.52,19139,9106,230738,77436
2026-09-18_1450,META,60,2026-11-20,63,673.4,43.06,0.32,4405,3601,175627,67210
2026-09-18_1450,META,91,2026-12-18,91,673.4,41.41,0.19,5882,5388,141940,75592
2026-09-18_1450,META,182,2027-03-19,182,673.4,41.58,0.3,3120,4032,55456,47088
2026-09-18_1450,MSFT,30,2026-10-16,28,496.38,23.39,-1.5,26949,10525,308626,151846
2026-09-18_1450,MSFT,60,2026-11-20,63,496.38,29.7,-1.7,7473,5260,219877,85663
2026-09-18_1450,MSFT,91,2026-12-18,91,496.38,28.57,-1.7,4349,2049,512053,137914
2026-09-18_1450,MSFT,182,2027-03-19,182,496.38,29.64,-1.59,1223,2259,81295,93558
2026-09-18_1450,MU,30,2026-10-16,28,1008.01,59.26,1.42,11567,12000,103105,131461
2026-09-18_1450,MU,60,2026-11-20,63,1008.01,58.44,2.37,3615,3766,71470,78118
2026-09-18_1450,MU,91,2026-12-18,91,1008.01,57.94,2.67,3462,5353,72609,122435
2026-09-18_1450,MU,182,2027-03-19,182,1008.01,58.42,2.92,581,1673,45113,55378
2026-09-18_1450,NBIS,30,2026-10-16,28,220.69,77.95,2.63,14148,15898,40494,59432
2026-09-18_1450,NBIS,60,2026-11-20,63,220.69,86.9,3.32,1859,1604,32660,33276
2026-09-18_1450,NBIS,91,2026-12-18,91,220.69,86.14,4.08,1374,741,37567,39861
2026-09-18_1450,NBIS,182,2027-03-19,182,220.69,87.7,2.86,235,906,23352,29084
2026-09-18_1450,NVDA,30,2026-10-16,28,219.57,30.31,-2.56,70058,26890,750559,485990
2026-09-18_1450,NVDA,60,2026-11-20,63,219.57,35.62,-2.8,29515,26991,531216,348811
2026-09-18_1450,NVDA,91,2026-12-18,91,219.57,35.57,-2.74,12652,6857,742967,681102
2026-09-18_1450,NVDA,182,2027-03-19,182,219.57,37.24,-2.37,15175,16176,330406,319470
2026-09-18_1450,ONDS,30,2026-10-16,28,7.28,65.87,6.5,3103,8467,50192,36061
2026-09-18_1450,ONDS,60,2026-11-20,63,7.28,76.17,8.88,4215,497,39981,21599
2026-09-18_1450,ONDS,91,2026-12-18,91,7.28,77.73,9.36,8283,685,116589,75037
2026-09-18_1450,ONDS,182,2027-03-19,182,7.28,80.42,9.46,697,946,56214,9589
2026-09-18_1450,OWL,30,2026-10-16,28,9.88,43.81,,1409,391,45781,38589
2026-09-18_1450,OWL,60,2026-11-20,63,9.88,48.36,-5.26,638,358,20172,162589
2026-09-18_1450,OWL,91,2026-12-18,91,9.88,44.3,-8.0,934,195,29447,8505
2026-09-18_1450,OWL,182,2027-02-19,154,9.88,45.13,-7.5,455,405,12500,16849
2026-09-18_1450,QQQ,30,2026-10-16,28,719.0,16.63,-4.55,64842,69474,460241,725578
2026-09-18_1450,QQQ,60,2026-11-20,63,719.0,18.81,-5.02,10157,20122,223165,320482
2026-09-18_1450,QQQ,91,2026-12-18,91,719.0,19.62,-4.91,17347,23484,688757,1051960
2026-09-18_1450,QQQ,182,2027-03-19,182,719.0,20.55,-4.49,4063,5893,346370,289966
2026-09-18_1450,RKLB,30,2026-10-16,28,64.01,66.21,2.28,8610,8389,85869,64777
2026-09-18_1450,RKLB,60,2026-12-18,91,64.01,72.45,4.04,3090,1099,71002,70506
2026-09-18_1450,RKLB,91,2026-12-18,91,64.01,72.45,4.04,3090,1099,71002,70506
2026-09-18_1450,RKLB,182,2027-03-19,182,64.01,73.9,3.5,1671,493,33243,25157
2026-09-18_1450,SLV,30,2026-10-16,28,60.08,36.81,2.92,22056,19868,423918,172886
2026-09-18_1450,SLV,60,2026-11-20,63,60.08,40.06,4.76,13272,3397,328981,86456
2026-09-18_1450,SLV,91,2026-12-18,91,60.08,40.9,5.59,11865,1691,307610,111669
2026-09-18_1450,SLV,182,2027-03-19,182,60.08,41.78,6.93,4885,1063,199490,87190
2026-09-18_1450,SMH,30,2026-10-16,28,564.8,31.42,-3.07,5203,13845,140790,161614
2026-09-18_1450,SMH,60,2026-11-20,63,564.8,34.57,-3.48,1203,5366,32573,71938
2026-09-18_1450,SMH,91,2026-12-18,91,564.8,34.95,-3.61,530,695,64039,78590
2026-09-18_1450,SMH,182,2027-03-19,182,564.8,35.05,-3.83,1120,770,16886,24821
2026-09-18_1450,SPCX,30,2026-10-16,28,150.78,48.73,1.4,60941,56706,267612,335043
2026-09-18_1450,SPCX,60,2026-11-20,63,150.78,53.39,-0.13,10308,11214,99158,156237
2026-09-18_1450,SPCX,91,2026-12-18,91,150.78,52.27,-0.05,5457,5503,163599,217693
2026-09-18_1450,SPCX,182,2027-03-19,182,150.78,52.19,-0.09,15764,21413,89816,110919
2026-09-18_1450,SPY,30,2026-10-16,28,761.29,11.92,-3.7,60152,102020,425116,1600041
2026-09-18_1450,SPY,60,2026-11-20,63,761.29,14.0,-4.19,12228,25103,192298,1803389
2026-09-18_1450,SPY,91,2026-12-18,91,761.29,13.9,-4.73,6528,24365,597084,1505306
2026-09-18_1450,SPY,182,2027-03-19,182,761.29,15.05,-5.13,3585,5819,291879,327917
2026-09-18_1450,TLT,30,2026-10-16,28,81.23,11.09,-0.81,48831,91696,903485,585766
2026-09-18_1450,TLT,60,2026-11-20,63,81.23,11.73,-0.6,13244,8148,358761,398242
2026-09-18_1450,TLT,91,2026-12-18,91,81.23,12.18,-0.91,29216,6577,829505,436321
2026-09-18_1450,TLT,182,2027-03-19,182,81.23,11.67,-0.83,2807,1970,133889,191147
2026-09-18_1450,TSLA,30,2026-10-16,28,363.14,40.77,0.5,33444,26682,166516,175520
2026-09-18_1450,TSLA,60,2026-11-20,63,363.14,43.99,0.4,5803,4526,122063,142679
2026-09-18_1450,TSLA,91,2026-12-18,91,363.14,43.44,0.47,7533,2629,250143,222547
2026-09-18_1450,TSLA,182,2027-03-19,182,363.14,44.77,0.94,1327,2984,68501,113658
2026-09-18_1450,USO,30,2026-10-16,28,153.59,47.49,2.46,8368,24027,110275,235312
2026-09-18_1450,USO,60,2026-11-20,63,153.59,48.62,4.16,2099,4548,20505,23612
2026-09-18_1450,USO,91,2026-12-18,91,153.59,49.5,4.92,1577,8528,49966,99687
2026-09-18_1450,USO,182,2027-03-19,182,153.59,49.29,2.93,1277,1982,20808,82912
2026-09-18_1450,VTV,30,2026-10-16,28,221.29,11.17,-3.5,10,30,87,46
2026-09-18_1450,VTV,60,2026-11-20,63,221.29,11.73,-4.19,121,173,1513,331
2026-09-18_1450,VTV,91,2026-11-20,63,221.29,11.73,-4.19,121,173,1513,331
2026-09-18_1450,VTV,182,2027-02-19,154,221.29,12.38,-2.05,175,174,1481,748
2026-09-18_1450,VUG,30,2026-10-16,28,88.65,15.49,-5.22,532,98,1374,441
2026-09-18_1450,VUG,60,2026-12-18,91,88.65,27.48,-4.53,466,300,8660,3162
2026-09-18_1450,VUG,91,2026-12-18,91,88.65,27.48,-4.53,466,300,8660,3162
2026-09-18_1450,VUG,182,2027-03-19,182,88.65,29.13,-5.46,1325,270,3926,1797
2026-09-18_1450,XBI,30,2026-10-16,28,156.63,30.62,-0.77,2240,11671,33130,53570
2026-09-18_1450,XBI,60,2026-12-18,91,156.63,29.33,-0.8,2137,3143,80313,43174
2026-09-18_1450,XBI,91,2026-12-18,91,156.63,29.33,-0.8,2137,3143,80313,43174
2026-09-18_1450,XBI,182,2027-03-19,182,156.63,31.25,-0.9,249,1265,6155,8811
2026-09-18_1450,XLB,30,2026-10-16,28,50.02,18.27,-1.29,274,533,6309,3911
2026-09-18_1450,XLB,60,2026-12-18,91,50.02,18.54,-2.42,469,1836,23347,19171
2026-09-18_1450,XLB,91,2026-12-18,91,50.02,18.54,-2.42,469,1836,23347,19171
2026-09-18_1450,XLB,182,2027-03-19,182,50.02,16.49,11.15,90,1173,1155,7259
2026-09-18_1450,XLC,30,2026-10-16,28,111.51,15.21,-3.33,651,51,1763,815
2026-09-18_1450,XLC,60,2026-12-18,91,111.51,17.18,-3.16,181,2324,8233,8803
2026-09-18_1450,XLC,91,2026-12-18,91,111.51,17.18,-3.16,181,2324,8233,8803
2026-09-18_1450,XLC,182,2027-03-19,182,111.51,22.4,-1.13,295,54,609,1283
2026-09-18_1450,XLE,30,2026-10-16,28,64.36,25.87,-0.5,22297,8190,162852,247690
2026-09-18_1450,XLE,60,2026-11-20,63,64.36,26.65,0.08,1275,1603,81466,46672
2026-09-18_1450,XLE,91,2026-12-18,91,64.36,26.63,0.43,5196,6888,276138,535492
2026-09-18_1450,XLE,182,2027-03-19,182,64.36,26.07,0.37,1329,1459,55599,88403
2026-09-18_1450,XLF,30,2026-10-16,28,55.93,14.97,-1.78,16023,23188,266187,590926
2026-09-18_1450,XLF,60,2026-11-20,63,55.93,15.15,-2.19,2060,4080,205964,196509
2026-09-18_1450,XLF,91,2026-12-18,91,55.93,15.32,-2.21,9837,16652,373339,404354
2026-09-18_1450,XLF,182,2027-03-19,182,55.93,16.47,-2.57,2446,2787,246844,217659
2026-09-18_1450,XLI,30,2026-10-16,28,169.34,17.81,-2.09,1231,1358,15291,13528
2026-09-18_1450,XLI,60,2026-11-20,63,169.34,18.93,-1.33,240,2500,32598,136710
2026-09-18_1450,XLI,91,2026-12-18,91,169.34,18.76,-0.83,651,5122,17982,28084
2026-09-18_1450,XLI,182,2027-03-19,182,169.34,18.74,0.23,786,639,11929,12655
2026-09-18_1450,XLK,30,2026-10-16,28,188.48,22.04,-4.14,4517,1470,17031,29451
2026-09-18_1450,XLK,60,2026-11-20,63,188.48,23.72,-4.74,104,125,2546,7693
2026-09-18_1450,XLK,91,2026-12-18,91,188.48,19.88,-1.73,1018,9699,45134,109458
2026-09-18_1450,XLK,182,2027-03-19,182,188.48,25.05,0.09,3083,1727,12909,17995
2026-09-18_1450,XLP,30,2026-10-16,28,83.09,13.91,-0.58,2819,863,12983,17022
2026-09-18_1450,XLP,60,2026-11-20,63,83.09,14.81,-0.48,255,320,1504,522
2026-09-18_1450,XLP,91,2026-12-18,91,83.09,14.96,-0.49,339,611,21403,145284
2026-09-18_1450,XLP,182,2027-03-19,182,83.09,14.27,0.35,191,30540,2591,33805
2026-09-18_1450,XLRE,30,2026-10-16,28,42.7,11.76,,17,82,1785,593
2026-09-18_1450,XLRE,60,2026-11-20,63,42.7,17.09,-4.93,45,137,984,2691
2026-09-18_1450,XLRE,91,2026-11-20,63,42.7,17.09,-4.93,45,137,984,2691
2026-09-18_1450,XLRE,182,2027-02-19,154,42.7,20.16,11.11,106,30,836,1553
2026-09-18_1450,XLU,30,2026-10-16,28,41.23,15.94,-0.51,1676,12711,52165,31512
2026-09-18_1450,XLU,60,2026-12-18,91,41.23,16.49,-0.31,1721,3862,114770,350675
2026-09-18_1450,XLU,91,2026-12-18,91,41.23,16.49,-0.31,1721,3862,114770,350675
2026-09-18_1450,XLU,182,2027-03-19,182,41.23,16.69,-1.34,282,69,3522,5881
2026-09-18_1450,XLV,30,2026-10-16,28,168.85,15.14,-1.41,1714,1110,18715,26229
2026-09-18_1450,XLV,60,2026-11-20,63,168.85,16.61,-0.9,195,490,2858,11761
2026-09-18_1450,XLV,91,2026-12-18,91,168.85,16.84,-1.1,160,3614,32177,89158
2026-09-18_1450,XLV,182,2027-03-19,182,168.85,17.03,-1.67,243,1159,13741,51624
2026-09-18_1450,XLY,30,2026-10-16,28,111.18,19.2,-2.94,423,105,11344,20740
2026-09-18_1450,XLY,60,2026-12-18,91,111.18,19.08,-1.87,748,3897,36926,125399
2026-09-18_1450,XLY,91,2026-12-18,91,111.18,19.08,-1.87,748,3897,36926,125399
2026-09-18_1450,XLY,182,2027-03-19,182,111.18,20.78,-3.0,1497,354,16610,15125
