stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-26_0951,AAOI,30,2026-09-18,23,113.58,98.79,-1.74,1043,1101,30712,24449
2026-08-26_0951,AAOI,60,2026-10-16,51,113.58,100.99,2.61,466,531,2426,1837
2026-08-26_0951,AAOI,91,2026-12-18,114,113.58,107.01,1.83,413,237,16307,10172
2026-08-26_0951,AAOI,182,2027-03-19,205,113.58,109.91,,162,519,2339,2102
2026-08-26_0951,AAPL,30,2026-09-18,23,311.43,24.53,-1.06,1625,2143,385955,251046
2026-08-26_0951,AAPL,60,2026-10-16,51,311.43,24.46,-1.93,3179,7924,279877,151666
2026-08-26_0951,AAPL,91,2026-11-20,86,311.43,26.4,-2.26,1704,3738,164483,107912
2026-08-26_0951,AAPL,182,2027-02-19,177,311.43,26.72,-2.36,2416,1477,39133,35463
2026-08-26_0951,AMD,30,2026-09-18,23,489.0,53.44,1.01,1486,1347,135883,197620
2026-08-26_0951,AMD,60,2026-10-16,51,489.0,54.29,1.51,1519,2109,52800,65644
2026-08-26_0951,AMD,91,2026-11-20,86,489.0,59.0,0.51,2610,603,77362,64149
2026-08-26_0951,AMD,182,2027-02-19,177,489.0,57.55,0.7,342,1262,8323,14574
2026-08-26_0951,AMZN,30,2026-09-18,23,260.46,29.29,-1.37,4331,4783,378894,238156
2026-08-26_0951,AMZN,60,2026-10-16,51,260.46,30.23,-1.36,1426,1701,195839,146098
2026-08-26_0951,AMZN,91,2026-11-20,86,260.46,35.16,-1.6,3011,1458,216414,93001
2026-08-26_0951,AMZN,182,2027-02-19,177,260.46,35.47,-1.32,880,1471,19700,22862
2026-08-26_0951,CRWV,30,2026-09-18,23,88.54,78.24,1.11,1276,1545,263017,140894
2026-08-26_0951,CRWV,60,2026-10-16,51,88.54,78.27,-0.5,1685,1507,114086,123332
2026-08-26_0951,CRWV,91,2026-11-20,86,88.54,81.3,-0.3,1509,516,53495,41660
2026-08-26_0951,CRWV,182,2027-02-19,177,88.54,81.51,-1.94,510,1732,6486,7577
2026-08-26_0951,DRAM,30,2026-09-18,23,56.36,64.2,-2.45,3680,3798,340082,195220
2026-08-26_0951,DRAM,60,2026-10-16,51,56.36,68.2,-2.29,2372,1901,179756,95551
2026-08-26_0951,DRAM,91,2026-11-20,86,56.36,68.43,0.68,648,1033,101356,42853
2026-08-26_0951,DRAM,182,2027-02-19,177,56.36,68.79,,352,1431,8923,11082
2026-08-26_0951,EEM,30,2026-09-18,23,67.46,24.64,-3.51,22968,8689,545088,963618
2026-08-26_0951,EEM,60,2026-10-16,51,67.46,23.57,-2.24,4066,1691,117172,259328
2026-08-26_0951,EEM,91,2026-11-20,86,67.46,23.54,-1.9,7342,46295,37705,152839
2026-08-26_0951,EEM,182,2027-03-19,205,67.46,25.06,-2.15,377,10255,54444,215732
2026-08-26_0951,EWY,30,2026-09-18,23,180.16,50.19,-2.52,3672,3066,173280,58343
2026-08-26_0951,EWY,60,2026-10-16,51,180.16,52.47,-0.22,601,441,82412,96814
2026-08-26_0951,EWY,91,2026-11-20,86,180.16,51.38,-3.8,2581,860,15375,9778
2026-08-26_0951,EWY,182,2027-03-19,205,180.16,50.06,-0.59,537,1062,24424,27966
2026-08-26_0951,FXI,30,2026-09-18,23,35.66,20.12,0.1,2569,6013,499590,423701
2026-08-26_0951,FXI,60,2026-10-16,51,35.66,20.99,1.58,8158,1057,111921,93773
2026-08-26_0951,FXI,91,2026-11-20,86,35.66,22.05,1.81,1459,29052,95357,149333
2026-08-26_0951,FXI,182,2027-02-19,177,35.66,23.11,-0.19,94,557,34188,16699
2026-08-26_0951,GDX,30,2026-09-18,23,103.73,49.76,1.32,12787,3782,236368,361355
2026-08-26_0951,GDX,60,2026-10-16,51,103.73,48.91,2.02,4543,6152,44831,55126
2026-08-26_0951,GDX,91,2026-11-20,86,103.73,48.86,2.26,1138,1620,21808,150873
2026-08-26_0951,GDX,182,2027-03-19,205,103.73,48.52,6.21,704,703,34421,49984
2026-08-26_0951,GLD,30,2026-09-18,23,424.13,25.27,1.49,32172,8656,1319415,214294
2026-08-26_0951,GLD,60,2026-10-16,51,424.13,25.44,1.64,3825,1620,208555,115371
2026-08-26_0951,GLD,91,2026-11-20,86,424.13,25.65,1.78,10199,3599,340858,344625
2026-08-26_0951,GLD,182,2027-02-19,177,424.13,24.8,1.76,1310,229,4256,669
2026-08-26_0951,GOOGL,30,2026-09-18,23,344.2,27.93,-0.02,6742,2009,246061,172848
2026-08-26_0951,GOOGL,60,2026-10-16,51,344.2,29.37,-0.21,2341,998,204168,84674
2026-08-26_0951,GOOGL,91,2026-11-20,86,344.2,33.77,-0.56,4835,4698,90234,59183
2026-08-26_0951,GOOGL,182,2027-02-19,177,344.2,34.03,-0.62,770,1155,11723,18952
2026-08-26_0951,IBIT,30,2026-09-18,23,44.33,42.31,2.08,9157,4898,664690,444795
2026-08-26_0951,IBIT,60,2026-10-16,51,44.33,42.72,1.28,6001,5584,343851,232129
2026-08-26_0951,IBIT,91,2026-11-20,86,44.33,43.57,1.11,7283,11571,213529,173945
2026-08-26_0951,IBIT,182,2027-02-19,177,44.33,44.9,1.16,726,1410,12762,7568
2026-08-26_0951,IGV,30,2026-09-18,23,102.25,31.71,-1.44,1268,329,90290,84352
2026-08-26_0951,IGV,60,2026-10-16,51,102.25,31.72,-2.55,295,3532,18638,26619
2026-08-26_0951,IGV,91,2026-11-20,86,102.25,32.34,-2.85,310,781,36755,79811
2026-08-26_0951,IGV,182,2027-02-19,177,102.25,31.36,-2.53,187,429,4134,2876
2026-08-26_0951,IONQ,30,2026-09-18,23,41.33,79.85,-2.86,799,642,65063,64465
2026-08-26_0951,IONQ,60,2026-10-16,51,41.33,78.14,7.47,1165,182,20526,36844
2026-08-26_0951,IONQ,91,2026-11-20,86,41.33,82.0,9.86,614,255,31040,13104
2026-08-26_0951,IONQ,182,2027-03-19,205,41.33,80.53,9.61,1940,271,14327,5323
2026-08-26_0951,IWM,30,2026-09-18,23,299.47,17.48,-3.99,4972,68638,628076,1414127
2026-08-26_0951,IWM,60,2026-10-16,51,299.47,17.78,-4.07,3805,7482,112178,296376
2026-08-26_0951,IWM,91,2026-11-20,86,299.47,18.71,-4.34,2924,11711,120721,194120
2026-08-26_0951,IWM,182,2027-02-19,177,299.47,19.88,-4.63,355,3929,4828,24575
2026-08-26_0951,KRE,30,2026-09-18,23,74.62,23.47,0.91,8807,14648,164548,246177
2026-08-26_0951,KRE,60,2026-10-16,51,74.62,23.8,-1.45,1238,1750,171698,131395
2026-08-26_0951,KRE,91,2026-11-20,86,74.62,24.01,-2.54,412,987,82578,53748
2026-08-26_0951,KRE,182,2027-03-19,205,74.62,24.6,-3.38,125,615,15367,20428
2026-08-26_0951,KWEB,30,2026-09-18,23,26.41,29.38,2.95,19516,3832,604123,225845
2026-08-26_0951,KWEB,60,2026-10-16,51,26.41,30.88,-0.85,1241,85,4508,3445
