stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-02_1251,AAOI,30,2026-09-18,16,100.9,83.64,2.67,549,405,31015,26577
2026-09-02_1251,AAOI,60,2026-10-16,44,100.9,84.71,3.22,703,213,7333,6079
2026-09-02_1251,AAOI,91,2026-12-18,107,100.9,92.61,3.29,438,226,17403,11041
2026-09-02_1251,AAOI,182,2027-03-19,198,100.9,103.7,,170,256,3117,3235
2026-09-02_1251,AAPL,30,2026-09-18,16,325.81,25.94,-1.35,19963,6864,385015,262403
2026-09-02_1251,AAPL,60,2026-10-16,44,325.81,24.51,-1.68,8996,4979,290562,160630
2026-09-02_1251,AAPL,91,2026-11-20,79,325.81,26.56,-2.45,11486,1751,177451,117846
2026-09-02_1251,AAPL,182,2027-02-19,170,325.81,26.63,-2.4,1613,1231,43172,41616
2026-09-02_1251,AMD,30,2026-09-18,16,456.61,47.42,-0.53,6067,4374,144369,211541
2026-09-02_1251,AMD,60,2026-10-16,44,456.61,47.87,-0.35,2609,1925,59333,73586
2026-09-02_1251,AMD,91,2026-11-20,79,456.61,52.8,0.22,771,654,81088,66323
2026-09-02_1251,AMD,182,2027-02-19,170,456.61,52.51,1.09,819,1434,9185,15228
2026-09-02_1251,AMZN,30,2026-09-18,16,255.23,27.56,-0.8,15512,5676,390364,255062
2026-09-02_1251,AMZN,60,2026-10-16,44,255.23,29.21,-0.83,9390,4215,216173,157699
2026-09-02_1251,AMZN,91,2026-11-20,79,255.23,35.16,-0.9,3401,3450,268621,98822
2026-09-02_1251,AMZN,182,2027-02-19,170,255.23,34.82,-1.02,1318,1367,23291,28314
2026-09-02_1251,CRWV,30,2026-09-18,16,79.75,65.88,-0.45,5396,2125,263189,147868
2026-09-02_1251,CRWV,60,2026-10-16,44,79.75,69.04,1.04,3033,2923,124898,128734
2026-09-02_1251,CRWV,91,2026-11-20,79,79.75,76.66,0.7,1730,423,56711,46448
2026-09-02_1251,CRWV,182,2027-02-19,170,79.75,73.39,1.42,620,595,8887,10288
2026-09-02_1251,DRAM,30,2026-09-18,16,55.63,52.34,-2.66,21319,3832,331239,217510
2026-09-02_1251,DRAM,60,2026-10-16,44,55.63,56.99,-2.12,3105,4777,198321,104580
2026-09-02_1251,DRAM,91,2026-11-20,79,55.63,55.78,3.66,3715,544,118976,48641
2026-09-02_1251,DRAM,182,2027-02-19,170,55.63,59.09,0.02,375,755,9858,12449
2026-09-02_1251,EEM,30,2026-09-18,16,66.97,20.37,-3.44,694,13744,572098,997798
2026-09-02_1251,EEM,60,2026-10-16,44,66.97,20.87,-2.74,2749,1896,145530,310693
2026-09-02_1251,EEM,91,2026-11-20,79,66.97,22.04,-4.04,838,44113,40507,204640
2026-09-02_1251,EEM,182,2027-03-19,198,66.97,22.38,-3.62,250,26353,59639,239346
2026-09-02_1251,EWY,30,2026-09-18,16,177.7,42.09,-4.64,17884,6221,166565,67158
2026-09-02_1251,EWY,60,2026-10-16,44,177.7,42.9,-3.42,795,1707,84484,101454
2026-09-02_1251,EWY,91,2026-11-20,79,177.7,44.21,0.0,6115,532,20843,36055
2026-09-02_1251,EWY,182,2027-03-19,198,177.7,42.83,-2.68,1139,1233,37049,28358
2026-09-02_1251,FXI,30,2026-09-18,16,35.52,17.33,1.2,3194,20582,516867,434186
2026-09-02_1251,FXI,60,2026-10-16,44,35.52,19.14,-1.42,20921,1789,137491,96660
2026-09-02_1251,FXI,91,2026-11-20,79,35.52,20.83,-1.7,3356,7479,96269,185707
2026-09-02_1251,FXI,182,2027-02-19,170,35.52,21.53,0.31,38,301,33741,16789
2026-09-02_1251,GDX,30,2026-09-18,16,96.48,45.56,-0.55,4883,7698,229598,388814
2026-09-02_1251,GDX,60,2026-10-16,44,96.48,45.08,1.31,3335,3714,59323,72768
2026-09-02_1251,GDX,91,2026-11-20,79,96.48,45.26,1.79,781,892,25135,170142
2026-09-02_1251,GDX,182,2027-03-19,198,96.48,45.1,2.65,1616,1608,35418,55365
2026-09-02_1251,GLD,30,2026-09-18,16,400.66,23.9,0.64,243498,7115,1285632,239726
2026-09-02_1251,GLD,60,2026-10-16,44,400.66,23.22,1.24,17395,2560,235972,143185
2026-09-02_1251,GLD,91,2026-11-20,79,400.66,23.74,1.32,6427,1329,352396,354620
2026-09-02_1251,GLD,182,2027-02-19,170,400.66,23.33,1.54,810,652,12694,4043
2026-09-02_1251,GOOGL,30,2026-09-18,16,338.11,27.33,-0.3,12548,4127,250852,177946
2026-09-02_1251,GOOGL,60,2026-10-16,44,338.11,28.31,-0.21,11356,2809,245922,97923
2026-09-02_1251,GOOGL,91,2026-11-20,79,338.11,32.75,-0.18,4163,774,94506,67123
2026-09-02_1251,GOOGL,182,2027-02-19,170,338.11,32.98,-0.28,1057,564,13184,22422
2026-09-02_1251,IBIT,30,2026-09-18,16,43.77,35.1,-0.1,26044,14806,629797,466714
2026-09-02_1251,IBIT,60,2026-10-16,44,43.77,36.61,-0.27,18509,10251,398787,256330
2026-09-02_1251,IBIT,91,2026-11-20,79,43.77,38.74,-0.57,4072,5485,212687,227134
2026-09-02_1251,IBIT,182,2027-02-19,170,43.77,40.99,-0.21,436,1112,16709,8166
2026-09-02_1251,IGV,30,2026-09-18,16,102.92,30.56,-3.44,1985,9295,101317,95790
2026-09-02_1251,IGV,60,2026-10-16,44,102.92,32.2,3.22,937,1797,21632,34943
2026-09-02_1251,IGV,91,2026-11-20,79,102.92,30.98,-3.79,998,277,45538,104535
2026-09-02_1251,IGV,182,2027-02-19,170,102.92,30.84,3.72,169,407,4584,2925
2026-09-02_1251,IONQ,30,2026-09-18,16,37.22,70.64,6.9,1446,3336,76653,64915
2026-09-02_1251,IONQ,60,2026-10-16,44,37.22,69.42,,833,464,26439,37986
2026-09-02_1251,IONQ,91,2026-11-20,79,37.22,77.05,10.46,1480,184,35577,14449
2026-09-02_1251,IONQ,182,2027-03-19,198,37.22,78.94,13.11,120,427,15720,6316
2026-09-02_1251,IWM,30,2026-09-18,16,293.02,17.73,-4.55,27879,159501,660545,1580358
2026-09-02_1251,IWM,60,2026-10-16,44,293.02,17.59,-4.01,22060,86753,155805,431686
2026-09-02_1251,IWM,91,2026-11-20,79,293.02,18.62,-4.35,9820,6249,137744,228875
2026-09-02_1251,IWM,182,2027-02-19,170,293.02,19.28,-4.3,265,435,5077,24600
2026-09-02_1251,KRE,30,2026-09-18,16,74.36,23.31,-1.85,2285,12595,170689,259016
2026-09-02_1251,KRE,60,2026-10-16,44,74.36,22.42,-1.88,1894,12024,190769,164273
2026-09-02_1251,KRE,91,2026-11-20,79,74.36,23.85,-1.89,624,1560,83230,60604
2026-09-02_1251,KRE,182,2027-03-19,198,74.36,26.01,-3.79,539,3011,16322,22936
2026-09-02_1251,KWEB,30,2026-09-18,16,25.73,25.24,-0.61,7600,6591,597843,217618
2026-09-02_1251,KWEB,60,2026-10-16,44,25.73,27.99,-0.13,103,819,77743,9866
2026-09-02_1251,KWEB,91,2026-11-20,79,25.73,28.93,-0.68,1589,1028,151515,52400
2026-09-02_1251,KWEB,182,2027-02-19,170,25.73,29.89,-0.59,104,71,3413,6508
2026-09-02_1251,META,30,2026-09-18,16,595.26,35.18,0.13,19431,13742,215907,206675
2026-09-02_1251,META,60,2026-10-16,44,595.26,35.78,-0.04,10974,5998,164298,67887
2026-09-02_1251,META,91,2026-11-20,79,595.26,41.41,0.09,3447,2802,166359,66014
2026-09-02_1251,META,182,2027-02-19,170,595.26,40.81,0.05,2682,387,20465,13722
2026-09-02_1251,MSFT,30,2026-09-18,16,495.39,24.09,-1.1,9813,5882,352248,208008
2026-09-02_1251,MSFT,60,2026-10-16,44,495.39,24.69,-1.41,5186,4706,287896,124670
2026-09-02_1251,MSFT,91,2026-11-20,79,495.39,29.71,-2.11,2989,2422,175974,81432
2026-09-02_1251,MSFT,182,2027-03-19,198,495.39,29.66,-1.43,823,710,78661,87813
2026-09-02_1251,MU,30,2026-09-18,16,942.13,52.56,-0.27,8895,4228,125463,169171
2026-09-02_1251,MU,60,2026-10-16,44,942.13,59.49,0.89,3650,2527,79755,116084
2026-09-02_1251,MU,91,2026-11-20,79,942.13,59.62,1.13,1284,1573,47766,74331
2026-09-02_1251,MU,182,2027-02-19,170,942.13,59.85,2.44,567,634,15061,26055
2026-09-02_1251,NBIS,30,2026-09-18,16,199.88,76.96,1.33,4413,1614,80922,118430
2026-09-02_1251,NBIS,60,2026-10-16,44,199.88,78.44,2.43,1366,509,25917,41087
2026-09-02_1251,NBIS,91,2026-11-20,79,199.88,86.57,1.2,1786,451,21921,27829
2026-09-02_1251,NBIS,182,2027-02-19,170,199.88,86.77,2.13,446,658,6858,5258
2026-09-02_1251,NVDA,30,2026-09-18,16,225.67,33.79,-2.4,133901,52253,998638,834281
2026-09-02_1251,NVDA,60,2026-10-16,44,225.67,34.03,-2.6,64050,42950,656193,473392
2026-09-02_1251,NVDA,91,2026-11-20,79,225.67,37.68,-2.78,30125,14214,274645,305495
2026-09-02_1251,NVDA,182,2027-02-19,170,225.67,37.44,-2.14,3908,1503,52040,67588
2026-09-02_1251,ONDS,30,2026-09-18,16,7.41,66.97,1.9,7058,2629,294007,110227
2026-09-02_1251,ONDS,60,2026-10-16,44,7.41,71.39,6.35,3705,885,31606,28704
2026-09-02_1251,ONDS,91,2026-11-20,79,7.41,80.72,7.7,2463,1339,17003,12671
2026-09-02_1251,ONDS,182,2027-03-19,198,7.41,84.96,10.4,1233,884,46200,8279
2026-09-02_1251,OWL,30,2026-09-18,16,11.65,42.11,-4.43,217,370,28590,104869
2026-09-02_1251,OWL,60,2026-10-16,44,11.65,44.34,-2.71,198,2746,45447,35469
2026-09-02_1251,OWL,91,2026-11-20,79,11.65,47.83,-4.15,292,205,18414,70967
2026-09-02_1251,OWL,182,2027-02-19,170,11.65,47.34,-5.2,371,589,12437,16404
2026-09-02_1251,QQQ,30,2026-09-18,16,708.06,17.6,-4.33,24625,28008,998464,1283121
2026-09-02_1251,QQQ,60,2026-10-16,44,708.06,18.22,-5.12,15993,32937,343256,514706
2026-09-02_1251,QQQ,91,2026-11-20,79,708.06,19.71,-5.43,6774,25440,203329,209360
2026-09-02_1251,QQQ,182,2027-02-19,170,708.06,20.41,-5.02,3700,811,31870,54179
2026-09-02_1251,RKLB,30,2026-09-18,16,62.22,63.82,1.65,3441,1043,65539,60538
2026-09-02_1251,RKLB,60,2026-10-16,44,62.22,66.46,5.79,5703,1081,65130,49036
2026-09-02_1251,RKLB,91,2026-12-18,107,62.22,72.26,6.87,6486,953,56275,66637
2026-09-02_1251,RKLB,182,2027-03-19,198,62.22,73.32,7.78,712,459,28035,22507
2026-09-02_1251,SLV,30,2026-09-18,16,58.65,41.18,2.18,13350,4217,776646,399316
2026-09-02_1251,SLV,60,2026-10-16,44,58.65,43.46,4.25,7550,2403,317175,143467
2026-09-02_1251,SLV,91,2026-11-20,79,58.65,44.6,5.91,14146,609,304661,74476
2026-09-02_1251,SLV,182,2027-03-19,198,58.65,44.13,8.13,8222,2676,182840,75553
2026-09-02_1251,SMH,30,2026-09-18,16,550.1,30.72,-3.06,8192,10107,185196,352973
2026-09-02_1251,SMH,60,2026-10-16,44,550.1,32.58,-3.78,4528,2530,97262,103037
2026-09-02_1251,SMH,91,2026-11-20,79,550.1,34.54,-3.33,1394,2048,21835,66246
2026-09-02_1251,SMH,182,2027-02-19,170,550.1,35.99,-3.18,759,1344,3327,5155
2026-09-02_1251,SPCX,30,2026-09-18,16,140.81,46.28,-1.82,20652,11723,437509,420659
2026-09-02_1251,SPCX,60,2026-10-16,44,140.81,48.05,-1.27,8340,11206,169973,240977
2026-09-02_1251,SPCX,91,2026-11-20,79,140.81,52.89,-1.39,2361,2738,80472,135078
2026-09-02_1251,SPCX,182,2027-02-19,170,140.81,53.64,-1.01,3457,529,32471,32381
2026-09-02_1251,SPY,30,2026-09-18,16,764.72,12.46,-4.06,31655,93496,901041,2993870
2026-09-02_1251,SPY,60,2026-10-16,44,764.72,12.84,-4.1,15910,70109,319517,1293825
2026-09-02_1251,SPY,91,2026-11-20,79,764.72,14.04,-4.32,3746,10768,148852,1649920
2026-09-02_1251,SPY,182,2027-03-19,198,764.72,15.05,-5.05,2493,2658,262679,288729
2026-09-02_1251,TLT,30,2026-09-18,16,81.86,11.04,-0.36,29422,12915,896046,616661
2026-09-02_1251,TLT,60,2026-10-16,44,81.86,11.1,-0.48,18708,6275,605230,597207
2026-09-02_1251,TLT,91,2026-11-20,79,81.86,11.53,-0.49,3250,2702,281592,393438
2026-09-02_1251,TLT,182,2027-02-19,170,81.86,11.72,-0.48,4720,658,205151,98759
2026-09-02_1251,TSLA,30,2026-09-18,16,354.15,41.54,0.81,24984,11476,333170,284836
2026-09-02_1251,TSLA,60,2026-10-16,44,354.15,41.38,0.72,8041,3961,115285,157719
2026-09-02_1251,TSLA,91,2026-11-20,79,354.15,44.48,0.7,2443,2920,106033,131485
2026-09-02_1251,TSLA,182,2027-02-19,170,354.15,45.09,1.72,2782,1042,36966,21111
2026-09-02_1251,USO,30,2026-09-18,16,141.34,43.53,3.28,11687,4770,127720,123477
2026-09-02_1251,USO,60,2026-10-16,44,141.34,45.26,8.07,4154,6200,86675,213809
2026-09-02_1251,USO,91,2026-12-18,107,141.34,45.84,7.76,4855,2639,62647,68303
2026-09-02_1251,USO,182,2027-03-19,198,141.34,43.17,6.34,916,1651,17708,45881
2026-09-02_1251,VTV,30,2026-09-18,16,225.03,10.4,,45,27,295,1265
2026-09-02_1251,VTV,60,2026-10-16,44,225.03,10.26,-0.69,8,8,61,24
2026-09-02_1251,VTV,91,2026-11-20,79,225.03,10.46,-0.68,279,128,1322,269
2026-09-02_1251,VTV,182,2027-02-19,170,225.03,12.42,2.4,454,170,1457,689
2026-09-02_1251,VUG,30,2026-09-18,16,87.61,14.86,,725,311,12630,20256
2026-09-02_1251,VUG,60,2026-10-16,44,87.61,22.21,-7.64,77,52,585,114
2026-09-02_1251,VUG,91,2026-12-18,107,87.61,25.38,-0.87,892,421,8353,2604
2026-09-02_1251,VUG,182,2027-03-19,198,87.61,27.29,4.09,198,182,1896,962
2026-09-02_1251,XBI,30,2026-09-18,16,163.57,29.95,-2.84,1496,13811,70354,94101
2026-09-02_1251,XBI,60,2026-10-16,44,163.57,30.78,1.49,712,483,25254,18789
2026-09-02_1251,XBI,91,2026-12-18,107,163.57,31.83,3.67,1809,1731,72848,38191
2026-09-02_1251,XBI,182,2027-03-19,198,163.57,32.01,-0.73,81,114,1395,3527
2026-09-02_1251,XLB,30,2026-09-18,16,52.95,18.28,-1.59,808,687,213010,19494
2026-09-02_1251,XLB,60,2026-10-16,44,52.95,18.18,-0.68,308,218,1411,1250
2026-09-02_1251,XLB,91,2026-12-18,107,52.95,19.01,-2.73,465,155,22763,17697
2026-09-02_1251,XLB,182,2027-03-19,198,52.95,20.1,-2.11,148,73,1099,6165
2026-09-02_1251,XLC,30,2026-09-18,16,112.97,15.95,30.01,328,2287,16343,182977
2026-09-02_1251,XLC,60,2026-10-16,44,112.97,17.6,-2.44,36,21,246,181
2026-09-02_1251,XLC,91,2026-12-18,107,112.97,18.06,-1.76,162,363,8169,5687
2026-09-02_1251,XLC,182,2027-03-19,198,112.97,19.22,-5.71,45,179,285,106
2026-09-02_1251,XLE,30,2026-09-18,16,64.95,24.05,1.17,6485,4338,376863,697150
2026-09-02_1251,XLE,60,2026-10-16,44,64.95,24.91,0.43,2833,6691,101669,110722
2026-09-02_1251,XLE,91,2026-11-20,79,64.95,25.7,0.17,2165,322,79124,36267
