stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-24_1450,AAOI,30,2026-10-16,22,102.81,85.63,5.63,2650,400,16472,12076
2026-09-24_1450,AAOI,60,2026-11-20,57,102.81,98.44,,232,1444,4810,3059
2026-09-24_1450,AAOI,91,2026-12-18,85,102.81,95.74,4.73,606,182,20381,13406
2026-09-24_1450,AAOI,182,2027-03-19,176,102.81,92.6,4.04,137,94,4176,4162
2026-09-24_1450,AAPL,30,2026-10-16,22,337.43,22.34,-1.94,24387,12643,393530,206296
2026-09-24_1450,AAPL,60,2026-11-20,57,337.43,25.57,-2.56,8889,4676,216829,148706
2026-09-24_1450,AAPL,91,2026-12-18,85,337.43,25.02,-2.52,6626,2984,299418,221907
2026-09-24_1450,AAPL,182,2027-03-19,176,337.43,26.01,-2.49,1081,3330,86810,103390
2026-09-24_1450,AMD,30,2026-10-16,22,626.0,51.94,0.65,15630,11144,107524,99205
2026-09-24_1450,AMD,60,2026-11-20,57,626.0,58.34,1.39,3880,5920,88172,83506
2026-09-24_1450,AMD,91,2026-12-18,85,626.0,56.3,1.61,3077,3945,91656,104274
2026-09-24_1450,AMD,182,2027-03-19,176,626.0,56.19,1.93,774,2198,53196,78868
2026-09-24_1450,AMZN,30,2026-10-16,22,249.84,28.77,0.08,40984,7911,332283,206896
2026-09-24_1450,AMZN,60,2026-11-20,57,249.84,37.47,-0.17,19727,7329,335949,153350
2026-09-24_1450,AMZN,91,2026-12-18,85,249.84,35.35,-0.39,24273,8662,257992,191906
2026-09-24_1450,AMZN,182,2027-03-19,176,249.84,35.68,-0.81,5865,1499,84241,123892
2026-09-24_1450,CRWV,30,2026-10-16,22,90.81,72.82,2.72,31342,9019,202758,160732
2026-09-24_1450,CRWV,60,2026-11-20,57,90.81,80.76,2.05,5787,3255,73260,80963
2026-09-24_1450,CRWV,91,2026-12-18,85,90.81,78.6,1.96,3240,2061,75434,85657
2026-09-24_1450,CRWV,182,2027-03-19,176,90.81,76.42,1.31,1102,1317,55600,47372
2026-09-24_1450,DRAM,30,2026-10-16,22,60.66,58.32,1.21,16373,6927,262648,164922
2026-09-24_1450,DRAM,60,2026-11-20,57,60.66,59.34,0.9,3976,3031,155037,73365
2026-09-24_1450,DRAM,91,2026-12-18,85,60.66,59.6,1.94,2853,1276,211889,97606
2026-09-24_1450,DRAM,182,2027-03-19,176,60.66,60.19,3.57,612,389,47621,60217
2026-09-24_1450,EEM,30,2026-10-16,22,67.25,23.21,-2.4,1002,5109,201683,368679
2026-09-24_1450,EEM,60,2026-11-20,57,67.25,23.67,-4.37,2379,2635,53796,215198
2026-09-24_1450,EEM,91,2026-12-18,85,67.25,24.85,-6.36,621,15989,606822,870401
2026-09-24_1450,EEM,182,2027-03-19,176,67.25,25.14,0.03,661,13344,65471,272718
2026-09-24_1450,EWY,30,2026-10-16,22,182.68,44.91,-2.39,4383,9486,93348,123121
