stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-14_1451,AAOI,30,2026-09-18,35,148.09,111.67,2.64,4571,4490,26015,19100
2026-08-14_1451,AAOI,60,2026-09-18,35,148.09,111.67,2.64,4571,4490,26015,19100
2026-08-14_1451,AAOI,91,2026-12-18,126,148.09,116.63,2.27,984,739,13114,8384
2026-08-14_1451,AAOI,182,2027-01-15,154,148.09,116.44,2.22,557,628,26937,42550
2026-08-14_1451,AAPL,30,2026-09-18,35,305.81,22.93,-0.67,21650,7713,334412,240360
2026-08-14_1451,AAPL,60,2026-10-16,63,305.81,23.45,-0.87,6060,2377,259497,131911
2026-08-14_1451,AAPL,91,2026-11-20,98,305.81,25.58,-1.64,3773,1785,154094,94520
2026-08-14_1451,AAPL,182,2027-02-19,189,305.81,26.24,-1.96,1727,726,34431,25375
2026-08-14_1451,AMD,30,2026-09-18,35,508.5,55.71,1.34,11212,11570,121103,190247
2026-08-14_1451,AMD,60,2026-10-16,63,508.5,57.28,1.76,2495,3559,50213,58243
2026-08-14_1451,AMD,91,2026-11-20,98,508.5,61.12,2.13,2834,2479,62017,64151
2026-08-14_1451,AMD,182,2027-02-19,189,508.5,61.55,1.66,794,953,5749,11656
2026-08-14_1451,AMZN,30,2026-09-18,35,263.1,27.31,-0.4,29107,9086,327640,227083
2026-08-14_1451,AMZN,60,2026-10-16,63,263.1,28.91,-0.68,9631,7612,158020,128121
2026-08-14_1451,AMZN,91,2026-11-20,98,263.1,33.68,-0.61,12542,7131,187801,81365
2026-08-14_1451,AMZN,182,2027-02-19,189,263.1,34.41,-0.76,891,991,15353,14395
2026-08-14_1451,CRWV,30,2026-09-18,35,104.4,74.33,2.92,8195,9371,244071,115444
2026-08-14_1451,CRWV,60,2026-10-16,63,104.4,75.59,2.2,2794,4518,101738,70399
2026-08-14_1451,CRWV,91,2026-11-20,98,104.4,79.48,1.21,1280,2104,46215,38814
2026-08-14_1451,CRWV,182,2027-02-19,189,104.4,77.92,,229,858,3562,2996
2026-08-14_1451,DRAM,30,2026-09-18,35,57.15,67.68,0.19,32513,16699,309507,176827
2026-08-14_1451,DRAM,60,2026-10-16,63,57.15,68.84,2.27,19469,1526,109619,85871
2026-08-14_1451,DRAM,91,2026-11-20,98,57.15,69.98,2.66,5792,363,80174,34644
2026-08-14_1451,DRAM,182,2027-02-19,189,57.15,69.61,,300,1168,4901,8712
2026-08-14_1451,EEM,30,2026-09-18,35,66.57,23.56,-1.14,27217,4759,517487,919122
2026-08-14_1451,EEM,60,2026-10-16,63,66.57,25.82,1.68,5337,6877,106353,172407
2026-08-14_1451,EEM,91,2026-11-20,98,66.57,25.63,-2.96,478,9134,12177,47922
2026-08-14_1451,EEM,182,2027-01-15,154,66.57,25.99,1.24,657,2603,172982,259113
2026-08-14_1451,EWY,30,2026-09-18,35,179.75,51.49,-2.33,12543,5379,122257,42371
2026-08-14_1451,EWY,60,2026-10-16,63,179.75,51.61,-2.93,1345,1912,81111,94448
2026-08-14_1451,EWY,91,2026-11-20,98,179.75,51.71,0.34,544,681,5634,5284
2026-08-14_1451,EWY,182,2027-01-15,154,179.75,49.88,-2.35,1875,1597,85062,97928
2026-08-14_1451,FXI,30,2026-09-18,35,34.94,19.25,-1.33,21753,13646,477611,409268
2026-08-14_1451,FXI,60,2026-10-16,63,34.94,20.68,-0.79,1215,892,87856,72097
2026-08-14_1451,FXI,91,2026-11-20,98,34.94,22.2,-1.3,761,10381,92802,105663
2026-08-14_1451,FXI,182,2027-02-19,189,34.94,23.36,-1.15,103,286,33908,16454
2026-08-14_1451,GDX,30,2026-09-18,35,89.86,42.37,1.15,12693,8499,212279,313219
2026-08-14_1451,GDX,60,2026-10-16,63,89.86,44.42,4.46,3833,2341,33861,39861
2026-08-14_1451,GDX,91,2026-11-20,98,89.86,43.09,2.03,876,338,14401,120130
2026-08-14_1451,GDX,182,2027-01-15,154,89.86,43.07,1.85,2739,2884,121592,177399
2026-08-14_1451,GLD,30,2026-09-18,35,401.27,21.74,0.51,18287,37363,1331854,205228
2026-08-14_1451,GLD,60,2026-10-16,63,401.27,22.23,0.7,7173,1910,120718,94066
2026-08-14_1451,GLD,91,2026-11-20,98,401.27,22.66,0.73,1334,888,302225,331065
2026-08-14_1451,GLD,182,2027-01-15,154,401.27,22.61,0.96,15549,5899,441567,367086
2026-08-14_1451,GOOGL,30,2026-09-18,35,345.4,27.54,0.17,14525,5577,215818,167109
2026-08-14_1451,GOOGL,60,2026-10-16,63,345.4,29.27,0.37,7148,1667,190705,76360
2026-08-14_1451,GOOGL,91,2026-11-20,98,345.4,32.81,0.15,1357,3426,81138,53372
2026-08-14_1451,GOOGL,182,2027-02-19,189,345.4,33.71,0.03,655,875,9857,15006
2026-08-14_1451,IBIT,30,2026-09-18,35,35.59,33.28,-2.54,21945,10809,562987,372281
2026-08-14_1451,IBIT,60,2026-10-16,63,35.59,35.77,-3.27,14091,11646,216152,175242
2026-08-14_1451,IBIT,91,2026-11-20,98,35.59,38.02,-3.88,5534,11684,165772,63970
2026-08-14_1451,IBIT,182,2027-02-19,189,35.59,40.76,-3.94,206,434,8566,6041
2026-08-14_1451,IGV,30,2026-09-18,35,104.55,32.24,-1.04,16618,8240,43761,73401
2026-08-14_1451,IGV,60,2026-10-16,63,104.55,31.63,-2.83,392,1373,14096,14663
2026-08-14_1451,IGV,91,2026-11-20,98,104.55,31.76,-2.26,323,418,34917,77476
2026-08-14_1451,IGV,182,2027-02-19,189,104.55,33.48,-2.7,103,574,4022,2155
2026-08-14_1451,IONQ,30,2026-09-18,35,46.31,80.3,12.44,3213,3135,48863,49818
2026-08-14_1451,IONQ,60,2026-10-16,63,46.31,81.8,11.0,3315,655,19239,36919
2026-08-14_1451,IONQ,91,2026-11-20,98,46.31,85.18,11.52,862,86,29330,12437
2026-08-14_1451,IONQ,182,2027-01-15,154,46.31,82.64,47.95,830,192,59652,61560
2026-08-14_1451,IWM,30,2026-09-18,35,304.46,16.7,-3.18,19883,26398,539501,1071343
2026-08-14_1451,IWM,60,2026-10-16,63,304.46,17.75,-3.48,1804,9686,83649,219130
2026-08-14_1451,IWM,91,2026-11-20,98,304.46,18.92,-3.81,1348,1569,111984,152631
2026-08-14_1451,IWM,182,2027-02-19,189,304.46,20.07,-4.03,254,481,3909,21803
2026-08-14_1451,KRE,30,2026-09-18,35,77.78,20.75,-2.59,341,18430,133148,177887
2026-08-14_1451,KRE,60,2026-10-16,63,77.78,22.19,-3.23,7203,8544,162479,153139
2026-08-14_1451,KRE,91,2026-11-20,98,77.78,23.8,-2.85,1541,2380,79658,48306
2026-08-14_1451,KRE,182,2027-01-15,154,77.78,24.19,-3.04,1772,2956,72522,314188
2026-08-14_1451,KWEB,30,2026-09-18,35,26.98,27.55,-0.16,20974,46335,571720,213545
2026-08-14_1451,KWEB,60,2026-09-18,35,26.98,27.55,-0.16,20974,46335,571720,213545
2026-08-14_1451,KWEB,91,2026-11-20,98,26.98,31.07,0.05,3292,1372,88376,37183
2026-08-14_1451,KWEB,182,2027-02-19,189,26.98,31.63,8.14,98,594,1888,3316
2026-08-14_1451,META,30,2026-09-18,35,591.45,32.71,0.67,5933,4773,167886,186961
2026-08-14_1451,META,60,2026-10-16,63,591.45,34.14,0.87,4098,2678,118159,47907
2026-08-14_1451,META,91,2026-11-20,98,591.45,39.54,0.85,3520,3868,141841,49816
2026-08-14_1451,META,182,2027-02-19,189,591.45,39.95,0.7,449,564,5605,8099
2026-08-14_1451,MSFT,30,2026-09-18,35,495.72,24.95,-1.34,7945,12139,342740,166154
2026-08-14_1451,MSFT,60,2026-10-16,63,495.72,26.25,-1.46,2369,4345,218620,100021
2026-08-14_1451,MSFT,91,2026-11-20,98,495.72,30.15,-2.24,1109,3138,141597,69556
2026-08-14_1451,MSFT,182,2027-01-15,154,495.72,29.46,-1.73,3361,3426,373692,186423
2026-08-14_1451,MU,30,2026-09-18,35,965.22,63.19,2.73,10568,8569,103980,147451
2026-08-14_1451,MU,60,2026-10-16,63,965.22,69.27,3.77,3260,5178,57373,96516
2026-08-14_1451,MU,91,2026-11-20,98,965.22,69.69,3.87,4862,4225,44700,63899
2026-08-14_1451,MU,182,2027-02-19,189,965.22,69.59,4.15,1464,2118,10080,14405
2026-08-14_1451,NBIS,30,2026-09-18,35,272.61,97.84,3.05,8220,12070,66958,101588
2026-08-14_1451,NBIS,60,2026-10-16,63,272.61,98.92,,2048,2834,13729,19526
2026-08-14_1451,NBIS,91,2026-11-20,98,272.61,103.31,,3071,1193,17084,18363
2026-08-14_1451,NBIS,182,2027-02-19,189,272.61,103.27,,2136,419,5400,2682
2026-08-14_1451,NVDA,30,2026-09-18,35,225.18,37.35,-1.5,30792,87292,800369,776846
2026-08-14_1451,NVDA,60,2026-10-16,63,225.18,37.18,-1.69,13707,15177,467688,392919
2026-08-14_1451,NVDA,91,2026-11-20,98,225.18,39.06,-1.73,7415,13621,214416,234518
2026-08-14_1451,NVDA,182,2027-02-19,189,225.18,38.89,-1.47,3003,3583,32663,43329
2026-08-14_1451,ONDS,30,2026-09-18,35,9.08,81.12,14.02,26193,8428,255351,76506
2026-08-14_1451,ONDS,60,2026-10-16,63,9.08,84.44,11.72,4112,2202,11961,3761
2026-08-14_1451,ONDS,91,2026-11-20,98,9.08,90.63,12.32,1241,983,5087,2297
2026-08-14_1451,ONDS,182,2027-01-15,154,9.08,91.01,9.55,6652,1512,341008,75008
2026-08-14_1451,OWL,30,2026-09-18,35,12.21,41.63,0.4,972,297,21742,102185
2026-08-14_1451,OWL,60,2026-10-16,63,12.21,46.18,-3.04,831,1390,41403,29396
2026-08-14_1451,OWL,91,2026-11-20,98,12.21,49.86,-2.61,955,360,16438,17591
2026-08-14_1451,OWL,182,2027-02-19,189,12.21,50.33,-3.75,1393,166,11166,14793
2026-08-14_1451,QQQ,30,2026-09-18,35,729.93,18.75,-3.75,51301,41769,853524,953204
2026-08-14_1451,QQQ,60,2026-10-16,63,729.93,20.0,-4.25,5953,12363,273932,281485
2026-08-14_1451,QQQ,91,2026-11-20,98,729.93,21.23,-4.59,9909,10620,107962,93673
2026-08-14_1451,QQQ,182,2027-02-19,189,729.93,22.35,-4.42,3742,3524,23879,48602
2026-08-14_1451,RKLB,30,2026-09-18,35,79.77,76.66,2.54,4603,1734,49731,38311
2026-08-14_1451,RKLB,60,2026-10-16,63,79.77,77.93,4.47,2297,791,39547,35360
2026-08-14_1451,RKLB,91,2026-10-16,63,79.77,77.93,4.47,2297,791,39547,35360
2026-08-14_1451,RKLB,182,2027-01-15,154,79.77,81.6,4.08,1293,818,117870,97271
2026-08-14_1451,SLV,30,2026-09-18,35,58.53,40.0,3.52,24810,5501,741154,378297
2026-08-14_1451,SLV,60,2026-10-16,63,58.53,41.58,4.67,9190,1663,261432,119347
2026-08-14_1451,SLV,91,2026-11-20,98,58.53,42.55,6.05,6687,2747,115494,62944
2026-08-14_1451,SLV,182,2027-01-15,154,58.53,42.63,7.66,9125,2924,850756,426323
2026-08-14_1451,SMH,30,2026-09-18,35,584.8,35.78,-3.4,12571,20261,147490,303669
2026-08-14_1451,SMH,60,2026-10-16,63,584.8,38.14,-3.88,1514,3278,56751,67484
2026-08-14_1451,SMH,91,2026-11-20,98,584.8,39.67,-3.95,912,3364,14376,23064
2026-08-14_1451,SMH,182,2027-02-19,189,584.8,40.05,-3.04,430,1121,2711,3398
2026-08-14_1451,SPCX,30,2026-09-18,35,139.85,64.32,1.22,24648,17445,327043,382318
2026-08-14_1451,SPCX,60,2026-10-16,63,139.85,64.81,1.19,7815,22908,143661,183746
2026-08-14_1451,SPCX,91,2026-11-20,98,139.85,67.62,1.58,3793,6252,56992,108319
