stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-14_1351,AAOI,30,2026-10-16,32,98.45,84.51,3.79,2223,1088,11320,8884
2026-09-14_1351,AAOI,60,2026-10-16,32,98.45,84.51,3.79,2223,1088,11320,8884
2026-09-14_1351,AAOI,91,2026-12-18,95,98.45,92.91,3.97,1131,865,19485,11947
2026-09-14_1351,AAOI,182,2027-03-19,186,98.45,97.51,3.08,132,305,3626,3820
2026-09-14_1351,AAPL,30,2026-10-16,32,334.32,24.38,-2.13,18108,16033,363782,182286
2026-09-14_1351,AAPL,60,2026-11-20,67,334.32,26.91,-2.66,8441,4145,195115,138775
2026-09-14_1351,AAPL,91,2026-12-18,95,334.32,26.42,-2.57,5691,6530,268285,208783
2026-09-14_1351,AAPL,182,2027-03-19,186,334.32,27.11,-2.73,2250,3428,77022,79503
2026-09-14_1351,AMD,30,2026-10-16,32,495.1,50.27,-0.04,8457,10622,73934,81123
2026-09-14_1351,AMD,60,2026-11-20,67,495.1,55.93,0.31,3262,5097,83109,71224
2026-09-14_1351,AMD,91,2026-12-18,95,495.1,54.65,0.59,1749,2720,80147,107305
2026-09-14_1351,AMD,182,2027-03-19,186,495.1,55.25,1.46,2641,1391,49434,73426
2026-09-14_1351,AMZN,30,2026-10-16,32,255.85,30.38,-1.08,18722,7209,261853,175284
2026-09-14_1351,AMZN,60,2026-11-20,67,255.85,37.02,-1.44,133850,4766,288494,111642
2026-09-14_1351,AMZN,91,2026-12-18,95,255.85,35.52,-1.14,4287,1949,241280,189754
2026-09-14_1351,AMZN,182,2027-03-19,186,255.85,35.57,-0.95,2572,2141,71256,113529
2026-09-14_1351,CRWV,30,2026-10-16,32,84.4,76.19,3.71,14402,7432,140321,139075
2026-09-14_1351,CRWV,60,2026-11-20,67,84.4,82.59,3.06,4495,2411,59485,51459
2026-09-14_1351,CRWV,91,2026-12-18,95,84.4,80.78,2.48,2492,2836,73466,81451
2026-09-14_1351,CRWV,182,2027-03-19,186,84.4,80.42,1.69,5158,695,34007,36407
2026-09-14_1351,DRAM,30,2026-10-16,32,55.59,61.08,0.17,13928,10700,238081,133194
2026-09-14_1351,DRAM,60,2026-11-20,67,55.59,60.19,2.31,4669,2926,135988,60939
2026-09-14_1351,DRAM,91,2026-12-18,95,55.59,62.5,1.65,3821,3350,205844,93075
2026-09-14_1351,DRAM,182,2027-03-19,186,55.59,62.84,0.39,1131,1147,43150,59382
2026-09-14_1351,EEM,30,2026-10-16,32,66.39,22.74,-2.73,9664,4500,163635,319286
2026-09-14_1351,EEM,60,2026-11-20,67,66.39,23.63,-3.55,427,16067,44102,210678
2026-09-14_1351,EEM,91,2026-12-18,95,66.39,24.69,-4.19,12792,22327,605206,808481
2026-09-14_1351,EEM,182,2027-03-19,186,66.39,25.09,-3.73,336,16188,59713,270092
2026-09-14_1351,EWY,30,2026-10-16,32,178.83,48.12,-2.43,11576,7717,84919,105593
2026-09-14_1351,EWY,60,2026-11-20,67,178.83,50.02,-1.45,1525,5548,23144,48262
2026-09-14_1351,EWY,91,2026-12-18,95,178.83,50.1,-2.24,8836,3429,98284,47739
2026-09-14_1351,EWY,182,2027-03-19,186,178.83,46.11,-1.5,3119,1194,42143,33231
2026-09-14_1351,FXI,30,2026-10-16,32,34.95,18.64,-0.35,3655,1819,194858,108498
2026-09-14_1351,FXI,60,2026-11-20,67,34.95,20.44,0.37,10360,15390,108161,197893
2026-09-14_1351,FXI,91,2026-12-18,95,34.95,25.44,2.75,31399,16280,370689,400908
2026-09-14_1351,FXI,182,2027-03-19,186,34.95,24.56,2.0,121,5479,151534,145970
2026-09-14_1351,GDX,30,2026-10-16,32,94.56,44.33,1.19,14328,11126,68902,75862
2026-09-14_1351,GDX,60,2026-11-20,67,94.56,44.72,0.9,1538,1039,29841,175902
2026-09-14_1351,GDX,91,2026-12-18,95,94.56,44.55,1.11,12753,1187,193243,230989
2026-09-14_1351,GDX,182,2027-03-19,186,94.56,44.54,2.41,1330,1573,38050,58216
