stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-22_1351,AAOI,30,2026-10-16,24,107.3,86.22,4.4,2825,648,15243,11158
2026-09-22_1351,AAOI,60,2026-11-20,59,107.3,97.33,,971,770,3912,1927
2026-09-22_1351,AAOI,91,2026-12-18,87,107.3,95.71,8.08,391,210,19583,13282
2026-09-22_1351,AAOI,182,2027-03-19,178,107.3,93.9,,212,185,4049,4232
2026-09-22_1351,AAPL,30,2026-10-16,24,341.39,22.89,-1.83,31868,15209,384213,202169
2026-09-22_1351,AAPL,60,2026-11-20,59,341.39,25.68,-2.44,19824,8528,207945,143935
2026-09-22_1351,AAPL,91,2026-12-18,87,341.39,25.21,-2.57,16639,5069,289009,218314
2026-09-22_1351,AAPL,182,2027-03-19,178,341.39,26.03,-2.76,4015,3964,82718,100777
2026-09-22_1351,AMD,30,2026-10-16,24,619.18,52.59,1.54,12816,9750,101089,91892
2026-09-22_1351,AMD,60,2026-11-20,59,619.18,58.46,1.41,6299,10352,84135,76347
2026-09-22_1351,AMD,91,2026-12-18,87,619.18,57.11,1.94,6138,4603,90996,101348
2026-09-22_1351,AMD,182,2027-03-19,178,619.18,56.58,1.69,2406,3379,52093,78108
2026-09-22_1351,AMZN,30,2026-10-16,24,255.6,29.62,-0.61,35406,11705,322922,197689
2026-09-22_1351,AMZN,60,2026-11-20,59,255.6,37.24,-0.57,16151,6720,325882,142971
2026-09-22_1351,AMZN,91,2026-12-18,87,255.6,35.35,-0.64,10448,3905,257650,188101
2026-09-22_1351,AMZN,182,2027-03-19,178,255.6,35.66,-0.85,4573,2140,80894,122194
2026-09-22_1351,CRWV,30,2026-10-16,24,86.54,72.84,4.11,12219,3419,207610,149046
2026-09-22_1351,CRWV,60,2026-11-20,59,86.54,80.11,3.68,6675,3655,69160,75831
2026-09-22_1351,CRWV,91,2026-12-18,87,86.54,77.78,3.12,3608,6407,74940,86307
2026-09-22_1351,CRWV,182,2027-03-19,178,86.54,77.27,2.25,1067,338,53310,46797
2026-09-22_1351,DRAM,30,2026-10-16,24,63.29,58.91,-0.33,32368,9415,260029,157715
2026-09-22_1351,DRAM,60,2026-11-20,59,63.29,61.7,-0.03,6239,1578,154912,70454
2026-09-22_1351,DRAM,91,2026-12-18,87,63.29,60.14,0.44,7518,3547,210680,95473
2026-09-22_1351,DRAM,182,2027-03-19,178,63.29,66.7,3.75,2044,877,47870,60313
2026-09-22_1351,EEM,30,2026-10-16,24,68.8,22.91,-2.44,4683,12355,201053,367550
