stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-14_1151,AAOI,30,2026-10-16,32,97.47,86.39,2.68,1900,852,11320,8884
2026-09-14_1151,AAOI,60,2026-10-16,32,97.47,86.39,2.68,1900,852,11320,8884
2026-09-14_1151,AAOI,91,2026-12-18,95,97.47,95.05,3.72,700,742,19485,11947
2026-09-14_1151,AAOI,182,2027-03-19,186,97.47,95.67,6.72,142,286,3626,3820
2026-09-14_1151,AAPL,30,2026-10-16,32,334.8,24.07,-1.96,12344,8807,363782,182286
2026-09-14_1151,AAPL,60,2026-11-20,67,334.8,26.8,-2.66,5927,2531,195115,138775
2026-09-14_1151,AAPL,91,2026-12-18,95,334.8,26.41,-2.59,2949,4205,268285,208783
2026-09-14_1151,AAPL,182,2027-03-19,186,334.8,27.12,-2.67,1076,1183,77022,79503
2026-09-14_1151,AMD,30,2026-10-16,32,491.13,50.24,-0.19,6850,8487,74527,81123
2026-09-14_1151,AMD,60,2026-11-20,67,491.13,56.66,0.56,2729,3147,83570,72905
2026-09-14_1151,AMD,91,2026-12-18,95,491.13,54.14,0.25,1366,2435,81817,108807
2026-09-14_1151,AMD,182,2027-03-19,186,491.13,55.32,1.5,2141,2750,50000,74769
2026-09-14_1151,AMZN,30,2026-10-16,32,253.94,30.12,-1.27,12367,6092,261853,175284
2026-09-14_1151,AMZN,60,2026-11-20,67,253.94,36.92,-1.28,128143,2419,288494,111642
2026-09-14_1151,AMZN,91,2026-12-18,95,253.94,35.31,-1.09,2939,1365,241280,189754
2026-09-14_1151,AMZN,182,2027-03-19,186,253.94,35.74,-1.09,1570,1757,71256,113529
2026-09-14_1151,CRWV,30,2026-10-16,32,84.67,74.55,2.45,11946,5340,140321,139075
2026-09-14_1151,CRWV,60,2026-11-20,67,84.67,81.59,2.29,3750,1757,59485,51459
2026-09-14_1151,CRWV,91,2026-12-18,95,84.67,81.44,1.83,1536,1232,73466,81451
2026-09-14_1151,CRWV,182,2027-03-19,186,84.67,78.62,2.74,1365,436,34007,36407
2026-09-14_1151,DRAM,30,2026-10-16,32,55.0,62.3,-0.52,11745,8933,238081,133194
2026-09-14_1151,DRAM,60,2026-11-20,67,55.0,62.83,0.4,3713,2251,135988,60939
2026-09-14_1151,DRAM,91,2026-12-18,95,55.0,60.92,0.76,2753,2697,204398,92549
2026-09-14_1151,DRAM,182,2027-03-19,186,55.0,63.12,-0.61,731,651,43043,59382
2026-09-14_1151,EEM,30,2026-10-16,32,66.13,23.3,-2.2,3998,1200,163635,319286
2026-09-14_1151,EEM,60,2026-11-20,67,66.13,23.37,-3.72,447,11084,44102,210678
2026-09-14_1151,EEM,91,2026-12-18,95,66.13,25.56,-4.73,12769,24447,605206,808481
2026-09-14_1151,EEM,182,2027-03-19,186,66.13,24.66,-3.72,338,16055,59713,270092
2026-09-14_1151,EWY,30,2026-10-16,32,177.82,48.38,-2.23,9868,7390,84994,105893
2026-09-14_1151,EWY,60,2026-11-20,67,177.82,48.99,-0.44,1513,1450,23144,48262
2026-09-14_1151,EWY,91,2026-12-18,95,177.82,49.21,-2.65,9005,1754,98496,47791
2026-09-14_1151,EWY,182,2027-03-19,186,177.82,46.56,1.5,2614,1127,42143,33231
2026-09-14_1151,FXI,30,2026-10-16,32,34.88,19.96,-1.39,1727,1715,194858,108498
2026-09-14_1151,FXI,60,2026-11-20,67,34.88,22.5,0.24,328,5388,108161,197893
2026-09-14_1151,FXI,91,2026-12-18,95,34.88,21.49,-1.11,31441,16350,370689,400908
2026-09-14_1151,FXI,182,2027-03-19,186,34.88,22.38,-0.02,121,5487,151534,145970
2026-09-14_1151,GDX,30,2026-10-16,32,93.95,44.77,0.22,12821,9579,68902,75852
2026-09-14_1151,GDX,60,2026-11-20,67,93.95,45.19,1.08,1143,862,29731,175902
2026-09-14_1151,GDX,91,2026-12-18,95,93.95,45.22,1.06,12538,1252,193229,230989
2026-09-14_1151,GDX,182,2027-03-19,186,93.95,44.98,2.33,1119,1572,37997,58216
2026-09-14_1151,GLD,30,2026-10-16,32,393.22,24.44,1.08,11112,6902,240173,154722
2026-09-14_1151,GLD,60,2026-11-20,67,393.22,24.39,1.81,3914,1735,351423,359562
2026-09-14_1151,GLD,91,2026-12-18,95,393.22,24.29,1.83,2901,1189,185229,75514
2026-09-14_1151,GLD,182,2027-03-19,186,393.22,24.03,1.8,587,1492,141424,86533
2026-09-14_1151,GOOGL,30,2026-10-16,32,345.93,29.68,0.07,22498,5406,265388,109452
2026-09-14_1151,GOOGL,60,2026-11-20,67,345.93,34.61,-0.74,16919,1213,170892,73127
2026-09-14_1151,GOOGL,91,2026-12-18,95,345.93,33.63,-0.48,2798,2543,184802,123594
2026-09-14_1151,GOOGL,182,2027-03-19,186,345.93,33.98,-0.46,1842,691,52630,89493
2026-09-14_1151,IBIT,30,2026-10-16,32,44.53,37.54,-0.36,13185,10339,463161,284612
2026-09-14_1151,IBIT,60,2026-11-20,67,44.53,39.35,-0.55,3898,12339,231704,261238
