stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-03_1552,AAOI,30,2026-10-16,43,100.35,83.86,4.49,1608,1968,7853,6229
2026-09-03_1552,AAOI,60,2026-10-16,43,100.35,83.86,4.49,1608,1968,7853,6229
2026-09-03_1552,AAOI,91,2026-12-18,106,100.35,91.41,5.22,580,881,17530,11659
2026-09-03_1552,AAOI,182,2027-03-19,197,100.35,95.74,2.0,145,187,3126,3353
2026-09-03_1552,AAPL,30,2026-10-16,43,328.18,24.31,-1.65,24139,14699,290948,158853
2026-09-03_1552,AAPL,60,2026-10-16,43,328.18,24.31,-1.65,24139,14699,290948,158853
2026-09-03_1552,AAPL,91,2026-11-20,78,328.18,26.24,-2.33,9920,6995,179810,119580
2026-09-03_1552,AAPL,182,2027-02-19,169,328.18,26.42,-2.25,2350,2929,43833,43929
2026-09-03_1552,AMD,30,2026-10-16,43,455.04,46.63,0.77,6628,8885,57554,74027
2026-09-03_1552,AMD,60,2026-10-16,43,455.04,46.63,0.77,6628,8885,57554,74027
2026-09-03_1552,AMD,91,2026-11-20,78,455.04,51.66,0.85,2262,3048,81103,66425
2026-09-03_1552,AMD,182,2027-02-19,169,455.04,52.03,1.92,1258,1427,9391,16348
2026-09-03_1552,AMZN,30,2026-10-16,43,258.92,29.45,-0.7,25191,7576,217304,159896
2026-09-03_1552,AMZN,60,2026-10-16,43,258.92,29.45,-0.7,25191,7576,217304,159896
2026-09-03_1552,AMZN,91,2026-11-20,78,258.92,35.52,-1.0,7582,4740,268681,100539
2026-09-03_1552,AMZN,182,2027-02-19,169,258.92,34.93,-0.88,2982,1448,23600,29095
2026-09-03_1552,CRWV,30,2026-10-16,43,84.51,71.0,1.62,17470,8125,125875,130507
2026-09-03_1552,CRWV,60,2026-10-16,43,84.51,71.0,1.62,17470,8125,125875,130507
2026-09-03_1552,CRWV,91,2026-11-20,78,84.51,78.53,1.45,2106,1433,56774,47548
2026-09-03_1552,CRWV,182,2027-02-19,169,84.51,75.13,1.02,731,1463,9415,10768
2026-09-03_1552,DRAM,30,2026-10-16,43,55.9,55.44,-1.24,7566,6996,199488,108104
2026-09-03_1552,DRAM,60,2026-10-16,43,55.9,55.44,-1.24,7566,6996,199488,108104
2026-09-03_1552,DRAM,91,2026-11-20,78,55.9,56.08,2.25,1346,1731,119122,48947
2026-09-03_1552,DRAM,182,2027-02-19,169,55.9,57.25,1.84,329,677,9947,12296
2026-09-03_1552,EEM,30,2026-10-16,43,67.5,21.38,-1.12,1418,1875,145955,311901
2026-09-03_1552,EEM,60,2026-10-16,43,67.5,21.38,-1.12,1418,1875,145955,311901
2026-09-03_1552,EEM,91,2026-11-20,78,67.5,23.94,-1.03,872,44053,40288,205028
2026-09-03_1552,EEM,182,2027-03-19,197,67.5,22.47,-3.45,545,13391,59624,241430
2026-09-03_1552,EWY,30,2026-10-16,43,180.37,41.41,-2.63,829,1322,81116,101227
2026-09-03_1552,EWY,60,2026-10-16,43,180.37,41.41,-2.63,829,1322,81116,101227
2026-09-03_1552,EWY,91,2026-11-20,78,180.37,42.0,-3.79,742,768,20502,36361
2026-09-03_1552,EWY,182,2027-03-19,197,180.37,42.31,-2.5,2232,3808,37170,28496
2026-09-03_1552,FXI,30,2026-10-16,43,35.4,19.24,-1.16,6292,2738,150705,102300
2026-09-03_1552,FXI,60,2026-10-16,43,35.4,19.24,-1.16,6292,2738,150705,102300
2026-09-03_1552,FXI,91,2026-11-20,78,35.4,21.13,-0.28,3247,5553,97747,187682
2026-09-03_1552,FXI,182,2027-02-19,169,35.4,21.05,-1.29,33,5967,33735,16777
2026-09-03_1552,GDX,30,2026-10-16,43,101.53,44.64,1.38,7344,7279,59455,71893
2026-09-03_1552,GDX,60,2026-10-16,43,101.53,44.64,1.38,7344,7279,59455,71893
2026-09-03_1552,GDX,91,2026-11-20,78,101.53,45.05,1.53,4818,2969,25015,169816
2026-09-03_1552,GDX,182,2027-03-19,197,101.53,44.71,2.19,1236,2079,35379,56066
2026-09-03_1552,GLD,30,2026-10-16,43,410.37,24.5,1.73,32084,5021,238917,143691
2026-09-03_1552,GLD,60,2026-10-16,43,410.37,24.5,1.73,32084,5021,238917,143691
2026-09-03_1552,GLD,91,2026-11-20,78,410.37,24.63,1.83,19856,4515,354319,355289
2026-09-03_1552,GLD,182,2027-02-19,169,410.37,24.04,1.93,2576,555,13471,4088
2026-09-03_1552,GOOGL,30,2026-10-16,43,342.54,28.23,0.13,15744,5192,247616,97686
2026-09-03_1552,GOOGL,60,2026-10-16,43,342.54,28.23,0.13,15744,5192,247616,97686
2026-09-03_1552,GOOGL,91,2026-11-20,78,342.54,32.75,-0.24,4216,1918,96297,66739
2026-09-03_1552,GOOGL,182,2027-02-19,169,342.54,33.4,-0.19,1949,750,13337,22510
2026-09-03_1552,IBIT,30,2026-10-16,43,46.27,40.71,3.19,138375,50903,402981,252803
2026-09-03_1552,IBIT,60,2026-10-16,43,46.27,40.71,3.19,138375,50903,402981,252803
2026-09-03_1552,IBIT,91,2026-11-20,78,46.27,42.12,1.7,14612,15106,217938,229037
2026-09-03_1552,IBIT,182,2027-02-19,169,46.27,42.92,1.21,1241,1374,16472,8692
2026-09-03_1552,IGV,30,2026-10-16,43,106.84,30.22,-1.35,3428,9000,21998,36542
2026-09-03_1552,IGV,60,2026-10-16,43,106.84,30.22,-1.35,3428,9000,21998,36542
2026-09-03_1552,IGV,91,2026-11-20,78,106.84,32.38,-2.01,1147,2601,45226,104268
2026-09-03_1552,IGV,182,2027-02-19,169,106.84,30.78,-1.36,322,466,4614,2936
2026-09-03_1552,IONQ,30,2026-10-16,43,38.95,72.77,,1169,11271,26732,38118
2026-09-03_1552,IONQ,60,2026-10-16,43,38.95,72.77,,1169,11271,26732,38118
2026-09-03_1552,IONQ,91,2026-11-20,78,38.95,80.52,8.7,1216,436,36301,14605
2026-09-03_1552,IONQ,182,2027-03-19,197,38.95,79.7,10.79,309,364,16216,6504
2026-09-03_1552,IWM,30,2026-10-16,43,295.25,16.81,-3.3,17379,127297,164954,519238
2026-09-03_1552,IWM,60,2026-10-16,43,295.25,16.81,-3.3,17379,127297,164954,519238
2026-09-03_1552,IWM,91,2026-11-20,78,295.25,17.94,-3.87,4465,6438,147756,230176
2026-09-03_1552,IWM,182,2027-02-19,169,295.25,18.89,-3.88,464,381,5288,24626
2026-09-03_1552,KRE,30,2026-10-16,43,74.92,22.89,-1.41,349,1203,189816,157526
2026-09-03_1552,KRE,60,2026-10-16,43,74.92,22.89,-1.41,349,1203,189816,157526
2026-09-03_1552,KRE,91,2026-11-20,78,74.92,23.27,-1.87,1531,5697,83383,61662
2026-09-03_1552,KRE,182,2027-03-19,197,74.92,23.48,-2.39,466,298,16336,25390
2026-09-03_1552,KWEB,30,2026-10-16,43,25.59,27.51,-0.28,17864,3911,78258,14374
2026-09-03_1552,KWEB,60,2026-10-16,43,25.59,27.51,-0.28,17864,3911,78258,14374
2026-09-03_1552,KWEB,91,2026-11-20,78,25.59,28.71,-0.14,2194,3293,152271,52403
2026-09-03_1552,KWEB,182,2027-02-19,169,25.59,30.3,-4.08,1020,370,3974,6512
2026-09-03_1552,META,30,2026-10-16,43,611.8,35.27,-0.35,22093,10811,164804,67722
2026-09-03_1552,META,60,2026-10-16,43,611.8,35.27,-0.35,22093,10811,164804,67722
2026-09-03_1552,META,91,2026-11-20,78,611.8,40.77,-0.24,9459,4467,166393,66110
2026-09-03_1552,META,182,2027-02-19,169,611.8,40.49,-0.02,1455,586,21640,13946
2026-09-03_1552,MSFT,30,2026-10-16,43,510.84,24.5,-0.86,14462,7097,285939,124627
2026-09-03_1552,MSFT,60,2026-10-16,43,510.84,24.5,-0.86,14462,7097,285939,124627
2026-09-03_1552,MSFT,91,2026-11-20,78,510.84,29.8,-1.64,12532,5329,175876,80232
2026-09-03_1552,MSFT,182,2027-03-19,197,510.84,29.95,-1.13,2113,1469,79452,88205
2026-09-03_1552,MU,30,2026-10-16,43,954.7,60.49,2.4,13824,4850,81475,117014
2026-09-03_1552,MU,60,2026-10-16,43,954.7,60.49,2.4,13824,4850,81475,117014
2026-09-03_1552,MU,91,2026-11-20,78,954.7,59.89,2.93,5782,2279,47837,75010
2026-09-03_1552,MU,182,2027-02-19,169,954.7,59.97,3.47,808,950,15790,25731
2026-09-03_1552,NBIS,30,2026-10-16,43,210.81,79.99,3.41,3816,4011,27111,41639
2026-09-03_1552,NBIS,60,2026-10-16,43,210.81,79.99,3.41,3816,4011,27111,41639
2026-09-03_1552,NBIS,91,2026-11-20,78,210.81,88.84,2.72,1917,821,22578,29077
2026-09-03_1552,NBIS,182,2027-02-19,169,210.81,86.79,1.48,968,169,6899,5469
2026-09-03_1552,NVDA,30,2026-10-16,43,228.91,33.64,-2.29,87523,25880,669671,489835
2026-09-03_1552,NVDA,60,2026-10-16,43,228.91,33.64,-2.29,87523,25880,669671,489835
2026-09-03_1552,NVDA,91,2026-11-20,78,228.91,37.87,-2.59,27209,10043,288322,306843
2026-09-03_1552,NVDA,182,2027-02-19,169,228.91,37.29,-2.22,8294,11110,53384,74146
2026-09-03_1552,ONDS,30,2026-10-16,43,7.61,71.31,8.93,6753,797,35115,29093
2026-09-03_1552,ONDS,60,2026-10-16,43,7.61,71.31,8.93,6753,797,35115,29093
2026-09-03_1552,ONDS,91,2026-11-20,78,7.61,80.83,8.68,2716,766,19046,12738
2026-09-03_1552,ONDS,182,2027-03-19,197,7.61,84.48,10.99,9470,155,46596,8509
2026-09-03_1552,OWL,30,2026-10-16,43,11.79,45.59,-2.5,287,2666,45487,35499
2026-09-03_1552,OWL,60,2026-10-16,43,11.79,45.59,-2.5,287,2666,45487,35499
2026-09-03_1552,OWL,91,2026-11-20,78,11.79,49.19,-4.29,244,337,18586,71383
2026-09-03_1552,OWL,182,2027-02-19,169,11.79,45.29,-2.84,421,572,12456,16409
2026-09-03_1552,QQQ,30,2026-10-16,43,717.43,17.72,-4.43,21376,66988,361472,533996
2026-09-03_1552,QQQ,60,2026-10-16,43,717.43,17.72,-4.43,21376,66988,361472,533996
2026-09-03_1552,QQQ,91,2026-11-20,78,717.43,19.29,-4.8,11032,13045,207870,215704
2026-09-03_1552,QQQ,182,2027-02-19,169,717.43,20.35,-4.67,4960,1209,32534,54092
2026-09-03_1552,RKLB,30,2026-10-16,43,63.62,67.48,3.83,14247,3444,69889,49223
2026-09-03_1552,RKLB,60,2026-10-16,43,63.62,67.48,3.83,14247,3444,69889,49223
2026-09-03_1552,RKLB,91,2026-12-18,106,63.62,73.93,5.87,5733,586,59260,66437
2026-09-03_1552,RKLB,182,2027-03-19,197,63.62,76.14,6.82,1464,656,28654,22753
2026-09-03_1552,SLV,30,2026-10-16,43,60.55,45.91,6.66,14873,5584,319390,144050
2026-09-03_1552,SLV,60,2026-10-16,43,60.55,45.91,6.66,14873,5584,319390,144050
2026-09-03_1552,SLV,91,2026-11-20,78,60.55,47.42,7.96,11744,1798,312080,74406
2026-09-03_1552,SLV,182,2027-03-19,197,60.55,45.95,9.27,7519,2656,185496,79491
2026-09-03_1552,SMH,30,2026-10-16,43,552.24,31.56,-2.98,7021,3107,96659,103914
2026-09-03_1552,SMH,60,2026-10-16,43,552.24,31.56,-2.98,7021,3107,96659,103914
2026-09-03_1552,SMH,91,2026-11-20,78,552.24,33.93,-3.44,2062,4316,22388,68038
2026-09-03_1552,SMH,182,2027-02-19,169,552.24,34.48,-3.42,1702,1193,3473,5163
2026-09-03_1552,SPCX,30,2026-10-16,43,150.53,50.75,1.11,52545,33256,172064,245805
2026-09-03_1552,SPCX,60,2026-10-16,43,150.53,50.75,1.11,52545,33256,172064,245805
2026-09-03_1552,SPCX,91,2026-11-20,78,150.53,55.17,0.25,12442,26944,83173,135426
2026-09-03_1552,SPCX,182,2027-02-19,169,150.53,54.65,0.24,2433,1870,32803,32587
2026-09-03_1552,SPY,30,2026-10-16,43,773.29,12.31,-3.2,31065,229619,328136,1292687
2026-09-03_1552,SPY,60,2026-10-16,43,773.29,12.31,-3.2,31065,229619,328136,1292687
2026-09-03_1552,SPY,91,2026-11-20,78,773.29,13.34,-3.7,10114,24912,150421,1654932
2026-09-03_1552,SPY,182,2027-03-19,197,773.29,14.66,-4.71,12245,6830,264062,287847
2026-09-03_1552,TLT,30,2026-10-16,43,82.09,11.0,-0.44,21358,10485,606146,599757
2026-09-03_1552,TLT,60,2026-10-16,43,82.09,11.0,-0.44,21358,10485,606146,599757
2026-09-03_1552,TLT,91,2026-11-20,78,82.09,11.47,-0.49,14185,7224,281744,392380
2026-09-03_1552,TLT,182,2027-02-19,169,82.09,11.6,-0.5,5640,4860,205126,99052
2026-09-03_1552,TSLA,30,2026-10-16,43,378.6,43.53,0.91,45196,30060,123433,157218
2026-09-03_1552,TSLA,60,2026-10-16,43,378.6,43.53,0.91,45196,30060,123433,157218
2026-09-03_1552,TSLA,91,2026-11-20,78,378.6,45.85,1.04,14067,14764,109990,131860
2026-09-03_1552,TSLA,182,2027-02-19,169,378.6,45.94,1.67,5102,1396,38491,21327
2026-09-03_1552,USO,30,2026-10-16,43,142.05,43.56,7.12,6737,12634,86529,214130
2026-09-03_1552,USO,60,2026-10-16,43,142.05,43.56,7.12,6737,12634,86529,214130
2026-09-03_1552,USO,91,2026-12-18,106,142.05,44.41,6.89,6877,6158,61887,67496
2026-09-03_1552,USO,182,2027-03-19,197,142.05,42.56,5.98,845,6418,19422,59260
2026-09-03_1552,VTV,30,2026-10-16,43,227.04,12.01,-3.59,4,10,61,24
2026-09-03_1552,VTV,60,2026-10-16,43,227.04,12.01,-3.59,4,10,61,24
2026-09-03_1552,VTV,91,2026-11-20,78,227.04,11.44,-1.61,280,131,1320,270
2026-09-03_1552,VTV,182,2027-02-19,169,227.04,11.9,2.03,495,187,1472,690
2026-09-03_1552,VUG,30,2026-10-16,43,88.89,17.23,-9.45,163,118,600,154
2026-09-03_1552,VUG,60,2026-10-16,43,88.89,17.23,-9.45,163,118,600,154
2026-09-03_1552,VUG,91,2026-12-18,106,88.89,20.3,-6.84,736,372,8483,2603
2026-09-03_1552,VUG,182,2027-03-19,197,88.89,20.86,-4.58,379,162,2102,1027
2026-09-03_1552,XBI,30,2026-10-16,43,163.87,30.4,-1.66,833,1476,25278,18861
2026-09-03_1552,XBI,60,2026-10-16,43,163.87,30.4,-1.66,833,1476,25278,18861
