stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-18_1550,AAOI,30,2026-10-16,28,104.67,83.64,3.82,2193,2123,12889,9780
2026-09-18_1550,AAOI,60,2026-12-18,91,104.67,94.01,4.52,894,336,19826,13409
2026-09-18_1550,AAOI,91,2026-12-18,91,104.67,94.01,4.52,894,336,19826,13409
2026-09-18_1550,AAOI,182,2027-03-19,182,104.67,95.26,4.26,313,338,3919,4079
2026-09-18_1550,AAPL,30,2026-10-16,28,336.56,22.72,-2.14,30450,28729,374747,191088
2026-09-18_1550,AAPL,60,2026-11-20,63,336.56,25.77,-3.05,10977,5798,203496,142930
2026-09-18_1550,AAPL,91,2026-12-18,91,336.56,25.34,-2.86,13275,7140,283406,215047
2026-09-18_1550,AAPL,182,2027-03-19,182,336.56,26.31,-2.78,3866,4155,79806,86113
2026-09-18_1550,AMD,30,2026-10-16,28,552.64,48.9,-0.48,15074,12521,89402,87744
2026-09-18_1550,AMD,60,2026-11-20,63,552.64,55.56,0.63,2176,4125,86469,73106
2026-09-18_1550,AMD,91,2026-12-18,91,552.64,54.35,0.55,4495,5047,88914,104709
2026-09-18_1550,AMD,182,2027-03-19,182,552.64,55.24,1.06,1049,2668,51747,72245
2026-09-18_1550,AMZN,30,2026-10-16,28,254.1,28.79,-0.81,43287,14237,277263,187727
2026-09-18_1550,AMZN,60,2026-11-20,63,254.1,36.59,-1.08,12937,6799,312235,134233
2026-09-18_1550,AMZN,91,2026-12-18,91,254.1,35.09,-1.43,8991,3002,250409,191990
2026-09-18_1550,AMZN,182,2027-03-19,182,254.1,35.3,-1.21,3726,3504,76439,120281
2026-09-18_1550,CRWV,30,2026-10-16,28,81.17,74.04,5.18,16532,9208,196211,145169
2026-09-18_1550,CRWV,60,2026-11-20,63,81.17,79.07,3.64,8095,21301,66371,68099
2026-09-18_1550,CRWV,91,2026-12-18,91,81.17,77.44,3.18,4491,7081,75817,88109
2026-09-18_1550,CRWV,182,2027-03-19,182,81.17,77.24,1.01,2892,2007,50809,43776
2026-09-18_1550,DRAM,30,2026-10-16,28,59.4,56.77,-0.15,18154,8753,254325,157709
2026-09-18_1550,DRAM,60,2026-11-20,63,59.4,59.61,0.13,17924,1325,142155,67282
2026-09-18_1550,DRAM,91,2026-12-18,91,59.4,59.77,1.16,3769,1460,210761,94447
2026-09-18_1550,DRAM,182,2027-03-19,182,59.4,62.41,-0.22,2242,584,44468,60002
2026-09-18_1550,EEM,30,2026-10-16,28,67.01,22.12,-1.95,5054,15607,188245,347527
2026-09-18_1550,EEM,60,2026-11-20,63,67.01,23.41,-3.21,720,6177,45447,219926
2026-09-18_1550,EEM,91,2026-12-18,91,67.01,23.88,-4.62,8050,10765,602105,839148
2026-09-18_1550,EEM,182,2027-03-19,182,67.01,23.13,-3.85,1532,13407,63880,272633
2026-09-18_1550,EWY,30,2026-10-16,28,181.27,42.98,-2.55,2907,4083,85580,112865
2026-09-18_1550,EWY,60,2026-11-20,63,181.27,45.82,-2.29,6813,1762,29557,53307
2026-09-18_1550,EWY,91,2026-12-18,91,181.27,47.23,-3.69,4541,452,99842,51092
2026-09-18_1550,EWY,182,2027-03-19,182,181.27,44.87,-2.88,2493,701,43667,34002
2026-09-18_1550,FXI,30,2026-10-16,28,34.32,20.14,-0.03,5704,13234,203559,119380
2026-09-18_1550,FXI,60,2026-11-20,63,34.32,21.01,-1.12,3204,8044,118751,197151
2026-09-18_1550,FXI,91,2026-12-18,91,34.32,21.84,-0.35,16323,17228,417899,444988
2026-09-18_1550,FXI,182,2027-03-19,182,34.32,21.95,-1.6,499,12295,151652,152515
2026-09-18_1550,GDX,30,2026-10-16,28,95.48,41.41,0.86,3319,3675,75529,87198
2026-09-18_1550,GDX,60,2026-11-20,63,95.48,42.99,1.82,1242,3378,34106,184341
2026-09-18_1550,GDX,91,2026-12-18,91,95.48,42.83,1.91,29837,1596,197249,230848
2026-09-18_1550,GDX,182,2027-03-19,182,95.48,43.28,2.42,1349,2175,40709,59309
2026-09-18_1550,GLD,30,2026-10-16,28,401.4,20.9,0.7,18851,25153,257931,180632
2026-09-18_1550,GLD,60,2026-11-20,63,401.4,23.01,1.05,5714,2476,382666,361540
2026-09-18_1550,GLD,91,2026-12-18,91,401.4,23.11,1.34,18351,2365,380677,78656
2026-09-18_1550,GLD,182,2027-03-19,182,401.4,23.34,1.45,1174,1846,145240,86658
2026-09-18_1550,GOOGL,30,2026-10-16,28,349.93,29.15,-0.1,54344,19145,289730,112071
2026-09-18_1550,GOOGL,60,2026-11-20,63,349.93,34.41,-0.48,15713,4383,170694,74885
2026-09-18_1550,GOOGL,91,2026-12-18,91,349.93,33.08,-0.7,5872,3124,183222,122596
2026-09-18_1550,GOOGL,182,2027-03-19,182,349.93,34.39,-0.73,3673,2457,54381,92061
2026-09-18_1550,IBIT,30,2026-10-16,28,46.05,36.32,0.36,158063,50856,473951,309767
2026-09-18_1550,IBIT,60,2026-11-20,63,46.05,38.74,0.18,29845,26950,252721,277158
2026-09-18_1550,IBIT,91,2026-12-18,91,46.05,39.36,-0.45,29940,12424,279586,178454
2026-09-18_1550,IBIT,182,2027-03-19,182,46.05,40.5,-0.35,10262,3920,244839,186613
2026-09-18_1550,IGV,30,2026-10-16,28,104.38,28.89,-0.29,3484,5750,58871,60888
2026-09-18_1550,IGV,60,2026-11-20,63,104.38,30.47,-1.23,2347,558,45600,106995
2026-09-18_1550,IGV,91,2026-12-18,91,104.38,30.73,-1.71,2501,2075,91764,210382
2026-09-18_1550,IGV,182,2027-03-19,182,104.38,30.64,-1.18,515,1587,14342,39036
2026-09-18_1550,IONQ,30,2026-10-16,28,38.8,67.59,,1344,13236,30788,44780
2026-09-18_1550,IONQ,60,2026-11-20,63,38.8,77.03,8.49,1100,1118,41471,21482
2026-09-18_1550,IONQ,91,2026-12-18,91,38.8,75.23,9.13,985,676,37582,33439
2026-09-18_1550,IONQ,182,2027-03-19,182,38.8,77.64,9.66,559,371,19170,6879
2026-09-18_1550,IWM,30,2026-10-16,28,284.09,16.61,-3.89,29344,188432,279690,953135
2026-09-18_1550,IWM,60,2026-11-20,63,284.09,18.05,-4.27,10147,35187,180294,351341
2026-09-18_1550,IWM,91,2026-12-18,91,284.09,18.57,-4.51,17985,50587,619517,1172284
2026-09-18_1550,IWM,182,2027-03-19,182,284.09,18.97,-4.06,4517,5231,166026,412076
