stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-24_1251,AAOI,30,2026-09-18,25,110.36,100.74,2.7,4313,1563,29521,23569
2026-08-24_1251,AAOI,60,2026-10-16,53,110.36,101.98,3.49,657,674,378,354
2026-08-24_1251,AAOI,91,2026-12-18,116,110.36,106.59,3.72,2660,839,14872,9862
2026-08-24_1251,AAOI,182,2027-03-19,207,110.36,107.0,,335,752,2276,1757
2026-08-24_1251,AAPL,30,2026-09-18,25,312.98,24.26,-1.25,18636,6759,366025,251395
2026-08-24_1251,AAPL,60,2026-10-16,53,312.98,24.38,-1.53,5929,2521,273459,140145
2026-08-24_1251,AAPL,91,2026-11-20,88,312.98,26.19,-2.14,4262,3025,161016,103703
2026-08-24_1251,AAPL,182,2027-02-19,179,312.98,26.95,-2.21,3310,1176,37177,33254
2026-08-24_1251,AMD,30,2026-09-18,25,459.77,52.93,0.56,6423,5650,134417,200071
2026-08-24_1251,AMD,60,2026-10-16,53,459.77,53.72,0.57,2978,2078,49570,64272
2026-08-24_1251,AMD,91,2026-11-20,88,459.77,58.22,0.81,1158,1013,77654,61927
2026-08-24_1251,AMD,182,2027-02-19,179,459.77,57.34,1.88,306,256,7967,13913
2026-08-24_1251,AMZN,30,2026-09-18,25,263.0,29.54,-1.28,27620,6729,376776,231767
2026-08-24_1251,AMZN,60,2026-10-16,53,263.0,30.34,-1.16,11342,5049,186895,137842
2026-08-24_1251,AMZN,91,2026-11-20,88,263.0,35.37,-1.27,19550,5087,215973,88969
2026-08-24_1251,AMZN,182,2027-02-19,179,263.0,35.52,-1.1,1953,1457,18279,21172
2026-08-24_1251,CRWV,30,2026-09-18,25,86.09,75.97,1.69,7326,9810,260213,134061
2026-08-24_1251,CRWV,60,2026-10-16,53,86.09,76.28,2.15,5141,21428,113279,103855
2026-08-24_1251,CRWV,91,2026-11-20,88,86.09,80.76,2.14,2887,1579,52250,40924
2026-08-24_1251,CRWV,182,2027-02-19,179,86.09,78.6,0.73,219,1340,6155,5941
2026-08-24_1251,DRAM,30,2026-09-18,25,54.43,67.69,-0.84,43468,8488,322284,192455
2026-08-24_1251,DRAM,60,2026-10-16,53,54.43,70.47,1.26,9522,1770,157939,92545
2026-08-24_1251,DRAM,91,2026-11-20,88,54.43,72.87,3.87,11241,1861,96979,39868
2026-08-24_1251,DRAM,182,2027-02-19,179,54.43,68.22,1.88,189,1243,8745,11019
2026-08-24_1251,EEM,30,2026-09-18,25,66.1,23.67,-1.87,11832,7720,553114,957674
2026-08-24_1251,EEM,60,2026-10-16,53,66.1,24.55,-2.08,4301,847,113738,252588
2026-08-24_1251,EEM,91,2026-11-20,88,66.1,24.87,-2.95,14719,22237,27384,113598
2026-08-24_1251,EEM,182,2027-03-19,207,66.1,25.54,-0.11,7366,11195,47406,204053
2026-08-24_1251,EWY,30,2026-09-18,25,174.0,53.35,-2.1,5855,2315,169973,55782
2026-08-24_1251,EWY,60,2026-10-16,53,174.0,52.16,-2.41,562,587,82662,97068
2026-08-24_1251,EWY,91,2026-11-20,88,174.0,50.73,-0.55,2195,345,12705,9223
2026-08-24_1251,EWY,182,2027-03-19,207,174.0,51.06,0.21,867,1071,24340,27518
2026-08-24_1251,FXI,30,2026-09-18,25,35.53,20.54,-1.01,1868,19490,498285,417065
2026-08-24_1251,FXI,60,2026-10-16,53,35.53,21.69,-0.86,1052,1075,107158,91990
2026-08-24_1251,FXI,91,2026-11-20,88,35.53,21.72,-2.84,1500,29769,95200,144953
2026-08-24_1251,FXI,182,2027-02-19,179,35.53,22.92,1.07,1181,580,34103,16698
2026-08-24_1251,GDX,30,2026-09-18,25,102.8,51.23,2.64,9725,12450,221286,349147
2026-08-24_1251,GDX,60,2026-10-16,53,102.8,50.32,2.19,4114,10737,43964,46126
2026-08-24_1251,GDX,91,2026-11-20,88,102.8,50.28,2.73,2988,3780,18691,146163
2026-08-24_1251,GDX,182,2027-03-19,207,102.8,48.75,5.7,1069,649,32700,49808
2026-08-24_1251,GLD,30,2026-09-18,25,426.74,26.96,2.42,319357,10753,1314122,204118
2026-08-24_1251,GLD,60,2026-10-16,53,426.74,26.78,2.13,14969,4107,156859,97740
2026-08-24_1251,GLD,91,2026-11-20,88,426.74,26.46,2.05,4688,2101,328404,343936
2026-08-24_1251,GLD,182,2027-02-19,179,426.74,25.39,1.9,845,139,3450,393
2026-08-24_1251,GOOGL,30,2026-09-18,25,351.3,28.6,-0.63,17079,4596,229291,171593
2026-08-24_1251,GOOGL,60,2026-10-16,53,351.3,30.02,-0.38,5234,2363,202301,81441
2026-08-24_1251,GOOGL,91,2026-11-20,88,351.3,33.82,-0.4,4121,1484,86798,55071
2026-08-24_1251,GOOGL,182,2027-02-19,179,351.3,34.07,-0.33,565,1024,11488,17535
2026-08-24_1251,IBIT,30,2026-09-18,25,44.84,45.79,4.72,75586,42125,663612,1133248
2026-08-24_1251,IBIT,60,2026-10-16,53,44.84,44.67,3.63,117511,25600,276564,226241
2026-08-24_1251,IBIT,91,2026-11-20,88,44.84,45.54,2.57,76073,8913,220128,144831
2026-08-24_1251,IBIT,182,2027-02-19,179,44.84,45.14,,722,935,12387,6945
2026-08-24_1251,IGV,30,2026-09-18,25,102.77,30.81,-1.14,1776,1867,74456,82372
2026-08-24_1251,IGV,60,2026-10-16,53,102.77,32.79,-2.1,977,1063,17179,23686
2026-08-24_1251,IGV,91,2026-11-20,88,102.77,33.09,-2.18,460,212,36312,79393
2026-08-24_1251,IGV,182,2027-02-19,179,102.77,33.08,-2.52,111,113,4054,2573
2026-08-24_1251,IONQ,30,2026-09-18,25,42.2,79.05,7.37,1875,707,63901,63834
2026-08-24_1251,IONQ,60,2026-10-16,53,42.2,77.94,8.88,3080,790,19233,36308
2026-08-24_1251,IONQ,91,2026-11-20,88,42.2,82.62,10.76,527,196,30660,12818
2026-08-24_1251,IONQ,182,2027-03-19,207,42.2,81.31,8.5,4069,326,12656,5171
2026-08-24_1251,IWM,30,2026-09-18,25,298.01,17.67,-4.23,12448,116863,620143,1402167
2026-08-24_1251,IWM,60,2026-10-16,53,298.01,18.16,-4.15,6242,7605,100933,279875
2026-08-24_1251,IWM,91,2026-11-20,88,298.01,19.08,-4.35,1970,3736,120202,176360
2026-08-24_1251,IWM,182,2027-02-19,179,298.01,19.77,-4.32,249,3946,4364,24137
2026-08-24_1251,KRE,30,2026-09-18,25,74.78,22.5,-0.73,468,405,157980,244847
2026-08-24_1251,KRE,60,2026-10-16,53,74.78,22.68,-2.64,140,262,170353,129942
2026-08-24_1251,KRE,91,2026-11-20,88,74.78,24.21,-0.59,1504,982,81502,53588
