stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-25_0951,AAOI,30,2026-10-16,21,102.0,85.34,6.65,1012,295,18048,12115
2026-09-25_0951,AAOI,60,2026-11-20,56,102.0,97.65,,282,1625,4889,4296
2026-09-25_0951,AAOI,91,2026-12-18,84,102.0,92.54,5.71,657,259,20452,13452
2026-09-25_0951,AAOI,182,2027-03-19,175,102.0,91.5,5.54,178,108,4150,4155
2026-09-25_0951,AAPL,30,2026-10-16,21,336.02,22.48,-1.92,4739,1486,394866,206442
2026-09-25_0951,AAPL,60,2026-11-20,56,336.02,25.69,-2.63,4506,2412,219251,150386
2026-09-25_0951,AAPL,91,2026-12-18,84,336.02,25.11,-2.65,2996,2604,302569,222574
2026-09-25_0951,AAPL,182,2027-03-19,175,336.02,26.19,-2.61,1040,4579,87283,104671
2026-09-25_0951,AMD,30,2026-10-16,21,635.0,51.97,0.48,4281,4780,109087,102524
2026-09-25_0951,AMD,60,2026-11-20,56,635.0,58.68,1.08,1321,2394,88581,84350
2026-09-25_0951,AMD,91,2026-12-18,84,635.0,56.81,1.27,1428,1744,91600,103743
2026-09-25_0951,AMD,182,2027-03-19,175,635.0,56.28,2.14,471,1924,52837,78868
2026-09-25_0951,AMZN,30,2026-10-16,21,249.03,28.71,-0.91,2885,3803,344809,209247
2026-09-25_0951,AMZN,60,2026-11-20,56,249.03,37.58,-0.19,3381,2080,340341,158091
2026-09-25_0951,AMZN,91,2026-12-18,84,249.03,36.17,-0.54,5008,4663,253718,196786
2026-09-25_0951,AMZN,182,2027-03-19,175,249.03,35.48,-0.67,2406,1376,85313,125057
2026-09-25_0951,CRWV,30,2026-10-16,21,88.88,72.2,2.07,7840,4573,197723,160804
2026-09-25_0951,CRWV,60,2026-11-20,56,88.88,79.96,2.67,1794,3876,73857,81596
2026-09-25_0951,CRWV,91,2026-12-18,84,88.88,78.31,1.97,2374,1238,76893,85560
2026-09-25_0951,CRWV,182,2027-03-19,175,88.88,77.35,2.32,1172,1362,55768,47532
2026-09-25_0951,DRAM,30,2026-10-16,21,61.88,57.51,0.4,13047,3963,256855,166065
2026-09-25_0951,DRAM,60,2026-11-20,56,61.88,60.01,1.73,1534,1310,155772,75397
2026-09-25_0951,DRAM,91,2026-12-18,84,61.88,59.31,0.31,3136,942,211826,97903
2026-09-25_0951,DRAM,182,2027-03-19,175,61.88,62.88,5.86,682,451,47986,60322
2026-09-25_0951,EEM,30,2026-10-16,21,67.83,28.17,-6.28,2978,13202,203493,388779
2026-09-25_0951,EEM,60,2026-11-20,56,67.83,26.53,-0.07,1904,2679,54119,215297
