stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-21_1050,AAOI,30,2026-10-16,25,107.18,88.83,4.43,954,364,13929,11070
2026-09-21_1050,AAOI,60,2026-11-20,60,107.18,97.49,,137,174,406,1646
2026-09-21_1050,AAOI,91,2026-12-18,88,107.18,96.15,3.46,373,130,19942,13361
2026-09-21_1050,AAOI,182,2027-03-19,179,107.18,100.48,,139,258,4026,4126
2026-09-21_1050,AAPL,30,2026-10-16,25,336.65,23.12,-1.4,8736,7181,381235,202259
2026-09-21_1050,AAPL,60,2026-11-20,60,336.65,25.84,-2.29,2906,4775,205648,143096
2026-09-21_1050,AAPL,91,2026-12-18,88,336.65,25.12,-2.29,3308,2677,290295,217157
2026-09-21_1050,AAPL,182,2027-03-19,179,336.65,26.21,-2.58,692,621,82378,89769
2026-09-21_1050,AMD,30,2026-10-16,25,612.09,55.91,1.19,19782,13353,96888,92391
2026-09-21_1050,AMD,60,2026-11-20,60,612.09,60.45,1.37,8191,5985,86964,73118
2026-09-21_1050,AMD,91,2026-12-18,88,612.09,59.44,1.59,3783,2015,90661,101610
2026-09-21_1050,AMD,182,2027-03-19,179,612.09,57.77,1.42,1432,3474,53256,73520
2026-09-21_1050,AMZN,30,2026-10-16,25,256.13,29.52,-0.64,15021,10122,296334,197088
2026-09-21_1050,AMZN,60,2026-11-20,60,256.13,37.24,-1.13,11977,1879,313753,138988
2026-09-21_1050,AMZN,91,2026-12-18,88,256.13,35.24,-1.26,5316,1665,253543,187532
2026-09-21_1050,AMZN,182,2027-03-19,179,256.13,35.29,-1.17,1202,1885,77246,122642
2026-09-21_1050,CRWV,30,2026-10-16,25,84.59,75.09,3.76,7265,3385,198614,149339
2026-09-21_1050,CRWV,60,2026-11-20,60,84.59,80.41,3.08,3885,1250,67718,72485
2026-09-21_1050,CRWV,91,2026-12-18,88,84.59,78.39,2.8,3456,818,75242,87371
2026-09-21_1050,CRWV,182,2027-03-19,179,84.59,77.94,1.76,2225,2200,51551,45614
2026-09-21_1050,DRAM,30,2026-10-16,25,61.11,57.81,-1.25,18405,5870,259026,159429
2026-09-21_1050,DRAM,60,2026-11-20,60,61.11,59.27,0.42,6298,889,151436,69652
2026-09-21_1050,DRAM,91,2026-12-18,88,61.11,59.97,0.86,4696,666,213350,94960
2026-09-21_1050,DRAM,182,2027-03-19,179,61.11,56.63,5.25,1018,703,46877,60171
2026-09-21_1050,EEM,30,2026-10-16,25,68.36,23.06,-2.02,21118,5629,191861,352239
2026-09-21_1050,EEM,60,2026-11-20,60,68.36,23.44,-3.49,2686,5935,45575,220110
2026-09-21_1050,EEM,91,2026-12-18,88,68.36,24.04,-4.59,5318,10804,601007,851144
2026-09-21_1050,EEM,182,2027-03-19,179,68.36,23.04,-1.73,1532,13407,65167,272609
2026-09-21_1050,EWY,30,2026-10-16,25,187.38,46.7,-2.52,3283,1404,84525,112709
2026-09-21_1050,EWY,60,2026-11-20,60,187.38,45.12,-1.15,6488,1402,29968,54634
2026-09-21_1050,EWY,91,2026-12-18,88,187.38,47.31,-0.12,2167,1252,98431,51376
2026-09-21_1050,EWY,182,2027-03-19,179,187.38,45.15,-1.9,2608,1730,43947,33975
2026-09-21_1050,FXI,30,2026-10-16,25,34.67,20.71,-1.98,3703,2043,203533,121987
2026-09-21_1050,FXI,60,2026-11-20,60,34.67,20.82,-1.57,2465,2189,120150,203820
2026-09-21_1050,FXI,91,2026-12-18,88,34.67,22.87,-1.56,16091,17272,417877,444597
2026-09-21_1050,FXI,182,2027-03-19,179,34.67,22.12,0.33,499,12299,151775,151518
2026-09-21_1050,GDX,30,2026-10-16,25,93.99,42.48,0.6,1430,2437,76098,86531
2026-09-21_1050,GDX,60,2026-11-20,60,93.99,42.94,1.89,1483,511,34357,183757
2026-09-21_1050,GDX,91,2026-12-18,88,93.99,42.8,1.93,906,2147,207478,241022
2026-09-21_1050,GDX,182,2027-03-19,179,93.99,42.74,2.16,1105,2353,41156,59429
2026-09-21_1050,GLD,30,2026-10-16,25,397.95,20.81,0.83,7069,3534,258793,187381
2026-09-21_1050,GLD,60,2026-11-20,60,397.95,22.39,1.19,2080,2150,386044,362007
2026-09-21_1050,GLD,91,2026-12-18,88,397.95,22.73,1.38,2139,844,381564,79593
