stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-19_0951,AAOI,30,2026-09-18,30,128.75,105.89,5.52,1330,856,28145,22213
2026-08-19_0951,AAOI,60,2026-10-02,44,128.75,106.76,17.28,355,364,752,800
2026-08-19_0951,AAOI,91,2026-12-18,121,128.75,117.22,2.53,755,504,14696,8897
2026-08-19_0951,AAOI,182,2027-03-19,212,128.75,109.24,,325,196,2285,992
2026-08-19_0951,AAPL,30,2026-09-18,30,314.03,24.05,-0.72,2750,3523,357518,232597
2026-08-19_0951,AAPL,60,2026-10-16,58,314.03,24.71,-1.42,3230,5055,266417,132189
2026-08-19_0951,AAPL,91,2026-11-20,93,314.03,26.13,-1.8,5035,3123,157351,95547
2026-08-19_0951,AAPL,182,2027-02-19,184,314.03,26.98,-2.18,3085,1565,35507,27490
2026-08-19_0951,AMD,30,2026-09-18,30,465.3,53.18,0.29,1611,2003,128563,203302
2026-08-19_0951,AMD,60,2026-10-16,58,465.3,55.32,3.53,1638,1763,53032,62448
2026-08-19_0951,AMD,91,2026-11-20,93,465.3,59.56,2.24,2729,1924,64481,62967
2026-08-19_0951,AMD,182,2027-02-19,184,465.3,59.63,2.62,1316,2695,8759,12539
2026-08-19_0951,AMZN,30,2026-09-18,30,259.86,28.9,-0.54,2604,5801,349566,225191
2026-08-19_0951,AMZN,60,2026-10-16,58,259.86,30.24,-0.72,2370,1757,167845,133959
2026-08-19_0951,AMZN,91,2026-11-20,93,259.86,34.22,-0.76,2798,4513,191905,85011
2026-08-19_0951,AMZN,182,2027-02-19,184,259.86,34.58,-0.72,776,1479,16218,17139
2026-08-19_0951,CRWV,30,2026-09-18,30,89.85,84.5,-1.54,3908,7479,255319,123318
2026-08-19_0951,CRWV,60,2026-10-16,58,89.85,79.06,2.5,3045,21614,109511,86136
2026-08-19_0951,CRWV,91,2026-11-20,93,89.85,84.58,2.57,1432,1392,47681,39900
2026-08-19_0951,CRWV,182,2027-02-19,184,89.85,79.57,1.49,1324,964,4855,4853
2026-08-19_0951,DRAM,30,2026-09-18,30,55.09,68.99,0.49,1182,3720,309403,189275
2026-08-19_0951,DRAM,60,2026-10-16,58,55.09,72.39,1.63,4765,2277,149325,89085
2026-08-19_0951,DRAM,91,2026-11-20,93,55.09,71.86,1.65,7548,1564,94410,37998
2026-08-19_0951,DRAM,182,2027-02-19,184,55.09,70.51,,409,3121,8670,10796
2026-08-19_0951,EEM,30,2026-09-18,30,66.03,28.54,8.02,21380,31061,562291,952620
2026-08-19_0951,EEM,60,2026-10-16,58,66.03,27.81,2.76,432,13732,107574,240988
2026-08-19_0951,EEM,91,2026-11-20,93,66.03,25.7,6.03,1459,1051,13240,50725
2026-08-19_0951,EEM,182,2027-03-19,212,66.03,28.25,0.46,712,2377,44201,193436
2026-08-19_0951,EWY,30,2026-09-18,30,174.92,54.67,-6.48,17940,5045,164274,49868
2026-08-19_0951,EWY,60,2026-10-16,58,174.92,56.54,-3.13,1871,1169,82031,95830
2026-08-19_0951,EWY,91,2026-11-20,93,174.92,52.22,0.22,1190,2766,9419,8332
2026-08-19_0951,EWY,182,2027-03-19,212,174.92,51.15,-3.29,567,734,23769,25906
2026-08-19_0951,FXI,30,2026-09-18,30,35.63,20.11,-0.87,1426,7812,496060,409122
2026-08-19_0951,FXI,60,2026-10-16,58,35.63,20.47,0.09,1194,769,107110,85920
2026-08-19_0951,FXI,91,2026-11-20,93,35.63,21.6,1.81,2211,776,95160,115686
2026-08-19_0951,FXI,182,2027-02-19,184,35.63,22.49,-0.72,127,501,33937,16774
2026-08-19_0951,GDX,30,2026-09-18,30,94.69,42.08,2.57,3766,2626,221239,322648
