stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-03_1352,AAOI,30,2026-10-16,43,101.37,84.18,2.71,1173,603,7853,6229
2026-09-03_1352,AAOI,60,2026-10-16,43,101.37,84.18,2.71,1173,603,7853,6229
2026-09-03_1352,AAOI,91,2026-12-18,106,101.37,91.31,4.2,425,500,17530,11659
2026-09-03_1352,AAOI,182,2027-03-19,197,101.37,94.05,1.48,138,168,3126,3353
2026-09-03_1352,AAPL,30,2026-10-16,43,327.17,24.13,-1.65,21081,12570,290948,158852
2026-09-03_1352,AAPL,60,2026-10-16,43,327.17,24.13,-1.65,21081,12570,290948,158852
2026-09-03_1352,AAPL,91,2026-11-20,78,327.17,26.28,-2.33,8319,6280,178502,119580
2026-09-03_1352,AAPL,182,2027-02-19,169,327.17,26.36,-2.48,1755,1051,43833,43929
2026-09-03_1352,AMD,30,2026-10-16,43,457.93,46.83,0.6,5409,8012,58509,74491
2026-09-03_1352,AMD,60,2026-10-16,43,457.93,46.83,0.6,5409,8012,58509,74491
2026-09-03_1352,AMD,91,2026-11-20,78,457.93,52.17,0.76,1671,2293,81622,66561
2026-09-03_1352,AMD,182,2027-02-19,169,457.93,52.31,1.84,1178,399,9391,16420
2026-09-03_1352,AMZN,30,2026-10-16,43,258.3,29.41,-0.57,20576,4596,217304,159896
2026-09-03_1352,AMZN,60,2026-10-16,43,258.3,29.41,-0.57,20576,4596,217304,159896
2026-09-03_1352,AMZN,91,2026-11-20,78,258.3,35.34,-0.9,5978,3570,268681,100539
2026-09-03_1352,AMZN,182,2027-02-19,169,258.3,35.0,-0.99,1848,1335,23600,29095
2026-09-03_1352,CRWV,30,2026-10-16,43,83.67,70.64,1.78,10068,7537,125875,130507
2026-09-03_1352,CRWV,60,2026-10-16,43,83.67,70.64,1.78,10068,7537,125875,130507
2026-09-03_1352,CRWV,91,2026-11-20,78,83.67,78.12,1.86,1610,1219,56774,46658
2026-09-03_1352,CRWV,182,2027-02-19,169,83.67,73.9,1.8,694,1365,9415,10768
2026-09-03_1352,DRAM,30,2026-10-16,43,55.84,55.87,-1.55,6307,5112,199488,108104
2026-09-03_1352,DRAM,60,2026-10-16,43,55.84,55.87,-1.55,6307,5112,199488,108104
2026-09-03_1352,DRAM,91,2026-11-20,78,55.84,55.98,0.82,1116,1646,119122,48947
2026-09-03_1352,DRAM,182,2027-02-19,169,55.84,57.64,-0.84,328,759,9947,12296
2026-09-03_1352,EEM,30,2026-10-16,43,67.48,20.2,-2.8,1360,1859,145955,311901
2026-09-03_1352,EEM,60,2026-10-16,43,67.48,20.2,-2.8,1360,1859,145955,311901
2026-09-03_1352,EEM,91,2026-11-20,78,67.48,22.02,-2.04,868,44054,40288,205028
2026-09-03_1352,EEM,182,2027-03-19,197,67.48,22.47,-3.98,493,13391,59624,241430
2026-09-03_1352,EWY,30,2026-10-16,43,180.35,42.3,-2.76,704,1218,81116,101227
2026-09-03_1352,EWY,60,2026-10-16,43,180.35,42.3,-2.76,704,1218,81116,101227
2026-09-03_1352,EWY,91,2026-11-20,78,180.35,42.78,-3.71,716,763,20502,36361
2026-09-03_1352,EWY,182,2027-03-19,197,180.35,42.19,-2.92,2230,3743,37170,28496
2026-09-03_1352,FXI,30,2026-10-16,43,35.37,19.75,-1.19,6288,1925,150705,102300
2026-09-03_1352,FXI,60,2026-10-16,43,35.37,19.75,-1.19,6288,1925,150705,102300
2026-09-03_1352,FXI,91,2026-11-20,78,35.37,20.5,0.56,3351,5117,97747,187682
2026-09-03_1352,FXI,182,2027-02-19,169,35.37,21.01,-1.21,33,303,33735,16777
2026-09-03_1352,GDX,30,2026-10-16,43,101.14,45.06,0.94,4438,4309,59640,72593
2026-09-03_1352,GDX,60,2026-10-16,43,101.14,45.06,0.94,4438,4309,59640,72593
2026-09-03_1352,GDX,91,2026-11-20,78,101.14,45.2,1.32,3447,2015,25165,170163
2026-09-03_1352,GDX,182,2027-03-19,197,101.14,44.47,2.08,974,1891,35379,56066
2026-09-03_1352,GLD,30,2026-10-16,43,411.61,24.71,1.83,28870,4197,238917,143691
2026-09-03_1352,GLD,60,2026-10-16,43,411.61,24.71,1.83,28870,4197,238917,143691
2026-09-03_1352,GLD,91,2026-11-20,78,411.61,24.71,1.93,12964,4285,354319,355289
2026-09-03_1352,GLD,182,2027-02-19,169,411.61,24.2,1.96,2290,528,13471,4088
2026-09-03_1352,GOOGL,30,2026-10-16,43,342.82,28.33,-0.19,13563,4172,247616,97686
2026-09-03_1352,GOOGL,60,2026-10-16,43,342.82,28.33,-0.19,13563,4172,247616,97686
2026-09-03_1352,GOOGL,91,2026-11-20,78,342.82,33.04,-0.46,3234,1495,96297,66739
2026-09-03_1352,GOOGL,182,2027-02-19,169,342.82,32.8,-0.3,1486,799,13337,22510
2026-09-03_1352,IBIT,30,2026-10-16,43,45.94,40.05,2.35,126807,41998,402981,252803
2026-09-03_1352,IBIT,60,2026-10-16,43,45.94,40.05,2.35,126807,41998,402981,252803
2026-09-03_1352,IBIT,91,2026-11-20,78,45.94,41.7,1.42,12106,13230,217938,229037
2026-09-03_1352,IBIT,182,2027-02-19,169,45.94,43.14,0.88,849,1359,16472,8692
2026-09-03_1352,IGV,30,2026-10-16,43,107.0,30.07,-0.97,3072,1889,21998,36542
2026-09-03_1352,IGV,60,2026-10-16,43,107.0,30.07,-0.97,3072,1889,21998,36542
2026-09-03_1352,IGV,91,2026-11-20,78,107.0,32.12,-2.42,654,402,45226,104268
2026-09-03_1352,IGV,182,2027-02-19,169,107.0,31.01,-0.77,307,466,4614,2936
2026-09-03_1352,IONQ,30,2026-10-16,43,39.06,72.9,,1112,11179,26732,38118
2026-09-03_1352,IONQ,60,2026-10-16,43,39.06,72.9,,1112,11179,26732,38118
2026-09-03_1352,IONQ,91,2026-11-20,78,39.06,80.34,7.84,1168,363,36301,14605
2026-09-03_1352,IONQ,182,2027-03-19,197,39.06,80.34,11.27,493,397,16216,6504
2026-09-03_1352,IWM,30,2026-10-16,43,295.23,17.1,-3.42,7248,120701,164954,519238
2026-09-03_1352,IWM,60,2026-10-16,43,295.23,17.1,-3.42,7248,120701,164954,519238
2026-09-03_1352,IWM,91,2026-11-20,78,295.23,18.03,-3.88,2523,7861,147756,230176
2026-09-03_1352,IWM,182,2027-02-19,169,295.23,18.93,-4.03,477,381,5288,24626
2026-09-03_1352,KRE,30,2026-10-16,43,74.94,22.89,-1.42,276,1122,189816,157526
2026-09-03_1352,KRE,60,2026-10-16,43,74.94,22.89,-1.42,276,1122,189816,157526
2026-09-03_1352,KRE,91,2026-11-20,78,74.94,23.2,-2.37,1490,1529,83383,61662
2026-09-03_1352,KRE,182,2027-03-19,197,74.94,23.48,-2.7,466,241,16336,25390
2026-09-03_1352,KWEB,30,2026-10-16,43,25.57,27.37,0.07,16207,3412,78258,14374
2026-09-03_1352,KWEB,60,2026-10-16,43,25.57,27.37,0.07,16207,3412,78258,14374
2026-09-03_1352,KWEB,91,2026-11-20,78,25.57,28.14,-0.06,2005,3051,152271,52403
2026-09-03_1352,KWEB,182,2027-02-19,169,25.57,29.64,-4.93,1020,370,3974,6512
2026-09-03_1352,META,30,2026-10-16,43,614.9,35.66,-0.55,19774,8732,164784,66604
2026-09-03_1352,META,60,2026-10-16,43,614.9,35.66,-0.55,19774,8732,164784,66604
2026-09-03_1352,META,91,2026-11-20,78,614.9,41.18,-0.12,8632,3614,166286,65538
2026-09-03_1352,META,182,2027-02-19,169,614.9,40.85,0.16,1243,419,21560,13946
2026-09-03_1352,MSFT,30,2026-10-16,43,511.46,24.73,-1.0,10860,4965,285939,124627
2026-09-03_1352,MSFT,60,2026-10-16,43,511.46,24.73,-1.0,10860,4965,285939,124627
2026-09-03_1352,MSFT,91,2026-11-20,78,511.46,29.85,-1.61,11473,4350,175876,80232
