stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-14_1551,AAOI,30,2026-10-16,32,96.31,84.67,5.15,2475,1182,11320,8884
2026-09-14_1551,AAOI,60,2026-10-16,32,96.31,84.67,5.15,2475,1182,11320,8884
2026-09-14_1551,AAOI,91,2026-12-18,95,96.31,93.3,5.37,1255,985,19485,11947
2026-09-14_1551,AAOI,182,2027-03-19,186,96.31,93.59,5.64,132,300,3626,3820
2026-09-14_1551,AAPL,30,2026-10-16,32,334.37,24.32,-2.06,24607,23657,363782,182286
2026-09-14_1551,AAPL,60,2026-11-20,67,334.37,27.02,-2.83,11185,5760,195115,138775
2026-09-14_1551,AAPL,91,2026-12-18,95,334.37,26.4,-2.9,6530,8688,268285,208783
2026-09-14_1551,AAPL,182,2027-03-19,186,334.37,27.15,-2.78,2602,4328,77022,79503
2026-09-14_1551,AMD,30,2026-10-16,32,495.29,50.21,-0.18,10065,11853,73934,81123
2026-09-14_1551,AMD,60,2026-11-20,67,495.29,55.88,0.3,3707,5304,83109,71224
2026-09-14_1551,AMD,91,2026-12-18,95,495.29,53.91,0.94,2183,3084,80147,107305
2026-09-14_1551,AMD,182,2027-03-19,186,495.29,54.94,1.47,2818,1498,49434,73426
2026-09-14_1551,AMZN,30,2026-10-16,32,253.65,30.91,-0.83,25473,10359,261853,175284
2026-09-14_1551,AMZN,60,2026-11-20,67,253.65,36.9,-1.1,137114,6823,288494,111642
2026-09-14_1551,AMZN,91,2026-12-18,95,253.65,35.08,-1.44,6083,2717,241280,189754
2026-09-14_1551,AMZN,182,2027-03-19,186,253.65,35.93,-1.32,3453,2234,71256,113529
2026-09-14_1551,CRWV,30,2026-10-16,32,83.34,74.84,3.46,20151,9200,140321,139075
2026-09-14_1551,CRWV,60,2026-11-20,67,83.34,81.16,3.48,4800,2750,59485,50558
2026-09-14_1551,CRWV,91,2026-12-18,95,83.34,79.84,3.12,2796,2901,73466,80850
2026-09-14_1551,CRWV,182,2027-03-19,186,83.34,79.11,3.04,5447,1118,34007,36001
