stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-12_1151,AAPL,30,2026-09-18,37,300.78,23.13,-0.89,16171,4655,330985,235784
2026-08-12_1151,AAPL,60,2026-10-16,65,300.78,23.65,-1.46,10359,2055,249376,127626
2026-08-12_1151,AAPL,91,2026-11-20,100,300.78,25.71,-1.81,4352,1886,149688,93123
2026-08-12_1151,AAPL,182,2027-02-19,191,300.78,26.06,-2.02,1625,518,32823,24098
2026-08-12_1151,AMD,30,2026-09-18,37,486.77,56.03,0.7,5454,3853,118047,186403
2026-08-12_1151,AMD,60,2026-10-16,65,486.77,57.77,1.18,1982,1461,50548,57305
2026-08-12_1151,AMD,91,2026-11-20,100,486.77,60.42,1.54,1545,851,62950,64711
2026-08-12_1151,AMD,182,2027-02-19,191,486.77,60.37,1.82,785,632,5303,11119
2026-08-12_1151,AMZN,30,2026-09-18,37,268.34,29.11,-0.92,12804,4745,323166,223913
2026-08-12_1151,AMZN,60,2026-10-16,65,268.34,30.01,-0.89,6234,1388,149518,125916
2026-08-12_1151,AMZN,91,2026-11-20,100,268.34,34.41,-1.17,2162,1786,185440,80067
2026-08-12_1151,AMZN,182,2027-02-19,191,268.34,34.9,-0.72,536,1655,14807,12645
2026-08-12_1151,CRWV,30,2026-09-18,37,107.4,78.93,0.37,32340,17451,252948,113390
2026-08-12_1151,CRWV,60,2026-10-16,65,107.4,79.71,1.01,13513,7648,97984,61480
2026-08-12_1151,CRWV,91,2026-11-20,100,107.4,82.24,-0.05,3067,2623,43772,40311
2026-08-12_1151,CRWV,182,2027-02-19,191,107.4,79.45,,543,529,2168,2466
2026-08-12_1151,DRAM,30,2026-09-18,37,54.77,71.3,-1.26,30657,12379,272203,158197
2026-08-12_1151,DRAM,60,2026-10-16,65,54.77,71.98,-0.14,9234,1013,96403,84682
2026-08-12_1151,DRAM,91,2026-11-20,100,54.77,71.15,0.32,5465,2035,65010,33921
2026-08-12_1151,DRAM,182,2027-02-19,191,54.77,71.0,,1359,1293,3483,7682
2026-08-12_1151,EEM,30,2026-09-18,37,66.31,26.36,2.16,4230,7002,515513,911568
2026-08-12_1151,EEM,60,2026-10-16,65,66.31,26.61,1.11,3518,11961,106324,172868
2026-08-12_1151,EEM,91,2026-11-20,100,66.31,27.23,-2.97,499,5172,12169,44905
2026-08-12_1151,EEM,182,2027-01-15,156,66.31,26.5,-2.16,19438,1163,175362,252498
2026-08-12_1151,FXI,30,2026-09-18,37,35.16,20.64,-0.66,1506,2535,470025,412610
2026-08-12_1151,FXI,60,2026-10-16,65,35.16,20.99,1.95,4551,1997,87933,70408
2026-08-12_1151,FXI,91,2026-11-20,100,35.16,21.6,2.82,391,2285,92422,105626
2026-08-12_1151,FXI,182,2027-02-19,191,35.16,24.16,2.55,118,298,33900,16504
2026-08-12_1151,GDX,30,2026-09-18,37,91.0,43.97,2.56,9974,3194,209286,316243
2026-08-12_1151,GDX,60,2026-10-16,65,91.0,40.42,8.11,2101,3075,32661,35998
2026-08-12_1151,GDX,91,2026-11-20,100,91.0,44.07,2.28,848,410,14466,119906
2026-08-12_1151,GDX,182,2027-01-15,156,91.0,43.43,1.95,2768,2872,120929,176907
2026-08-12_1151,GLD,30,2026-09-18,37,404.94,24.57,1.56,168838,7972,1249867,199337
2026-08-12_1151,GLD,60,2026-10-16,65,404.94,24.14,1.56,7452,6572,119787,90679
2026-08-12_1151,GLD,91,2026-11-20,100,404.94,24.33,1.57,2524,3796,302582,329165
2026-08-12_1151,GLD,182,2027-01-15,156,404.94,23.82,1.59,27700,7508,416784,368344
2026-08-12_1151,GOOGL,30,2026-09-18,37,342.01,29.42,-0.49,13554,4835,207173,166106
2026-08-12_1151,GOOGL,60,2026-10-16,65,342.01,30.35,-0.25,5857,2085,182345,74138
2026-08-12_1151,GOOGL,91,2026-11-20,100,342.01,33.53,-0.25,1981,2348,74989,52344
2026-08-12_1151,GOOGL,182,2027-02-19,191,342.01,33.91,0.03,1555,1673,8358,14144
2026-08-12_1151,IBIT,30,2026-09-18,37,35.92,34.99,-2.78,7465,8546,557800,366563
2026-08-12_1151,IBIT,60,2026-10-16,65,35.92,36.87,-3.22,4516,7984,208476,175707
2026-08-12_1151,IBIT,91,2026-11-20,100,35.92,39.14,-4.13,2979,1383,161913,54904
2026-08-12_1151,IBIT,182,2027-02-19,191,35.92,41.58,-4.36,333,966,8191,5842
2026-08-12_1151,IGV,30,2026-09-18,37,102.73,32.84,-1.97,6921,3128,36692,90637
2026-08-12_1151,IGV,60,2026-10-16,65,102.73,34.14,-1.79,301,252,13749,13889
2026-08-12_1151,IGV,91,2026-11-20,100,102.73,33.11,-1.5,1233,688,34417,67563
2026-08-12_1151,IGV,182,2027-02-19,191,102.73,34.41,,110,503,4008,1929
2026-08-12_1151,IONQ,30,2026-09-18,37,43.79,79.96,1.64,1308,2965,47648,51200
2026-08-12_1151,IONQ,60,2026-10-16,65,43.79,83.29,3.34,380,122,18979,36537
2026-08-12_1151,IONQ,91,2026-11-20,100,43.79,86.86,6.01,775,105,29364,12370
2026-08-12_1151,IONQ,182,2027-01-15,156,43.79,80.43,,937,293,60160,61566
2026-08-12_1151,IWM,30,2026-09-18,37,301.77,17.27,-3.21,30350,23001,488112,1009548
2026-08-12_1151,IWM,60,2026-10-16,65,301.77,18.34,-3.56,960,19320,78083,207859
2026-08-12_1151,IWM,91,2026-11-20,100,301.77,19.31,-3.81,1018,713,111007,151295
2026-08-12_1151,IWM,182,2027-02-19,191,301.77,20.4,-4.26,89,459,3906,20235
2026-08-12_1151,KRE,30,2026-09-18,37,77.16,22.35,-1.78,7805,5868,132394,166740
2026-08-12_1151,KRE,60,2026-10-16,65,77.16,23.0,-2.25,448,259,162940,154673
2026-08-12_1151,KRE,91,2026-11-20,100,77.16,23.42,-2.85,150,1275,63104,47357
2026-08-12_1151,KRE,182,2027-01-15,156,77.16,24.54,-3.39,19237,3195,71352,312799
2026-08-12_1151,KWEB,30,2026-09-18,37,27.45,27.64,-1.47,19960,3137,567381,209735
2026-08-12_1151,KWEB,60,2026-09-18,37,27.45,27.64,-1.47,19960,3137,567381,209735
2026-08-12_1151,KWEB,91,2026-11-20,100,27.45,29.73,-1.79,3707,743,78635,37935
2026-08-12_1151,KWEB,182,2027-02-19,191,27.45,33.14,,292,134,1885,2571
2026-08-12_1151,META,30,2026-09-18,37,582.16,33.26,0.02,9673,5710,161822,186960
2026-08-12_1151,META,60,2026-10-16,65,582.16,35.27,0.35,4582,1550,115005,46615
2026-08-12_1151,META,91,2026-11-20,100,582.16,39.68,0.18,1779,1095,140229,48553
2026-08-12_1151,META,182,2027-02-19,191,582.16,40.21,0.42,938,491,5097,6614
2026-08-12_1151,MSFT,30,2026-09-18,37,492.86,25.97,-1.57,7614,4586,344735,164254
2026-08-12_1151,MSFT,60,2026-10-16,65,492.86,27.11,-1.27,4355,3556,219193,96568
2026-08-12_1151,MSFT,91,2026-11-20,100,492.86,30.67,-1.87,1577,1796,138885,68165
2026-08-12_1151,MSFT,182,2027-01-15,156,492.86,29.65,-1.42,5252,3996,372166,183866
2026-08-12_1151,MU,30,2026-09-18,37,923.75,66.67,2.23,11791,8248,95620,146689
2026-08-12_1151,MU,60,2026-10-16,65,923.75,71.2,2.39,3325,5841,55181,94752
