stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-21_0951,AAOI,30,2026-09-18,28,131.03,113.82,9.59,1012,750,28953,23836
2026-08-21_0951,AAOI,60,2026-10-02,42,131.03,108.73,4.21,141,231,969,1126
2026-08-21_0951,AAOI,91,2026-12-18,119,131.03,113.47,3.41,451,268,14889,9580
2026-08-21_0951,AAOI,182,2027-03-19,210,131.03,107.99,,148,613,2293,1548
2026-08-21_0951,AAPL,30,2026-09-18,28,307.74,24.91,-1.5,3194,1308,350739,240471
2026-08-21_0951,AAPL,60,2026-10-16,56,307.74,25.64,-1.82,1420,2213,270554,138100
2026-08-21_0951,AAPL,91,2026-11-20,91,307.74,27.14,-1.67,1603,2343,158137,101839
2026-08-21_0951,AAPL,182,2027-02-19,182,307.74,27.11,-1.9,1578,2828,36679,31722
2026-08-21_0951,AMD,30,2026-09-18,28,470.44,54.24,1.18,1170,1180,127835,202651
2026-08-21_0951,AMD,60,2026-10-16,56,470.44,55.85,2.09,2660,2262,47733,61890
2026-08-21_0951,AMD,91,2026-11-20,91,470.44,58.14,3.08,2521,5101,76457,61882
2026-08-21_0951,AMD,182,2027-02-19,182,470.44,60.29,1.47,815,5123,8111,13643
2026-08-21_0951,AMZN,30,2026-09-18,28,258.86,28.73,-1.16,3838,3003,359119,226211
2026-08-21_0951,AMZN,60,2026-10-16,56,258.86,30.05,-1.28,2738,3891,181040,135872
2026-08-21_0951,AMZN,91,2026-11-20,91,258.86,35.01,-1.52,1959,3531,217837,86755
2026-08-21_0951,AMZN,182,2027-02-19,182,258.86,35.0,-1.09,1336,2915,17960,19931
2026-08-21_0951,CRWV,30,2026-09-18,28,89.97,76.03,1.0,3278,1074,255646,132167
2026-08-21_0951,CRWV,60,2026-10-16,56,89.97,77.15,1.15,2818,5149,112332,103304
2026-08-21_0951,CRWV,91,2026-11-20,91,89.97,82.98,-0.5,1306,1133,50119,40586
