stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-12_1551,AAPL,30,2026-09-18,37,301.83,23.31,-0.72,39484,10049,330985,235784
2026-08-12_1551,AAPL,60,2026-10-16,65,301.83,23.89,-1.1,16280,4254,249376,127626
2026-08-12_1551,AAPL,91,2026-11-20,100,301.83,25.6,-1.86,7276,2331,149688,93123
2026-08-12_1551,AAPL,182,2027-02-19,191,301.83,26.31,-2.0,2522,1317,32823,24098
2026-08-12_1551,AMD,30,2026-09-18,37,481.35,55.61,1.25,13045,10628,118047,186403
2026-08-12_1551,AMD,60,2026-10-16,65,481.35,57.33,1.34,2714,2722,50548,57305
2026-08-12_1551,AMD,91,2026-11-20,100,481.35,60.62,1.32,2020,1521,62950,64711
2026-08-12_1551,AMD,182,2027-02-19,191,481.35,60.82,1.45,919,870,5303,11119
2026-08-12_1551,AMZN,30,2026-09-18,37,268.24,29.04,-0.94,25677,6709,323166,223913
2026-08-12_1551,AMZN,60,2026-10-16,65,268.24,30.37,-1.07,12758,3087,149518,125916
2026-08-12_1551,AMZN,91,2026-11-20,100,268.24,34.65,-1.4,5926,3021,185440,80067
2026-08-12_1551,AMZN,182,2027-02-19,191,268.24,35.32,-0.88,786,1349,14807,12645
2026-08-12_1551,CRWV,30,2026-09-18,37,108.11,77.63,0.56,43313,38219,255196,113911
2026-08-12_1551,CRWV,60,2026-10-16,65,108.11,78.77,0.57,15612,15274,97984,61585
2026-08-12_1551,CRWV,91,2026-11-20,100,108.11,81.61,-0.42,3902,4112,43772,40341
2026-08-12_1551,CRWV,182,2027-02-19,191,108.11,79.3,,1013,660,2168,2466
2026-08-12_1551,DRAM,30,2026-09-18,37,54.83,69.96,-1.34,43155,23513,272203,158197
2026-08-12_1551,DRAM,60,2026-10-16,65,54.83,70.67,-0.76,18495,1795,96403,84682
2026-08-12_1551,DRAM,91,2026-11-20,100,54.83,70.64,-1.12,8847,2541,65010,33921
2026-08-12_1551,DRAM,182,2027-02-19,191,54.83,69.64,,1363,1222,3483,7682
2026-08-12_1551,EEM,30,2026-09-18,37,66.39,27.8,0.79,7811,18872,515513,911568
2026-08-12_1551,EEM,60,2026-10-16,65,66.39,27.04,-2.25,3559,6641,106324,172868
2026-08-12_1551,EEM,91,2026-11-20,100,66.39,27.11,-4.09,486,3819,12169,44905
2026-08-12_1551,EEM,182,2027-01-15,156,66.39,27.68,-2.97,19429,1340,175362,252498
