stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-20_1051,AAOI,30,2026-09-18,29,128.04,104.42,4.22,935,413,27864,23290
2026-08-20_1051,AAOI,60,2026-10-02,43,128.04,105.19,0.35,117,285,909,1003
2026-08-20_1051,AAOI,91,2026-12-18,120,128.04,111.01,2.2,380,162,14784,9570
2026-08-20_1051,AAOI,182,2027-03-19,211,128.04,111.34,,186,613,2286,1389
2026-08-20_1051,AAPL,30,2026-09-18,29,316.9,24.72,-1.07,11190,2144,358954,233813
2026-08-20_1051,AAPL,60,2026-10-16,57,316.9,24.77,-1.53,7526,1388,270898,136244
2026-08-20_1051,AAPL,91,2026-11-20,92,316.9,26.96,-2.11,1582,1144,157456,98490
2026-08-20_1051,AAPL,182,2027-02-19,183,316.9,27.31,-2.1,562,2009,36226,29429
2026-08-20_1051,AMD,30,2026-09-18,29,466.85,54.48,1.03,2491,1343,126241,202075
2026-08-20_1051,AMD,60,2026-10-16,57,466.85,55.0,1.1,1166,1415,53695,63182
2026-08-20_1051,AMD,91,2026-11-20,92,466.85,58.55,1.69,1313,2202,65809,61955
2026-08-20_1051,AMD,182,2027-02-19,183,466.85,59.04,1.34,907,1323,8843,14201
2026-08-20_1051,AMZN,30,2026-09-18,29,261.36,29.14,-0.97,13494,4927,357858,224840
2026-08-20_1051,AMZN,60,2026-10-16,57,261.36,30.08,-0.85,4406,1024,176431,134691
2026-08-20_1051,AMZN,91,2026-11-20,92,261.36,34.84,-1.11,9202,338,216619,85152
2026-08-20_1051,AMZN,182,2027-02-19,183,261.36,35.25,-1.05,579,771,17138,17951
2026-08-20_1051,CRWV,30,2026-09-18,29,91.33,76.34,1.23,4107,1279,254193,128133
2026-08-20_1051,CRWV,60,2026-10-16,57,91.33,77.37,1.02,1897,5761,111423,102101
2026-08-20_1051,CRWV,91,2026-11-20,92,91.33,81.94,0.96,1716,542,49934,40127
2026-08-20_1051,CRWV,182,2027-02-19,183,91.33,80.68,-0.13,374,1156,5269,5629
2026-08-20_1051,DRAM,30,2026-09-18,29,57.37,69.83,0.19,8062,2530,314446,187392
2026-08-20_1051,DRAM,60,2026-10-16,57,57.37,71.56,1.21,1849,631,146998,92340
2026-08-20_1051,DRAM,91,2026-11-20,92,57.37,71.95,0.7,969,548,95801,37906
2026-08-20_1051,DRAM,182,2027-02-19,183,57.37,70.54,,394,1253,8737,10949
2026-08-20_1051,EEM,30,2026-09-18,29,66.44,24.85,-1.49,7806,2664,550730,952462
2026-08-20_1051,EEM,60,2026-10-16,57,66.44,24.3,0.39,819,984,107137,245625
2026-08-20_1051,EEM,91,2026-11-20,92,66.44,24.25,-1.81,15620,22340,23399,77468
2026-08-20_1051,EEM,182,2027-03-19,211,66.44,26.55,-1.51,3785,11264,44210,198379
2026-08-20_1051,EWY,30,2026-09-18,29,178.35,51.3,-4.82,3893,1111,173073,51753
2026-08-20_1051,EWY,60,2026-10-16,57,178.35,52.39,-4.17,899,641,81483,96049
2026-08-20_1051,EWY,91,2026-11-20,92,178.35,52.49,-2.79,1359,823,10146,8934
2026-08-20_1051,EWY,182,2027-03-19,211,178.35,51.87,-1.36,560,972,23824,26262
2026-08-20_1051,FXI,30,2026-09-18,29,35.47,19.17,-2.01,2374,12616,494580,412482
2026-08-20_1051,FXI,60,2026-10-16,57,35.47,20.27,-2.55,1452,3782,106494,87763
2026-08-20_1051,FXI,91,2026-11-20,92,35.47,21.3,-0.91,1456,26181,95162,139490
2026-08-20_1051,FXI,182,2027-02-19,183,35.47,22.14,0.43,198,516,34034,16761
2026-08-20_1051,GDX,30,2026-09-18,29,99.0,45.81,0.61,2831,2511,221333,333645
2026-08-20_1051,GDX,60,2026-10-16,57,99.0,45.34,0.31,2918,2126,38782,43475
2026-08-20_1051,GDX,91,2026-11-20,92,99.0,45.35,1.57,1238,19123,18484,125136
2026-08-20_1051,GDX,182,2027-03-19,211,99.0,45.78,4.63,611,1139,31946,49398
2026-08-20_1051,GLD,30,2026-09-18,29,413.41,24.62,1.37,13384,5805,1298994,201375
2026-08-20_1051,GLD,60,2026-10-16,57,413.41,24.25,1.41,2076,3042,150407,97006
2026-08-20_1051,GLD,91,2026-11-20,92,413.41,24.32,1.25,4757,591,315192,335706
2026-08-20_1051,GLD,182,2027-02-19,183,413.41,26.05,4.86,398,34,1164,124
2026-08-20_1051,GOOGL,30,2026-09-18,29,341.65,28.09,-0.36,3792,1514,223089,171449
2026-08-20_1051,GOOGL,60,2026-10-16,57,341.65,29.83,-0.35,4002,1192,197907,79667
2026-08-20_1051,GOOGL,91,2026-11-20,92,341.65,33.55,-0.29,1131,586,82501,55141
2026-08-20_1051,GOOGL,182,2027-02-19,183,341.65,33.64,-0.02,722,1067,10905,16814
2026-08-20_1051,IBIT,30,2026-09-18,29,40.59,39.42,0.27,112772,13974,616972,391512
2026-08-20_1051,IBIT,60,2026-10-16,57,40.59,39.64,-0.76,19281,14012,238853,195591
2026-08-20_1051,IBIT,91,2026-11-20,92,40.59,41.27,-0.84,13104,10174,210797,94158
2026-08-20_1051,IBIT,182,2027-02-19,183,40.59,43.07,,783,1488,9434,6711
2026-08-20_1051,IGV,30,2026-09-18,29,102.44,30.04,-1.15,2052,18648,54208,86562
2026-08-20_1051,IGV,60,2026-10-16,57,102.44,31.77,-2.46,477,1017,16666,23653
2026-08-20_1051,IGV,91,2026-11-20,92,102.44,32.96,-0.71,405,595,35354,79174
2026-08-20_1051,IGV,182,2027-02-19,183,102.44,32.16,-2.34,115,117,4047,2564
2026-08-20_1051,IONQ,30,2026-09-18,29,41.24,75.7,10.7,1671,3295,58755,51643
2026-08-20_1051,IONQ,60,2026-10-16,57,41.24,74.47,8.39,955,294,19757,36407
2026-08-20_1051,IONQ,91,2026-11-20,92,41.24,80.25,9.42,445,93,30361,12709
2026-08-20_1051,IONQ,182,2027-03-19,211,41.24,81.03,13.19,204,365,9807,5008
2026-08-20_1051,IWM,30,2026-09-18,29,298.92,17.58,-5.12,12730,197803,571340,1260810
2026-08-20_1051,IWM,60,2026-10-16,57,298.92,18.12,-4.82,7132,13190,87132,257546
2026-08-20_1051,IWM,91,2026-11-20,92,298.92,19.1,-4.81,3377,1131,117139,161624
2026-08-20_1051,IWM,182,2027-02-19,183,298.92,20.13,-4.65,234,599,4298,22254
2026-08-20_1051,KRE,30,2026-09-18,29,75.03,21.62,-2.06,694,15544,154145,229695
2026-08-20_1051,KRE,60,2026-10-16,57,75.03,22.72,,441,404,170041,139920
2026-08-20_1051,KRE,91,2026-11-20,92,75.03,23.5,-3.6,318,1467,81020,53556
2026-08-20_1051,KRE,182,2027-03-19,211,75.03,24.75,-3.71,260,320,15031,19468
2026-08-20_1051,KWEB,30,2026-09-18,29,26.41,27.16,-0.37,11021,29380,570826,220304
2026-08-20_1051,KWEB,60,2026-10-02,43,26.41,32.46,,6,19,541,6106
2026-08-20_1051,KWEB,91,2026-11-20,92,26.41,31.73,-0.74,1067,757,108886,39225
2026-08-20_1051,KWEB,182,2027-02-19,183,26.41,32.22,8.71,176,135,1970,4644
2026-08-20_1051,META,30,2026-09-18,29,545.39,35.24,0.79,5137,2365,177328,201823
2026-08-20_1051,META,60,2026-10-16,57,545.39,36.32,1.16,1403,768,122128,58506
2026-08-20_1051,META,91,2026-11-20,92,545.39,41.41,0.83,1669,1545,148958,57924
2026-08-20_1051,META,182,2027-02-19,183,545.39,41.93,0.57,893,487,7138,10717
2026-08-20_1051,MSFT,30,2026-09-18,29,481.32,25.74,-1.5,2407,3973,345150,175153
2026-08-20_1051,MSFT,60,2026-10-16,57,481.32,26.65,-1.81,1641,2877,226796,107471
2026-08-20_1051,MSFT,91,2026-11-20,92,481.32,31.0,-2.22,659,1619,144207,71129
2026-08-20_1051,MSFT,182,2027-03-19,211,481.32,30.78,-1.76,395,1114,75898,81987
