stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-10_1551,AAOI,30,2026-10-16,36,103.86,86.58,4.43,1120,754,10878,8108
2026-09-10_1551,AAOI,60,2026-10-16,36,103.86,86.58,4.43,1120,754,10878,8108
2026-09-10_1551,AAOI,91,2026-12-18,99,103.86,94.77,4.95,868,657,19509,11908
2026-09-10_1551,AAOI,182,2027-03-19,190,103.86,96.4,,143,102,3520,3800
2026-09-10_1551,AAPL,30,2026-10-16,36,325.82,25.35,-1.4,237390,28427,300220,169164
2026-09-10_1551,AAPL,60,2026-11-20,71,325.82,27.59,-2.27,25402,12792,189477,127416
2026-09-10_1551,AAPL,91,2026-12-18,99,325.82,26.96,-2.22,22324,6702,259495,208663
2026-09-10_1551,AAPL,182,2027-03-19,190,325.82,27.53,-2.47,3856,5103,77369,72465
2026-09-10_1551,AMD,30,2026-10-16,36,503.3,50.23,-0.38,6235,6782,72963,79491
2026-09-10_1551,AMD,60,2026-11-20,71,503.3,55.71,0.18,2598,2554,82266,69624
2026-09-10_1551,AMD,91,2026-12-18,99,503.3,55.45,1.17,5312,2789,81198,106649
2026-09-10_1551,AMD,182,2027-03-19,190,503.3,55.79,1.65,2199,1622,46267,71951
2026-09-10_1551,AMZN,30,2026-10-16,36,251.36,30.98,-0.97,21991,15302,246531,169683
2026-09-10_1551,AMZN,60,2026-11-20,71,251.36,37.04,-0.71,4687,2512,286716,108343
2026-09-10_1551,AMZN,91,2026-12-18,99,251.36,35.59,-0.93,4704,3016,236004,187650
2026-09-10_1551,AMZN,182,2027-03-19,190,251.36,35.73,-0.69,3425,4375,69078,108206
2026-09-10_1551,CRWV,30,2026-10-16,36,89.5,77.35,1.6,7966,6095,140261,143866
2026-09-10_1551,CRWV,60,2026-11-20,71,89.5,84.1,2.91,2343,1351,58945,51250
2026-09-10_1551,CRWV,91,2026-12-18,99,89.5,80.96,3.02,4922,1996,72096,81197
2026-09-10_1551,CRWV,182,2027-03-19,190,89.5,80.29,3.16,3995,2217,34540,35208
2026-09-10_1551,DRAM,30,2026-10-16,36,58.58,64.21,0.22,16993,9950,238249,123320
2026-09-10_1551,DRAM,60,2026-11-20,71,58.58,65.69,4.77,4454,3881,133117,60778
