stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-18_0951,AAOI,30,2026-09-18,31,142.01,111.54,4.31,583,610,27926,21396
2026-08-18_0951,AAOI,60,2026-10-02,45,142.01,109.28,,311,152,641,553
2026-08-18_0951,AAOI,91,2026-12-18,122,142.01,119.11,3.16,709,512,13488,8781
2026-08-18_0951,AAOI,182,2027-03-19,213,142.01,112.72,,195,143,2325,902
2026-08-18_0951,AAPL,30,2026-09-18,31,305.97,23.61,-1.13,4177,3756,350728,246073
2026-08-18_0951,AAPL,60,2026-10-16,59,305.97,24.11,-1.43,1774,2075,264358,130365
2026-08-18_0951,AAPL,91,2026-11-20,94,305.97,26.08,-1.85,1802,2658,155413,95989
2026-08-18_0951,AAPL,182,2027-02-19,185,305.97,26.67,-1.78,2455,1740,35342,26832
2026-08-18_0951,AMD,30,2026-09-18,31,483.96,54.5,1.01,1329,1383,124062,198253
2026-08-18_0951,AMD,60,2026-10-16,59,483.96,56.08,0.55,1099,2399,51069,59815
2026-08-18_0951,AMD,91,2026-11-20,94,483.96,59.86,1.35,562,611,62402,63465
2026-08-18_0951,AMD,182,2027-02-19,185,483.96,60.65,1.61,4310,1622,8720,11784
2026-08-18_0951,AMZN,30,2026-09-18,31,258.64,28.9,-0.5,3587,2095,340125,221566
2026-08-18_0951,AMZN,60,2026-10-16,59,258.64,29.95,-0.2,4504,4291,165389,132607
2026-08-18_0951,AMZN,91,2026-11-20,94,258.64,34.45,-0.65,3904,2101,189802,84333
2026-08-18_0951,AMZN,182,2027-02-19,185,258.64,35.0,-0.68,1066,2254,15975,16454
2026-08-18_0951,CRWV,30,2026-09-18,31,98.0,80.08,1.26,2340,7672,248230,124760
2026-08-18_0951,CRWV,60,2026-10-16,59,98.0,79.19,4.19,829,1485,103147,67115
2026-08-18_0951,CRWV,91,2026-11-20,94,98.0,83.86,4.38,612,679,46819,39524
2026-08-18_0951,CRWV,182,2027-02-19,185,98.0,79.02,,116,721,3932,4155
2026-08-18_0951,DRAM,30,2026-09-18,31,56.67,71.17,-1.78,2958,4581,301510,178093
2026-08-18_0951,DRAM,60,2026-10-16,59,56.67,71.67,5.49,5186,1431,144412,86665
2026-08-18_0951,DRAM,91,2026-11-20,94,56.67,70.87,6.46,574,166,94410,35089
2026-08-18_0951,DRAM,182,2027-02-19,185,56.67,69.96,,3996,1111,8633,8772
2026-08-18_0951,EEM,30,2026-09-18,31,65.96,25.45,3.45,15027,5838,559777,937155
