stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-02_1151,AAOI,30,2026-09-18,16,101.93,83.96,2.12,473,362,31027,26579
2026-09-02_1151,AAOI,60,2026-10-16,44,101.93,85.08,3.3,618,209,7333,6079
2026-09-02_1151,AAOI,91,2026-12-18,107,101.93,93.03,3.92,412,186,17403,11041
2026-09-02_1151,AAOI,182,2027-03-19,198,101.93,99.28,,162,261,3117,3235
2026-09-02_1151,AAPL,30,2026-09-18,16,324.4,25.07,-1.65,14692,5568,385015,262403
2026-09-02_1151,AAPL,60,2026-10-16,44,324.4,24.53,-1.69,7438,3550,290562,160630
2026-09-02_1151,AAPL,91,2026-11-20,79,324.4,26.15,-2.7,10095,1363,177451,117846
2026-09-02_1151,AAPL,182,2027-02-19,170,324.4,26.36,-2.47,1517,1110,43172,41616
2026-09-02_1151,AMD,30,2026-09-18,16,458.3,46.85,-0.53,4715,3090,144369,211541
2026-09-02_1151,AMD,60,2026-10-16,44,458.3,47.69,-0.16,1849,1211,59333,73586
2026-09-02_1151,AMD,91,2026-11-20,79,458.3,52.57,-0.05,605,557,81088,66323
2026-09-02_1151,AMD,182,2027-02-19,170,458.3,53.29,1.47,851,1416,9185,15228
2026-09-02_1151,AMZN,30,2026-09-18,16,254.72,27.65,-0.98,12087,4885,390364,255062
2026-09-02_1151,AMZN,60,2026-10-16,44,254.72,29.09,-0.72,8117,3069,216173,157699
2026-09-02_1151,AMZN,91,2026-11-20,79,254.72,35.03,-0.9,2860,1751,268621,98822
2026-09-02_1151,AMZN,182,2027-02-19,170,254.72,34.66,-0.85,1006,1349,23291,28314
2026-09-02_1151,CRWV,30,2026-09-18,16,80.45,66.64,-0.15,4486,1783,262904,147868
2026-09-02_1151,CRWV,60,2026-10-16,44,80.45,69.66,0.93,2450,2773,124707,128734
2026-09-02_1151,CRWV,91,2026-11-20,79,80.45,75.07,1.54,1570,366,56611,46448
2026-09-02_1151,CRWV,182,2027-02-19,170,80.45,73.64,1.2,623,596,8867,10288
