stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-28_1452,AAOI,30,2026-09-18,21,106.13,84.61,4.78,4544,1076,32345,24773
2026-08-28_1452,AAOI,60,2026-10-16,49,106.13,88.28,4.27,1042,639,6013,5031
2026-08-28_1452,AAOI,91,2026-12-18,112,106.13,96.01,4.21,587,483,16546,10481
2026-08-28_1452,AAOI,182,2027-03-19,203,106.13,96.86,,115,377,2497,2378
2026-08-28_1452,AAPL,30,2026-09-18,21,319.14,23.92,-1.12,48475,14399,393978,250032
2026-08-28_1452,AAPL,60,2026-10-16,49,319.14,23.71,-1.08,15908,11891,283393,153933
2026-08-28_1452,AAPL,91,2026-11-20,84,319.14,25.92,-2.09,8077,5395,172313,109412
2026-08-28_1452,AAPL,182,2027-02-19,175,319.14,26.35,-2.23,3338,1692,40605,37740
2026-08-28_1452,AMD,30,2026-09-18,21,469.0,47.13,1.09,10839,8473,135342,203293
2026-08-28_1452,AMD,60,2026-10-16,49,469.0,49.03,1.63,4212,4965,54636,66798
2026-08-28_1452,AMD,91,2026-11-20,84,469.0,54.48,1.48,1164,1168,78317,62737
2026-08-28_1452,AMD,182,2027-02-19,175,469.0,55.03,1.9,627,394,8524,14042
2026-08-28_1452,AMZN,30,2026-09-18,21,264.99,28.14,-1.04,65331,21788,395359,243866
2026-08-28_1452,AMZN,60,2026-10-16,49,264.99,29.88,-0.77,41797,9080,207448,148780
2026-08-28_1452,AMZN,91,2026-11-20,84,264.99,35.45,-1.07,98214,8351,216658,93786
2026-08-28_1452,AMZN,182,2027-02-19,175,264.99,35.38,-1.14,1356,2914,21127,25482
2026-08-28_1452,CRWV,30,2026-09-18,21,83.34,67.18,1.5,7583,6994,259948,141236
2026-08-28_1452,CRWV,60,2026-10-16,49,83.34,72.37,2.05,5295,3092,120032,126826
2026-08-28_1452,CRWV,91,2026-11-20,84,83.34,77.5,2.54,2152,1398,55230,42933
2026-08-28_1452,CRWV,182,2027-02-19,175,83.34,76.34,1.57,331,1768,6869,8032
2026-08-28_1452,DRAM,30,2026-09-18,21,55.76,54.63,-1.77,25137,8158,344262,200096
2026-08-28_1452,DRAM,60,2026-10-16,49,55.76,59.98,-1.13,3597,5003,186894,99780
2026-08-28_1452,DRAM,91,2026-11-20,84,55.76,59.01,3.33,8931,1003,107616,44831
2026-08-28_1452,DRAM,182,2027-02-19,175,55.76,64.43,0.82,406,2270,9459,12436
2026-08-28_1452,EEM,30,2026-09-18,21,66.98,20.78,-3.38,48758,22199,557974,977743
2026-08-28_1452,EEM,60,2026-10-16,49,66.98,23.13,-3.25,1977,2640,119402,259657
2026-08-28_1452,EEM,91,2026-11-20,84,66.98,23.13,0.44,2502,12478,39840,157132
2026-08-28_1452,EEM,182,2027-03-19,203,66.98,23.29,-1.53,5369,5533,59536,224887
2026-08-28_1452,EWY,30,2026-09-18,21,179.77,43.88,-2.05,5882,6223,167490,60194
2026-08-28_1452,EWY,60,2026-10-16,49,179.77,45.83,-2.29,686,3237,84901,98710
2026-08-28_1452,EWY,91,2026-11-20,84,179.77,46.31,-1.99,704,472,15813,12666
2026-08-28_1452,EWY,182,2027-03-19,203,179.77,46.36,-3.4,689,508,36490,28271
2026-08-28_1452,FXI,30,2026-09-18,21,35.41,18.29,-1.1,6760,11916,502916,420950
2026-08-28_1452,FXI,60,2026-10-16,49,35.41,20.25,-1.58,1808,1788,116505,94595
2026-08-28_1452,FXI,91,2026-11-20,84,35.41,22.43,-2.99,2522,37132,96418,149330
2026-08-28_1452,FXI,182,2027-02-19,175,35.41,22.36,0.19,42,360,33682,16820
2026-08-28_1452,GDX,30,2026-09-18,21,98.87,45.2,1.88,25485,18814,237960,373045
2026-08-28_1452,GDX,60,2026-10-16,49,98.87,45.76,2.65,6342,19407,44147,62151
2026-08-28_1452,GDX,91,2026-11-20,84,98.87,46.3,2.2,2751,12743,22633,155504
2026-08-28_1452,GDX,182,2027-03-19,203,98.87,46.09,2.79,753,604,33918,50583
2026-08-28_1452,GLD,30,2026-09-18,21,408.67,23.2,0.93,36095,21850,1301450,222172
2026-08-28_1452,GLD,60,2026-10-16,49,408.67,23.67,1.31,43013,5797,233284,133558
2026-08-28_1452,GLD,91,2026-11-20,84,408.67,24.7,1.62,28251,1297,370245,347896
2026-08-28_1452,GLD,182,2027-02-19,175,408.67,24.42,1.59,4026,2031,4699,1444
2026-08-28_1452,GOOGL,30,2026-09-18,21,346.64,26.18,-0.22,17935,5865,246469,172651
2026-08-28_1452,GOOGL,60,2026-10-16,49,346.64,28.25,-0.04,13356,3316,285489,90108
2026-08-28_1452,GOOGL,91,2026-11-20,84,346.64,32.61,-0.09,5017,1612,91096,60614
2026-08-28_1452,GOOGL,182,2027-02-19,175,346.64,33.11,-0.11,776,1056,12113,21036
2026-08-28_1452,IBIT,30,2026-09-18,21,43.87,36.81,0.03,61759,52605,641124,451462
2026-08-28_1452,IBIT,60,2026-10-16,49,43.87,37.6,-0.83,28567,22377,369000,234116
2026-08-28_1452,IBIT,91,2026-11-20,84,43.87,39.37,-0.39,11370,7403,223225,209112
2026-08-28_1452,IBIT,182,2027-02-19,175,43.87,41.78,0.28,845,1365,16128,8089
2026-08-28_1452,IGV,30,2026-09-18,21,109.33,29.28,-0.08,4580,3485,101874,88321
2026-08-28_1452,IGV,60,2026-10-16,49,109.33,30.92,-1.55,1695,4198,19761,34642
2026-08-28_1452,IGV,91,2026-11-20,84,109.33,31.27,-2.06,4665,27798,44006,82106
2026-08-28_1452,IGV,182,2027-02-19,175,109.33,32.34,-2.47,290,468,4321,2882
2026-08-28_1452,IONQ,30,2026-09-18,21,38.82,72.3,6.43,5891,2277,68059,64600
2026-08-28_1452,IONQ,60,2026-10-16,49,38.82,71.45,,7708,1028,22365,35656
2026-08-28_1452,IONQ,91,2026-11-20,84,38.82,79.28,7.98,2762,539,31318,13987
2026-08-28_1452,IONQ,182,2027-03-19,203,38.82,80.45,8.7,1204,283,14320,5334
2026-08-28_1452,IWM,30,2026-09-18,21,295.94,15.87,-3.8,56158,154194,635377,1415543
2026-08-28_1452,IWM,60,2026-10-16,49,295.94,16.78,-3.85,10480,69770,138569,346754
2026-08-28_1452,IWM,91,2026-11-20,84,295.94,18.05,-4.06,1071,10848,124148,206753
2026-08-28_1452,IWM,182,2027-02-19,175,295.94,19.3,-4.31,400,359,4914,24397
2026-08-28_1452,KRE,30,2026-09-18,21,74.34,20.95,-2.2,1320,6282,171447,257996
2026-08-28_1452,KRE,60,2026-10-16,49,74.34,21.79,-2.36,2113,723,172280,126809
2026-08-28_1452,KRE,91,2026-11-20,84,74.34,22.27,-2.23,693,4430,82709,53956
2026-08-28_1452,KRE,182,2027-03-19,203,74.34,23.85,-2.7,99,169,15689,20720
2026-08-28_1452,KWEB,30,2026-09-18,21,26.25,25.4,-0.23,3790,35053,601034,220824
2026-08-28_1452,KWEB,60,2026-10-16,49,26.25,28.25,-1.27,525,3251,16489,3576
2026-08-28_1452,KWEB,91,2026-11-20,84,26.25,30.07,-1.14,6502,3723,150793,48129
2026-08-28_1452,KWEB,182,2027-02-19,175,26.25,30.41,-0.56,76,87,1983,6500
2026-08-28_1452,META,30,2026-09-18,21,574.59,33.42,0.89,17333,9924,202713,208244
2026-08-28_1452,META,60,2026-10-16,49,574.59,35.28,0.7,9072,5846,144710,64462
2026-08-28_1452,META,91,2026-11-20,84,574.59,40.98,0.46,5764,4838,159706,66172
2026-08-28_1452,META,182,2027-02-19,175,574.59,40.99,0.69,893,958,10616,12849
2026-08-28_1452,MSFT,30,2026-09-18,21,514.37,23.98,-1.2,30576,22743,354510,190740
2026-08-28_1452,MSFT,60,2026-10-16,49,514.37,25.48,-1.3,65430,6995,238072,110633
2026-08-28_1452,MSFT,91,2026-11-20,84,514.37,30.3,-1.9,40902,3997,178720,74849
2026-08-28_1452,MSFT,182,2027-03-19,203,514.37,30.76,-1.33,3327,3395,78101,85521
2026-08-28_1452,MU,30,2026-09-18,21,927.86,53.88,0.95,15330,9746,118010,158661
