stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-10_1051,AAOI,30,2026-10-16,36,108.4,88.35,1.23,644,406,10871,8108
2026-09-10_1051,AAOI,60,2026-10-16,36,108.4,88.35,1.23,644,406,10871,8108
2026-09-10_1051,AAOI,91,2026-12-18,99,108.4,99.9,-0.26,563,514,19476,11908
2026-09-10_1051,AAOI,182,2027-03-19,190,108.4,98.31,,156,87,3514,3843
2026-09-10_1051,AAPL,30,2026-10-16,36,321.35,25.18,-1.08,16918,9294,300141,169164
2026-09-10_1051,AAPL,60,2026-11-20,71,321.35,27.38,-1.9,6607,2056,189477,127416
2026-09-10_1051,AAPL,91,2026-12-18,99,321.35,26.78,-2.02,14234,2841,259495,208663
2026-09-10_1051,AAPL,182,2027-03-19,190,321.35,27.42,-2.17,584,1960,77369,72465
2026-09-10_1051,AMD,30,2026-10-16,36,508.96,51.13,0.45,2915,2972,72737,79511
2026-09-10_1051,AMD,60,2026-11-20,71,508.96,56.86,1.44,1430,841,81591,69717
2026-09-10_1051,AMD,91,2026-12-18,99,508.96,55.85,1.62,3956,2151,81561,104654
2026-09-10_1051,AMD,182,2027-03-19,190,508.96,56.63,2.24,2171,1020,45885,71951
2026-09-10_1051,AMZN,30,2026-10-16,36,252.36,31.02,-0.77,4961,4415,246531,169683
2026-09-10_1051,AMZN,60,2026-11-20,71,252.36,37.16,-0.7,2166,940,286716,108361
2026-09-10_1051,AMZN,91,2026-12-18,99,252.36,35.63,-0.86,1542,835,240691,187673
2026-09-10_1051,AMZN,182,2027-03-19,190,252.36,35.94,-0.66,666,1166,69078,108206
2026-09-10_1051,CRWV,30,2026-10-16,36,90.45,78.0,2.79,3235,2166,140107,143866
2026-09-10_1051,CRWV,60,2026-11-20,71,90.45,84.19,2.82,1027,690,58945,51250
2026-09-10_1051,CRWV,91,2026-12-18,99,90.45,83.15,3.57,2729,390,71470,81197
2026-09-10_1051,CRWV,182,2027-03-19,190,90.45,80.87,2.78,2564,573,34468,35208
2026-09-10_1051,DRAM,30,2026-10-16,36,59.14,65.31,0.42,10793,3216,238237,123105
2026-09-10_1051,DRAM,60,2026-11-20,71,59.14,65.64,1.17,1653,402,133117,60778
2026-09-10_1051,DRAM,91,2026-12-18,99,59.14,64.19,4.51,4148,1489,207448,88737
2026-09-10_1051,DRAM,182,2027-03-19,190,59.14,64.57,2.13,702,491,42814,27348
2026-09-10_1051,EEM,30,2026-10-16,36,67.4,22.47,-2.91,728,1466,159092,313905
2026-09-10_1051,EEM,60,2026-11-20,71,67.4,23.28,-2.75,909,6972,41764,209945
2026-09-10_1051,EEM,91,2026-12-18,99,67.4,24.31,-3.75,15375,8350,606753,814388
2026-09-10_1051,EEM,182,2027-03-19,190,67.4,25.08,-3.21,256,40561,59653,269655
2026-09-10_1051,EWY,30,2026-10-16,36,185.1,49.1,-0.52,1095,1416,84445,101795
2026-09-10_1051,EWY,60,2026-11-20,71,185.1,49.87,2.37,1582,829,22751,40420
2026-09-10_1051,EWY,91,2026-12-18,99,185.1,51.78,-4.32,319,440,95313,47820
2026-09-10_1051,EWY,182,2027-03-19,190,185.1,46.53,1.05,1275,1528,40855,32943
2026-09-10_1051,FXI,30,2026-10-16,36,34.48,20.05,-1.24,2305,8330,194967,105064
2026-09-10_1051,FXI,60,2026-11-20,71,34.48,20.65,-1.03,500,4222,108149,188466
2026-09-10_1051,FXI,91,2026-12-18,99,34.48,22.31,1.38,12629,12020,365789,400842
2026-09-10_1051,FXI,182,2027-03-19,190,34.48,21.06,-0.38,187,5922,151519,145966
2026-09-10_1051,GDX,30,2026-10-16,36,96.79,45.45,1.09,1030,1172,62408,73666
2026-09-10_1051,GDX,60,2026-11-20,71,96.79,46.2,1.4,1378,1407,28485,172965
2026-09-10_1051,GDX,91,2026-12-18,99,96.79,45.76,1.64,597,673,193119,232276
2026-09-10_1051,GDX,182,2027-03-19,190,96.79,44.96,2.27,564,2867,37122,58081
2026-09-10_1051,GLD,30,2026-10-16,36,399.62,25.4,1.76,3136,3861,241431,150651
2026-09-10_1051,GLD,60,2026-11-20,71,399.62,25.17,2.11,934,636,356397,358007
2026-09-10_1051,GLD,91,2026-12-18,99,399.62,24.93,2.2,6855,298,179341,74647
2026-09-10_1051,GLD,182,2027-03-19,190,399.62,24.42,2.02,652,466,130079,86076
2026-09-10_1051,GOOGL,30,2026-10-16,36,330.95,29.97,0.71,7389,3927,256763,106009
2026-09-10_1051,GOOGL,60,2026-11-20,71,330.95,34.74,0.42,8290,1077,156340,73542
2026-09-10_1051,GOOGL,91,2026-12-18,99,330.95,34.05,0.17,1108,4873,176961,122836
2026-09-10_1051,GOOGL,182,2027-03-19,190,330.95,34.81,0.28,905,2430,51216,86175
2026-09-10_1051,IBIT,30,2026-10-16,36,43.79,39.0,0.17,15342,10106,470169,278673
2026-09-10_1051,IBIT,60,2026-11-20,71,43.79,40.86,-0.41,2890,1870,225251,237927
2026-09-10_1051,IBIT,91,2026-12-18,99,43.79,40.75,-0.48,4942,1264,262163,170592
2026-09-10_1051,IBIT,182,2027-03-19,190,43.79,42.61,-0.43,1449,4548,232542,169249
2026-09-10_1051,IGV,30,2026-10-16,36,102.22,32.34,-1.49,1786,1385,32334,47244
2026-09-10_1051,IGV,60,2026-11-20,71,102.22,31.5,-0.35,336,519,43642,106508
2026-09-10_1051,IGV,91,2026-12-18,99,102.22,31.69,-2.45,913,2456,80274,206627
2026-09-10_1051,IGV,182,2027-03-19,190,102.22,31.3,-2.15,280,1348,14135,39212
2026-09-10_1051,IONQ,30,2026-10-16,36,37.98,73.51,,422,580,27786,36242
2026-09-10_1051,IONQ,60,2026-11-20,71,37.98,79.55,7.31,1103,209,38274,15828
2026-09-10_1051,IONQ,91,2026-12-18,99,37.98,77.04,7.39,1177,394,35706,32996
2026-09-10_1051,IONQ,182,2027-03-19,190,37.98,79.19,7.69,506,490,17828,6637
2026-09-10_1051,IWM,30,2026-10-16,36,288.96,19.44,-4.99,11887,86991,207508,657620
2026-09-10_1051,IWM,60,2026-11-20,71,288.96,19.58,-5.06,3150,9600,166717,270178
2026-09-10_1051,IWM,91,2026-12-18,99,288.96,19.88,-5.03,2238,18436,585767,1108716
2026-09-10_1051,IWM,182,2027-03-19,190,288.96,20.0,-4.6,5564,8655,158350,402927
2026-09-10_1051,KRE,30,2026-10-16,36,73.1,23.08,-1.92,4472,6613,193221,157197
2026-09-10_1051,KRE,60,2026-11-20,71,73.1,23.31,-1.82,718,1056,83061,69882
2026-09-10_1051,KRE,91,2026-12-18,99,73.1,22.9,-1.2,466,2386,34795,145287
2026-09-10_1051,KRE,182,2027-03-19,190,73.1,23.53,-2.75,531,269,16979,26064
2026-09-10_1051,KWEB,30,2026-10-16,36,24.6,29.08,-0.57,4245,1808,105584,31896
2026-09-10_1051,KWEB,60,2026-11-20,71,24.6,29.58,-0.13,6361,842,159322,48166
2026-09-10_1051,KWEB,91,2026-12-18,99,24.6,29.88,-0.95,7303,190,390536,68724
2026-09-10_1051,KWEB,182,2027-02-19,162,24.6,31.37,0.45,6195,10538,10888,11583
2026-09-10_1051,META,30,2026-10-16,36,656.98,39.55,0.61,11119,3785,198778,67997
2026-09-10_1051,META,60,2026-11-20,71,656.98,44.41,0.63,3681,2186,171322,66455
2026-09-10_1051,META,91,2026-12-18,99,656.98,43.03,0.7,3200,1484,140210,74836
2026-09-10_1051,META,182,2027-03-19,190,656.98,43.0,0.75,1124,2680,52243,41869
2026-09-10_1051,MSFT,30,2026-10-16,36,492.59,26.2,-1.12,2109,3234,297179,128173
2026-09-10_1051,MSFT,60,2026-11-20,71,492.59,30.77,-1.79,785,752,186187,82976
2026-09-10_1051,MSFT,91,2026-12-18,99,492.59,30.13,-1.22,733,1098,509925,134952
2026-09-10_1051,MSFT,182,2027-03-19,190,492.59,30.6,-1.68,268,928,80690,89855
2026-09-10_1051,MU,30,2026-10-16,36,983.71,63.44,2.45,4493,4519,88751,123224
2026-09-10_1051,MU,60,2026-11-20,71,983.71,63.0,2.98,4192,2947,52198,77977
2026-09-10_1051,MU,91,2026-12-18,99,983.71,62.17,3.58,1917,1365,68633,123031
2026-09-10_1051,MU,182,2027-03-19,190,983.71,62.57,3.6,1658,1157,42476,50993
2026-09-10_1051,NBIS,30,2026-10-16,36,230.57,85.87,2.42,1090,1046,33309,48229
2026-09-10_1051,NBIS,60,2026-11-20,71,230.57,93.46,4.39,595,851,26857,30759
2026-09-10_1051,NBIS,91,2026-12-18,99,230.57,90.09,5.13,339,850,34000,37105
2026-09-10_1051,NBIS,182,2027-03-19,190,230.57,91.42,,134,750,22664,26970
2026-09-10_1051,NVDA,30,2026-10-16,36,218.09,34.35,-1.83,25885,15410,692852,508495
2026-09-10_1051,NVDA,60,2026-11-20,71,218.09,38.88,-2.13,12457,6062,365171,316934
2026-09-10_1051,NVDA,91,2026-12-18,99,218.09,38.11,-1.8,7903,11450,718616,682698
2026-09-10_1051,NVDA,182,2027-03-19,190,218.09,39.28,-1.36,3975,3792,308005,293109
2026-09-10_1051,ONDS,30,2026-10-16,36,7.5,74.61,4.23,1025,378,44634,31345
2026-09-10_1051,ONDS,60,2026-11-20,71,7.5,83.22,5.9,414,221,22803,14237
2026-09-10_1051,ONDS,91,2026-12-18,99,7.5,83.6,6.53,3520,335,94544,55836
2026-09-10_1051,ONDS,182,2027-03-19,190,7.5,86.27,4.54,1534,101,53955,8642
2026-09-10_1051,OWL,30,2026-10-16,36,10.68,46.23,1.91,374,2945,45598,36383
2026-09-10_1051,OWL,60,2026-11-20,71,10.68,49.53,-5.54,1276,148,19384,71880
2026-09-10_1051,OWL,91,2026-12-18,99,10.68,46.94,-8.11,1022,117,28211,7869
2026-09-10_1051,OWL,182,2027-02-19,162,10.68,46.92,-4.48,66,612,12568,16538
2026-09-10_1051,QQQ,30,2026-10-16,36,710.62,19.78,-5.45,14137,26771,370168,606583
2026-09-10_1051,QQQ,60,2026-11-20,71,710.62,20.93,-5.2,13738,12932,214697,229086
2026-09-10_1051,QQQ,91,2026-12-18,99,710.62,21.44,-5.09,5902,7098,648786,958891
2026-09-10_1051,QQQ,182,2027-03-19,190,710.62,22.02,-4.68,1690,8014,335142,272809
2026-09-10_1051,RKLB,30,2026-10-16,36,64.57,72.09,3.0,3115,2498,78614,52025
2026-09-10_1051,RKLB,60,2026-10-16,36,64.57,72.09,3.0,3115,2498,78614,52025
2026-09-10_1051,RKLB,91,2026-12-18,99,64.57,77.71,4.06,937,1699,68905,68993
2026-09-10_1051,RKLB,182,2027-03-19,190,64.57,78.5,3.65,319,601,31005,23239
2026-09-10_1051,SLV,30,2026-10-16,36,58.21,44.03,4.54,6084,2739,351480,146910
2026-09-10_1051,SLV,60,2026-11-20,71,58.21,44.79,6.52,2748,2424,320434,78025
2026-09-10_1051,SLV,91,2026-12-18,99,58.21,45.05,7.31,2153,1035,281389,107177
2026-09-10_1051,SLV,182,2027-03-19,190,58.21,44.33,8.13,3413,1317,190865,82117
2026-09-10_1051,SMH,30,2026-10-16,36,562.88,35.56,-3.07,4556,5814,120099,131378
2026-09-10_1051,SMH,60,2026-11-20,71,562.88,36.52,-4.33,1040,3104,27871,72598
2026-09-10_1051,SMH,91,2026-12-18,99,562.88,36.59,-3.9,1125,1972,61489,74280
2026-09-10_1051,SMH,182,2027-03-19,190,562.88,36.3,-3.49,1840,2425,14752,24919
2026-09-10_1051,SPCX,30,2026-10-16,36,150.07,52.34,-0.57,10288,8209,196667,245592
2026-09-10_1051,SPCX,60,2026-11-20,71,150.07,56.31,0.07,4317,2060,90058,144574
2026-09-10_1051,SPCX,91,2026-12-18,99,150.07,55.17,0.05,3293,5492,150385,209172
2026-09-10_1051,SPCX,182,2027-03-19,190,150.07,55.96,-0.26,960,5187,60861,99791
2026-09-10_1051,SPY,30,2026-10-16,36,758.55,14.45,-4.84,28070,91065,363827,1416540
2026-09-10_1051,SPY,60,2026-11-20,71,758.55,14.89,-4.87,2378,10749,157377,1691514
2026-09-10_1051,SPY,91,2026-12-18,99,758.55,15.35,-5.28,2599,5638,488288,1482904
2026-09-10_1051,SPY,182,2027-03-19,190,758.55,15.5,-5.47,11600,2411,277228,301064
2026-09-10_1051,TLT,30,2026-10-16,36,81.08,11.98,-1.06,16126,131900,629518,635723
2026-09-10_1051,TLT,60,2026-11-20,71,81.08,12.33,-1.08,4800,6862,310427,384822
2026-09-10_1051,TLT,91,2026-12-18,99,81.08,12.56,-1.29,42635,24340,654072,390230
2026-09-10_1051,TLT,182,2027-03-19,190,81.08,12.15,-1.07,4598,5130,112763,184226
2026-09-10_1051,TSLA,30,2026-10-16,36,367.64,41.94,0.87,8238,8161,128414,167948
2026-09-10_1051,TSLA,60,2026-11-20,71,367.64,46.01,1.49,1871,2273,116549,137290
2026-09-10_1051,TSLA,91,2026-12-18,99,367.64,44.69,1.35,1615,1594,244628,217186
2026-09-10_1051,TSLA,182,2027-03-19,190,367.64,46.28,1.68,547,1071,66167,106350
2026-09-10_1051,USO,30,2026-10-16,36,154.51,49.83,4.83,4857,6380,93629,208387
2026-09-10_1051,USO,60,2026-11-20,71,154.51,49.48,7.55,1849,2644,10152,10789
2026-09-10_1051,USO,91,2026-12-18,99,154.51,49.27,7.25,4558,3443,53371,81070
2026-09-10_1051,USO,182,2027-03-19,190,154.51,44.77,7.38,1993,2168,20418,71716
2026-09-10_1051,VTV,30,2026-10-16,36,222.6,12.14,-1.67,9,10,70,36
2026-09-10_1051,VTV,60,2026-11-20,71,222.6,12.75,-2.85,281,169,1327,314
2026-09-10_1051,VTV,91,2026-11-20,71,222.6,12.75,-2.85,281,169,1327,314
2026-09-10_1051,VTV,182,2027-02-19,162,222.6,14.34,3.51,517,173,1476,724
2026-09-10_1051,VUG,30,2026-10-16,36,87.31,19.83,-8.88,133,136,954,220
2026-09-10_1051,VUG,60,2026-10-16,36,87.31,19.83,-8.88,133,136,954,220
2026-09-10_1051,VUG,91,2026-12-18,99,87.31,23.59,-6.52,739,377,8619,2657
2026-09-10_1051,VUG,182,2027-03-19,190,87.31,20.53,1.41,603,395,2673,1443
2026-09-10_1051,XBI,30,2026-10-16,36,157.88,29.72,-2.09,790,1033,26599,22053
2026-09-10_1051,XBI,60,2026-10-16,36,157.88,29.72,-2.09,790,1033,26599,22053
2026-09-10_1051,XBI,91,2026-12-18,99,157.88,29.21,-4.0,1555,1532,77850,41267
2026-09-10_1051,XBI,182,2027-03-19,190,157.88,30.69,-2.26,2105,99,5988,7185
2026-09-10_1051,XLB,30,2026-10-16,36,50.81,18.43,-2.6,157,71,2860,2131
2026-09-10_1051,XLB,60,2026-10-16,36,50.81,18.43,-2.6,157,71,2860,2131
2026-09-10_1051,XLB,91,2026-12-18,99,50.81,18.53,-2.16,127,1011,22764,18192
2026-09-10_1051,XLB,182,2027-03-19,190,50.81,20.26,-1.85,57,125,1133,6214
2026-09-10_1051,XLC,30,2026-10-16,36,111.69,17.53,-2.52,98,41,875,273
2026-09-10_1051,XLC,60,2026-10-16,36,111.69,17.53,-2.52,98,41,875,273
2026-09-10_1051,XLC,91,2026-12-18,99,111.69,18.29,0.4,190,115,8226,6522
2026-09-10_1051,XLC,182,2027-03-19,190,111.69,17.62,0.12,39,45,318,1279
2026-09-10_1051,XLE,30,2026-10-16,36,64.67,27.08,0.39,5949,5317,108374,173688
2026-09-10_1051,XLE,60,2026-11-20,71,64.67,27.24,,1344,266,73864,36706
2026-09-10_1051,XLE,91,2026-12-18,99,64.67,26.84,-0.21,2007,1566,274248,509892
2026-09-10_1051,XLE,182,2027-03-19,190,64.67,25.99,-0.43,622,524,50521,85963
2026-09-10_1051,XLF,30,2026-10-16,36,56.89,16.25,-1.44,3262,2112,209096,326941
2026-09-10_1051,XLF,60,2026-11-20,71,56.89,16.43,-1.98,1708,6915,192509,160444
