stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-08_1051,AAOI,30,2026-10-16,38,116.88,94.61,3.67,1021,361,9827,7887
2026-09-08_1051,AAOI,60,2026-10-16,38,116.88,94.61,3.67,1021,361,9827,7887
2026-09-08_1051,AAOI,91,2026-12-18,101,116.88,99.06,5.53,1075,632,18444,12136
2026-09-08_1051,AAOI,182,2027-03-19,192,116.88,101.09,,101,135,3359,3837
2026-09-08_1051,AAPL,30,2026-10-16,38,316.04,25.76,-1.63,8379,4434,297951,165816
2026-09-08_1051,AAPL,60,2026-11-20,73,316.04,27.51,-2.5,3852,1076,185643,124265
2026-09-08_1051,AAPL,91,2026-12-18,101,316.04,26.62,-2.57,1600,1163,261439,205831
2026-09-08_1051,AAPL,182,2027-03-19,192,316.04,27.18,-2.3,2332,841,75583,69236
2026-09-08_1051,AMD,30,2026-10-16,38,498.9,52.68,1.87,4420,5391,61022,80637
2026-09-08_1051,AMD,60,2026-11-20,73,498.9,57.71,2.02,1507,1059,80871,66847
2026-09-08_1051,AMD,91,2026-12-18,101,498.9,56.61,1.6,1068,642,80559,103999
2026-09-08_1051,AMD,182,2027-03-19,192,498.9,56.18,2.2,866,803,42942,72608
2026-09-08_1051,AMZN,30,2026-10-16,38,256.73,30.85,-0.38,8540,3344,230536,162471
2026-09-08_1051,AMZN,60,2026-11-20,73,256.73,36.98,-0.91,1405,893,271928,103572
2026-09-08_1051,AMZN,91,2026-12-18,101,256.73,35.11,-0.85,2781,994,242559,186845
2026-09-08_1051,AMZN,182,2027-03-19,192,256.73,35.4,-0.85,1410,1327,68401,103262
2026-09-08_1051,CRWV,30,2026-10-16,38,98.04,79.41,3.68,7471,3442,139826,135382
2026-09-08_1051,CRWV,60,2026-11-20,73,98.04,84.63,2.49,2378,604,56753,50852
2026-09-08_1051,CRWV,91,2026-12-18,101,98.04,82.61,2.47,3245,652,70221,79110
2026-09-08_1051,CRWV,182,2027-03-19,192,98.04,81.31,2.74,687,226,31186,35330
