stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-12_0950,AAPL,30,2026-09-18,37,302.85,23.75,-1.62,2645,1549,330985,235784
2026-08-12_0950,AAPL,60,2026-10-16,65,302.85,23.77,-1.28,1634,1625,249376,127626
2026-08-12_0950,AAPL,91,2026-11-20,100,302.85,25.69,-1.98,21539,2620,149688,93123
2026-08-12_0950,AAPL,182,2027-02-19,191,302.85,25.96,-1.95,1759,1072,32823,24098
2026-08-12_0950,AMD,30,2026-09-18,37,484.73,57.6,0.9,956,1916,118047,186403
2026-08-12_0950,AMD,60,2026-10-16,65,484.73,58.04,1.43,2025,824,50548,57305
2026-08-12_0950,AMD,91,2026-11-20,100,484.73,60.65,1.19,3997,2707,62950,64711
2026-08-12_0950,AMD,182,2027-02-19,191,484.73,60.14,2.21,981,1031,5303,11119
2026-08-12_0950,AMZN,30,2026-09-18,37,271.09,29.37,-0.45,3402,4639,323166,223913
2026-08-12_0950,AMZN,60,2026-10-16,65,271.09,30.88,-1.12,1552,1331,149518,125916
2026-08-12_0950,AMZN,91,2026-11-20,100,271.09,34.67,-1.12,2611,2331,185440,80067
2026-08-12_0950,AMZN,182,2027-02-19,191,271.09,35.68,-1.0,1282,1146,14807,12645
2026-08-12_0950,CRWV,30,2026-09-18,37,107.19,86.24,-3.79,10506,3083,252948,113390
2026-08-12_0950,CRWV,60,2026-10-16,65,107.19,82.98,10.26,2938,730,97984,61480
2026-08-12_0950,CRWV,91,2026-11-20,100,107.19,87.32,0.63,1207,363,43772,40311
2026-08-12_0950,CRWV,182,2027-02-19,191,107.19,83.15,,255,281,2168,2466
2026-08-12_0950,DRAM,30,2026-09-18,37,54.92,67.85,-2.51,8437,4362,272203,158197
2026-08-12_0950,DRAM,60,2026-10-16,65,54.92,70.81,-0.91,2473,235,96403,84682
2026-08-12_0950,DRAM,91,2026-11-20,100,54.92,72.31,-1.09,502,742,65010,33921
2026-08-12_0950,DRAM,182,2027-02-19,191,54.92,71.51,,384,244,3483,7682
2026-08-12_0950,EEM,30,2026-09-18,37,66.58,27.97,-2.17,4676,8508,515513,911568
2026-08-12_0950,EEM,60,2026-10-16,65,66.58,29.78,-5.26,3509,12220,106324,172868
2026-08-12_0950,EEM,91,2026-11-20,100,66.58,27.35,-3.25,8028,5216,12169,44905
2026-08-12_0950,EEM,182,2027-01-15,156,66.58,29.95,-2.7,1092,1178,175362,252498
2026-08-12_0950,FXI,30,2026-09-18,37,35.3,19.48,0.62,1829,3074,470025,412610
2026-08-12_0950,FXI,60,2026-10-16,65,35.3,20.63,1.9,4531,1589,87933,70408
2026-08-12_0950,FXI,91,2026-11-20,100,35.3,21.54,2.47,392,2490,92422,105626
2026-08-12_0950,FXI,182,2027-02-19,191,35.3,23.13,4.42,129,298,33900,16504
2026-08-12_0950,GDX,30,2026-09-18,37,91.71,44.11,2.5,1573,4990,209319,316243
2026-08-12_0950,GDX,60,2026-10-16,65,91.71,46.29,5.42,4247,3695,32661,35998
2026-08-12_0950,GDX,91,2026-11-20,100,91.71,43.58,2.55,1309,450,14483,119906
2026-08-12_0950,GDX,182,2027-01-15,156,91.71,43.04,3.46,1759,2486,120917,176159
2026-08-12_0950,GLD,30,2026-09-18,37,406.28,24.09,1.44,2549,3680,1249808,199056
2026-08-12_0950,GLD,60,2026-10-16,65,406.28,23.89,1.52,6487,2826,119787,90679
2026-08-12_0950,GLD,91,2026-11-20,100,406.28,24.05,1.51,2830,23807,302582,329165
2026-08-12_0950,GLD,182,2027-01-15,156,406.28,23.61,1.5,4131,6598,418471,368344
2026-08-12_0950,GOOGL,30,2026-09-18,37,343.66,29.51,-0.5,10014,2360,207173,166106
2026-08-12_0950,GOOGL,60,2026-10-16,65,343.66,30.94,-0.1,1476,7148,182345,74138
2026-08-12_0950,GOOGL,91,2026-11-20,100,343.66,33.06,0.06,1680,1494,74989,52344
2026-08-12_0950,GOOGL,182,2027-02-19,191,343.66,34.09,-0.06,3411,1473,8358,14144
2026-08-12_0950,IBIT,30,2026-09-18,37,36.16,35.08,-2.59,3677,5878,557773,366563
2026-08-12_0950,IBIT,60,2026-10-16,65,36.16,37.43,-3.52,8184,4335,208470,175707
2026-08-12_0950,IBIT,91,2026-11-20,100,36.16,39.27,-4.21,2690,1119,161910,54904
2026-08-12_0950,IBIT,182,2027-02-19,191,36.16,42.01,-4.3,336,525,8190,5842
2026-08-12_0950,IGV,30,2026-09-18,37,102.98,33.13,-0.85,2080,3047,36692,90637
2026-08-12_0950,IGV,60,2026-10-16,65,102.98,32.53,,486,1412,13749,13889
2026-08-12_0950,IGV,91,2026-11-20,100,102.98,33.74,-1.12,1028,411,34417,67563
2026-08-12_0950,IGV,182,2027-02-19,191,102.98,32.88,,110,503,4008,1929
2026-08-12_0950,IONQ,30,2026-09-18,37,43.75,82.87,4.59,626,359,47648,51200
2026-08-12_0950,IONQ,60,2026-10-16,65,43.75,83.29,9.22,305,225,18979,36537
2026-08-12_0950,IONQ,91,2026-11-20,100,43.75,90.64,10.97,676,73,29364,12370
2026-08-12_0950,IONQ,182,2027-01-15,156,43.75,84.36,,2223,224,60160,61566
2026-08-12_0950,IWM,30,2026-09-18,37,302.49,17.82,-3.27,3410,28149,488112,1009548
2026-08-12_0950,IWM,60,2026-10-16,65,302.49,18.88,-3.57,1421,12253,78083,207859
2026-08-12_0950,IWM,91,2026-11-20,100,302.49,19.43,-3.58,359,8467,111007,151295
2026-08-12_0950,IWM,182,2027-02-19,191,302.49,20.29,-3.96,137,663,3906,20235
2026-08-12_0950,KRE,30,2026-09-18,37,76.96,22.37,-1.42,8279,5928,132394,166740
2026-08-12_0950,KRE,60,2026-10-16,65,76.96,23.15,-2.11,473,260,162940,154673
2026-08-12_0950,KRE,91,2026-11-20,100,76.96,23.55,-3.17,150,1275,63104,47357
2026-08-12_0950,KRE,182,2027-01-15,156,76.96,24.51,-4.08,18933,2903,71352,312799
2026-08-12_0950,KWEB,30,2026-09-18,37,27.61,28.09,-0.53,3185,3615,567381,209735
2026-08-12_0950,KWEB,60,2026-09-18,37,27.61,28.09,-0.53,3185,3615,567381,209735
2026-08-12_0950,KWEB,91,2026-11-20,100,27.61,30.15,0.03,1334,1127,78635,37935
2026-08-12_0950,KWEB,182,2027-02-19,191,27.61,31.1,7.25,222,99,1885,2571
2026-08-12_0950,META,30,2026-09-18,37,592.58,34.59,-0.16,3476,5607,164728,185374
2026-08-12_0950,META,60,2026-10-16,65,592.58,35.44,0.07,4500,2988,118370,46153
2026-08-12_0950,META,91,2026-11-20,100,592.58,40.57,0.93,1972,3110,141241,48515
2026-08-12_0950,META,182,2027-02-19,191,592.58,40.14,0.32,692,660,5133,6649
2026-08-12_0950,MSFT,30,2026-09-18,37,494.71,26.79,-1.64,1679,1896,341611,164254
2026-08-12_0950,MSFT,60,2026-10-16,65,494.71,27.74,-1.05,4437,2726,218163,96568
2026-08-12_0950,MSFT,91,2026-11-20,100,494.71,31.14,-1.08,4147,1008,137863,68165
2026-08-12_0950,MSFT,182,2027-01-15,156,494.71,30.2,-1.32,3432,4390,372166,183866
2026-08-12_0950,MU,30,2026-09-18,37,925.56,68.08,1.67,2021,1333,95620,146689
2026-08-12_0950,MU,60,2026-10-16,65,925.56,72.35,2.4,1294,857,55181,94752
2026-08-12_0950,MU,91,2026-11-20,100,925.56,72.14,2.64,1370,1987,40137,63260
2026-08-12_0950,MU,182,2027-02-19,191,925.56,70.98,2.34,1866,2986,9109,12799
2026-08-12_0950,NVDA,30,2026-09-18,37,223.02,38.68,-2.58,9114,1393,810212,742735
2026-08-12_0950,NVDA,60,2026-10-16,65,223.02,38.36,-2.47,2071,905,464688,399386
2026-08-12_0950,NVDA,91,2026-11-20,100,223.02,39.95,-2.25,1126,4199,210330,231520
2026-08-12_0950,NVDA,182,2027-02-19,191,223.02,39.52,-2.36,1800,4652,27899,36801
2026-08-12_0950,ONDS,30,2026-09-18,37,9.77,103.75,18.37,4211,939,245017,71843
2026-08-12_0950,ONDS,60,2026-10-16,65,9.77,102.37,10.66,517,504,7402,1056
2026-08-12_0950,ONDS,91,2026-11-20,100,9.77,104.15,11.88,126,39,2515,496
2026-08-12_0950,ONDS,182,2027-01-15,156,9.77,104.58,10.15,539,1183,339456,73905
2026-08-12_0950,OWL,30,2026-09-18,37,12.07,48.34,,404,715,23708,101186
2026-08-12_0950,OWL,60,2026-10-16,65,12.07,45.39,-3.86,703,410,41859,28431
2026-08-12_0950,OWL,91,2026-11-20,100,12.07,49.21,-0.56,2478,752,10225,17215
2026-08-12_0950,OWL,182,2027-02-19,191,12.07,49.15,-3.15,423,498,10717,14437
2026-08-12_0950,QQQ,30,2026-09-18,37,726.13,19.43,-3.65,9656,9171,814607,946952
2026-08-12_0950,QQQ,60,2026-10-16,65,726.13,20.56,-4.17,2892,4676,223775,283708
2026-08-12_0950,QQQ,91,2026-11-20,100,726.13,21.64,-4.46,5181,17650,84737,70519
2026-08-12_0950,QQQ,182,2027-02-19,191,726.13,22.43,-4.64,1069,1439,17364,46548
2026-08-12_0950,RKLB,30,2026-09-18,37,80.8,83.59,3.33,3149,908,49142,37237
2026-08-12_0950,RKLB,60,2026-10-16,65,80.8,84.4,3.63,4185,1108,35349,34238
2026-08-12_0950,RKLB,91,2026-10-16,65,80.8,84.4,3.63,4185,1108,35349,34238
2026-08-12_0950,RKLB,182,2027-01-15,156,80.8,84.27,5.58,2315,1129,117997,97174
2026-08-12_0950,SLV,30,2026-09-18,37,59.66,44.5,5.75,8585,2412,725485,374828
2026-08-12_0950,SLV,60,2026-10-16,65,59.66,45.19,6.97,2450,930,255414,118931
2026-08-12_0950,SLV,91,2026-11-20,100,59.66,45.87,8.18,4091,445,103498,58871
2026-08-12_0950,SLV,182,2027-01-15,156,59.66,44.7,9.74,8661,2980,838029,426200
2026-08-12_0950,SMH,30,2026-09-18,37,590.22,40.77,-3.43,1945,2700,140780,301435
2026-08-12_0950,SMH,60,2026-10-16,65,590.22,41.18,-4.0,4868,2688,54483,65510
2026-08-12_0950,SMH,91,2026-11-20,100,590.22,42.6,-4.2,1074,1371,14266,22963
2026-08-12_0950,SMH,182,2027-02-19,191,590.22,47.63,-3.5,499,820,2693,3207
2026-08-12_0950,SPCX,30,2026-09-18,37,136.92,72.19,3.7,3680,1576,287579,379153
2026-08-12_0950,SPCX,60,2026-10-16,65,136.92,71.17,3.71,3431,875,131589,153291
2026-08-12_0950,SPCX,91,2026-11-20,100,136.92,72.73,3.09,2605,2116,45623,88392
2026-08-12_0950,SPCX,182,2027-02-19,191,136.92,66.3,1.97,2542,1123,16287,15503
2026-08-12_0950,SPY,30,2026-09-18,37,773.38,13.09,-2.24,16223,27844,742948,2676803
2026-08-12_0950,SPY,60,2026-10-16,65,773.38,13.83,-3.92,33711,9219,200323,1032339
2026-08-12_0950,SPY,91,2026-11-20,100,773.38,15.96,-2.57,8394,4847,115435,1175593
2026-08-12_0950,SPY,182,2027-01-29,170,773.38,15.49,-5.24,1179,1367,5089,5679
2026-08-12_0950,TSLA,30,2026-09-18,37,328.46,38.94,0.91,3163,1654,251664,199987
2026-08-12_0950,TSLA,60,2026-10-16,65,328.46,40.96,1.37,2003,9950,86805,124098
2026-08-12_0950,TSLA,91,2026-11-20,100,328.46,44.54,1.74,1784,1884,93698,124423
2026-08-12_0950,TSLA,182,2027-02-19,191,328.46,45.53,1.99,1636,1095,10737,16403
2026-08-12_0950,USO,30,2026-09-18,37,126.39,50.43,8.0,5655,3658,92357,105799
2026-08-12_0950,USO,60,2026-10-16,65,126.39,48.61,8.99,2132,2107,75594,190472
2026-08-12_0950,USO,91,2026-10-16,65,126.39,48.61,8.99,2132,2107,75594,190472
2026-08-12_0950,USO,182,2027-01-15,156,126.39,43.41,8.85,1339,2315,64244,116197
2026-08-12_0950,VTV,30,2026-09-18,37,225.89,15.18,-4.8,50,22,80,187
2026-08-12_0950,VTV,60,2026-09-18,37,225.89,15.18,-4.8,50,22,80,187
2026-08-12_0950,VTV,91,2026-11-20,100,225.89,13.7,-7.01,116,112,1069,237
2026-08-12_0950,VTV,182,2027-02-19,191,225.89,13.5,-2.32,413,163,1200,635
2026-08-12_0950,VUG,30,2026-09-18,37,89.09,20.68,-2.83,555,785,10888,20285
2026-08-12_0950,VUG,60,2026-09-18,37,89.09,20.68,-2.83,555,785,10888,20285
2026-08-12_0950,VUG,91,2026-12-18,128,89.09,12.18,-3.42,695,388,7586,2373
2026-08-12_0950,VUG,182,2027-03-19,219,89.09,24.55,13.76,195,4,1076,405
2026-08-12_0950,XBI,30,2026-09-18,37,159.48,31.8,-0.62,1163,4387,60071,61632
2026-08-12_0950,XBI,60,2026-09-18,37,159.48,31.8,-0.62,1163,4387,60071,61632
2026-08-12_0950,XBI,91,2026-12-18,128,159.48,32.73,-1.22,548,2078,68289,36127
2026-08-12_0950,XBI,182,2027-01-15,156,159.48,32.86,-0.84,2318,1327,35538,52838
2026-08-12_0950,XLB,30,2026-09-18,37,52.96,23.44,1.75,567,670,212147,116626
2026-08-12_0950,XLB,60,2026-09-18,37,52.96,23.44,1.75,567,670,212147,116626
2026-08-12_0950,XLB,91,2026-12-18,128,52.96,21.93,1.77,277,88,7641,7269
2026-08-12_0950,XLB,182,2027-01-15,156,52.96,22.29,-0.91,935,1015,68957,42785
2026-08-12_0950,XLC,30,2026-09-18,37,110.47,18.2,2.86,213,252,13455,184178
2026-08-12_0950,XLC,60,2026-09-18,37,110.47,18.2,2.86,213,252,13455,184178
2026-08-12_0950,XLC,91,2026-12-18,128,110.47,19.16,-0.66,179,135,7044,5407
2026-08-12_0950,XLC,182,2027-01-15,156,110.47,18.88,-0.22,138,2271,5874,18347
2026-08-12_0950,XLE,30,2026-09-18,37,60.74,24.59,0.25,1268,3010,331813,642249
2026-08-12_0950,XLE,60,2026-10-16,65,60.74,24.86,-1.3,2490,2832,68963,69151
2026-08-12_0950,XLE,91,2026-11-20,100,60.74,25.56,-0.1,3749,148,28581,17422
2026-08-12_0950,XLE,182,2027-01-15,156,60.74,25.35,-0.73,3408,9215,268347,697669
2026-08-12_0950,XLF,30,2026-09-18,37,57.76,13.9,-1.55,13787,10975,545896,1294298
2026-08-12_0950,XLF,60,2026-10-16,65,57.76,15.34,-1.97,1502,776,163918,269381
