stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-21_1551,AAOI,30,2026-10-16,25,108.22,89.65,5.82,3523,852,13929,11070
2026-09-21_1551,AAOI,60,2026-11-20,60,108.22,99.17,,3939,316,406,1646
2026-09-21_1551,AAOI,91,2026-12-18,88,108.22,94.74,5.11,1359,419,19942,13361
2026-09-21_1551,AAOI,182,2027-03-19,179,108.22,97.49,,214,248,4057,4168
2026-09-21_1551,AAPL,30,2026-10-16,25,339.41,22.97,-1.86,40850,22195,381235,202259
2026-09-21_1551,AAPL,60,2026-11-20,60,339.41,25.63,-2.45,14447,12215,205648,143096
2026-09-21_1551,AAPL,91,2026-12-18,88,339.41,25.28,-2.66,12523,6946,290295,217157
2026-09-21_1551,AAPL,182,2027-03-19,179,339.41,26.08,-2.71,2670,13118,82378,89769
2026-09-21_1551,AMD,30,2026-10-16,25,616.16,55.34,1.22,42572,28711,96444,92391
2026-09-21_1551,AMD,60,2026-11-20,60,616.16,60.25,1.64,21640,12560,87175,73127
2026-09-21_1551,AMD,91,2026-12-18,88,616.16,58.36,1.6,14976,7291,90237,100015
2026-09-21_1551,AMD,182,2027-03-19,179,616.16,57.57,2.34,9886,11650,53293,72758
2026-09-21_1551,AMZN,30,2026-10-16,25,258.5,29.95,-0.51,85577,20004,296334,197088
2026-09-21_1551,AMZN,60,2026-11-20,60,258.5,37.4,-0.97,37686,8008,313753,138988
2026-09-21_1551,AMZN,91,2026-12-18,88,258.5,35.65,-1.19,14276,3471,253543,187532
2026-09-21_1551,AMZN,182,2027-03-19,179,258.5,35.56,-1.37,7981,2365,77246,122642
2026-09-21_1551,CRWV,30,2026-10-16,25,85.4,74.44,4.12,33236,8011,198614,149339
2026-09-21_1551,CRWV,60,2026-11-20,60,85.4,80.56,3.35,10329,5024,67718,72485
2026-09-21_1551,CRWV,91,2026-12-18,88,85.4,78.08,2.92,9635,5436,75242,87371
2026-09-21_1551,CRWV,182,2027-03-19,179,85.4,77.75,2.37,3591,1653,51551,45614
2026-09-21_1551,DRAM,30,2026-10-16,25,61.53,57.22,-1.09,39293,10838,258999,158765
2026-09-21_1551,DRAM,60,2026-11-20,60,61.53,59.71,-0.06,10294,1937,151436,69651
2026-09-21_1551,DRAM,91,2026-12-18,88,61.53,59.5,0.38,7997,1438,213350,94960
2026-09-21_1551,DRAM,182,2027-03-19,179,61.53,60.05,6.37,2757,765,46856,60171
2026-09-21_1551,EEM,30,2026-10-16,25,68.82,22.67,-2.19,28519,11168,191861,352237
2026-09-21_1551,EEM,60,2026-11-20,60,68.82,23.12,-2.95,6301,5954,45575,220110
2026-09-21_1551,EEM,91,2026-12-18,88,68.82,24.38,-4.19,5964,32848,601007,851144
2026-09-21_1551,EEM,182,2027-03-19,179,68.82,24.41,-1.62,1934,13242,65167,272609
2026-09-21_1551,EWY,30,2026-10-16,25,188.85,47.0,-1.78,7450,2006,84564,113220
2026-09-21_1551,EWY,60,2026-11-20,60,188.85,46.25,-0.62,7411,3559,29968,54635
2026-09-21_1551,EWY,91,2026-12-18,88,188.85,46.72,-2.8,522,2415,98642,51432
2026-09-21_1551,EWY,182,2027-03-19,179,188.85,45.85,-3.32,2737,1732,43947,33988
2026-09-21_1551,FXI,30,2026-10-16,25,34.9,21.87,-1.14,14752,6051,203533,121987
2026-09-21_1551,FXI,60,2026-11-20,60,34.9,21.37,-1.04,2509,2212,120150,203820
2026-09-21_1551,FXI,91,2026-12-18,88,34.9,21.97,-1.48,4085,19904,417877,444597
2026-09-21_1551,FXI,182,2027-03-19,179,34.9,22.26,-0.81,430,12291,151775,151518
2026-09-21_1551,GDX,30,2026-10-16,25,94.46,41.46,1.01,9475,7267,76098,86538
2026-09-21_1551,GDX,60,2026-11-20,60,94.46,42.2,0.98,2613,1143,34467,183757
2026-09-21_1551,GDX,91,2026-12-18,88,94.46,42.32,1.43,5802,2225,207493,241022
