stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-18_1051,AAOI,30,2026-09-18,31,136.82,107.05,3.27,2180,567,28205,21632
2026-08-18_1051,AAOI,60,2026-10-02,45,136.82,110.38,,174,69,641,553
2026-08-18_1051,AAOI,91,2026-12-18,122,136.82,113.02,2.51,646,357,13488,8843
2026-08-18_1051,AAOI,182,2027-03-19,213,136.82,115.43,,125,103,2322,902
2026-08-18_1051,AAPL,30,2026-09-18,31,311.15,24.12,-0.51,22947,5641,351452,239661
2026-08-18_1051,AAPL,60,2026-10-16,59,311.15,24.42,-0.74,7281,1750,264188,130365
2026-08-18_1051,AAPL,91,2026-11-20,94,311.15,26.71,-1.31,4324,1306,155413,95989
2026-08-18_1051,AAPL,182,2027-02-19,185,311.15,26.93,-1.67,1871,226,35138,26832
2026-08-18_1051,AMD,30,2026-09-18,31,477.89,54.23,0.3,5552,5611,125757,200246
2026-08-18_1051,AMD,60,2026-10-16,59,477.89,56.14,0.74,1605,1769,51330,60742
2026-08-18_1051,AMD,91,2026-11-20,94,477.89,59.44,1.49,734,1043,62985,63278
2026-08-18_1051,AMD,182,2027-02-19,185,477.89,59.73,1.62,3122,1419,8748,11777
2026-08-18_1051,AMZN,30,2026-09-18,31,261.54,28.57,-0.05,13647,3896,339751,221566
2026-08-18_1051,AMZN,60,2026-10-16,59,261.54,29.57,-0.2,3824,1122,167473,132608
2026-08-18_1051,AMZN,91,2026-11-20,94,261.54,34.33,-0.65,2627,1196,189663,84386
2026-08-18_1051,AMZN,182,2027-02-19,185,261.54,35.19,-0.78,514,740,15974,16460
2026-08-18_1051,CRWV,30,2026-09-18,31,96.67,76.82,1.54,6383,9871,248230,124760
2026-08-18_1051,CRWV,60,2026-10-16,59,96.67,77.77,1.27,1843,1402,103147,67115
2026-08-18_1051,CRWV,91,2026-11-20,94,96.67,81.52,1.96,848,729,46819,39524
2026-08-18_1051,CRWV,182,2027-02-19,185,96.67,82.08,,391,652,3932,4155
2026-08-18_1051,DRAM,30,2026-09-18,31,55.59,70.49,-1.89,11274,12530,302112,179711
2026-08-18_1051,DRAM,60,2026-10-16,59,55.59,67.5,8.19,3064,1442,144412,86665
2026-08-18_1051,DRAM,91,2026-11-20,94,55.59,67.93,7.83,1890,425,94410,35089
2026-08-18_1051,DRAM,182,2027-02-19,185,55.59,71.68,,3948,1097,8638,8772
2026-08-18_1051,EEM,30,2026-09-18,31,65.68,25.24,-3.25,3276,7798,559777,937155
2026-08-18_1051,EEM,60,2026-10-16,59,65.68,25.88,-2.66,705,1332,107480,228669
2026-08-18_1051,EEM,91,2026-11-20,94,65.68,26.06,-2.15,546,3669,12339,50621
2026-08-18_1051,EEM,182,2027-03-19,213,65.68,26.75,-1.58,7729,15200,44178,193511
2026-08-18_1051,EWY,30,2026-09-18,31,172.51,56.13,-4.22,3956,2617,146729,47989
2026-08-18_1051,EWY,60,2026-10-16,59,172.51,55.06,-4.33,1014,384,82352,95489
2026-08-18_1051,EWY,91,2026-11-20,94,172.51,53.08,-2.7,174,2616,8304,5872
2026-08-18_1051,EWY,182,2027-03-19,213,172.51,50.76,-1.62,5433,363,23717,25848
2026-08-18_1051,FXI,30,2026-09-18,31,35.16,19.78,-1.01,386,7917,495821,409255
2026-08-18_1051,FXI,60,2026-10-16,59,35.16,20.37,-1.24,1224,15797,107086,85890
2026-08-18_1051,FXI,91,2026-11-20,94,35.16,21.4,1.83,375,10378,93486,115853
2026-08-18_1051,FXI,182,2027-02-19,185,35.16,39.13,1.69,106,480,33908,16771
2026-08-18_1051,GDX,30,2026-09-18,31,90.31,43.11,1.37,1496,7385,223266,317994
2026-08-18_1051,GDX,60,2026-10-16,59,90.31,42.15,5.5,2201,969,36556,42502
2026-08-18_1051,GDX,91,2026-11-20,94,90.31,43.71,2.0,1189,366,14837,120261
2026-08-18_1051,GDX,182,2027-03-19,213,90.31,42.72,3.2,863,1534,30356,47038
2026-08-18_1051,GLD,30,2026-09-18,31,401.59,22.58,0.74,6877,6951,1339570,197409
2026-08-18_1051,GLD,60,2026-10-16,59,401.59,22.81,1.29,1128,1417,131608,94809
2026-08-18_1051,GLD,91,2026-11-20,94,401.59,23.28,1.32,802,568,314341,331413
2026-08-18_1051,GLD,182,2027-02-19,185,401.59,21.93,5.64,211,33,708,97
2026-08-18_1051,GOOGL,30,2026-09-18,31,343.19,27.71,-0.24,3112,1400,219378,169412
2026-08-18_1051,GOOGL,60,2026-10-16,59,343.19,29.21,-0.23,3465,1788,193345,78517
2026-08-18_1051,GOOGL,91,2026-11-20,94,343.19,33.13,-0.02,941,421,81045,53958
2026-08-18_1051,GOOGL,182,2027-02-19,185,343.19,33.71,-0.31,181,1101,10337,15994
2026-08-18_1051,IBIT,30,2026-09-18,31,36.62,34.45,-2.21,7944,2533,575798,377330
2026-08-18_1051,IBIT,60,2026-10-16,59,36.62,36.79,-2.66,2357,4812,222050,188007
2026-08-18_1051,IBIT,91,2026-11-20,94,36.62,39.41,-3.4,4887,11191,169487,84970
2026-08-18_1051,IBIT,182,2027-02-19,185,36.62,41.55,-3.17,309,601,8812,6185
2026-08-18_1051,IGV,30,2026-09-18,31,102.11,31.44,-1.65,2912,5992,52974,100860
2026-08-18_1051,IGV,60,2026-10-16,59,102.11,32.5,-1.83,600,4870,16579,22958
2026-08-18_1051,IGV,91,2026-11-20,94,102.11,32.62,-2.5,364,317,34965,78571
2026-08-18_1051,IGV,182,2027-02-19,185,102.11,32.64,-2.87,102,617,4034,2520
2026-08-18_1051,IONQ,30,2026-09-18,31,44.67,83.32,10.71,1376,631,50858,50381
2026-08-18_1051,IONQ,60,2026-10-16,59,44.67,80.53,11.1,1024,238,19927,37042
2026-08-18_1051,IONQ,91,2026-11-20,94,44.67,88.78,11.33,413,254,30363,12506
2026-08-18_1051,IONQ,182,2027-03-19,213,44.67,90.61,9.03,1213,291,8775,4942
2026-08-18_1051,IWM,30,2026-09-18,31,301.84,17.19,-4.6,12776,242019,551469,1126065
2026-08-18_1051,IWM,60,2026-10-16,59,301.84,18.25,-4.61,1680,7786,83029,246296
2026-08-18_1051,IWM,91,2026-11-20,94,301.84,19.42,-4.61,1738,918,114024,153076
2026-08-18_1051,IWM,182,2027-02-19,185,301.84,20.12,-4.7,116,551,4281,22204
2026-08-18_1051,KRE,30,2026-09-18,31,77.16,21.99,-2.02,576,2034,142286,181262
2026-08-18_1051,KRE,60,2026-10-16,59,77.16,23.01,-2.03,1011,377,168096,147830
2026-08-18_1051,KRE,91,2026-11-20,94,77.16,22.84,-2.37,224,2056,79678,52174
2026-08-18_1051,KRE,182,2027-03-19,213,77.16,24.54,-3.54,486,419,14855,17849
2026-08-18_1051,KWEB,30,2026-09-18,31,26.82,28.06,-0.08,3395,27988,571271,219462
2026-08-18_1051,KWEB,60,2026-10-02,45,26.82,29.54,29.64,4,15000,174,15013
2026-08-18_1051,KWEB,91,2026-11-20,94,26.82,30.03,0.47,761,816,108385,37920
2026-08-18_1051,KWEB,182,2027-02-19,185,26.82,42.84,11.22,163,619,1957,4245
2026-08-18_1051,META,30,2026-09-18,31,548.55,35.22,0.01,15619,12263,163954,193594
2026-08-18_1051,META,60,2026-10-16,59,548.55,36.38,0.29,8359,3131,111149,51358
2026-08-18_1051,META,91,2026-11-20,94,548.55,41.52,0.27,5025,2312,139913,54258
2026-08-18_1051,META,182,2027-02-19,185,548.55,41.28,0.5,689,1006,5768,9046
2026-08-18_1051,MSFT,30,2026-09-18,31,480.8,26.31,-2.01,4314,1511,407937,174212
2026-08-18_1051,MSFT,60,2026-10-16,59,480.8,27.14,-1.89,6431,8844,219861,98540
2026-08-18_1051,MSFT,91,2026-11-20,94,480.8,30.95,-1.8,1117,1293,142901,69667
2026-08-18_1051,MSFT,182,2027-03-19,213,480.8,31.03,-1.58,349,1412,75593,82607
2026-08-18_1051,MU,30,2026-09-18,31,940.91,64.63,1.84,9969,5724,109306,151205
2026-08-18_1051,MU,60,2026-10-16,59,940.91,69.66,3.21,4251,2064,58650,98805
2026-08-18_1051,MU,91,2026-11-20,94,940.91,69.34,3.75,970,1450,44978,66441
2026-08-18_1051,MU,182,2027-02-19,185,940.91,68.94,3.11,1362,839,10775,22458
2026-08-18_1051,NBIS,30,2026-09-18,31,256.67,99.56,3.58,1188,2573,69240,107267
2026-08-18_1051,NBIS,60,2026-10-16,59,256.67,100.63,,385,1071,15851,22774
2026-08-18_1051,NBIS,91,2026-11-20,94,256.67,106.22,,399,1711,17365,17970
2026-08-18_1051,NBIS,182,2027-02-19,185,256.67,100.41,,674,866,5942,3867
2026-08-18_1051,NVDA,30,2026-09-18,31,219.15,39.44,-1.87,49253,35283,828557,726975
2026-08-18_1051,NVDA,60,2026-10-16,59,219.15,38.08,-1.63,7691,4233,480202,389121
2026-08-18_1051,NVDA,91,2026-11-20,94,219.15,39.66,-1.88,4205,2782,223946,233357
2026-08-18_1051,NVDA,182,2027-02-19,185,219.15,39.04,-1.97,916,3420,33928,48011
2026-08-18_1051,ONDS,30,2026-09-18,31,8.88,83.18,18.85,7288,1531,272153,79816
2026-08-18_1051,ONDS,60,2026-10-16,59,8.88,87.35,15.0,578,364,17180,7186
2026-08-18_1051,ONDS,91,2026-11-20,94,8.88,93.06,14.04,444,549,7425,4220
2026-08-18_1051,ONDS,182,2027-03-19,213,8.88,97.59,12.73,1059,684,38936,6039
2026-08-18_1051,OWL,30,2026-09-18,31,11.64,44.42,1.84,447,773,21963,103776
2026-08-18_1051,OWL,60,2026-10-16,59,11.64,44.79,-0.37,818,659,41461,39063
2026-08-18_1051,OWL,91,2026-11-20,94,11.64,47.19,-3.91,168,887,16650,18194
2026-08-18_1051,OWL,182,2027-02-19,185,11.64,47.06,-3.63,688,247,11306,14922
2026-08-18_1051,QQQ,30,2026-09-18,31,718.06,19.64,-4.8,28286,41051,895970,1005878
2026-08-18_1051,QQQ,60,2026-10-16,59,718.06,20.49,-5.28,4425,6330,282154,303023
2026-08-18_1051,QQQ,91,2026-11-20,94,718.06,21.59,-5.38,11600,9150,121596,113975
2026-08-18_1051,QQQ,182,2027-02-19,185,718.06,22.63,-5.14,417,3034,25509,49524
2026-08-18_1051,RKLB,30,2026-09-18,31,78.22,76.89,2.92,1871,1410,53055,41805
2026-08-18_1051,RKLB,60,2026-10-16,59,78.22,77.9,2.48,935,430,39942,36558
2026-08-18_1051,RKLB,91,2026-12-18,122,78.22,82.2,3.74,338,938,47498,61778
2026-08-18_1051,RKLB,182,2027-03-19,213,78.22,81.38,1.79,319,497,22643,20154
2026-08-18_1051,SLV,30,2026-09-18,31,58.17,41.16,3.82,10984,1137,774587,380379
2026-08-18_1051,SLV,60,2026-10-16,59,58.17,41.88,4.77,3058,1938,266488,119899
2026-08-18_1051,SLV,91,2026-11-20,94,58.17,42.74,6.01,7300,742,123528,64862
2026-08-18_1051,SLV,182,2027-03-19,213,58.17,42.6,8.46,8146,745,145639,67780
2026-08-18_1051,SMH,30,2026-09-18,31,566.84,38.82,-3.97,13146,12826,156213,314526
2026-08-18_1051,SMH,60,2026-10-16,59,566.84,39.59,-4.35,2520,9649,59094,69732
2026-08-18_1051,SMH,91,2026-11-20,94,566.84,40.47,-4.54,727,873,15156,48762
2026-08-18_1051,SMH,182,2027-02-19,185,566.84,40.41,-4.0,376,783,2704,3538
2026-08-18_1051,SPCX,30,2026-09-18,31,140.97,65.3,1.45,13698,7607,326971,388197
2026-08-18_1051,SPCX,60,2026-10-16,59,140.97,64.89,1.07,11650,11267,145735,204704
2026-08-18_1051,SPCX,91,2026-11-20,94,140.97,67.29,1.47,1320,1775,63221,113458
2026-08-18_1051,SPCX,182,2027-02-19,185,140.97,65.6,0.33,2350,1698,25700,18886
2026-08-18_1051,SPY,30,2026-09-18,31,768.7,13.71,-3.06,25428,122532,780488,2805099
2026-08-18_1051,SPY,60,2026-10-16,59,768.7,13.82,-4.55,4503,9428,211295,1068511
2026-08-18_1051,SPY,91,2026-11-20,94,768.7,14.93,-4.91,3594,38419,122248,1483190
2026-08-18_1051,SPY,182,2027-01-29,164,768.7,15.46,-5.48,945,929,8108,6847
2026-08-18_1051,TLT,30,2026-09-18,31,81.53,10.89,-1.45,42581,11088,711722,843296
