stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-17_1451,AAOI,30,2026-10-16,29,98.43,82.77,2.6,1199,538,12593,9462
2026-09-17_1451,AAOI,60,2026-10-16,29,98.43,82.77,2.6,1199,538,12593,9462
2026-09-17_1451,AAOI,91,2026-12-18,92,98.43,91.02,3.81,340,967,19596,12752
2026-09-17_1451,AAOI,182,2027-03-19,183,98.43,93.17,3.52,202,118,3845,4059
2026-09-17_1451,AAPL,30,2026-10-16,29,336.4,23.44,-1.95,27483,14298,372636,188835
2026-09-17_1451,AAPL,60,2026-11-20,64,336.4,26.01,-2.55,7640,4064,200462,141890
2026-09-17_1451,AAPL,91,2026-12-18,92,336.4,25.59,-2.65,5539,4167,280238,213397
2026-09-17_1451,AAPL,182,2027-03-19,183,336.4,26.23,-2.67,1937,3700,78855,85279
2026-09-17_1451,AMD,30,2026-10-16,29,544.25,51.22,0.08,22458,19687,83670,84780
2026-09-17_1451,AMD,60,2026-11-20,64,544.25,57.15,0.71,17900,6730,86458,71503
2026-09-17_1451,AMD,91,2026-12-18,92,544.25,55.94,0.91,4921,3700,88270,105324
2026-09-17_1451,AMD,182,2027-03-19,183,544.25,55.85,1.58,8066,2920,48824,73458
2026-09-17_1451,AMZN,30,2026-10-16,29,251.69,29.06,-0.95,30591,9204,273924,186567
2026-09-17_1451,AMZN,60,2026-11-20,64,251.69,36.54,-1.14,15833,5148,308990,131285
2026-09-17_1451,AMZN,91,2026-12-18,92,251.69,34.86,-1.46,12125,2349,246783,191506
2026-09-17_1451,AMZN,182,2027-03-19,183,251.69,35.01,-1.31,2430,1497,75112,119148
2026-09-17_1451,CRWV,30,2026-10-16,29,78.89,74.04,5.26,55339,15717,165900,141086
2026-09-17_1451,CRWV,60,2026-11-20,64,78.89,81.0,3.68,9149,4570,62924,52103
2026-09-17_1451,CRWV,91,2026-12-18,92,78.89,78.65,3.34,6267,4832,74325,84548
2026-09-17_1451,CRWV,182,2027-03-19,183,78.89,78.68,2.21,3582,5943,49016,38259
2026-09-17_1451,DRAM,30,2026-10-16,29,57.81,58.36,-0.84,13352,16060,250746,146507
2026-09-17_1451,DRAM,60,2026-11-20,64,57.81,61.27,2.74,4666,675,139278,67157
2026-09-17_1451,DRAM,91,2026-12-18,92,57.81,59.78,0.26,3585,1002,208780,95310
2026-09-17_1451,DRAM,182,2027-03-19,183,57.81,61.62,0.48,665,882,44209,59955
2026-09-17_1451,EEM,30,2026-10-16,29,66.99,23.02,-2.76,26207,34445,163172,328240
2026-09-17_1451,EEM,60,2026-11-20,64,66.99,23.73,-3.06,721,8910,45091,216980
2026-09-17_1451,EEM,91,2026-12-18,92,66.99,25.76,-3.25,6000,20875,601935,833367
2026-09-17_1451,EEM,182,2027-03-19,183,66.99,23.09,-3.61,4782,13432,59712,272685
2026-09-17_1451,EWY,30,2026-10-16,29,182.77,43.14,-3.28,2049,2810,85362,110689
2026-09-17_1451,EWY,60,2026-11-20,64,182.77,45.01,-2.04,2131,3837,23935,50405
2026-09-17_1451,EWY,91,2026-12-18,92,182.77,47.77,-3.6,3767,297,96818,51107
2026-09-17_1451,EWY,182,2027-03-19,183,182.77,45.43,-1.78,3592,1222,43903,33944
