stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-23_1251,AAOI,30,2026-10-16,23,102.91,85.11,5.38,1101,927,16571,11618
2026-09-23_1251,AAOI,60,2026-11-20,58,102.91,96.35,,208,245,4693,2573
2026-09-23_1251,AAOI,91,2026-12-18,86,102.91,92.82,5.87,801,156,19779,13325
2026-09-23_1251,AAOI,182,2027-03-19,177,102.91,96.24,6.42,162,184,4148,4164
2026-09-23_1251,AAPL,30,2026-10-16,23,336.87,22.67,-1.86,17982,13752,391112,203207
2026-09-23_1251,AAPL,60,2026-11-20,58,336.87,25.59,-2.42,4388,3381,218155,147616
2026-09-23_1251,AAPL,91,2026-12-18,86,336.87,24.95,-2.44,4410,5331,298864,220228
2026-09-23_1251,AAPL,182,2027-03-19,177,336.87,25.75,-2.5,2124,1190,85442,102204
2026-09-23_1251,AMD,30,2026-10-16,23,612.14,50.53,1.49,6487,9024,104842,98459
2026-09-23_1251,AMD,60,2026-11-20,58,612.14,57.36,1.96,7075,7662,84992,79189
2026-09-23_1251,AMD,91,2026-12-18,86,612.14,56.23,2.02,2553,4281,89799,104205
2026-09-23_1251,AMD,182,2027-03-19,177,612.14,56.25,2.61,5262,2741,52228,79643
2026-09-23_1251,AMZN,30,2026-10-16,23,248.26,29.51,-0.4,38611,9093,328166,206208
2026-09-23_1251,AMZN,60,2026-11-20,58,248.26,36.98,-0.59,19631,6954,330267,146710
2026-09-23_1251,AMZN,91,2026-12-18,86,248.26,35.18,-0.6,12455,3021,262467,190731
2026-09-23_1251,AMZN,182,2027-03-19,177,248.26,35.33,-0.97,2894,1594,81851,122318
2026-09-23_1251,CRWV,30,2026-10-16,23,88.0,74.22,3.15,18863,11657,212980,154478
2026-09-23_1251,CRWV,60,2026-11-20,58,88.0,81.09,2.65,8908,1435,71614,79872
2026-09-23_1251,CRWV,91,2026-12-18,86,88.0,78.54,2.92,2219,828,75394,85498
2026-09-23_1251,CRWV,182,2027-03-19,177,88.0,77.52,1.73,4751,1396,53117,46841
2026-09-23_1251,DRAM,30,2026-10-16,23,61.71,56.8,-0.12,16537,6607,281315,160193
2026-09-23_1251,DRAM,60,2026-11-20,58,61.71,59.34,0.82,2177,4154,156792,71920
2026-09-23_1251,DRAM,91,2026-12-18,86,61.71,59.41,0.45,4206,784,212439,97725
2026-09-23_1251,DRAM,182,2027-03-19,177,61.71,63.72,7.95,1678,408,48021,60381
2026-09-23_1251,EEM,30,2026-10-16,23,67.62,23.45,-2.49,3682,1444,203215,370691
2026-09-23_1251,EEM,60,2026-11-20,58,67.62,23.45,-3.38,584,2737,51792,214166
2026-09-23_1251,EEM,91,2026-12-18,86,67.62,25.09,-2.35,986,9633,606828,870611
2026-09-23_1251,EEM,182,2027-03-19,177,67.62,24.03,-0.77,648,13399,65480,272732
2026-09-23_1251,EWY,30,2026-10-16,23,185.36,43.38,-1.73,4060,4217,92803,115500
2026-09-23_1251,EWY,60,2026-11-20,58,185.36,45.59,-0.61,1186,5488,30862,59143
2026-09-23_1251,EWY,91,2026-12-18,86,185.36,47.0,-1.61,1396,639,99395,52278
2026-09-23_1251,EWY,182,2027-03-19,177,185.36,44.45,-0.93,1016,1741,45920,34051
2026-09-23_1251,FXI,30,2026-10-16,23,34.32,20.2,-1.83,9362,4807,217791,131806
2026-09-23_1251,FXI,60,2026-11-20,58,34.32,20.81,-2.0,1085,388,122804,205660
2026-09-23_1251,FXI,91,2026-12-18,86,34.32,21.49,-0.33,3646,20560,416371,445715
2026-09-23_1251,FXI,182,2027-03-19,177,34.32,21.74,-2.49,205,12972,156711,150488
2026-09-23_1251,GDX,30,2026-10-16,23,93.77,42.58,0.93,6887,5245,84563,91431
2026-09-23_1251,GDX,60,2026-11-20,58,93.77,43.3,1.68,4584,1511,36346,185441
2026-09-23_1251,GDX,91,2026-12-18,86,93.77,43.2,1.38,12348,5522,210217,242889
2026-09-23_1251,GDX,182,2027-03-19,177,93.77,42.15,2.58,1416,2434,43317,62847
2026-09-23_1251,GLD,30,2026-10-16,23,392.46,19.92,0.39,15553,8211,269158,200949
2026-09-23_1251,GLD,60,2026-11-20,58,392.46,21.52,0.82,10280,3717,384048,368280
2026-09-23_1251,GLD,91,2026-12-18,86,392.46,21.8,1.28,7002,5871,497984,81671
2026-09-23_1251,GLD,182,2027-03-19,177,392.46,22.07,1.34,2017,2107,147416,87716
2026-09-23_1251,GOOGL,30,2026-10-16,23,338.43,31.04,0.94,31170,9658,297542,127709
2026-09-23_1251,GOOGL,60,2026-11-20,58,338.43,35.9,0.49,20582,5147,180968,78952
2026-09-23_1251,GOOGL,91,2026-12-18,86,338.43,34.53,-0.23,10919,4965,190766,126359
2026-09-23_1251,GOOGL,182,2027-03-19,177,338.43,34.36,0.25,2663,1326,54561,94301
2026-09-23_1251,IBIT,30,2026-10-16,23,47.48,37.66,0.78,26540,12745,506733,324855
2026-09-23_1251,IBIT,60,2026-11-20,58,47.48,39.73,0.56,11093,15846,289150,290511
2026-09-23_1251,IBIT,91,2026-12-18,86,47.48,40.15,0.13,16875,7253,352010,189200
2026-09-23_1251,IBIT,182,2027-03-19,177,47.48,41.02,0.12,12401,1694,288895,193259
