stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-08_1451,AAOI,30,2026-10-16,38,113.76,96.11,7.53,2130,792,9827,7887
2026-09-08_1451,AAOI,60,2026-10-16,38,113.76,96.11,7.53,2130,792,9827,7887
2026-09-08_1451,AAOI,91,2026-12-18,101,113.76,100.56,5.89,1656,958,18444,12035
2026-09-08_1451,AAOI,182,2027-03-19,192,113.76,98.51,,158,77,3327,3796
2026-09-08_1451,AAPL,30,2026-10-16,38,315.58,25.99,-1.59,24167,8462,297456,165816
2026-09-08_1451,AAPL,60,2026-11-20,73,315.58,27.85,-2.52,11614,3037,185524,124265
2026-09-08_1451,AAPL,91,2026-12-18,101,315.58,26.86,-2.31,5155,3588,261439,205831
2026-09-08_1451,AAPL,182,2027-03-19,192,315.58,27.33,-2.35,3708,2065,75583,69236
2026-09-08_1451,AMD,30,2026-10-16,38,506.12,53.8,2.39,13790,13935,61312,80657
2026-09-08_1451,AMD,60,2026-11-20,73,506.12,58.53,2.5,7535,8097,80871,66935
2026-09-08_1451,AMD,91,2026-12-18,101,506.12,56.92,2.95,8023,4558,82263,104042
2026-09-08_1451,AMD,182,2027-03-19,192,506.12,57.12,3.16,2547,2159,42942,72608
2026-09-08_1451,AMZN,30,2026-10-16,38,256.71,31.17,-0.52,18422,6167,230536,162471
2026-09-08_1451,AMZN,60,2026-11-20,73,256.71,36.96,-0.38,16049,4692,271928,103572
2026-09-08_1451,AMZN,91,2026-12-18,101,256.71,35.47,-0.92,6106,2303,242559,186845
2026-09-08_1451,AMZN,182,2027-03-19,192,256.71,35.54,-0.66,1940,1282,68401,103262
2026-09-08_1451,CRWV,30,2026-10-16,38,100.79,82.66,4.51,25640,15469,139340,135552
2026-09-08_1451,CRWV,60,2026-11-20,73,100.79,87.64,3.36,8296,2813,56753,50852
2026-09-08_1451,CRWV,91,2026-12-18,101,100.79,84.54,3.74,13846,3922,70956,79337
2026-09-08_1451,CRWV,182,2027-03-19,192,100.79,83.92,3.46,4614,1185,31058,35500
2026-09-08_1451,DRAM,30,2026-10-16,38,61.42,70.03,1.15,31946,5120,206116,117570
2026-09-08_1451,DRAM,60,2026-11-20,73,61.42,67.87,6.31,13019,1939,125241,50741
2026-09-08_1451,DRAM,91,2026-12-18,101,61.42,67.61,1.23,13808,4226,196129,84232
2026-09-08_1451,DRAM,182,2027-03-19,192,61.42,64.06,8.36,1579,508,43586,27394
2026-09-08_1451,EEM,30,2026-10-16,38,68.95,22.01,-1.83,5281,1373,154169,313121
2026-09-08_1451,EEM,60,2026-11-20,73,68.95,23.8,-2.42,1247,10506,41281,206639
2026-09-08_1451,EEM,91,2026-12-18,101,68.95,26.25,-4.73,41146,25331,580779,807235
2026-09-08_1451,EEM,182,2027-03-19,192,68.95,25.55,-1.06,244,14711,60109,241443
