stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-18_1551,AAOI,30,2026-09-18,31,132.0,107.97,5.48,4980,2307,28205,21443
2026-08-18_1551,AAOI,60,2026-10-02,45,132.0,109.11,6.05,342,350,641,553
2026-08-18_1551,AAOI,91,2026-12-18,122,132.0,112.47,4.27,1818,770,13723,8730
2026-08-18_1551,AAOI,182,2027-03-19,213,132.0,113.93,,385,168,2322,902
2026-08-18_1551,AAPL,30,2026-09-18,31,310.75,24.09,-1.17,41985,12487,351452,239661
2026-08-18_1551,AAPL,60,2026-10-16,59,310.75,24.19,-1.44,18085,6779,264188,130365
2026-08-18_1551,AAPL,91,2026-11-20,94,310.75,26.26,-1.92,9730,4126,155413,95989
2026-08-18_1551,AAPL,182,2027-02-19,185,310.75,26.58,-2.02,3105,765,35138,26832
2026-08-18_1551,AMD,30,2026-09-18,31,482.3,54.32,-0.37,11707,11766,124062,198253
2026-08-18_1551,AMD,60,2026-10-16,59,482.3,56.37,0.64,3666,4504,51069,59815
2026-08-18_1551,AMD,91,2026-11-20,94,482.3,59.16,0.83,2874,3835,62402,63465
2026-08-18_1551,AMD,182,2027-02-19,185,482.3,59.33,1.53,1431,2710,8720,11784
2026-08-18_1551,AMZN,30,2026-09-18,31,259.58,28.46,-0.52,38767,12238,340125,221566
2026-08-18_1551,AMZN,60,2026-10-16,59,259.58,29.69,-0.63,10078,3009,165389,132607
2026-08-18_1551,AMZN,91,2026-11-20,94,259.58,34.31,-0.93,9841,5319,189802,84333
2026-08-18_1551,AMZN,182,2027-02-19,185,259.58,34.33,-0.77,886,1057,15975,16454
2026-08-18_1551,CRWV,30,2026-09-18,31,93.59,78.62,-0.79,15676,20761,251070,124760
2026-08-18_1551,CRWV,60,2026-10-16,59,93.59,78.03,1.22,10913,24577,103635,66580
2026-08-18_1551,CRWV,91,2026-11-20,94,93.59,81.77,0.92,2076,2141,46872,39524
2026-08-18_1551,CRWV,182,2027-02-19,185,93.59,78.9,,1191,958,3932,4155
2026-08-18_1551,DRAM,30,2026-09-18,31,55.33,72.59,-1.8,41139,30776,302112,179711
2026-08-18_1551,DRAM,60,2026-10-16,59,55.33,73.39,-0.48,8385,5565,144412,86665
2026-08-18_1551,DRAM,91,2026-11-20,94,55.33,73.0,-0.34,17779,3772,94410,35089
2026-08-18_1551,DRAM,182,2027-02-19,185,55.33,74.84,,414,3121,8638,8772
2026-08-18_1551,EEM,30,2026-09-18,31,65.47,25.32,-4.03,20298,31151,559777,937155
2026-08-18_1551,EEM,60,2026-10-16,59,65.47,25.93,-3.14,417,3739,107480,228669
2026-08-18_1551,EEM,91,2026-11-20,94,65.47,25.92,-2.08,954,1051,12339,50621
2026-08-18_1551,EEM,182,2027-03-19,213,65.47,27.1,1.86,712,2377,44178,193511
2026-08-18_1551,EWY,30,2026-09-18,31,171.4,54.34,-3.64,27034,7685,146729,47972
2026-08-18_1551,EWY,60,2026-10-16,59,171.4,54.62,-3.67,2374,1152,82477,95666
2026-08-18_1551,EWY,91,2026-11-20,94,171.4,54.31,-2.76,867,2746,8304,5872
2026-08-18_1551,EWY,182,2027-03-19,213,171.4,51.5,-2.09,436,734,23638,25848
2026-08-18_1551,FXI,30,2026-09-18,31,35.07,19.79,-1.46,1577,7899,495821,409255
2026-08-18_1551,FXI,60,2026-10-16,59,35.07,20.86,-2.16,1197,1069,107086,85890
2026-08-18_1551,FXI,91,2026-11-20,94,35.07,21.42,-1.03,2211,776,93486,115853
2026-08-18_1551,FXI,182,2027-02-19,185,35.07,27.73,-11.32,126,501,33908,16771
2026-08-18_1551,GDX,30,2026-09-18,31,89.18,42.48,0.41,8516,14145,223145,318084
2026-08-18_1551,GDX,60,2026-10-16,59,89.18,42.69,1.87,1484,2360,36547,42740
2026-08-18_1551,GDX,91,2026-11-20,94,89.18,43.11,1.74,1375,542,14863,120261
