stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-17_1451,AAOI,30,2026-09-18,32,157.73,111.27,4.54,4298,1956,27644,21817
2026-08-17_1451,AAOI,60,2026-10-02,46,157.73,111.53,,423,352,388,231
2026-08-17_1451,AAOI,91,2026-12-18,123,157.73,117.95,3.21,701,679,13696,8617
2026-08-17_1451,AAOI,182,2027-01-15,151,157.73,115.53,,2338,443,27084,42483
2026-08-17_1451,AAPL,30,2026-09-18,32,305.81,23.24,-0.53,25630,11641,343228,240874
2026-08-17_1451,AAPL,60,2026-10-16,60,305.81,23.71,-0.73,10670,2102,260941,129556
2026-08-17_1451,AAPL,91,2026-11-20,95,305.81,25.89,-1.44,6667,2784,154324,95091
2026-08-17_1451,AAPL,182,2027-02-19,186,305.81,26.41,-1.68,2401,1159,34562,26062
2026-08-17_1451,AMD,30,2026-09-18,32,510.78,53.8,1.06,11073,8667,121616,193431
2026-08-17_1451,AMD,60,2026-10-16,60,510.78,56.39,1.42,2787,3957,50160,58966
2026-08-17_1451,AMD,91,2026-11-20,95,510.78,59.95,1.77,2715,3322,61627,63793
2026-08-17_1451,AMD,182,2027-02-19,186,510.78,60.32,1.91,2482,1695,6808,11921
2026-08-17_1451,AMZN,30,2026-09-18,32,259.78,27.98,0.15,28545,10562,335430,224176
2026-08-17_1451,AMZN,60,2026-10-16,60,259.78,29.29,-0.26,17404,9460,157769,129161
2026-08-17_1451,AMZN,91,2026-11-20,95,259.78,34.07,-0.54,8992,4443,186303,81825
2026-08-17_1451,AMZN,182,2027-02-19,186,259.78,34.76,-0.35,723,2002,15947,15575
2026-08-17_1451,CRWV,30,2026-09-18,32,108.78,79.42,0.75,9300,7370,245418,123195
2026-08-17_1451,CRWV,60,2026-10-16,60,108.78,79.27,-1.4,3408,2159,102054,69425
2026-08-17_1451,CRWV,91,2026-11-20,95,108.78,83.58,0.02,1750,1083,45991,39638
2026-08-17_1451,CRWV,182,2027-02-19,186,108.78,78.8,,213,312,3820,3732
2026-08-17_1451,DRAM,30,2026-09-18,32,60.54,70.97,-0.67,42500,15044,306513,174202
