stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-10_1351,AAOI,30,2026-10-16,36,103.66,86.26,3.48,890,657,10878,8108
2026-09-10_1351,AAOI,60,2026-10-16,36,103.66,86.26,3.48,890,657,10878,8108
2026-09-10_1351,AAOI,91,2026-12-18,99,103.66,94.93,4.47,752,593,19509,11908
2026-09-10_1351,AAOI,182,2027-03-19,190,103.66,96.53,,147,112,3520,3800
2026-09-10_1351,AAPL,30,2026-10-16,36,325.39,25.46,-1.06,224521,22686,300220,169164
2026-09-10_1351,AAPL,60,2026-11-20,71,325.39,27.47,-2.0,19464,7800,189477,127416
2026-09-10_1351,AAPL,91,2026-12-18,99,325.39,26.98,-2.11,20567,4873,259495,208663
2026-09-10_1351,AAPL,182,2027-03-19,190,325.39,27.6,-2.53,2653,4054,77369,72465
2026-09-10_1351,AMD,30,2026-10-16,36,505.14,49.57,0.36,5410,5147,73316,79511
2026-09-10_1351,AMD,60,2026-11-20,71,505.14,55.7,1.55,1937,1394,82266,69717
2026-09-10_1351,AMD,91,2026-12-18,99,505.14,54.54,1.72,4796,2703,83077,106694
2026-09-10_1351,AMD,182,2027-03-19,190,505.14,56.59,1.88,2173,1472,46267,71951
2026-09-10_1351,AMZN,30,2026-10-16,36,252.34,31.05,-0.83,14394,9651,246531,169683
2026-09-10_1351,AMZN,60,2026-11-20,71,252.34,36.79,-0.68,3849,1844,286716,108361
2026-09-10_1351,AMZN,91,2026-12-18,99,252.34,35.4,-0.78,3037,1646,240691,187673
2026-09-10_1351,AMZN,182,2027-03-19,190,252.34,35.68,-0.61,2894,3858,69078,108206
2026-09-10_1351,CRWV,30,2026-10-16,36,91.33,76.43,2.22,5949,4866,140107,143866
2026-09-10_1351,CRWV,60,2026-11-20,71,91.33,82.69,2.41,2101,1050,58945,51250
2026-09-10_1351,CRWV,91,2026-12-18,99,91.33,80.98,3.01,3365,1652,71470,81197
2026-09-10_1351,CRWV,182,2027-03-19,190,91.33,79.7,2.6,3129,844,34468,35208
2026-09-10_1351,DRAM,30,2026-10-16,36,58.64,65.8,-0.84,14083,9382,238249,123320
2026-09-10_1351,DRAM,60,2026-11-20,71,58.64,65.84,4.36,2545,3127,133117,60778
2026-09-10_1351,DRAM,91,2026-12-18,99,58.64,63.34,1.86,2224,2280,207927,88976
2026-09-10_1351,DRAM,182,2027-03-19,190,58.64,63.99,1.78,917,32566,42874,27354
2026-09-10_1351,EEM,30,2026-10-16,36,67.09,23.14,-2.58,1455,1350,159094,313908
2026-09-10_1351,EEM,60,2026-11-20,71,67.09,23.59,-3.39,923,7072,41764,209945
2026-09-10_1351,EEM,91,2026-12-18,99,67.09,24.14,-3.77,13631,8792,606753,814388
2026-09-10_1351,EEM,182,2027-03-19,190,67.09,24.0,-3.27,203,27240,59653,269655
2026-09-10_1351,EWY,30,2026-10-16,36,183.31,48.52,-2.09,1599,3364,84548,101501
2026-09-10_1351,EWY,60,2026-11-20,71,183.31,49.91,-2.17,2324,8891,22643,40419
2026-09-10_1351,EWY,91,2026-12-18,99,183.31,50.76,-2.81,176,419,95313,47744
2026-09-10_1351,EWY,182,2027-03-19,190,183.31,45.77,-0.29,1159,1411,40855,32920
2026-09-10_1351,FXI,30,2026-10-16,36,34.42,19.52,-0.81,3921,2996,194967,105064
2026-09-10_1351,FXI,60,2026-11-20,71,34.42,20.31,-1.17,509,13273,108149,188466
2026-09-10_1351,FXI,91,2026-12-18,99,34.42,22.25,1.88,12604,12032,365789,400842
2026-09-10_1351,FXI,182,2027-03-19,190,34.42,20.93,0.2,187,5478,151519,145966
2026-09-10_1351,GDX,30,2026-10-16,36,96.94,45.18,0.7,3514,1985,62429,73670
2026-09-10_1351,GDX,60,2026-11-20,71,96.94,45.69,1.21,2102,3166,28490,172965
2026-09-10_1351,GDX,91,2026-12-18,99,96.94,45.52,1.54,3619,777,193193,232277
2026-09-10_1351,GDX,182,2027-03-19,190,96.94,45.11,2.63,683,2813,37123,58081
2026-09-10_1351,GLD,30,2026-10-16,36,399.64,25.51,1.68,5582,6046,241431,150651
2026-09-10_1351,GLD,60,2026-11-20,71,399.64,25.3,2.01,1653,2713,356397,358007
2026-09-10_1351,GLD,91,2026-12-18,99,399.64,25.03,2.15,5484,392,179341,74647
