stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-11_1450,AAPL,30,2026-09-18,38,303.68,23.73,-0.67,52740,7789,341230,233332
2026-08-11_1450,AAPL,60,2026-10-16,66,303.68,23.87,-1.26,18984,3431,249665,126634
2026-08-11_1450,AAPL,91,2026-11-20,101,303.68,25.58,-2.07,25208,2558,154517,92241
2026-08-11_1450,AAPL,182,2027-02-19,192,303.68,26.32,-2.02,2399,1065,31886,23572
2026-08-11_1450,AMD,30,2026-09-18,38,473.04,56.54,0.76,16736,6744,111134,186825
2026-08-11_1450,AMD,60,2026-10-16,66,473.04,57.31,1.37,4070,2701,49145,57040
2026-08-11_1450,AMD,91,2026-11-20,101,473.04,59.66,2.04,2421,4454,61922,63723
2026-08-11_1450,AMD,182,2027-02-19,192,473.04,59.68,1.66,968,1252,5220,10728
2026-08-11_1450,AMZN,30,2026-09-18,38,272.7,29.2,-0.85,46699,8007,341977,223059
2026-08-11_1450,AMZN,60,2026-10-16,66,272.7,30.16,-0.95,12408,8707,147291,120503
2026-08-11_1450,AMZN,91,2026-11-20,101,272.7,34.54,-1.04,3791,2612,184619,79766
2026-08-11_1450,AMZN,182,2027-02-19,192,272.7,35.37,-0.73,721,1013,14008,11965
2026-08-11_1450,CRWV,30,2026-09-18,38,87.89,90.8,0.77,12477,10698,256071,108394
2026-08-11_1450,CRWV,60,2026-10-16,66,87.89,87.58,-0.34,4522,1581,97606,60020
2026-08-11_1450,CRWV,91,2026-11-20,101,87.89,87.5,0.2,1970,412,43425,37988
2026-08-11_1450,CRWV,182,2027-02-19,192,87.89,86.2,,350,251,2105,2402
2026-08-11_1450,DRAM,30,2026-09-18,38,50.66,68.78,-2.71,11105,5151,269924,158555
2026-08-11_1450,DRAM,60,2026-10-16,66,50.66,69.3,0.66,5641,1991,95919,84507
2026-08-11_1450,DRAM,91,2026-11-20,101,50.66,69.21,2.33,2955,418,63192,33858
2026-08-11_1450,DRAM,182,2027-02-19,192,50.66,71.1,0.77,318,237,3436,7643
2026-08-11_1450,EEM,30,2026-09-18,38,65.31,24.92,-0.16,5910,19758,515258,911247
2026-08-11_1450,EEM,60,2026-10-16,66,65.31,27.51,-3.07,3512,12212,106293,164283
2026-08-11_1450,EEM,91,2026-11-20,101,65.31,26.99,-1.05,8006,4941,12123,44556
2026-08-11_1450,EEM,182,2027-01-15,157,65.31,26.11,0.53,1029,6211,175341,251551
2026-08-11_1450,FXI,30,2026-09-18,38,35.65,20.22,-1.41,7214,3779,468294,411872
2026-08-11_1450,FXI,60,2026-10-16,66,35.65,20.67,-0.79,6431,1589,84457,70201
2026-08-11_1450,FXI,91,2026-11-20,101,35.65,31.5,-12.45,314,2383,92325,104856
2026-08-11_1450,FXI,182,2027-02-19,192,35.65,25.93,-9.86,129,542,33914,16584
2026-08-11_1450,GDX,30,2026-09-18,38,89.81,44.43,2.16,9601,7792,210984,312410
2026-08-11_1450,GDX,60,2026-10-16,66,89.81,45.07,3.92,5636,3569,29816,33099
2026-08-11_1450,GDX,91,2026-11-20,101,89.81,44.22,2.14,2332,309,13463,119899
2026-08-11_1450,GDX,182,2027-01-15,157,89.81,43.41,2.7,2465,5138,121072,176838
2026-08-11_1450,GLD,30,2026-09-18,38,401.03,24.0,1.64,42439,7935,1237076,207683
2026-08-11_1450,GLD,60,2026-10-16,66,401.03,24.17,1.61,8297,3023,115541,89699
2026-08-11_1450,GLD,91,2026-11-20,101,401.03,24.28,1.61,2689,23775,300164,305947
2026-08-11_1450,GLD,182,2027-01-15,157,401.03,23.78,1.67,6566,7899,414279,367926
2026-08-11_1450,GOOGL,30,2026-09-18,38,344.89,29.51,-0.61,26480,7118,204702,163907
2026-08-11_1450,GOOGL,60,2026-10-16,66,344.89,30.55,-0.5,10200,3574,180008,70534
2026-08-11_1450,GOOGL,91,2026-11-20,101,344.89,33.53,-0.21,4067,1192,73396,51595
2026-08-11_1450,GOOGL,182,2027-02-19,192,344.89,34.11,-0.35,2634,1007,5742,12906
2026-08-11_1450,IBIT,30,2026-09-18,38,35.84,34.84,-2.95,12114,7981,565254,364860
2026-08-11_1450,IBIT,60,2026-10-16,66,35.84,37.15,-3.78,14221,4936,202322,172731
2026-08-11_1450,IBIT,91,2026-11-20,101,35.84,39.67,-4.66,3697,1173,160808,54599
2026-08-11_1450,IBIT,182,2027-02-19,192,35.84,41.52,-4.62,336,525,8059,5680
2026-08-11_1450,IGV,30,2026-09-18,38,103.64,32.41,-0.55,2188,3631,36520,90274
2026-08-11_1450,IGV,60,2026-10-16,66,103.64,33.4,-1.93,470,838,13695,12769
2026-08-11_1450,IGV,91,2026-11-20,101,103.64,32.64,-1.7,524,350,34486,67477
2026-08-11_1450,IGV,182,2027-02-19,192,103.64,33.42,,114,503,4005,1929
2026-08-11_1450,IONQ,30,2026-09-18,38,43.41,83.63,2.55,2756,991,46612,50779
2026-08-11_1450,IONQ,60,2026-10-16,66,43.41,84.99,4.86,402,327,18971,36508
2026-08-11_1450,IONQ,91,2026-11-20,101,43.41,87.51,6.46,822,99,29234,12364
2026-08-11_1450,IONQ,182,2027-01-15,157,43.41,79.52,,2051,231,61394,61557
2026-08-11_1450,IWM,30,2026-09-18,38,301.33,18.12,-3.29,12797,42207,469821,986487
2026-08-11_1450,IWM,60,2026-10-16,66,301.33,18.76,-3.73,8950,26302,71146,184514
2026-08-11_1450,IWM,91,2026-11-20,101,301.33,19.65,-3.95,318,4304,110941,140189
2026-08-11_1450,IWM,182,2027-02-19,192,301.33,20.3,-4.21,133,646,3891,20153
2026-08-11_1450,KRE,30,2026-09-18,38,76.95,23.17,-2.5,9127,5854,133091,161864
2026-08-11_1450,KRE,60,2026-10-16,66,76.95,23.2,-2.63,777,249,162591,154660
2026-08-11_1450,KRE,91,2026-11-20,101,76.95,23.68,-3.01,140,1270,63081,47140
2026-08-11_1450,KRE,182,2027-01-15,157,76.95,24.46,-3.92,17433,1864,77820,310586
2026-08-11_1450,KWEB,30,2026-09-18,38,28.14,28.37,-0.13,9685,3602,567401,210148
2026-08-11_1450,KWEB,60,2026-09-18,38,28.14,28.37,-0.13,9685,3602,567401,210148
2026-08-11_1450,KWEB,91,2026-11-20,101,28.14,30.47,-0.24,1023,1497,78475,37444
2026-08-11_1450,KWEB,182,2027-02-19,192,28.14,31.63,5.85,221,171,1790,2431
2026-08-11_1450,META,30,2026-09-18,38,603.33,34.27,0.2,9655,7466,164081,180926
2026-08-11_1450,META,60,2026-10-16,66,603.33,35.61,0.17,5015,2382,116971,45674
2026-08-11_1450,META,91,2026-11-20,101,603.33,40.0,0.02,5250,2862,141502,47161
2026-08-11_1450,META,182,2027-02-19,192,603.33,40.33,0.32,586,620,4984,6308
2026-08-11_1450,MSFT,30,2026-09-18,38,503.43,26.39,-1.75,14551,6362,345239,160116
