stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-11_1151,AAOI,30,2026-10-16,35,106.23,85.29,3.83,498,221,11130,8599
2026-09-11_1151,AAOI,60,2026-10-16,35,106.23,85.29,3.83,498,221,11130,8599
2026-09-11_1151,AAOI,91,2026-12-18,98,106.23,94.73,4.05,465,458,19434,11939
2026-09-11_1151,AAOI,182,2027-03-19,189,106.23,95.1,,212,65,3664,3798
2026-09-11_1151,AAPL,30,2026-10-16,35,334.58,24.95,-1.71,41350,24574,434918,178495
2026-09-11_1151,AAPL,60,2026-11-20,70,334.58,27.16,-2.4,9608,8005,193730,133138
2026-09-11_1151,AAPL,91,2026-12-18,98,334.58,26.76,-2.38,9756,3962,267020,207912
2026-09-11_1151,AAPL,182,2027-03-19,189,334.58,27.36,-2.52,1699,3033,77813,76556
2026-09-11_1151,AMD,30,2026-10-16,35,516.2,49.98,-0.07,5689,3252,74289,82060
2026-09-11_1151,AMD,60,2026-11-20,70,516.2,55.52,0.1,4043,1359,82214,71207
2026-09-11_1151,AMD,91,2026-12-18,98,516.2,55.11,1.23,940,909,82344,105348
2026-09-11_1151,AMD,182,2027-03-19,189,516.2,56.1,1.64,802,1736,48106,72551
2026-09-11_1151,AMZN,30,2026-10-16,35,255.79,30.01,-0.9,14584,5638,252361,174061
2026-09-11_1151,AMZN,60,2026-11-20,70,255.79,36.24,-0.91,2471,2862,286829,109587
2026-09-11_1151,AMZN,91,2026-12-18,98,255.79,34.78,-1.23,4622,2186,240705,188396
2026-09-11_1151,AMZN,182,2027-03-19,189,255.79,35.63,-1.13,920,1455,70193,110821
2026-09-11_1151,CRWV,30,2026-10-16,35,90.32,75.87,0.99,5206,7853,141416,137013
2026-09-11_1151,CRWV,60,2026-11-20,70,90.32,83.19,1.37,653,641,58945,51867
2026-09-11_1151,CRWV,91,2026-12-18,98,90.32,81.42,1.34,464,607,72549,81738
2026-09-11_1151,CRWV,182,2027-03-19,189,90.32,80.78,2.13,370,799,33635,36373
2026-09-11_1151,DRAM,30,2026-10-16,35,59.31,60.91,0.6,8046,3703,240575,129564
2026-09-11_1151,DRAM,60,2026-11-20,70,59.31,62.6,1.12,1201,776,135347,62419
2026-09-11_1151,DRAM,91,2026-12-18,98,59.31,61.59,0.67,2353,1215,206747,89677
2026-09-11_1151,DRAM,182,2027-03-19,189,59.31,62.64,-0.13,940,32865,43082,59404
2026-09-11_1151,EEM,30,2026-10-16,35,67.98,22.78,-2.05,770,725,162114,314251
2026-09-11_1151,EEM,60,2026-11-20,70,67.98,23.48,-3.23,974,5984,41794,210084
2026-09-11_1151,EEM,91,2026-12-18,98,67.98,24.16,-4.54,7669,10859,598287,816343
