stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-13_1256,AAPL,30,2026-09-18,36,303.24,23.2,-0.83,13958,5320,330624,243982
2026-08-13_1256,AAPL,60,2026-10-16,64,303.24,23.69,-0.98,26204,5335,251482,129070
2026-08-13_1256,AAPL,91,2026-11-20,99,303.24,25.91,-1.65,12298,1559,152081,94020
2026-08-13_1256,AAPL,182,2027-02-19,190,303.24,26.58,-1.95,3085,448,33405,24989
2026-08-13_1256,AMD,30,2026-09-18,36,492.84,55.73,0.96,7513,8918,119011,193494
2026-08-13_1256,AMD,60,2026-10-16,64,492.84,57.62,1.58,1270,1397,50566,58563
2026-08-13_1256,AMD,91,2026-11-20,99,492.84,61.28,1.38,852,901,63144,65058
2026-08-13_1256,AMD,182,2027-02-19,190,492.84,61.5,1.19,556,587,5705,11418
2026-08-13_1256,AMZN,30,2026-09-18,36,265.79,28.6,-0.67,16355,6859,329070,225271
2026-08-13_1256,AMZN,60,2026-10-16,64,265.79,30.1,-0.9,3927,1375,156355,127416
2026-08-13_1256,AMZN,91,2026-11-20,99,265.79,34.52,-1.17,12579,1294,187109,81140
2026-08-13_1256,AMZN,182,2027-02-19,190,265.79,34.79,-1.04,540,434,15114,13491
2026-08-13_1256,CRWV,30,2026-09-18,36,107.48,76.46,1.71,33163,9419,257190,117646
2026-08-13_1256,CRWV,60,2026-10-16,64,107.48,77.44,1.78,5944,5076,100212,68520
2026-08-13_1256,CRWV,91,2026-11-20,99,107.48,81.28,1.43,2422,1338,44352,39209
2026-08-13_1256,CRWV,182,2027-02-19,190,107.48,81.35,,834,440,2764,2765
2026-08-13_1256,DRAM,30,2026-09-18,36,57.49,73.2,-1.0,34417,7771,293066,178199
2026-08-13_1256,DRAM,60,2026-10-16,64,57.49,73.32,2.6,6518,1802,105669,84745
2026-08-13_1256,DRAM,91,2026-11-20,99,57.49,73.07,2.83,10187,1009,71359,35183
2026-08-13_1256,DRAM,182,2027-02-19,190,57.49,72.17,,574,1157,4528,8690
2026-08-13_1256,EEM,30,2026-09-18,36,66.81,26.76,0.01,2321,3979,516155,921959
2026-08-13_1256,EEM,60,2026-10-16,64,66.81,26.41,-1.0,3463,11536,106347,172016
2026-08-13_1256,EEM,91,2026-11-20,99,66.81,28.2,-4.31,479,5701,12164,45699
2026-08-13_1256,EEM,182,2027-01-15,155,66.81,26.46,1.53,687,1315,172973,252622
2026-08-13_1256,FXI,30,2026-09-18,36,34.84,19.8,-0.58,1365,8645,477688,411294
2026-08-13_1256,FXI,60,2026-10-16,64,34.84,20.21,0.95,1241,856,87839,70899
2026-08-13_1256,FXI,91,2026-11-20,99,34.84,22.87,-0.65,474,1030,92455,105622
2026-08-13_1256,FXI,182,2027-02-19,190,34.84,23.65,0.1,113,279,33901,16473
2026-08-13_1256,GDX,30,2026-09-18,36,88.03,42.82,1.42,5535,4577,210777,314388
2026-08-13_1256,GDX,60,2026-10-16,64,88.03,43.25,2.77,3332,4829,31526,37204
2026-08-13_1256,GDX,91,2026-11-20,99,88.03,44.02,2.58,1088,348,14150,120235
