stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-25_1251,AAOI,30,2026-10-16,21,103.36,83.88,6.31,3380,614,18048,12115
2026-09-25_1251,AAOI,60,2026-11-20,56,103.36,96.3,,137,418,4889,4296
2026-09-25_1251,AAOI,91,2026-12-18,84,103.36,95.63,3.9,279,132,20452,13452
2026-09-25_1251,AAOI,182,2027-03-19,175,103.36,95.93,1.95,149,283,4150,4155
2026-09-25_1251,AAPL,30,2026-10-16,21,339.36,21.83,-1.82,16609,11729,394866,206442
2026-09-25_1251,AAPL,60,2026-11-20,56,339.36,25.03,-2.53,7444,2054,219251,150386
2026-09-25_1251,AAPL,91,2026-12-18,84,339.36,24.63,-2.59,2986,2386,302569,222574
2026-09-25_1251,AAPL,182,2027-03-19,175,339.36,25.65,-2.45,843,1761,87283,104671
2026-09-25_1251,AMD,30,2026-10-16,21,627.61,50.33,1.01,10136,11627,108697,103207
2026-09-25_1251,AMD,60,2026-11-20,56,627.61,57.87,1.02,3082,3207,88389,84350
2026-09-25_1251,AMD,91,2026-12-18,84,627.61,56.33,1.17,3623,6493,91441,103570
2026-09-25_1251,AMD,182,2027-03-19,175,627.61,56.1,2.09,2204,1162,52613,78868
2026-09-25_1251,AMZN,30,2026-10-16,21,250.5,28.36,-0.29,25572,10250,344809,209247
2026-09-25_1251,AMZN,60,2026-11-20,56,250.5,36.74,-0.57,8695,2686,340341,158091
2026-09-25_1251,AMZN,91,2026-12-18,84,250.5,34.85,-0.68,3706,2783,253718,196786
2026-09-25_1251,AMZN,182,2027-03-19,175,250.5,35.0,-0.44,2573,1707,85313,125057
2026-09-25_1251,CRWV,30,2026-10-16,21,87.8,68.0,2.3,9371,5870,197723,160804
2026-09-25_1251,CRWV,60,2026-11-20,56,87.8,77.86,1.97,3301,2030,73857,80792
2026-09-25_1251,CRWV,91,2026-12-18,84,87.8,75.4,1.87,2533,557,76893,85031
2026-09-25_1251,CRWV,182,2027-03-19,175,87.8,74.75,1.06,718,688,55768,47532
2026-09-25_1251,DRAM,30,2026-10-16,21,61.62,55.88,1.04,5495,6191,256855,166065
2026-09-25_1251,DRAM,60,2026-11-20,56,61.62,60.37,0.94,1428,762,155772,75397
2026-09-25_1251,DRAM,91,2026-12-18,84,61.62,59.68,0.72,793,512,211826,97903
2026-09-25_1251,DRAM,182,2027-03-19,175,61.62,60.79,6.01,1209,373,47986,60322
2026-09-25_1251,EEM,30,2026-10-16,21,67.87,22.04,-2.45,2406,7725,203493,388779
2026-09-25_1251,EEM,60,2026-11-20,56,67.87,23.67,-4.07,2216,3050,54119,215297
2026-09-25_1251,EEM,91,2026-12-18,84,67.87,24.3,-4.9,617,17046,606825,869584
2026-09-25_1251,EEM,182,2027-03-19,175,67.87,27.9,-2.32,695,13338,65456,272726
2026-09-25_1251,EWY,30,2026-10-16,21,186.39,44.21,-0.83,1012,10515,93376,123451
2026-09-25_1251,EWY,60,2026-11-20,56,186.39,45.23,-0.72,1095,2203,30988,63464
2026-09-25_1251,EWY,91,2026-12-18,84,186.39,47.37,-2.93,221,823,100093,52179
2026-09-25_1251,EWY,182,2027-03-19,175,186.39,44.4,-2.4,873,212,45889,34107
2026-09-25_1251,FXI,30,2026-10-16,21,33.97,19.84,0.22,1564,1514,218681,134354
2026-09-25_1251,FXI,60,2026-11-20,56,33.97,20.6,-1.89,1346,583,122914,206513
2026-09-25_1251,FXI,91,2026-12-18,84,33.97,23.02,-2.78,1623,22122,412484,453154
2026-09-25_1251,FXI,182,2027-03-19,175,33.97,20.92,0.81,208,7055,156715,150542
2026-09-25_1251,GDX,30,2026-10-16,21,92.62,39.69,1.32,3328,3501,89786,98038
2026-09-25_1251,GDX,60,2026-11-20,56,92.62,42.22,2.12,1168,2498,38578,186480
2026-09-25_1251,GDX,91,2026-12-18,84,92.62,41.87,1.13,11342,769,211045,247478
2026-09-25_1251,GDX,182,2027-03-19,175,92.62,41.79,2.19,1278,1827,45354,63583
2026-09-25_1251,GLD,30,2026-10-16,21,392.78,19.2,-0.06,11829,12313,263093,196973
2026-09-25_1251,GLD,60,2026-11-20,56,392.78,20.87,0.57,7303,1484,393735,370535
2026-09-25_1251,GLD,91,2026-12-18,84,392.78,21.29,1.04,16539,4040,507503,85721
2026-09-25_1251,GLD,182,2027-03-19,175,392.78,21.65,1.17,4687,1555,151014,89270
2026-09-25_1251,GOOGL,30,2026-10-16,21,343.65,29.03,0.3,12896,5082,307346,143616
2026-09-25_1251,GOOGL,60,2026-11-20,56,343.65,34.7,0.48,7926,2047,165196,93749
2026-09-25_1251,GOOGL,91,2026-12-18,84,343.65,33.52,-0.48,3725,3452,190808,126904
2026-09-25_1251,GOOGL,182,2027-03-19,175,343.65,33.71,-0.01,1075,1916,56573,92813
2026-09-25_1251,IBIT,30,2026-10-16,21,47.45,35.4,-0.22,26116,13099,489760,329526
2026-09-25_1251,IBIT,60,2026-11-20,56,47.45,38.77,0.12,10950,14998,292478,291007
2026-09-25_1251,IBIT,91,2026-12-18,84,47.45,39.76,-0.17,5897,9903,359370,191783
2026-09-25_1251,IBIT,182,2027-03-19,175,47.45,40.47,0.43,1758,3746,285812,193061
2026-09-25_1251,IGV,30,2026-10-16,21,106.62,31.32,-1.31,567,290,62135,73458
2026-09-25_1251,IGV,60,2026-11-20,56,106.62,32.1,-2.68,520,441,63726,106991
2026-09-25_1251,IGV,91,2026-12-18,84,106.62,31.72,-2.2,11903,10959,115882,252121
2026-09-25_1251,IGV,182,2027-03-19,175,106.62,31.12,-1.24,817,1145,14028,38813
2026-09-25_1251,IONQ,30,2026-10-16,21,46.22,72.9,-0.32,2952,2773,42421,65381
2026-09-25_1251,IONQ,60,2026-11-20,56,46.22,78.49,6.53,2357,740,48114,23312
2026-09-25_1251,IONQ,91,2026-12-18,84,46.22,76.15,7.25,1276,531,39309,35962
2026-09-25_1251,IONQ,182,2027-03-19,175,46.22,74.2,8.81,214,426,20061,7086
2026-09-25_1251,IWM,30,2026-10-16,21,282.37,17.57,-3.18,21701,109606,353493,1233239
2026-09-25_1251,IWM,60,2026-11-20,56,282.37,18.96,-3.53,5235,10430,205662,399397
2026-09-25_1251,IWM,91,2026-12-18,84,282.37,19.04,-3.94,4008,11031,630402,1266477
2026-09-25_1251,IWM,182,2027-03-19,175,282.37,19.21,-3.72,946,12499,203935,442351
2026-09-25_1251,KRE,30,2026-10-16,21,71.7,22.44,-0.81,563,4797,205456,228515
2026-09-25_1251,KRE,60,2026-11-20,56,71.7,23.72,-2.59,5540,6817,107579,120862
2026-09-25_1251,KRE,91,2026-12-18,84,71.7,23.87,-0.15,713,19953,33110,159802
2026-09-25_1251,KRE,182,2027-03-19,175,71.7,23.11,-2.23,742,10709,61503,59473
2026-09-25_1251,KWEB,30,2026-10-16,21,24.62,25.66,-2.66,5044,1140,171346,45471
2026-09-25_1251,KWEB,60,2026-11-20,56,24.62,28.28,-0.07,1429,2593,182518,52033
2026-09-25_1251,KWEB,91,2026-12-18,84,24.62,29.74,-1.32,398,4293,404091,77323
2026-09-25_1251,KWEB,182,2027-02-19,147,24.62,32.21,-0.22,1152,431,23947,15801
2026-09-25_1251,META,30,2026-10-16,21,749.71,39.0,1.28,44772,20246,306431,102321
2026-09-25_1251,META,60,2026-11-20,56,749.71,44.32,0.87,11429,8700,198157,73327
2026-09-25_1251,META,91,2026-12-18,84,749.71,41.95,0.87,3194,2382,144373,80601
2026-09-25_1251,META,182,2027-03-19,175,749.71,42.77,0.88,2417,2123,64159,54036
2026-09-25_1251,MSFT,30,2026-10-16,21,517.94,25.89,-0.52,46700,21392,331788,166896
2026-09-25_1251,MSFT,60,2026-11-20,56,517.94,31.69,-1.06,17519,8913,199460,92508
2026-09-25_1251,MSFT,91,2026-12-18,84,517.94,29.75,-1.35,6938,7146,524099,141537
2026-09-25_1251,MSFT,182,2027-03-19,175,517.94,30.62,-0.99,3258,2088,86262,96688
2026-09-25_1251,MU,30,2026-10-16,21,1078.21,62.31,3.7,9930,5037,115329,133212
2026-09-25_1251,MU,60,2026-11-20,56,1078.21,59.97,2.99,2328,4350,77526,80811
2026-09-25_1251,MU,91,2026-12-18,84,1078.21,58.52,3.13,2391,1724,75990,122669
2026-09-25_1251,MU,182,2027-03-19,175,1078.21,58.64,3.32,872,864,49033,52604
2026-09-25_1251,NBIS,30,2026-10-16,21,238.0,75.32,2.69,7467,8888,58797,72385
2026-09-25_1251,NBIS,60,2026-11-20,56,238.0,84.97,3.74,1832,1137,36258,36359
2026-09-25_1251,NBIS,91,2026-12-18,84,238.0,83.32,4.41,495,684,37689,39983
2026-09-25_1251,NBIS,182,2027-03-19,175,238.0,86.44,,689,811,23980,29567
2026-09-25_1251,NVDA,30,2026-10-16,21,224.85,30.12,-2.02,38615,22286,835840,516643
2026-09-25_1251,NVDA,60,2026-11-20,56,224.85,36.06,-2.55,16675,8862,577772,380790
2026-09-25_1251,NVDA,91,2026-12-18,84,224.85,35.79,-2.83,10831,7276,763137,698499
2026-09-25_1251,NVDA,182,2027-03-19,175,224.85,37.11,-2.42,5101,2592,339413,336257
2026-09-25_1251,ONDS,30,2026-10-16,21,7.79,71.21,6.74,3074,2917,60150,48899
2026-09-25_1251,ONDS,60,2026-11-20,56,7.79,80.48,8.06,2067,487,53127,24439
2026-09-25_1251,ONDS,91,2026-12-18,84,7.79,80.98,7.31,923,939,118351,76437
2026-09-25_1251,ONDS,182,2027-03-19,175,7.79,84.26,8.82,743,322,58331,10133
2026-09-25_1251,OWL,30,2026-10-16,21,9.23,45.6,-0.21,444,505,46869,39121
2026-09-25_1251,OWL,60,2026-11-20,56,9.23,52.2,-5.18,223,337,20861,160467
2026-09-25_1251,OWL,91,2026-12-18,84,9.23,48.46,-7.11,277,77,31998,8988
2026-09-25_1251,OWL,182,2027-02-19,147,9.23,49.79,-0.51,1587,247,12545,16989
2026-09-25_1251,PURR,30,2026-10-16,21,12.82,101.96,12.53,4143,375,70874,56383
2026-09-25_1251,PURR,60,2026-11-20,56,12.82,101.71,14.22,2995,408,39199,4712
2026-09-25_1251,PURR,91,2026-12-18,84,12.82,105.12,10.93,9774,1441,174526,46780
2026-09-25_1251,PURR,182,2027-03-19,175,12.82,98.79,,643,897,22647,4318
2026-09-25_1251,QQQ,30,2026-10-16,21,744.43,17.53,-3.23,67148,58046,638259,843827
2026-09-25_1251,QQQ,60,2026-11-20,56,744.43,19.75,-4.23,12013,13468,290694,413846
2026-09-25_1251,QQQ,91,2026-12-18,84,744.43,20.05,-4.38,10808,20984,744537,1071459
2026-09-25_1251,QQQ,182,2027-03-19,175,744.43,21.07,-4.21,5553,3869,355919,306715
2026-09-25_1251,RKLB,30,2026-10-16,21,74.69,68.46,3.91,7731,3899,94975,74261
2026-09-25_1251,RKLB,60,2026-11-20,56,74.69,75.21,3.28,1993,649,8345,3737
2026-09-25_1251,RKLB,91,2026-12-18,84,74.69,74.53,3.2,3284,1113,70245,67071
2026-09-25_1251,RKLB,182,2027-03-19,175,74.69,77.89,2.49,371,608,33719,26018
2026-09-25_1251,SLV,30,2026-10-16,21,58.02,32.77,3.06,10379,3535,434311,189117
2026-09-25_1251,SLV,60,2026-11-20,56,58.02,35.44,5.02,9495,2869,350740,93436
2026-09-25_1251,SLV,91,2026-12-18,84,58.02,35.84,5.06,19202,2308,306934,115873
2026-09-25_1251,SLV,182,2027-03-19,175,58.02,37.27,6.28,6467,307,207298,89310
2026-09-25_1251,SMH,30,2026-10-16,21,607.8,32.75,-1.8,8631,6806,155765,176264
2026-09-25_1251,SMH,60,2026-11-20,56,607.8,36.9,-3.16,2363,1681,39402,85088
2026-09-25_1251,SMH,91,2026-12-18,84,607.8,37.05,-3.43,5439,1828,67869,76046
