stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-25_1051,AAOI,30,2026-09-18,24,113.65,99.9,2.23,1183,533,30523,24096
2026-08-25_1051,AAOI,60,2026-10-16,52,113.65,102.76,4.18,407,220,1021,1569
2026-08-25_1051,AAOI,91,2026-12-18,115,113.65,106.52,4.48,266,217,16244,10255
2026-08-25_1051,AAOI,182,2027-03-19,206,113.65,108.6,,342,678,2323,2094
2026-08-25_1051,AAPL,30,2026-09-18,24,309.28,24.62,-1.35,8997,6192,381138,252483
2026-08-25_1051,AAPL,60,2026-10-16,52,309.28,24.45,-1.4,2576,4245,277256,142992
2026-08-25_1051,AAPL,91,2026-11-20,87,309.28,26.5,-2.24,1307,1946,164246,105431
2026-08-25_1051,AAPL,182,2027-02-19,178,309.28,26.91,-2.21,140,1352,38036,34648
2026-08-25_1051,AMD,30,2026-09-18,24,477.75,53.67,0.23,4382,4797,133872,200181
2026-08-25_1051,AMD,60,2026-10-16,52,477.75,54.18,0.75,2538,1791,51184,67345
2026-08-25_1051,AMD,91,2026-11-20,87,477.75,57.68,-0.09,2291,402,78174,63220
2026-08-25_1051,AMD,182,2027-02-19,178,477.75,57.68,1.77,281,255,8214,14195
2026-08-25_1051,AMZN,30,2026-09-18,24,260.75,28.87,-1.08,9274,4249,374159,234444
2026-08-25_1051,AMZN,60,2026-10-16,52,260.75,29.93,-1.18,5593,1105,189984,140807
2026-08-25_1051,AMZN,91,2026-11-20,87,260.75,35.12,-1.52,1610,923,215409,92182
2026-08-25_1051,AMZN,182,2027-02-19,178,260.75,35.26,-1.45,726,591,19442,22116
2026-08-25_1051,CRWV,30,2026-09-18,24,89.2,77.36,1.37,4829,1102,260956,139702
2026-08-25_1051,CRWV,60,2026-10-16,52,89.2,77.97,2.43,2184,2844,113095,120532
2026-08-25_1051,CRWV,91,2026-11-20,87,89.2,82.47,1.32,1060,496,53393,41311
2026-08-25_1051,CRWV,182,2027-02-19,178,89.2,80.05,0.81,162,1684,6364,7554
2026-08-25_1051,DRAM,30,2026-09-18,24,56.02,65.29,-1.62,4041,3465,339629,193676
2026-08-25_1051,DRAM,60,2026-10-16,52,56.02,67.67,-2.41,15960,739,169377,94335
2026-08-25_1051,DRAM,91,2026-11-20,87,56.02,68.73,-0.34,923,1742,97775,42744
2026-08-25_1051,DRAM,182,2027-02-19,178,56.02,69.09,,234,1334,8907,11083
2026-08-25_1051,EEM,30,2026-09-18,24,66.94,24.22,-1.68,2469,6015,553859,960222
2026-08-25_1051,EEM,60,2026-10-16,52,66.94,24.1,-4.35,459,3779,113777,257070
2026-08-25_1051,EEM,91,2026-11-20,87,66.94,25.11,-1.15,16918,42609,31993,117230
2026-08-25_1051,EEM,182,2027-03-19,206,66.94,25.85,-0.34,7372,9991,54418,215489
2026-08-25_1051,EWY,30,2026-09-18,24,178.97,50.91,-3.44,977,1023,171472,56418
2026-08-25_1051,EWY,60,2026-10-16,52,178.97,52.65,-4.52,448,345,82457,96648
2026-08-25_1051,EWY,91,2026-11-20,87,178.97,52.26,-2.49,1377,357,13740,9403
