stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-28_1251,AAOI,30,2026-09-18,21,106.88,86.36,2.99,3085,983,32427,24773
2026-08-28_1251,AAOI,60,2026-10-16,49,106.88,88.97,3.28,945,461,6009,5031
2026-08-28_1251,AAOI,91,2026-12-18,112,106.88,98.79,3.99,451,298,16520,10481
2026-08-28_1251,AAOI,182,2027-03-19,203,106.88,97.1,,100,375,2497,2378
2026-08-28_1251,AAPL,30,2026-09-18,21,320.96,24.21,-0.78,42640,12099,390807,250032
2026-08-28_1251,AAPL,60,2026-10-16,49,320.96,24.08,-1.18,12982,8138,282819,153933
2026-08-28_1251,AAPL,91,2026-11-20,84,320.96,26.22,-2.15,6141,4052,171904,109417
2026-08-28_1251,AAPL,182,2027-02-19,175,320.96,26.65,-2.19,3015,1446,40497,37740
2026-08-28_1251,AMD,30,2026-09-18,21,471.78,48.93,1.2,9237,5193,135342,203293
2026-08-28_1251,AMD,60,2026-10-16,49,471.78,50.26,1.31,3519,3471,54636,66798
2026-08-28_1251,AMD,91,2026-11-20,84,471.78,55.93,1.58,827,885,78317,62737
2026-08-28_1251,AMD,182,2027-02-19,175,471.78,56.17,2.17,409,421,8524,14042
2026-08-28_1251,AMZN,30,2026-09-18,21,265.85,28.42,-0.2,57188,18666,395359,243866
2026-08-28_1251,AMZN,60,2026-10-16,49,265.85,30.42,-0.64,38137,6998,207448,148780
2026-08-28_1251,AMZN,91,2026-11-20,84,265.85,36.1,-0.83,81945,5517,216658,93786
2026-08-28_1251,AMZN,182,2027-02-19,175,265.85,35.95,-1.09,1192,2665,21127,25482
2026-08-28_1251,CRWV,30,2026-09-18,21,84.01,68.61,1.35,6301,2758,263239,141236
2026-08-28_1251,CRWV,60,2026-10-16,49,84.01,72.54,2.57,4027,2496,120032,126826
2026-08-28_1251,CRWV,91,2026-11-20,84,84.01,79.94,2.69,1599,902,55230,43605
2026-08-28_1251,CRWV,182,2027-02-19,175,84.01,78.28,0.91,189,1940,6869,8032
2026-08-28_1251,DRAM,30,2026-09-18,21,55.85,56.63,-1.51,12141,6811,344262,200096
2026-08-28_1251,DRAM,60,2026-10-16,49,55.85,61.47,-0.81,6689,3374,186894,99780
2026-08-28_1251,DRAM,91,2026-11-20,84,55.85,61.03,1.68,8457,707,107616,44831
2026-08-28_1251,DRAM,182,2027-02-19,175,55.85,64.28,0.84,404,2266,9459,12436
2026-08-28_1251,EEM,30,2026-09-18,21,67.18,19.95,-2.98,33528,21765,557974,977743
2026-08-28_1251,EEM,60,2026-10-16,49,67.18,22.26,-2.82,1054,646,119402,259657
2026-08-28_1251,EEM,91,2026-11-20,84,67.18,23.04,0.17,2493,13095,39840,157132
2026-08-28_1251,EEM,182,2027-03-19,203,67.18,23.31,-0.23,5372,5325,59536,224887
2026-08-28_1251,EWY,30,2026-09-18,21,180.9,44.74,-3.63,5331,4342,167469,60216
2026-08-28_1251,EWY,60,2026-10-16,49,180.9,45.68,-1.15,645,3007,84855,98868
2026-08-28_1251,EWY,91,2026-11-20,84,180.9,47.03,-2.85,706,2943,15837,12666
2026-08-28_1251,EWY,182,2027-03-19,203,180.9,45.81,-1.82,1064,596,36351,28277
2026-08-28_1251,FXI,30,2026-09-18,21,35.42,18.83,-1.35,6244,11843,502916,420950
2026-08-28_1251,FXI,60,2026-10-16,49,35.42,20.26,-1.63,740,2119,116505,94595
2026-08-28_1251,FXI,91,2026-11-20,84,35.42,21.5,-0.91,2522,37126,96418,149330
2026-08-28_1251,FXI,182,2027-02-19,175,35.42,22.17,0.57,96,359,33682,16820
2026-08-28_1251,GDX,30,2026-09-18,21,99.41,44.27,2.17,21423,16020,237975,373045
2026-08-28_1251,GDX,60,2026-10-16,49,99.41,45.12,2.28,3624,10263,44166,62151
2026-08-28_1251,GDX,91,2026-11-20,84,99.41,46.46,2.01,2509,1086,22634,155504
2026-08-28_1251,GDX,182,2027-03-19,203,99.41,45.82,2.72,617,601,33919,50583
2026-08-28_1251,GLD,30,2026-09-18,21,410.88,24.06,0.14,23699,17836,1300798,222000
2026-08-28_1251,GLD,60,2026-10-16,49,410.88,24.23,1.21,35134,4453,233284,133558
2026-08-28_1251,GLD,91,2026-11-20,84,410.88,25.32,1.18,26198,1014,370245,347896
2026-08-28_1251,GLD,182,2027-02-19,175,410.88,24.6,1.57,3884,2010,4699,1444
2026-08-28_1251,GOOGL,30,2026-09-18,21,346.05,26.57,0.04,14589,4761,246469,172651
2026-08-28_1251,GOOGL,60,2026-10-16,49,346.05,28.43,0.03,11659,2461,285489,90108
2026-08-28_1251,GOOGL,91,2026-11-20,84,346.05,32.54,-0.14,4586,1226,91096,60614
2026-08-28_1251,GOOGL,182,2027-02-19,175,346.05,33.49,-0.17,724,1093,12113,21036
