stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-10_1006,AAPL,30,2026-09-18,39,307.31,25.12,0.02,13445,2828,337320,231453
2026-08-10_1006,AAPL,60,2026-10-16,67,307.31,25.57,0.3,4280,1614,243075,123779
2026-08-10_1006,AAPL,91,2026-11-20,102,307.31,26.81,0.32,1636,792,152730,92504
2026-08-10_1006,AAPL,182,2027-02-19,193,307.31,29.01,1.58,1269,358,30647,22733
2026-08-10_1006,AMD,30,2026-09-18,39,476.82,61.6,5.28,1152,1319,109441,184264
2026-08-10_1006,AMD,60,2026-10-16,67,476.82,62.22,4.58,1250,2140,47737,55492
2026-08-10_1006,AMD,91,2026-11-20,102,476.82,65.54,5.29,731,1580,62407,59875
2026-08-10_1006,AMD,182,2027-02-19,193,476.82,65.19,6.2,296,689,5258,9719
2026-08-10_1006,AMZN,30,2026-09-18,39,275.05,28.89,2.39,2552,1765,333328,227313
2026-08-10_1006,AMZN,60,2026-10-16,67,275.05,29.07,2.65,774,750,145017,122217
2026-08-10_1006,AMZN,91,2026-11-20,102,275.05,32.58,3.27,1677,1852,183231,79172
2026-08-10_1006,AMZN,182,2027-02-19,193,275.05,32.15,4.5,489,1051,13761,11001
2026-08-10_1006,CRWV,30,2026-09-18,39,90.78,96.29,1.84,1912,704,258183,106969
2026-08-10_1006,CRWV,60,2026-10-16,67,90.78,93.43,2.22,1008,365,93526,60022
2026-08-10_1006,CRWV,91,2026-11-20,102,90.78,91.85,3.04,402,641,42755,37806
2026-08-10_1006,CRWV,182,2027-02-19,193,90.78,86.76,,165,355,2018,2214
2026-08-10_1006,DRAM,30,2026-09-18,39,50.31,75.27,-3.2,1131,1626,266413,153816
2026-08-10_1006,DRAM,60,2026-10-16,67,50.31,74.24,-1.81,4022,402,95590,85108
2026-08-10_1006,DRAM,91,2026-11-20,102,50.31,74.69,-0.88,2707,1167,60356,33460
2026-08-10_1006,DRAM,182,2027-02-19,193,50.31,74.21,2.04,415,178,3343,7224
2026-08-10_1006,EEM,30,2026-09-18,39,65.16,30.8,0.78,36782,12713,499862,914334
2026-08-10_1006,EEM,60,2026-10-16,67,65.16,29.88,-1.65,3570,8944,98561,162865
2026-08-10_1006,EEM,91,2026-11-20,102,65.16,29.96,-0.5,7989,7273,12113,43858
2026-08-10_1006,EEM,182,2027-01-15,158,65.16,30.12,-0.63,14038,20968,175341,251186
2026-08-10_1006,FXI,30,2026-09-18,39,36.22,23.79,-1.88,6332,3043,459343,411002
2026-08-10_1006,FXI,60,2026-10-16,67,36.22,21.61,0.62,4642,755,77911,60932
2026-08-10_1006,FXI,91,2026-11-20,102,36.22,24.22,1.45,7552,308,92323,105450
2026-08-10_1006,FXI,182,2027-02-19,193,36.22,24.6,-0.23,142,276,33914,16472
2026-08-10_1006,GDX,30,2026-09-18,39,87.89,46.87,4.92,16763,1946,201956,306425
2026-08-10_1006,GDX,60,2026-10-16,67,87.89,48.13,6.15,2239,1800,26641,31399
2026-08-10_1006,GDX,91,2026-11-20,102,87.89,47.36,7.04,1328,989,12747,119609
2026-08-10_1006,GDX,182,2027-01-15,158,87.89,48.76,7.5,2939,6048,120195,176478
2026-08-10_1006,GLD,30,2026-09-18,39,396.52,23.64,4.12,9929,4151,1037553,210770
2026-08-10_1006,GLD,60,2026-10-16,67,396.52,23.63,4.65,2547,1878,108971,89429
2026-08-10_1006,GLD,91,2026-11-20,102,396.52,22.49,5.05,1724,88494,214593,199612
2026-08-10_1006,GLD,182,2027-01-15,158,396.52,22.28,5.8,4823,5932,397949,297633
2026-08-10_1006,GOOGL,30,2026-09-18,39,353.72,30.84,0.78,2339,1858,200392,163385
2026-08-10_1006,GOOGL,60,2026-10-16,67,353.72,33.14,3.25,2240,2876,180777,68776
2026-08-10_1006,GOOGL,91,2026-11-20,102,353.72,35.91,3.43,1232,876,73666,49885
2026-08-10_1006,GOOGL,182,2027-02-19,193,353.72,38.26,3.95,881,643,5388,12560
2026-08-10_1006,IGV,30,2026-09-18,39,104.5,33.39,-3.48,1788,2517,35723,88514
2026-08-10_1006,IGV,60,2026-10-16,67,104.5,33.79,-3.48,521,491,13475,12655
2026-08-10_1006,IGV,91,2026-11-20,102,104.5,34.66,-2.52,487,911,34085,67444
2026-08-10_1006,IGV,182,2027-02-19,193,104.5,35.33,0.35,127,217,3972,1587
2026-08-10_1006,IONQ,30,2026-09-18,39,42.94,90.98,5.11,1519,634,45924,50823
2026-08-10_1006,IONQ,60,2026-10-16,67,42.94,89.02,3.91,1009,120,18721,36147
2026-08-10_1006,IONQ,91,2026-11-20,102,42.94,92.18,6.62,1392,88,29096,12196
2026-08-10_1006,IONQ,182,2027-01-15,158,42.94,82.91,,963,123,58866,61498
2026-08-10_1006,IWM,30,2026-09-18,39,300.93,18.45,-2.86,5233,29803,467000,973008
2026-08-10_1006,IWM,60,2026-10-16,67,300.93,19.67,-2.7,2294,1082,69995,185887
2026-08-10_1006,IWM,91,2026-11-20,102,300.93,19.1,-2.28,3885,1504,110596,140927
2026-08-10_1006,IWM,182,2027-02-19,193,300.93,19.63,-1.58,70,687,3888,20132
2026-08-10_1006,KRE,30,2026-09-18,39,76.14,22.24,0.15,5801,17953,132325,161860
2026-08-10_1006,KRE,60,2026-10-16,67,76.14,23.33,-2.52,687,3831,162364,154694
2026-08-10_1006,KRE,91,2026-11-20,102,76.14,23.4,-1.43,175,1349,62919,43887
2026-08-10_1006,KRE,182,2027-01-15,158,76.14,23.69,-2.41,680,2720,83971,310184
2026-08-10_1006,KWEB,30,2026-09-18,39,28.75,30.95,-0.43,447,6920,566439,207762
2026-08-10_1006,KWEB,60,2026-09-18,39,28.75,30.95,-0.43,447,6920,566439,207762
2026-08-10_1006,KWEB,91,2026-11-20,102,28.75,35.64,2.07,570,2865,72732,36317
2026-08-10_1006,KWEB,182,2027-02-19,193,28.75,35.99,4.27,278,121,1796,2332
2026-08-10_1006,META,30,2026-09-18,39,596.79,35.77,1.26,4441,977,162908,178610
2026-08-10_1006,META,60,2026-10-16,67,596.79,37.23,2.1,2023,1493,114682,43639
2026-08-10_1006,META,91,2026-11-20,102,596.79,41.42,3.09,3249,1444,140958,45758
2026-08-10_1006,META,182,2027-02-19,193,596.79,43.55,4.73,201,586,4902,6165
2026-08-10_1006,MSFT,30,2026-09-18,39,507.82,29.17,-1.91,1884,1242,340009,158090
2026-08-10_1006,MSFT,60,2026-10-16,67,507.82,29.75,-0.28,1107,4687,190444,93684
2026-08-10_1006,MSFT,91,2026-11-20,102,507.82,32.96,-0.95,1847,1347,132984,63861
2026-08-10_1006,MSFT,182,2027-01-15,158,507.82,32.26,0.69,2308,1642,372186,180265
2026-08-10_1006,MU,30,2026-09-18,39,880.55,69.48,3.58,2032,2631,93623,145851
2026-08-10_1006,MU,60,2026-10-16,67,880.55,73.49,2.39,915,969,51539,91523
2026-08-10_1006,MU,91,2026-11-20,102,880.55,72.83,3.28,801,947,37872,62163
2026-08-10_1006,MU,182,2027-02-19,193,880.55,71.64,5.79,554,1480,7519,9734
2026-08-10_1006,NVDA,30,2026-09-18,39,221.66,38.51,2.48,6112,3317,808192,736120
2026-08-10_1006,NVDA,60,2026-10-16,67,221.66,38.55,2.43,1421,1388,458532,352307
2026-08-10_1006,NVDA,91,2026-11-20,102,221.66,40.23,2.28,705,1247,203801,225642
2026-08-10_1006,NVDA,182,2027-02-19,193,221.66,39.55,3.03,1041,1850,27387,33100
2026-08-10_1006,ONDS,30,2026-09-18,39,9.49,106.49,9.36,5796,1244,204679,70059
2026-08-10_1006,ONDS,60,2026-10-16,67,9.49,103.04,4.74,504,59,5060,103
2026-08-10_1006,ONDS,91,2026-11-20,102,9.49,103.94,4.17,869,172,583,390
2026-08-10_1006,ONDS,182,2027-01-15,158,9.49,103.28,7.87,908,495,336289,73526
2026-08-10_1006,OWL,30,2026-09-18,39,11.79,45.98,-8.17,1005,65,23689,101227
2026-08-10_1006,OWL,60,2026-10-16,67,11.79,47.81,-4.25,5154,164,41157,28071
2026-08-10_1006,OWL,91,2026-11-20,102,11.79,48.8,-2.76,147,220,10037,16747
2026-08-10_1006,OWL,182,2027-02-19,193,11.79,47.27,-5.12,801,1608,10439,14313
2026-08-10_1006,QQQ,30,2026-09-18,39,722.81,21.43,-2.36,4885,8321,790783,893892
2026-08-10_1006,QQQ,60,2026-10-16,67,722.81,22.65,-2.38,4107,4256,218445,269704
2026-08-10_1006,QQQ,91,2026-11-20,102,722.81,22.92,-2.0,4814,3179,77519,53584
2026-08-10_1006,QQQ,182,2027-02-19,193,722.81,24.31,-0.92,1134,2307,16877,46065
2026-08-10_1006,RKLB,30,2026-09-18,39,83.65,98.33,5.98,1301,457,47408,34759
2026-08-10_1006,RKLB,60,2026-10-16,67,83.65,96.27,6.39,789,233,32359,33362
2026-08-10_1006,RKLB,91,2026-10-16,67,83.65,96.27,6.39,789,233,32359,33362
2026-08-10_1006,RKLB,182,2027-01-15,158,83.65,95.38,7.45,703,4457,117904,97554
2026-08-10_1006,SLV,30,2026-09-18,39,57.69,43.89,7.43,8606,3830,716879,374944
2026-08-10_1006,SLV,60,2026-10-16,67,57.69,44.65,8.26,1742,3931,245897,116842
2026-08-10_1006,SLV,91,2026-11-20,102,57.69,45.1,8.95,2356,1421,97691,58511
2026-08-10_1006,SLV,182,2027-01-15,158,57.69,42.86,11.16,8352,3653,806930,425374
2026-08-10_1006,SMH,30,2026-09-18,39,579.14,46.9,-0.48,3477,3237,139908,302245
2026-08-10_1006,SMH,60,2026-10-16,67,579.14,47.22,-1.55,796,604,48894,62808
2026-08-10_1006,SMH,91,2026-11-20,102,579.14,48.78,-1.49,864,4710,13790,22216
2026-08-10_1006,SMH,182,2027-02-19,193,579.14,48.22,-0.81,391,802,2635,2615
2026-08-10_1006,SPCX,30,2026-09-18,39,132.81,82.93,8.62,7173,6286,272846,381155
2026-08-10_1006,SPCX,60,2026-10-16,67,132.81,77.78,6.96,2074,1930,115176,139547
2026-08-10_1006,SPCX,91,2026-11-20,102,132.81,78.76,6.85,1633,1640,42384,84188
2026-08-10_1006,SPCX,182,2027-02-19,193,132.81,74.2,7.04,1277,2526,10263,14851
2026-08-10_1006,SPY,30,2026-09-18,39,773.72,13.63,-2.37,11423,65949,727595,2598046
2026-08-10_1006,SPY,60,2026-10-16,67,773.72,14.65,-2.75,5066,4330,159716,980816
2026-08-10_1006,SPY,91,2026-11-20,102,773.72,16.13,-2.59,4703,3670,107682,1169951
2026-08-10_1006,SPY,182,2027-01-29,172,773.72,17.31,-2.46,1442,995,4254,4885
2026-08-10_1006,TSLA,30,2026-09-18,39,330.33,41.31,2.01,3501,1423,245293,199140
2026-08-10_1006,TSLA,60,2026-10-16,67,330.33,41.98,3.76,1342,1070,85242,108760
2026-08-10_1006,TSLA,91,2026-11-20,102,330.33,44.64,5.05,1492,3683,92914,123847
2026-08-10_1006,TSLA,182,2027-02-19,193,330.33,44.08,6.07,1086,427,9349,15394
2026-08-10_1006,USO,30,2026-09-18,39,123.5,54.1,11.95,1659,1501,85157,104567
2026-08-10_1006,USO,60,2026-10-16,67,123.5,51.24,10.96,942,848,71089,187173
2026-08-10_1006,USO,91,2026-10-16,67,123.5,51.24,10.96,942,848,71089,187173
2026-08-10_1006,USO,182,2027-01-15,158,123.5,48.08,7.89,1605,3443,63436,114633
2026-08-10_1006,VTV,30,2026-09-18,39,224.92,12.66,-5.98,41,24,63,176
2026-08-10_1006,VTV,60,2026-09-18,39,224.92,12.66,-5.98,41,24,63,176
2026-08-10_1006,VTV,91,2026-11-20,102,224.92,13.74,-5.53,178,131,1066,235
2026-08-10_1006,VTV,182,2027-02-19,193,224.92,17.31,-3.25,360,170,1168,616
2026-08-10_1006,VUG,30,2026-09-18,39,89.37,21.37,-0.34,322,855,10771,20266
2026-08-10_1006,VUG,60,2026-09-18,39,89.37,21.37,-0.34,322,855,10771,20266
2026-08-10_1006,VUG,91,2026-12-18,130,89.37,24.97,-0.24,684,710,7591,2362
2026-08-10_1006,VUG,182,2027-03-19,221,89.37,26.27,-4.77,225,2,1005,404
2026-08-10_1006,XBI,30,2026-09-18,39,157.65,34.91,-2.05,4507,841,60005,59366
2026-08-10_1006,XBI,60,2026-09-18,39,157.65,34.91,-2.05,4507,841,60005,59366
2026-08-10_1006,XBI,91,2026-12-18,130,157.65,34.84,0.58,562,2167,68263,36014
2026-08-10_1006,XBI,182,2027-01-15,158,157.65,34.16,1.02,666,1629,34509,52820
2026-08-10_1006,XLB,30,2026-09-18,39,52.77,22.54,0.21,1196,529,211686,116568
2026-08-10_1006,XLB,60,2026-09-18,39,52.77,22.54,0.21,1196,529,211686,116568
2026-08-10_1006,XLB,91,2026-12-18,130,52.77,24.8,0.82,358,75,7583,7322
2026-08-10_1006,XLB,182,2027-01-15,158,52.77,19.4,0.25,1088,1130,68956,42773
2026-08-10_1006,XLC,30,2026-09-18,39,110.92,21.73,-0.86,176,128,13413,184166
2026-08-10_1006,XLC,60,2026-09-18,39,110.92,21.73,-0.86,176,128,13413,184166
2026-08-10_1006,XLC,91,2026-12-18,130,110.92,27.31,-0.78,158,260,6956,5376
2026-08-10_1006,XLC,182,2027-01-15,158,110.92,19.44,-0.28,140,2275,5873,18349
2026-08-10_1006,XLE,30,2026-09-18,39,59.2,25.3,0.15,1377,886,327896,644432
2026-08-10_1006,XLE,60,2026-10-16,67,59.2,25.79,-0.61,1196,3608,63877,66538
2026-08-10_1006,XLE,91,2026-11-20,102,59.2,25.77,0.19,2371,932,26101,17271
2026-08-10_1006,XLE,182,2027-01-15,158,59.2,25.09,-0.09,1973,9349,267885,697117
2026-08-10_1006,XLF,30,2026-09-18,39,57.88,16.64,0.4,1331,1513,528459,1274727
2026-08-10_1006,XLF,60,2026-10-16,67,57.88,16.54,-0.93,1879,552,163559,268349
2026-08-10_1006,XLF,91,2026-11-20,102,57.88,18.35,-0.74,607,337,187208,68534
2026-08-10_1006,XLF,182,2027-01-15,158,57.88,18.72,-0.82,1064,2473,539598,516191
2026-08-10_1006,XLI,30,2026-09-18,39,185.28,18.3,0.27,2332,6782,30869,201629
2026-08-10_1006,XLI,60,2026-09-18,39,185.28,18.3,0.27,2332,6782,30869,201629
2026-08-10_1006,XLI,91,2026-11-20,102,185.28,19.15,0.5,571,393,12596,85548
2026-08-10_1006,XLI,182,2027-01-15,158,185.28,18.74,0.7,1058,2542,25210,35908
2026-08-10_1006,XLK,30,2026-09-18,39,188.04,32.53,-2.01,275,738,49918,89932
2026-08-10_1006,XLK,60,2026-10-16,67,188.04,31.06,-3.44,235,744,2314,6748
2026-08-10_1006,XLK,91,2026-10-16,67,188.04,31.06,-3.44,235,744,2314,6748
2026-08-10_1006,XLK,182,2027-01-15,158,188.04,32.11,-1.69,3060,5476,45245,74012
2026-08-10_1006,XLP,30,2026-09-18,39,84.66,17.22,0.95,793,932,33202,79786
2026-08-10_1006,XLP,60,2026-10-16,67,84.66,19.64,,68,1550,242,1765
2026-08-10_1006,XLP,91,2026-10-16,67,84.66,19.64,,68,1550,242,1765
2026-08-10_1006,XLP,182,2027-01-15,158,84.66,17.42,-0.71,685,740,15216,44525
2026-08-10_1006,XLRE,30,2026-09-18,39,44.45,17.88,,20,21,378,284
2026-08-10_1006,XLRE,60,2026-09-18,39,44.45,17.88,,20,21,378,284
2026-08-10_1006,XLRE,91,2026-11-20,102,44.45,18.9,3.09,49,247,773,2151
2026-08-10_1006,XLRE,182,2027-02-19,193,44.45,24.66,-12.9,18,5,317,16
2026-08-10_1006,XLU,30,2026-09-18,39,43.13,16.9,1.4,2911,4839,111700,117710
2026-08-10_1006,XLU,60,2026-09-18,39,43.13,16.9,1.4,2911,4839,111700,117710
2026-08-10_1006,XLU,91,2026-12-18,130,43.13,17.5,1.33,484,497,99309,281271
2026-08-10_1006,XLU,182,2027-01-15,158,43.13,18.64,0.09,320,1815,91548,300074
2026-08-10_1006,XLV,30,2026-09-18,39,167.16,16.96,-1.47,632,348,66370,93091
2026-08-10_1006,XLV,60,2026-10-16,67,167.16,18.08,-2.13,77,78,3209,468
2026-08-10_1006,XLV,91,2026-10-16,67,167.16,18.08,-2.13,77,78,3209,468
2026-08-10_1006,XLV,182,2027-01-15,158,167.16,17.53,-0.88,496,406,104861,98896
2026-08-10_1006,XLY,30,2026-09-18,39,119.15,21.32,-0.42,3822,289,44947,180297
2026-08-10_1006,XLY,60,2026-10-16,67,119.15,21.73,0.42,266,4134,1464,11786
2026-08-10_1006,XLY,91,2026-10-16,67,119.15,21.73,0.42,266,4134,1464,11786
2026-08-10_1006,XLY,182,2027-01-15,158,119.15,25.5,69.16,383,381,25084,76845
