stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-18_1151,AAOI,30,2026-09-18,31,136.43,106.7,4.37,3451,904,28205,21632
2026-08-18_1151,AAOI,60,2026-10-02,45,136.43,109.72,5.95,216,210,641,553
2026-08-18_1151,AAOI,91,2026-12-18,122,136.43,114.21,1.32,1404,440,13488,8843
2026-08-18_1151,AAOI,182,2027-03-19,213,136.43,113.66,,256,109,2322,902
2026-08-18_1151,AAPL,30,2026-09-18,31,309.54,23.85,-0.9,29094,7803,351452,239661
2026-08-18_1151,AAPL,60,2026-10-16,59,309.54,24.18,-1.27,11359,2698,264188,130365
2026-08-18_1151,AAPL,91,2026-11-20,94,309.54,26.33,-1.76,6212,1815,155413,95989
2026-08-18_1151,AAPL,182,2027-02-19,185,309.54,26.66,-2.0,2045,314,35138,26832
2026-08-18_1151,AMD,30,2026-09-18,31,480.16,54.71,0.65,7466,6389,124062,198253
2026-08-18_1151,AMD,60,2026-10-16,59,480.16,56.31,1.26,2071,2487,51069,59815
2026-08-18_1151,AMD,91,2026-11-20,94,480.16,59.44,1.63,994,1655,62402,63465
2026-08-18_1151,AMD,182,2027-02-19,185,480.16,59.76,1.38,2755,2126,8720,11784
2026-08-18_1151,AMZN,30,2026-09-18,31,260.2,28.44,-0.44,21526,7980,339751,221566
2026-08-18_1151,AMZN,60,2026-10-16,59,260.2,29.44,-0.34,7708,1554,167473,132608
2026-08-18_1151,AMZN,91,2026-11-20,94,260.2,34.29,-0.75,3646,3420,189663,84386
2026-08-18_1151,AMZN,182,2027-02-19,185,260.2,34.33,-0.77,414,734,15974,16460
2026-08-18_1151,CRWV,30,2026-09-18,31,96.71,78.14,1.64,9339,11963,248230,124760
2026-08-18_1151,CRWV,60,2026-10-16,59,96.71,77.36,1.38,5706,21736,103147,67115
2026-08-18_1151,CRWV,91,2026-11-20,94,96.71,81.52,0.43,1095,969,46819,39524
2026-08-18_1151,CRWV,182,2027-02-19,185,96.71,79.52,,745,371,3932,4155
2026-08-18_1151,DRAM,30,2026-09-18,31,55.66,71.26,-2.79,29991,16469,302112,179711
2026-08-18_1151,DRAM,60,2026-10-16,59,55.66,71.02,0.9,4022,2372,144412,86665
2026-08-18_1151,DRAM,91,2026-11-20,94,55.66,71.35,1.83,15210,747,94410,35089
2026-08-18_1151,DRAM,182,2027-02-19,185,55.66,72.85,,3955,1114,8638,8772
2026-08-18_1151,EEM,30,2026-09-18,31,65.47,25.2,-3.35,3525,12883,559777,937155
2026-08-18_1151,EEM,60,2026-10-16,59,65.47,24.93,-3.43,745,1323,107480,228669
2026-08-18_1151,EEM,91,2026-11-20,94,65.47,25.85,1.06,538,3669,12339,50621
2026-08-18_1151,EEM,182,2027-03-19,213,65.47,26.7,-0.4,7729,15187,44178,193511
2026-08-18_1151,EWY,30,2026-09-18,31,171.61,56.76,-4.48,11580,5463,146729,47972
2026-08-18_1151,EWY,60,2026-10-16,59,171.61,56.71,-4.23,1729,890,82477,95666
2026-08-18_1151,EWY,91,2026-11-20,94,171.61,53.49,0.53,646,2619,8304,5872
2026-08-18_1151,EWY,182,2027-03-19,213,171.61,50.37,-1.63,5469,378,23638,25848
2026-08-18_1151,FXI,30,2026-09-18,31,35.03,20.21,-1.98,550,7839,495821,409255
2026-08-18_1151,FXI,60,2026-10-16,59,35.03,20.38,0.04,1224,15811,107086,85890
2026-08-18_1151,FXI,91,2026-11-20,94,35.03,21.43,-0.17,375,344,93486,115853
2026-08-18_1151,FXI,182,2027-02-19,185,35.03,39.07,-5.55,106,495,33908,16771
2026-08-18_1151,GDX,30,2026-09-18,31,89.75,43.49,1.13,2539,11349,223266,317994
2026-08-18_1151,GDX,60,2026-10-16,59,89.75,42.99,3.33,2204,1960,36556,42502
2026-08-18_1151,GDX,91,2026-11-20,94,89.75,43.53,2.47,1189,288,14837,120261
2026-08-18_1151,GDX,182,2027-03-19,213,89.75,43.18,5.2,1059,1577,30356,47038
2026-08-18_1151,GLD,30,2026-09-18,31,400.4,22.18,0.35,11723,7473,1339586,197470
2026-08-18_1151,GLD,60,2026-10-16,59,400.4,22.68,0.64,2755,1541,131608,94809
2026-08-18_1151,GLD,91,2026-11-20,94,400.4,23.21,0.75,13434,545,314341,331413
2026-08-18_1151,GLD,182,2027-02-19,185,400.4,20.51,4.66,241,33,708,97
2026-08-18_1151,GOOGL,30,2026-09-18,31,342.89,27.91,-0.13,4226,2082,219378,169412
2026-08-18_1151,GOOGL,60,2026-10-16,59,342.89,29.48,-0.35,3453,1840,193345,78517
2026-08-18_1151,GOOGL,91,2026-11-20,94,342.89,32.7,0.13,1174,558,81045,53958
2026-08-18_1151,GOOGL,182,2027-02-19,185,342.89,33.38,0.04,181,1134,10337,15994
2026-08-18_1151,IBIT,30,2026-09-18,31,36.73,34.39,-2.39,11092,3585,575798,377330
2026-08-18_1151,IBIT,60,2026-10-16,59,36.73,37.04,-2.92,3754,4652,222050,188007
2026-08-18_1151,IBIT,91,2026-11-20,94,36.73,39.28,-3.59,4930,14976,169487,84970
2026-08-18_1151,IBIT,182,2027-02-19,185,36.73,41.88,-3.45,309,839,8812,6185
2026-08-18_1151,IGV,30,2026-09-18,31,102.28,31.05,-2.29,2975,5894,52974,100860
2026-08-18_1151,IGV,60,2026-10-16,59,102.28,32.14,-2.08,720,4870,16579,22958
2026-08-18_1151,IGV,91,2026-11-20,94,102.28,32.57,-3.36,365,410,34965,78571
2026-08-18_1151,IGV,182,2027-02-19,185,102.28,32.8,-3.0,102,619,4034,2520
2026-08-18_1151,IONQ,30,2026-09-18,31,45.03,77.39,3.16,1020,746,50858,50381
2026-08-18_1151,IONQ,60,2026-10-16,59,45.03,78.14,5.71,1053,267,19927,37042
2026-08-18_1151,IONQ,91,2026-11-20,94,45.03,83.4,7.09,474,147,30363,12506
2026-08-18_1151,IONQ,182,2027-03-19,213,45.03,82.62,8.56,1221,291,8775,4942
2026-08-18_1151,IWM,30,2026-09-18,31,301.27,17.29,-4.96,19196,273998,551469,1126065
2026-08-18_1151,IWM,60,2026-10-16,59,301.27,18.4,-4.81,1870,8424,83029,246296
2026-08-18_1151,IWM,91,2026-11-20,94,301.27,19.4,-4.67,2133,767,114024,153076
2026-08-18_1151,IWM,182,2027-02-19,185,301.27,20.13,-4.81,126,586,4281,22204
2026-08-18_1151,KRE,30,2026-09-18,31,76.79,21.47,-2.19,631,824,142286,181262
2026-08-18_1151,KRE,60,2026-10-16,59,76.79,23.52,-2.02,1047,13284,168096,147830
2026-08-18_1151,KRE,91,2026-11-20,94,76.79,23.68,-2.74,224,3526,79678,52174
2026-08-18_1151,KRE,182,2027-03-19,213,76.79,24.76,-3.72,486,416,14855,17849
2026-08-18_1151,KWEB,30,2026-09-18,31,26.77,27.96,-1.1,3625,28230,571271,219462
2026-08-18_1151,KWEB,60,2026-10-02,45,26.77,28.92,4.83,4,15000,174,15013
2026-08-18_1151,KWEB,91,2026-11-20,94,26.77,30.2,0.62,812,820,108385,37920
2026-08-18_1151,KWEB,182,2027-02-19,185,26.77,42.82,11.8,163,618,1957,4245
2026-08-18_1151,META,30,2026-09-18,31,554.06,34.65,0.53,21394,18707,166215,194476
2026-08-18_1151,META,60,2026-10-16,59,554.06,35.64,0.4,12258,4410,111149,51331
2026-08-18_1151,META,91,2026-11-20,94,554.06,41.07,0.57,6763,2705,140534,54291
2026-08-18_1151,META,182,2027-02-19,185,554.06,41.18,0.4,875,1142,5834,9059
2026-08-18_1151,MSFT,30,2026-09-18,31,480.86,26.2,-1.89,5469,2093,407937,174212
2026-08-18_1151,MSFT,60,2026-10-16,59,480.86,27.01,-1.91,11268,9347,219861,98540
2026-08-18_1151,MSFT,91,2026-11-20,94,480.86,30.79,-2.18,1234,1278,142901,69667
