stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-02_1451,AAOI,30,2026-09-18,16,102.22,82.69,1.56,843,582,31027,26579
2026-09-02_1451,AAOI,60,2026-10-16,44,102.22,84.32,2.71,920,242,7333,6079
2026-09-02_1451,AAOI,91,2026-12-18,107,102.22,91.96,3.28,523,800,17403,11041
2026-09-02_1451,AAOI,182,2027-03-19,198,102.22,100.18,,146,260,3117,3235
2026-09-02_1451,AAPL,30,2026-09-18,16,325.22,25.53,-1.69,24169,9792,385015,262403
2026-09-02_1451,AAPL,60,2026-10-16,44,325.22,24.46,-1.51,11736,7175,290562,160630
2026-09-02_1451,AAPL,91,2026-11-20,79,325.22,26.39,-2.43,14572,2935,177451,117846
2026-09-02_1451,AAPL,182,2027-02-19,170,325.22,26.53,-2.49,2953,2574,43172,41616
2026-09-02_1451,AMD,30,2026-09-18,16,456.15,46.7,-0.23,7593,7200,144369,211541
2026-09-02_1451,AMD,60,2026-10-16,44,456.15,47.38,0.02,3247,2701,59333,73586
2026-09-02_1451,AMD,91,2026-11-20,79,456.15,52.67,0.05,904,874,81088,66323
2026-09-02_1451,AMD,182,2027-02-19,170,456.15,53.52,1.02,1005,1609,9185,15228
2026-09-02_1451,AMZN,30,2026-09-18,16,255.15,27.99,-0.99,21153,8828,390364,255062
2026-09-02_1451,AMZN,60,2026-10-16,44,255.15,29.27,-0.58,11633,5406,216173,157699
2026-09-02_1451,AMZN,91,2026-11-20,79,255.15,34.96,-0.79,4560,4056,268621,98822
2026-09-02_1451,AMZN,182,2027-02-19,170,255.15,34.64,-0.92,1610,1615,23291,28314
2026-09-02_1451,CRWV,30,2026-09-18,16,81.59,67.04,0.86,8935,4494,262904,147868
2026-09-02_1451,CRWV,60,2026-10-16,44,81.59,70.48,1.01,5629,5261,124707,128734
2026-09-02_1451,CRWV,91,2026-11-20,79,81.59,76.13,1.16,2764,622,56611,46448
2026-09-02_1451,CRWV,182,2027-02-19,170,81.59,73.94,0.95,786,620,8867,10288
2026-09-02_1451,DRAM,30,2026-09-18,16,56.07,51.07,-1.96,29091,9537,330638,216227
2026-09-02_1451,DRAM,60,2026-10-16,44,56.07,57.36,-1.8,6623,6345,198321,104580
2026-09-02_1451,DRAM,91,2026-11-20,79,56.07,56.9,1.56,3851,825,118976,48641
2026-09-02_1451,DRAM,182,2027-02-19,170,56.07,59.17,-0.0,385,755,9852,12449
2026-09-02_1451,EEM,30,2026-09-18,16,67.05,20.1,-2.88,978,14595,572098,997798
2026-09-02_1451,EEM,60,2026-10-16,44,67.05,20.65,-2.88,1093,4743,145530,310693
2026-09-02_1451,EEM,91,2026-11-20,79,67.05,22.49,-2.3,847,44706,40507,204640
2026-09-02_1451,EEM,182,2027-03-19,198,67.05,22.68,-3.16,264,26386,59639,239346
2026-09-02_1451,EWY,30,2026-09-18,16,178.62,40.36,-3.65,21341,6996,166565,67158
2026-09-02_1451,EWY,60,2026-10-16,44,178.62,41.29,-3.1,845,3642,84484,101454
2026-09-02_1451,EWY,91,2026-11-20,79,178.62,43.77,-3.03,6312,909,20843,36055
2026-09-02_1451,EWY,182,2027-03-19,198,178.62,42.71,-1.57,1161,1177,37049,28358
2026-09-02_1451,FXI,30,2026-09-18,16,35.52,17.47,-0.24,3327,20694,516867,434186
2026-09-02_1451,FXI,60,2026-10-16,44,35.52,19.02,-1.63,20481,7112,137491,96660
2026-09-02_1451,FXI,91,2026-11-20,79,35.52,20.51,-1.99,3356,7570,96269,185707
2026-09-02_1451,FXI,182,2027-02-19,170,35.52,21.55,0.3,38,305,33741,16789
2026-09-02_1451,GDX,30,2026-09-18,16,96.7,44.32,0.01,5463,10243,229598,388814
2026-09-02_1451,GDX,60,2026-10-16,44,96.7,44.73,1.64,3605,4106,59323,72768
2026-09-02_1451,GDX,91,2026-11-20,79,96.7,45.32,1.9,969,1203,25135,170142
2026-09-02_1451,GDX,182,2027-03-19,198,96.7,44.78,2.27,1659,1737,35418,55365
2026-09-02_1451,GLD,30,2026-09-18,16,401.38,23.87,0.78,246127,7764,1285616,239612
2026-09-02_1451,GLD,60,2026-10-16,44,401.38,23.21,1.05,18960,3347,235972,143185
2026-09-02_1451,GLD,91,2026-11-20,79,401.38,23.79,1.27,6961,1633,352396,354620
2026-09-02_1451,GLD,182,2027-02-19,170,401.38,23.34,1.44,970,642,12694,4043
2026-09-02_1451,GOOGL,30,2026-09-18,16,337.16,26.65,-0.29,16549,6002,250852,177946
2026-09-02_1451,GOOGL,60,2026-10-16,44,337.16,28.05,0.03,13451,3416,245922,97923
2026-09-02_1451,GOOGL,91,2026-11-20,79,337.16,33.17,-0.19,4122,1015,94506,67123
2026-09-02_1451,GOOGL,182,2027-02-19,170,337.16,33.45,-0.32,1186,936,13184,22422
2026-09-02_1451,IBIT,30,2026-09-18,16,43.79,35.14,-0.16,33629,15561,629797,466714
2026-09-02_1451,IBIT,60,2026-10-16,44,43.79,37.0,-0.03,21638,11820,398787,256330
2026-09-02_1451,IBIT,91,2026-11-20,79,43.79,38.56,-0.57,4317,6159,212687,227134
2026-09-02_1451,IBIT,182,2027-02-19,170,43.79,40.79,-0.14,356,1151,16709,8166
2026-09-02_1451,IGV,30,2026-09-18,16,103.0,29.77,-2.21,2209,8431,101317,95790
2026-09-02_1451,IGV,60,2026-10-16,44,103.0,32.63,3.27,1171,4030,21632,34943
2026-09-02_1451,IGV,91,2026-11-20,79,103.0,31.13,-2.69,1203,722,45538,104535
2026-09-02_1451,IGV,182,2027-02-19,170,103.0,30.7,3.13,370,389,4584,2925
2026-09-02_1451,IONQ,30,2026-09-18,16,37.51,72.3,5.23,2208,4711,76653,64915
2026-09-02_1451,IONQ,60,2026-10-16,44,37.51,70.65,,1937,753,26435,37986
2026-09-02_1451,IONQ,91,2026-11-20,79,37.51,77.34,8.25,1976,316,35577,14449
2026-09-02_1451,IONQ,182,2027-03-19,198,37.51,77.72,12.12,91,418,15720,6316
2026-09-02_1451,IWM,30,2026-09-18,16,293.96,17.42,-4.63,31815,174171,658312,1545606
