stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-31_1151,AAOI,30,2026-09-18,18,107.55,87.48,2.15,1416,2091,31369,25515
2026-08-31_1151,AAOI,60,2026-10-16,46,107.55,88.29,2.41,874,508,6457,5421
2026-08-31_1151,AAOI,91,2026-12-18,109,107.55,95.02,5.09,761,353,16691,10659
2026-08-31_1151,AAOI,182,2027-03-19,200,107.55,95.14,,326,370,2545,2423
2026-08-31_1151,AAPL,30,2026-09-18,18,314.96,24.77,-0.95,17793,5333,394705,249023
2026-08-31_1151,AAPL,60,2026-10-16,46,314.96,23.99,-1.3,6761,2488,283329,154630
2026-08-31_1151,AAPL,91,2026-11-20,81,314.96,26.2,-2.11,2934,1579,173444,110729
2026-08-31_1151,AAPL,182,2027-02-19,172,314.96,26.33,-2.08,1145,541,40076,39497
2026-08-31_1151,AMD,30,2026-09-18,18,466.14,47.96,0.96,4536,4727,141089,204739
2026-08-31_1151,AMD,60,2026-10-16,46,466.14,49.5,1.17,3207,1767,54896,68774
2026-08-31_1151,AMD,91,2026-11-20,81,466.14,54.78,1.18,429,750,79632,65084
2026-08-31_1151,AMD,182,2027-02-19,172,466.14,54.81,2.16,610,1316,8720,14267
2026-08-31_1151,AMZN,30,2026-09-18,18,261.24,27.72,-1.02,15767,8790,386559,250143
2026-08-31_1151,AMZN,60,2026-10-16,46,261.24,29.32,-1.15,15803,3965,215522,152368
2026-08-31_1151,AMZN,91,2026-11-20,81,261.24,34.96,-1.08,11300,2235,272853,96433
2026-08-31_1151,AMZN,182,2027-02-19,172,261.24,35.07,-1.15,785,478,21525,26461
2026-08-31_1151,CRWV,30,2026-09-18,18,83.29,67.8,1.31,3453,6835,258665,145916
2026-08-31_1151,CRWV,60,2026-10-16,46,83.29,70.0,1.37,3364,1319,120882,127853
2026-08-31_1151,CRWV,91,2026-11-20,81,83.29,77.38,1.73,692,2093,55865,43140
2026-08-31_1151,CRWV,182,2027-02-19,172,83.29,75.2,1.57,285,252,7033,9402
2026-08-31_1151,DRAM,30,2026-09-18,18,56.16,54.29,-2.64,7358,3436,334384,210489
2026-08-31_1151,DRAM,60,2026-10-16,46,56.16,58.19,-0.81,4227,746,190933,100648
2026-08-31_1151,DRAM,91,2026-11-20,81,56.16,58.57,3.7,491,359,113736,44779
