stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-26_1551,AAOI,30,2026-09-18,23,112.7,95.78,2.63,1519,687,30978,24449
2026-08-26_1551,AAOI,60,2026-10-16,51,112.7,97.03,4.16,3145,3274,2426,1837
2026-08-26_1551,AAOI,91,2026-12-18,114,112.7,102.96,4.46,490,401,16373,10172
2026-08-26_1551,AAOI,182,2027-03-19,205,112.7,104.13,,261,163,2356,2129
2026-08-26_1551,AAPL,30,2026-09-18,23,314.84,24.81,-1.06,26082,8611,389785,245101
2026-08-26_1551,AAPL,60,2026-10-16,51,314.84,24.42,-1.56,10163,5508,279624,151666
2026-08-26_1551,AAPL,91,2026-11-20,86,314.84,26.28,-2.29,4623,2965,165762,105874
2026-08-26_1551,AAPL,182,2027-02-19,177,314.84,26.33,-2.28,3637,2400,39133,35463
2026-08-26_1551,AMD,30,2026-09-18,23,479.98,53.92,0.55,6437,6025,136084,200431
2026-08-26_1551,AMD,60,2026-10-16,51,479.98,54.17,1.15,4023,3250,52463,66794
2026-08-26_1551,AMD,91,2026-11-20,86,479.98,58.42,0.89,1240,974,77944,63909
2026-08-26_1551,AMD,182,2027-02-19,177,479.98,57.88,2.01,503,412,8352,14561
2026-08-26_1551,AMZN,30,2026-09-18,23,260.17,28.28,-0.95,24680,13256,378894,238156
2026-08-26_1551,AMZN,60,2026-10-16,51,260.17,29.54,-1.15,14150,5507,195839,146098
2026-08-26_1551,AMZN,91,2026-11-20,86,260.17,34.76,-1.3,4472,2656,216414,93001
2026-08-26_1551,AMZN,182,2027-02-19,177,260.17,35.21,-1.29,736,1972,19700,22862
2026-08-26_1551,CRWV,30,2026-09-18,23,88.3,76.48,1.5,4524,3026,263017,140894
2026-08-26_1551,CRWV,60,2026-10-16,51,88.3,77.92,1.76,4287,4869,114086,123332
2026-08-26_1551,CRWV,91,2026-11-20,86,88.3,82.91,1.33,2586,1051,53495,41660
2026-08-26_1551,CRWV,182,2027-02-19,177,88.3,79.7,0.94,421,233,6486,7577
2026-08-26_1551,DRAM,30,2026-09-18,23,56.33,62.92,-2.32,9969,5957,340082,195220
2026-08-26_1551,DRAM,60,2026-10-16,51,56.33,65.34,-1.29,5241,4551,179756,95551
2026-08-26_1551,DRAM,91,2026-11-20,86,56.33,65.19,3.5,2868,857,101356,42853
2026-08-26_1551,DRAM,182,2027-02-19,177,56.33,68.55,,868,2715,8923,11082
2026-08-26_1551,EEM,30,2026-09-18,23,67.25,21.98,-2.15,25081,25937,545088,963701
2026-08-26_1551,EEM,60,2026-10-16,51,67.25,22.62,-2.46,977,707,117172,259331
2026-08-26_1551,EEM,91,2026-11-20,86,67.25,23.87,-2.7,2923,32635,37705,152839
2026-08-26_1551,EEM,182,2027-03-19,205,67.25,24.34,-0.8,367,6562,54444,215732
2026-08-26_1551,EWY,30,2026-09-18,23,179.55,48.46,-2.45,2561,3010,173301,58319
2026-08-26_1551,EWY,60,2026-10-16,51,179.55,50.37,-2.78,2095,630,82458,96656
2026-08-26_1551,EWY,91,2026-11-20,86,179.55,50.99,-1.93,965,579,15353,9778
2026-08-26_1551,EWY,182,2027-03-19,205,179.55,49.8,-3.49,635,1050,24367,27960
2026-08-26_1551,FXI,30,2026-09-18,23,35.58,19.54,-1.12,4819,5504,499590,423701
2026-08-26_1551,FXI,60,2026-10-16,51,35.58,20.75,-1.69,2049,1089,111921,93773
2026-08-26_1551,FXI,91,2026-11-20,86,35.58,21.84,-1.83,1311,29052,95357,149333
2026-08-26_1551,FXI,182,2027-02-19,177,35.58,23.12,-2.65,105,330,34188,16699
2026-08-26_1551,GDX,30,2026-09-18,23,102.77,47.12,1.96,11518,21670,236368,361355
2026-08-26_1551,GDX,60,2026-10-16,51,102.77,48.13,2.55,3298,10681,44831,55126
2026-08-26_1551,GDX,91,2026-11-20,86,102.77,48.39,2.05,760,22881,21808,150873
2026-08-26_1551,GDX,182,2027-03-19,205,102.77,48.72,7.08,2133,896,34421,49984
2026-08-26_1551,GLD,30,2026-09-18,23,421.24,24.87,1.43,24852,11566,1316597,215361
2026-08-26_1551,GLD,60,2026-10-16,51,421.24,25.26,1.7,21148,8504,208140,115371
2026-08-26_1551,GLD,91,2026-11-20,86,421.24,25.74,1.73,30051,1165,340858,344625
2026-08-26_1551,GLD,182,2027-02-19,177,421.24,25.12,1.59,1239,274,4227,669
2026-08-26_1551,GOOGL,30,2026-09-18,23,342.2,27.22,0.06,19331,4942,244065,172848
2026-08-26_1551,GOOGL,60,2026-10-16,51,342.2,29.4,0.46,11065,8651,204168,84570
2026-08-26_1551,GOOGL,91,2026-11-20,86,342.2,33.09,-0.34,2214,1655,88958,59048
2026-08-26_1551,GOOGL,182,2027-02-19,177,342.2,33.68,-0.25,566,1528,11723,18892
2026-08-26_1551,IBIT,30,2026-09-18,23,44.48,39.63,1.19,27693,17175,664690,444795
2026-08-26_1551,IBIT,60,2026-10-16,51,44.48,40.15,0.71,24851,14780,343851,232129
2026-08-26_1551,IBIT,91,2026-11-20,86,44.48,42.08,-0.1,7833,26465,213529,173945
2026-08-26_1551,IBIT,182,2027-02-19,177,44.48,43.37,0.31,813,1017,12762,7568
2026-08-26_1551,IGV,30,2026-09-18,23,102.64,29.99,-1.07,1902,1110,90290,84352
2026-08-26_1551,IGV,60,2026-10-16,51,102.64,31.62,-3.05,403,1142,18638,26619
2026-08-26_1551,IGV,91,2026-11-20,86,102.64,32.14,-2.14,715,3267,36755,79811
2026-08-26_1551,IGV,182,2027-02-19,177,102.64,31.79,-3.03,187,446,4134,2876
2026-08-26_1551,IONQ,30,2026-09-18,23,40.31,76.42,7.65,6689,1172,65044,64441
2026-08-26_1551,IONQ,60,2026-10-16,51,40.31,75.25,7.15,2411,694,20526,36844
2026-08-26_1551,IONQ,91,2026-11-20,86,40.31,79.3,8.06,675,251,31040,13104
2026-08-26_1551,IONQ,182,2027-03-19,205,40.31,76.12,9.41,403,266,14327,5323
2026-08-26_1551,IWM,30,2026-09-18,23,298.99,17.0,-4.02,22668,80568,628076,1414127
2026-08-26_1551,IWM,60,2026-10-16,51,298.99,17.54,-3.99,6687,22570,112178,296376
2026-08-26_1551,IWM,91,2026-11-20,86,298.99,18.52,-4.28,817,11256,120721,194120
2026-08-26_1551,IWM,182,2027-02-19,177,298.99,19.66,-4.42,221,3903,4828,24575
2026-08-26_1551,KRE,30,2026-09-18,23,74.75,21.95,-1.42,885,1545,164548,245450
2026-08-26_1551,KRE,60,2026-10-16,51,74.75,23.02,-2.25,1230,8569,171698,131395
2026-08-26_1551,KRE,91,2026-11-20,86,74.75,23.4,-2.12,453,967,82578,53723
2026-08-26_1551,KRE,182,2027-03-19,205,74.75,24.21,-2.78,404,555,15367,20428
2026-08-26_1551,KWEB,30,2026-09-18,23,26.29,28.15,-0.97,6313,1493,604123,225845
2026-08-26_1551,KWEB,60,2026-10-16,51,26.29,29.77,-0.24,11346,288,4508,3445
2026-08-26_1551,KWEB,91,2026-11-20,86,26.29,31.18,0.39,2969,718,136647,48249
2026-08-26_1551,KWEB,182,2027-02-19,177,26.29,31.5,1.0,52,98,1972,6066
2026-08-26_1551,META,30,2026-09-18,23,576.66,35.7,0.92,42418,23870,195530,202919
2026-08-26_1551,META,60,2026-10-16,51,576.66,36.46,0.36,30531,8159,141099,62750
2026-08-26_1551,META,91,2026-11-20,86,576.66,41.69,0.54,9895,3369,159807,64431
