stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-09_0951,AAOI,30,2026-10-16,37,111.87,95.57,3.73,815,587,10704,7872
2026-09-09_0951,AAOI,60,2026-10-16,37,111.87,95.57,3.73,815,587,10704,7872
2026-09-09_0951,AAOI,91,2026-12-18,100,111.87,98.18,5.25,1349,627,19112,11897
2026-09-09_0951,AAOI,182,2027-03-19,191,111.87,97.4,,154,73,3396,3779
2026-09-09_0951,AAPL,30,2026-10-16,37,316.05,26.42,-1.28,3393,2238,295121,166521
2026-09-09_0951,AAPL,60,2026-11-20,72,316.05,27.97,-2.39,3838,2340,184895,125464
2026-09-09_0951,AAPL,91,2026-12-18,100,316.05,27.21,-2.33,2069,2493,263130,206247
2026-09-09_0951,AAPL,182,2027-03-19,191,316.05,27.43,-2.23,2805,3261,76483,71345
2026-09-09_0951,AMD,30,2026-10-16,37,523.19,53.09,1.83,1554,1445,63253,78658
2026-09-09_0951,AMD,60,2026-11-20,72,523.19,57.87,0.8,3265,2796,78800,67808
2026-09-09_0951,AMD,91,2026-12-18,100,523.19,57.0,1.97,1810,2854,82876,102829
2026-09-09_0951,AMD,182,2027-03-19,191,523.19,57.42,1.76,5430,2307,45515,72422
2026-09-09_0951,AMZN,30,2026-10-16,37,252.14,31.89,-0.11,2768,1553,238325,166120
2026-09-09_0951,AMZN,60,2026-11-20,72,252.14,37.83,-0.27,1131,761,282585,107155
2026-09-09_0951,AMZN,91,2026-12-18,100,252.14,36.15,-0.7,879,849,240307,187023
2026-09-09_0951,AMZN,182,2027-03-19,191,252.14,36.55,-0.96,325,1513,68684,103451
2026-09-09_0951,CRWV,30,2026-10-16,37,100.14,82.63,4.09,5953,3222,141224,138957
2026-09-09_0951,CRWV,60,2026-11-20,72,100.14,87.66,2.95,4873,2114,57753,51828
2026-09-09_0951,CRWV,91,2026-12-18,100,100.14,84.13,3.8,6908,4199,71366,81041
2026-09-09_0951,CRWV,182,2027-03-19,191,100.14,83.13,3.38,4577,1207,32676,35463
2026-09-09_0951,DRAM,30,2026-10-16,37,61.81,68.82,0.49,21354,2468,220444,120675
2026-09-09_0951,DRAM,60,2026-11-20,72,61.81,67.53,-1.12,2797,2153,133564,52021
2026-09-09_0951,DRAM,91,2026-12-18,100,61.81,67.12,1.3,12338,5033,207763,88023
2026-09-09_0951,DRAM,182,2027-03-19,191,61.81,65.27,3.6,2668,548,43656,27512
2026-09-09_0951,EEM,30,2026-10-16,37,68.72,22.47,-1.24,6835,1415,159303,313240
2026-09-09_0951,EEM,60,2026-11-20,72,68.72,23.63,-1.39,1361,11169,41799,209369
2026-09-09_0951,EEM,91,2026-12-18,100,68.72,24.79,-1.5,46167,17001,608265,815264
2026-09-09_0951,EEM,182,2027-03-19,191,68.72,24.51,-1.08,244,14713,59655,242842
