stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-09_1350,AAOI,30,2026-10-16,37,110.42,89.85,5.08,825,411,10704,7872
2026-09-09_1350,AAOI,60,2026-10-16,37,110.42,89.85,5.08,825,411,10704,7872
2026-09-09_1350,AAOI,91,2026-12-18,100,110.42,96.5,4.32,771,550,19112,11897
2026-09-09_1350,AAOI,182,2027-03-19,191,110.42,98.54,,174,74,3396,3779
2026-09-09_1350,AAPL,30,2026-10-16,37,312.56,26.49,-2.07,23963,24103,294907,166521
2026-09-09_1350,AAPL,60,2026-11-20,72,312.56,28.17,-2.91,9497,4776,184894,127539
2026-09-09_1350,AAPL,91,2026-12-18,100,312.56,27.38,-2.45,4998,3566,263700,209693
2026-09-09_1350,AAPL,182,2027-03-19,191,312.56,27.68,-2.38,2600,3015,76483,71345
2026-09-09_1350,AMD,30,2026-10-16,37,523.39,52.12,1.48,16210,6908,63253,78658
2026-09-09_1350,AMD,60,2026-11-20,72,523.39,57.33,1.98,4507,2088,78800,67808
2026-09-09_1350,AMD,91,2026-12-18,100,523.39,55.76,2.84,5731,3262,82876,102829
2026-09-09_1350,AMD,182,2027-03-19,191,523.39,56.26,2.84,7146,1988,45515,72422
2026-09-09_1350,AMZN,30,2026-10-16,37,252.19,31.29,-0.6,31207,8337,238325,166120
2026-09-09_1350,AMZN,60,2026-11-20,72,252.19,37.18,-0.53,7910,3046,282585,107155
2026-09-09_1350,AMZN,91,2026-12-18,100,252.19,35.77,-0.69,10595,2333,240307,187023
2026-09-09_1350,AMZN,182,2027-03-19,191,252.19,36.09,-0.71,1518,5086,68684,103451
2026-09-09_1350,CRWV,30,2026-10-16,37,95.76,78.09,2.91,11352,25968,142180,138196
2026-09-09_1350,CRWV,60,2026-11-20,72,95.76,83.88,2.77,1919,2681,58309,50946
2026-09-09_1350,CRWV,91,2026-12-18,100,95.76,82.45,3.29,2123,1973,70698,80387
2026-09-09_1350,CRWV,182,2027-03-19,191,95.76,81.05,2.82,1228,989,33140,35100
2026-09-09_1350,DRAM,30,2026-10-16,37,61.65,66.09,0.04,31484,6666,220444,120675
2026-09-09_1350,DRAM,60,2026-11-20,72,61.65,66.27,2.34,2154,606,133564,52021
2026-09-09_1350,DRAM,91,2026-12-18,100,61.65,65.9,1.22,4344,2836,207763,88023
2026-09-09_1350,DRAM,182,2027-03-19,191,61.65,67.22,5.84,528,567,43656,27512
2026-09-09_1350,EEM,30,2026-10-16,37,68.62,23.05,-2.25,1062,919,159303,313242
2026-09-09_1350,EEM,60,2026-11-20,72,68.62,24.18,-3.09,1166,9662,41799,209369
2026-09-09_1350,EEM,91,2026-12-18,100,68.62,24.65,-4.05,15396,8742,608265,815264
2026-09-09_1350,EEM,182,2027-03-19,191,68.62,24.32,-1.38,200,13170,59655,242842
2026-09-09_1350,EWY,30,2026-10-16,37,191.25,48.43,-0.46,2402,2027,86555,100493
2026-09-09_1350,EWY,60,2026-11-20,72,191.25,48.28,0.99,3161,4055,23328,39562
2026-09-09_1350,EWY,91,2026-12-18,100,191.25,49.79,-2.68,1815,792,94303,48143
