stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-13_1102,AAPL,30,2026-09-18,36,304.93,23.34,-0.89,10045,4307,336170,243982
2026-08-13_1102,AAPL,60,2026-10-16,64,304.93,23.91,-1.19,12600,3080,251482,129070
2026-08-13_1102,AAPL,91,2026-11-20,99,304.93,25.87,-1.62,8201,1501,152081,94020
2026-08-13_1102,AAPL,182,2027-02-19,190,304.93,26.54,-1.91,1601,316,33405,25005
2026-08-13_1102,AMD,30,2026-09-18,36,493.63,56.07,0.89,3717,3926,117644,193494
2026-08-13_1102,AMD,60,2026-10-16,64,493.63,57.59,1.36,957,583,49952,58563
2026-08-13_1102,AMD,91,2026-11-20,99,493.63,61.22,1.54,828,495,62748,63673
2026-08-13_1102,AMD,182,2027-02-19,190,493.63,60.63,1.61,449,582,5642,11418
2026-08-13_1102,AMZN,30,2026-09-18,36,267.71,28.84,-0.52,7037,5055,325749,225271
2026-08-13_1102,AMZN,60,2026-10-16,64,267.71,29.79,-0.96,2500,834,155951,127416
2026-08-13_1102,AMZN,91,2026-11-20,99,267.71,34.42,-1.4,7089,634,186664,81140
2026-08-13_1102,AMZN,182,2027-02-19,190,267.71,35.26,-1.0,392,1385,15055,13491
2026-08-13_1102,CRWV,30,2026-09-18,36,110.33,78.92,1.41,27775,4957,258161,116388
2026-08-13_1102,CRWV,60,2026-10-16,64,110.33,78.44,1.51,3744,2635,99855,68269
2026-08-13_1102,CRWV,91,2026-11-20,99,110.33,81.9,0.7,2100,832,44184,38853
2026-08-13_1102,CRWV,182,2027-02-19,190,110.33,81.0,,623,393,2764,2765
2026-08-13_1102,DRAM,30,2026-09-18,36,56.58,68.38,0.01,19009,5034,292721,177878
2026-08-13_1102,DRAM,60,2026-10-16,64,56.58,69.56,3.18,4256,699,105669,84745
2026-08-13_1102,DRAM,91,2026-11-20,99,56.58,69.92,2.43,2151,375,71359,35183
2026-08-13_1102,DRAM,182,2027-02-19,190,56.58,69.48,,281,1223,4528,8690
2026-08-13_1102,EEM,30,2026-09-18,36,66.82,27.59,2.82,7440,3847,516155,921959
2026-08-13_1102,EEM,60,2026-10-16,64,66.82,26.69,-3.27,3516,6623,106347,172016
2026-08-13_1102,EEM,91,2026-11-20,99,66.82,28.28,-4.65,492,3820,12164,45699
2026-08-13_1102,EEM,182,2027-01-15,155,66.82,26.89,2.02,19260,1336,172973,252622
2026-08-13_1102,FXI,30,2026-09-18,36,34.91,20.8,-1.44,924,2764,477688,411294
2026-08-13_1102,FXI,60,2026-10-16,64,34.91,20.38,1.18,4734,836,87839,70899
2026-08-13_1102,FXI,91,2026-11-20,99,34.91,21.87,-1.12,495,1187,92455,105622
2026-08-13_1102,FXI,182,2027-02-19,190,34.91,22.0,-2.31,115,279,33901,16473
2026-08-13_1102,GDX,30,2026-09-18,36,89.03,43.26,1.77,3995,3642,211499,314388
2026-08-13_1102,GDX,60,2026-10-16,64,89.03,43.4,1.75,2094,4175,31528,37204
2026-08-13_1102,GDX,91,2026-11-20,99,89.03,43.81,2.25,881,516,14157,120235
2026-08-13_1102,GDX,182,2027-01-15,155,89.03,43.61,1.94,2492,3190,120969,176831
2026-08-13_1102,GLD,30,2026-09-18,36,401.65,22.3,0.88,5219,5737,1325203,203417
2026-08-13_1102,GLD,60,2026-10-16,64,401.65,22.8,1.11,5362,2448,120590,93168
2026-08-13_1102,GLD,91,2026-11-20,99,401.65,22.99,1.0,943,3713,302216,328888
2026-08-13_1102,GLD,182,2027-01-15,155,401.65,22.9,1.1,3860,7577,429647,367048
