stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-15_1151,AAOI,30,2026-10-16,31,96.5,84.04,2.43,696,296,12143,9266
2026-09-15_1151,AAOI,60,2026-10-16,31,96.5,84.04,2.43,696,296,12143,9266
2026-09-15_1151,AAOI,91,2026-12-18,94,96.5,92.54,3.38,168,420,19136,12236
2026-09-15_1151,AAOI,182,2027-03-19,185,96.5,99.25,-0.49,113,117,3600,3987
2026-09-15_1151,AAPL,30,2026-10-16,31,329.57,24.64,-2.11,14009,6398,364813,192633
2026-09-15_1151,AAPL,60,2026-11-20,66,329.57,27.0,-2.72,3640,1681,197703,139921
2026-09-15_1151,AAPL,91,2026-12-18,94,329.57,26.43,-2.87,3464,2278,270876,210790
2026-09-15_1151,AAPL,182,2027-03-19,185,329.57,27.16,-3.0,938,1595,78809,80696
2026-09-15_1151,AMD,30,2026-10-16,31,505.0,50.78,0.11,4353,3286,77456,83403
2026-09-15_1151,AMD,60,2026-11-20,66,505.0,56.02,0.32,1019,1204,84224,74122
2026-09-15_1151,AMD,91,2026-12-18,94,505.0,54.63,1.14,1578,1471,82697,108195
2026-09-15_1151,AMD,182,2027-03-19,185,505.0,54.5,1.52,431,1108,49414,74128
2026-09-15_1151,AMZN,30,2026-10-16,31,249.08,31.24,-1.1,21702,5724,262694,181307
2026-09-15_1151,AMZN,60,2026-11-20,66,249.08,37.56,-1.16,41385,8928,278312,115979
2026-09-15_1151,AMZN,91,2026-12-18,94,249.08,35.91,-1.5,3730,1121,239062,189916
2026-09-15_1151,AMZN,182,2027-03-19,185,249.08,36.01,-1.14,1662,1675,72685,115013
2026-09-15_1151,CRWV,30,2026-10-16,31,82.19,72.68,4.3,6012,2429,150558,139055
2026-09-15_1151,CRWV,60,2026-11-20,66,82.19,81.27,3.46,1194,638,59328,51132
2026-09-15_1151,CRWV,91,2026-12-18,94,82.19,79.94,1.91,625,671,72962,82701
2026-09-15_1151,CRWV,182,2027-03-19,185,82.19,79.49,2.2,4230,972,38083,36592
2026-09-15_1151,DRAM,30,2026-10-16,31,54.92,59.8,-0.33,4977,4377,242066,139368
2026-09-15_1151,DRAM,60,2026-11-20,66,54.92,61.22,0.08,1203,1602,138078,65421
2026-09-15_1151,DRAM,91,2026-12-18,94,54.92,59.39,0.79,2653,454,207822,93077
2026-09-15_1151,DRAM,182,2027-03-19,185,54.92,60.88,1.72,498,656,43939,59603
2026-09-15_1151,EEM,30,2026-10-16,31,65.77,23.36,-3.13,5247,623,163115,327535
2026-09-15_1151,EEM,60,2026-11-20,66,65.77,24.33,-4.04,1455,16294,44105,218694
2026-09-15_1151,EEM,91,2026-12-18,94,65.77,26.12,-3.36,3159,19052,602235,835275
2026-09-15_1151,EEM,182,2027-03-19,185,65.77,24.56,-3.65,335,16216,59717,272754
2026-09-15_1151,EWY,30,2026-10-16,31,176.36,46.86,-3.11,2307,3276,83075,111482
2026-09-15_1151,EWY,60,2026-11-20,66,176.36,47.72,-0.75,1450,6183,23406,49890
2026-09-15_1151,EWY,91,2026-12-18,94,176.36,48.31,-2.84,7906,2321,96081,48143
