stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-08-25_1351,AAOI,30,2026-09-18,24,112.34,97.53,4.24,1600,845,30788,24096
2026-08-25_1351,AAOI,60,2026-10-16,52,112.34,99.69,2.44,1660,478,1021,1569
2026-08-25_1351,AAOI,91,2026-12-18,115,112.34,106.92,3.71,400,307,16311,10255
2026-08-25_1351,AAOI,182,2027-03-19,206,112.34,108.77,,186,520,2340,2121
2026-08-25_1351,AAPL,30,2026-09-18,24,309.48,24.18,-1.19,16922,7479,381138,252483
2026-08-25_1351,AAPL,60,2026-10-16,52,309.48,24.02,-1.47,8050,9797,277256,142992
2026-08-25_1351,AAPL,91,2026-11-20,87,309.48,26.14,-2.21,3543,2384,164246,105431
2026-08-25_1351,AAPL,182,2027-02-19,178,309.48,26.62,-2.3,1069,570,38036,34648
2026-08-25_1351,AMD,30,2026-09-18,24,477.38,52.38,0.91,8970,6418,133872,200181
2026-08-25_1351,AMD,60,2026-10-16,52,477.38,53.72,1.21,4038,3879,51184,67345
2026-08-25_1351,AMD,91,2026-11-20,87,477.38,57.98,0.76,3174,1429,78174,63220
2026-08-25_1351,AMD,182,2027-02-19,178,477.38,58.22,2.06,346,376,8214,14195
2026-08-25_1351,AMZN,30,2026-09-18,24,260.43,28.96,-1.55,24133,7537,374159,234444
2026-08-25_1351,AMZN,60,2026-10-16,52,260.43,29.97,-1.3,22700,8384,189984,140807
2026-08-25_1351,AMZN,91,2026-11-20,87,260.43,34.81,-1.52,4328,1853,215409,92182
2026-08-25_1351,AMZN,182,2027-02-19,178,260.43,34.89,-1.54,804,918,19442,22116
2026-08-25_1351,CRWV,30,2026-09-18,24,88.47,75.61,1.26,9051,1741,260956,139702
2026-08-25_1351,CRWV,60,2026-10-16,52,88.47,76.64,1.97,4318,4244,113095,120532
2026-08-25_1351,CRWV,91,2026-11-20,87,88.47,82.5,1.12,1223,861,53393,41311
2026-08-25_1351,CRWV,182,2027-02-19,178,88.47,80.03,0.76,212,1720,6364,7554
2026-08-25_1351,DRAM,30,2026-09-18,24,55.83,63.47,-1.52,10494,5442,340231,195370
2026-08-25_1351,DRAM,60,2026-10-16,52,55.83,67.43,-1.71,16499,1548,169377,94335
2026-08-25_1351,DRAM,91,2026-11-20,87,55.83,66.75,3.02,1796,2170,97775,42744
2026-08-25_1351,DRAM,182,2027-02-19,178,55.83,69.22,,237,1335,8912,11083
2026-08-25_1351,EEM,30,2026-09-18,24,67.08,23.43,1.54,15685,5375,553859,960222
2026-08-25_1351,EEM,60,2026-10-16,52,67.08,24.14,-2.3,3983,1752,113777,257070
2026-08-25_1351,EEM,91,2026-11-20,87,67.08,25.44,-2.85,6974,48691,31993,117230
2026-08-25_1351,EEM,182,2027-03-19,206,67.08,25.75,0.1,386,10305,54418,215489
2026-08-25_1351,EWY,30,2026-09-18,24,179.09,50.01,-4.17,2460,3034,171472,56418
2026-08-25_1351,EWY,60,2026-10-16,52,179.09,51.63,-3.76,557,375,82457,96648
2026-08-25_1351,EWY,91,2026-11-20,87,179.09,51.38,-1.83,2786,801,13740,9403
2026-08-25_1351,EWY,182,2027-03-19,206,179.09,50.5,-3.6,441,881,24344,27618
2026-08-25_1351,FXI,30,2026-09-18,24,35.55,20.53,-0.85,2556,11320,498457,424148
2026-08-25_1351,FXI,60,2026-10-16,52,35.55,21.61,-1.21,8181,1043,107146,93811
2026-08-25_1351,FXI,91,2026-11-20,87,35.55,22.3,-1.48,1456,28704,95355,148971
2026-08-25_1351,FXI,182,2027-02-19,178,35.55,22.72,-3.78,94,580,34182,16698
2026-08-25_1351,GDX,30,2026-09-18,24,105.11,49.18,2.45,14374,8211,231371,354661
2026-08-25_1351,GDX,60,2026-10-16,52,105.11,48.94,2.69,7173,7787,45808,51078
2026-08-25_1351,GDX,91,2026-11-20,87,105.11,47.4,5.27,1630,1211,20706,150114
2026-08-25_1351,GDX,182,2027-03-19,206,105.11,45.06,5.81,705,607,33683,49813
2026-08-25_1351,GLD,30,2026-09-18,24,425.79,25.27,1.92,121276,18159,1352511,208580
2026-08-25_1351,GLD,60,2026-10-16,52,425.79,25.61,1.69,81794,27839,158960,99591
2026-08-25_1351,GLD,91,2026-11-20,87,425.79,26.0,1.77,20109,1136,327495,344211
2026-08-25_1351,GLD,182,2027-02-19,178,425.79,25.21,1.67,710,232,4333,505
2026-08-25_1351,GOOGL,30,2026-09-18,24,347.0,27.49,-0.01,18728,5336,232768,171974
2026-08-25_1351,GOOGL,60,2026-10-16,52,347.0,28.92,-0.1,4530,2909,201823,82652
2026-08-25_1351,GOOGL,91,2026-11-20,87,347.0,33.06,-0.23,3794,3765,87927,55793
2026-08-25_1351,GOOGL,182,2027-02-19,178,347.0,33.5,-0.35,672,942,11643,18458
2026-08-25_1351,IBIT,30,2026-09-18,24,44.85,42.96,3.03,40533,18274,655481,436266
2026-08-25_1351,IBIT,60,2026-10-16,52,44.85,43.31,2.25,11078,12409,344389,228451
2026-08-25_1351,IBIT,91,2026-11-20,87,44.85,44.62,1.44,3565,16352,211927,153625
2026-08-25_1351,IBIT,182,2027-02-19,178,44.85,45.11,1.11,977,1183,12631,7330
2026-08-25_1351,IGV,30,2026-09-18,24,101.54,30.34,-2.43,15717,807,75239,84343
2026-08-25_1351,IGV,60,2026-10-16,52,101.54,31.44,2.36,2068,3345,17451,23973
2026-08-25_1351,IGV,91,2026-11-20,87,101.54,31.86,-1.64,372,907,36409,79541
2026-08-25_1351,IGV,182,2027-02-19,178,101.54,31.46,-3.12,187,270,4054,2573
2026-08-25_1351,IONQ,30,2026-09-18,24,42.16,79.34,5.78,3638,1002,64713,64341
2026-08-25_1351,IONQ,60,2026-10-16,52,42.16,79.31,4.48,1029,212,20322,36822
2026-08-25_1351,IONQ,91,2026-11-20,87,42.16,83.4,6.71,894,263,30895,12959
2026-08-25_1351,IONQ,182,2027-03-19,206,42.16,81.57,5.34,1928,289,14304,5204
2026-08-25_1351,IWM,30,2026-09-18,24,298.71,17.07,-4.01,12032,67174,615577,1393658
2026-08-25_1351,IWM,60,2026-10-16,52,298.71,17.7,-4.11,4259,6624,105548,290900
2026-08-25_1351,IWM,91,2026-11-20,87,298.71,18.65,-4.3,1758,12857,121103,182841
2026-08-25_1351,IWM,182,2027-02-19,178,298.71,19.61,-4.42,355,3920,4822,24572
2026-08-25_1351,KRE,30,2026-09-18,24,74.25,23.23,-1.54,16188,11348,162068,246802
2026-08-25_1351,KRE,60,2026-10-16,52,74.25,24.19,-2.15,1844,1483,170534,129984
2026-08-25_1351,KRE,91,2026-11-20,87,74.25,23.71,-2.72,400,874,82552,53759
2026-08-25_1351,KRE,182,2027-03-19,206,74.25,24.53,-3.47,129,610,15334,20151
2026-08-25_1351,KWEB,30,2026-09-18,24,26.43,28.29,1.72,19528,2734,584061,225131
2026-08-25_1351,KWEB,60,2026-10-16,52,26.43,30.91,-0.78,1209,79,3325,3415
2026-08-25_1351,KWEB,91,2026-11-20,87,26.43,32.11,0.09,6977,5976,134501,48187
2026-08-25_1351,KWEB,182,2027-02-19,178,26.43,33.34,4.28,178,80,1969,6012
2026-08-25_1351,META,30,2026-09-18,24,564.41,34.44,0.64,12263,4617,192886,204555
2026-08-25_1351,META,60,2026-10-16,52,564.41,35.77,0.55,6314,2256,134889,62928
2026-08-25_1351,META,91,2026-11-20,87,564.41,41.62,0.65,1660,1744,157223,64922
2026-08-25_1351,META,182,2027-02-19,178,564.41,41.5,0.47,340,455,7981,11935
2026-08-25_1351,MSFT,30,2026-09-18,24,489.93,24.78,-1.91,6045,14196,355750,186097
2026-08-25_1351,MSFT,60,2026-10-16,52,489.93,25.9,-1.7,3696,2571,235036,112833
2026-08-25_1351,MSFT,91,2026-11-20,87,489.93,30.47,-2.33,1721,1235,147492,74814
2026-08-25_1351,MSFT,182,2027-03-19,206,489.93,30.7,-1.8,1132,1745,76419,84371
2026-08-25_1351,MU,30,2026-09-18,24,923.85,61.39,1.24,7931,6674,113790,157699
2026-08-25_1351,MU,60,2026-10-16,52,923.85,66.68,1.84,1844,3556,69693,111749
2026-08-25_1351,MU,91,2026-11-20,87,923.85,66.66,2.29,988,3110,44228,68346
2026-08-25_1351,MU,182,2027-02-19,178,923.85,66.3,3.19,1548,1367,12972,24035
2026-08-25_1351,NBIS,30,2026-09-18,24,219.78,90.12,2.29,8304,4754,75156,114256
2026-08-25_1351,NBIS,60,2026-10-16,52,219.78,91.5,1.89,3904,921,18421,26364
2026-08-25_1351,NBIS,91,2026-11-20,87,219.78,97.38,0.62,823,493,18490,26153
2026-08-25_1351,NBIS,182,2027-02-19,178,219.78,96.81,,177,498,6257,4755
2026-08-25_1351,NVDA,30,2026-09-18,24,212.36,42.25,-0.33,77874,30322,910413,764204
2026-08-25_1351,NVDA,60,2026-10-16,52,212.36,38.35,-0.46,35615,11489,564010,397239
2026-08-25_1351,NVDA,91,2026-11-20,87,212.36,39.27,-1.16,15518,18935,234660,252102
2026-08-25_1351,NVDA,182,2027-02-19,178,212.36,38.51,-1.13,4023,4019,40028,63109
2026-08-25_1351,ONDS,30,2026-09-18,24,8.25,73.83,8.39,6382,2408,288769,96085
2026-08-25_1351,ONDS,60,2026-10-16,52,8.25,77.07,8.37,2573,1156,22535,13227
2026-08-25_1351,ONDS,91,2026-11-20,87,8.25,84.27,8.87,1290,819,11722,7646
2026-08-25_1351,ONDS,182,2027-03-19,206,8.25,88.54,9.85,1309,548,42324,6722
2026-08-25_1351,OWL,30,2026-09-18,24,11.79,42.87,-2.04,332,2989,27913,105820
2026-08-25_1351,OWL,60,2026-10-16,52,11.79,44.92,-0.79,581,2746,42963,35025
2026-08-25_1351,OWL,91,2026-11-20,87,11.79,47.22,-5.14,457,529,17508,70420
2026-08-25_1351,OWL,182,2027-02-19,178,11.79,47.3,-6.19,416,86,11808,15059
2026-08-25_1351,QQQ,30,2026-09-18,24,709.37,18.79,-4.34,28476,43641,980871,1203986
2026-08-25_1351,QQQ,60,2026-10-16,52,709.37,19.62,-4.76,16583,21289,305113,369950
2026-08-25_1351,QQQ,91,2026-11-20,87,709.37,20.76,-5.04,12703,12588,143956,143394
2026-08-25_1351,QQQ,182,2027-02-19,178,709.37,21.87,-4.94,3476,1131,27192,51217
2026-08-25_1351,RKLB,30,2026-09-18,24,67.54,70.86,1.51,4557,1982,56749,59746
2026-08-25_1351,RKLB,60,2026-10-16,52,67.54,74.0,4.12,3727,3308,49696,41575
2026-08-25_1351,RKLB,91,2026-12-18,115,67.54,78.08,6.26,890,786,46993,63261
2026-08-25_1351,RKLB,182,2027-03-19,206,67.54,79.49,6.37,717,556,24120,20935
2026-08-25_1351,SLV,30,2026-09-18,24,62.24,43.74,5.89,14572,6871,787584,387670
2026-08-25_1351,SLV,60,2026-10-16,52,62.24,45.36,6.77,14008,1992,298089,129305
2026-08-25_1351,SLV,91,2026-11-20,87,62.24,46.38,7.77,4610,695,135477,70056
2026-08-25_1351,SLV,182,2027-03-19,206,62.24,45.67,9.97,2537,828,159413,69219
2026-08-25_1351,SMH,30,2026-09-18,24,553.98,36.0,-3.35,10835,8630,174229,338792
2026-08-25_1351,SMH,60,2026-10-16,52,553.98,37.21,-4.18,1234,7103,84537,86073
2026-08-25_1351,SMH,91,2026-11-20,87,553.98,38.51,-4.19,1569,3372,19389,50209
2026-08-25_1351,SMH,182,2027-02-19,178,553.98,38.38,-3.63,360,1125,2827,4574
2026-08-25_1351,SPCX,30,2026-09-18,24,138.42,55.59,0.86,23202,10290,377104,388045
2026-08-25_1351,SPCX,60,2026-10-16,52,138.42,56.96,0.22,14707,7706,152808,227581
2026-08-25_1351,SPCX,91,2026-11-20,87,138.42,60.6,1.19,4182,5106,72950,121451
2026-08-25_1351,SPCX,182,2027-02-19,178,138.42,60.7,1.77,422,839,29894,30461
2026-08-25_1351,SPY,30,2026-09-18,24,764.88,13.31,-3.23,41901,95710,843537,3004409
2026-08-25_1351,SPY,60,2026-10-16,52,764.88,13.44,-4.08,14089,18709,249856,1153063
2026-08-25_1351,SPY,91,2026-11-20,87,764.88,14.55,-4.37,4093,6306,136518,1587798
2026-08-25_1351,SPY,182,2027-03-19,206,764.88,15.75,-5.27,4116,3021,248042,214660
2026-08-25_1351,TLT,30,2026-09-18,24,83.3,10.93,-0.28,45081,53938,840565,783412
2026-08-25_1351,TLT,60,2026-10-16,52,83.3,11.12,-0.53,30745,7485,502967,384528
2026-08-25_1351,TLT,91,2026-11-20,87,83.3,11.36,-0.18,49180,7449,207391,385904
2026-08-25_1351,TLT,182,2027-02-19,178,83.3,11.3,-0.04,9102,975,204106,98771
2026-08-25_1351,TSLA,30,2026-09-18,24,353.52,40.77,0.93,28613,15587,304533,260295
2026-08-25_1351,TSLA,60,2026-10-16,52,353.52,41.69,0.87,9361,3941,105192,148928
2026-08-25_1351,TSLA,91,2026-11-20,87,353.52,44.97,1.11,3453,1409,101241,126924
2026-08-25_1351,TSLA,182,2027-02-19,178,353.52,45.89,1.48,818,765,24299,19013
2026-08-25_1351,USO,30,2026-09-18,24,127.91,41.88,2.87,8476,5732,113634,113933
2026-08-25_1351,USO,60,2026-10-16,52,127.91,44.14,5.78,4578,11899,77897,204627
2026-08-25_1351,USO,91,2026-12-18,115,127.91,42.57,6.26,1254,1487,64910,63349
2026-08-25_1351,USO,182,2027-03-19,206,127.91,39.67,3.59,514,25261,16879,44637
2026-08-25_1351,VTV,30,2026-09-18,24,226.6,8.99,-1.62,28,23,223,1898
2026-08-25_1351,VTV,60,2026-10-16,52,226.6,16.23,,7,5,27,5
2026-08-25_1351,VTV,91,2026-11-20,87,226.6,12.89,-1.89,272,127,1310,261
2026-08-25_1351,VTV,182,2027-02-19,178,226.6,12.92,0.38,451,144,1415,666
2026-08-25_1351,VUG,30,2026-09-18,24,87.24,17.97,-5.29,657,393,12705,20551
2026-08-25_1351,VUG,60,2026-10-16,52,87.24,19.5,,77,7,260,6
2026-08-25_1351,VUG,91,2026-12-18,115,87.24,25.39,1.69,557,400,7991,2573
2026-08-25_1351,VUG,182,2027-03-19,206,87.24,24.7,-9.49,434,140,1538,845
2026-08-25_1351,XBI,30,2026-09-18,24,169.53,34.05,0.05,9501,10580,65696,86843
2026-08-25_1351,XBI,60,2026-10-16,52,169.53,34.51,-1.06,1858,3352,20435,6825
2026-08-25_1351,XBI,91,2026-12-18,115,169.53,34.21,0.51,1341,1983,68783,36432
2026-08-25_1351,XBI,182,2027-03-19,206,169.53,33.28,-2.11,210,76,331,3459
2026-08-25_1351,XLB,30,2026-09-18,24,53.46,18.44,-1.24,549,766,213760,18834
2026-08-25_1351,XLB,60,2026-10-16,52,53.46,19.08,0.17,600,52,648,377
2026-08-25_1351,XLB,91,2026-12-18,115,53.46,19.53,-1.98,1975,10322,20178,17629
2026-08-25_1351,XLB,182,2027-03-19,206,53.46,18.75,10.33,75,108,900,6091
2026-08-25_1351,XLC,30,2026-09-18,24,112.92,16.06,-4.31,828,151,15966,182929
2026-08-25_1351,XLC,60,2026-10-16,52,112.92,18.17,-3.89,14,9,95,127
2026-08-25_1351,XLC,91,2026-12-18,115,112.92,20.11,-0.29,380,124,8105,5422
2026-08-25_1351,XLC,182,2027-03-19,206,112.92,19.88,-2.89,132,28,259,105
2026-08-25_1351,XLE,30,2026-09-18,24,62.52,24.09,-0.39,9335,3485,350525,686895
