stamp_et,symbol,tenor_d,expiry,dte,spot,atm_iv,rr25,call_vol,put_vol,call_oi,put_oi
2026-09-17_1151,AAOI,30,2026-10-16,29,98.27,85.73,2.31,708,319,12593,9462
2026-09-17_1151,AAOI,60,2026-10-16,29,98.27,85.73,2.31,708,319,12593,9462
2026-09-17_1151,AAOI,91,2026-12-18,92,98.27,92.82,3.72,219,776,19596,12752
2026-09-17_1151,AAOI,182,2027-03-19,183,98.27,93.84,6.64,184,104,3845,4059
2026-09-17_1151,AAPL,30,2026-10-16,29,334.29,23.89,-1.65,12420,7669,372182,188835
2026-09-17_1151,AAPL,60,2026-11-20,64,334.29,26.16,-2.51,2721,1734,199398,141890
2026-09-17_1151,AAPL,91,2026-12-18,92,334.29,25.76,-2.73,2498,1923,275624,213397
2026-09-17_1151,AAPL,182,2027-03-19,183,334.29,26.76,-2.71,1192,1189,78855,85279
2026-09-17_1151,AMD,30,2026-10-16,29,545.99,51.64,-0.48,12660,8975,83670,84780
2026-09-17_1151,AMD,60,2026-11-20,64,545.99,57.04,0.47,6729,3008,86458,71503
2026-09-17_1151,AMD,91,2026-12-18,92,545.99,55.42,1.15,3534,2457,88270,105324
2026-09-17_1151,AMD,182,2027-03-19,183,545.99,55.76,1.6,6183,707,48824,73458
2026-09-17_1151,AMZN,30,2026-10-16,29,252.07,30.0,-1.39,21235,6251,273924,186567
2026-09-17_1151,AMZN,60,2026-11-20,64,252.07,36.89,-1.37,10970,2934,308990,131340
2026-09-17_1151,AMZN,91,2026-12-18,92,252.07,35.32,-1.41,9935,983,251516,191529
2026-09-17_1151,AMZN,182,2027-03-19,183,252.07,35.29,-1.22,1917,999,75112,119148
2026-09-17_1151,CRWV,30,2026-10-16,29,80.23,75.04,4.14,32658,11970,165712,141086
2026-09-17_1151,CRWV,60,2026-11-20,64,80.23,81.42,3.64,5711,3282,62813,52103
2026-09-17_1151,CRWV,91,2026-12-18,92,80.23,79.09,3.02,3406,1597,74157,84548
